Feature	RBP	Position	Statistic	P-Val	Global SHAP	FDR P-Val
HNRNPUL1_5_left	HNRNPUL1	1	40.28856030322285	1.7842277442356642e-09	0.0	2.5168663931961494e-09
EFTUD2_5_right	EFTUD2	2	39.40956454483252	2.7689925800350707e-09	0.0053281195508987425	3.8990937920281825e-09
ILF3_5_left	ILF3	1	38.17424578305043	5.135324039202523e-09	0.0009886402361360589	7.218436083323475e-09
CPSF6_3_left	CPSF6	5	38.05522916293825	5.4501942785343255e-09	0.000416212305990528	7.647543732380032e-09
ZC3H11A_5_right	ZC3H11A	2	37.49134564096944	7.2253307858686215e-09	0.0	1.012054241887046e-08
FAM120A_3_right	FAM120A	6	37.44362167812018	7.3998149851167715e-09	0.00012117921525291827	1.0346758847610644e-08
RPS6_3_right	RPS6	6	36.614195771791216	1.1202847096609114e-08	0.0	1.5636898661992056e-08
DDX42_center_right	DDX42	4	36.52541667792326	1.1711338768115852e-08	0.0	1.631807167515443e-08
PPIL4_3_right	PPIL4	6	36.34542809013706	1.2814172588584957e-08	0.0	1.782355244869496e-08
AGGF1_3_left	AGGF1	5	35.98050640325508	1.537914906723308e-08	0.00013124435880579907	2.1353975272795758e-08
SMNDC1_3_right	SMNDC1	6	35.973483543929525	1.543324679204779e-08	0.00030776121776463985	2.1391822075238413e-08
HNRNPU_5_left	HNRNPU	1	35.63746818247468	1.8256692875619357e-08	5.477107503573334e-05	2.5261430940744145e-08
HNRNPC_5_left	HNRNPC	1	33.913327305913484	4.3232917488399546e-08	8.68610919047764e-05	5.971687216335258e-08
ELAVL1_5_left	ELAVL1	1	33.38518063398344	5.629892945492767e-08	0.0004424569510728451	7.76301847328328e-08
HNRNPC_center_left	HNRNPC	3	33.35825728624788	5.706193140168488e-08	0.0	7.854638916604983e-08
MORC2_5_left	MORC2	1	33.26458033609767	5.979820650176655e-08	0.0	8.217098376191025e-08
ADAT1_center_left	ADAT1	3	33.20641902843152	6.156270954669217e-08	0.0	8.445005078952437e-08
DGCR8_5_right	DGCR8	2	31.535395503989495	1.419632306450913e-07	0.0010835457783644213	1.9440669213769375e-07
RNF187_3_left	RNF187	5	30.865363131454206	1.9845934562551223e-07	0.0	2.713072014811891e-07
SLTM_5_left	SLTM	1	30.659932187868815	2.1992789508388292e-07	0.0002770576501783621	3.0014132257166896e-07
XRN2_center_right	XRN2	4	30.555388614091957	2.3172968231475788e-07	0.00010131482040121503	3.1570693470916585e-07
FASTKD2_5_right	FASTKD2	2	30.194353382529716	2.77574438949662e-07	3.3177189572330325e-05	3.775201840322195e-07
EIF4G2_3_right	EIF4G2	6	30.070077567044677	2.9536948183127956e-07	0.0	4.0103829134502526e-07
WRN_3_right	WRN	6	29.460299712389954	4.006611192043773e-07	0.0	5.430729796018515e-07
WRN_center_right	WRN	4	29.287531918316816	4.368106813570687e-07	0.0	5.910664058430963e-07
SAFB2_3_right	SAFB2	6	28.816368873221233	5.528470606964151e-07	0.0	7.468120463983777e-07
SRSF1_5_right	SRSF1	2	28.65155060222254	6.00336622765165e-07	0.009529430815379032	8.095910124261193e-07
NOLC1_5_left	NOLC1	1	28.601232313305815	6.156321833804359e-07	0.0010749264657886062	8.288156252604855e-07
TAF15_center_right	TAF15	4	28.467722125600467	6.581315097163255e-07	1.5846641538435013e-05	8.845376277300362e-07
NOLC1_3_right	NOLC1	6	28.387130389503316	6.85193062895446e-07	0.0002790950953109381	9.193583689018021e-07
DDX6_3_right	DDX6	6	28.287645664512375	7.201381039729304e-07	0.00010636241096428132	9.646219644813873e-07
EWSR1_3_right	EWSR1	6	28.24832847263441	7.34435076753206e-07	3.870241829443968e-05	9.82122074114606e-07
EIF4G2_5_right	EIF4G2	2	28.219292417009004	7.451754011412363e-07	0.0002862735510990441	9.9481540152356e-07
DDX42_5_right	DDX42	2	28.113144689380142	7.857930733072395e-07	0.0	1.0472860859964378e-06
U2AF2_5_left	U2AF2	1	28.04617479960616	8.125508014764056e-07	0.0012636729464087706	1.0811402149861358e-06
FASTKD2_5_left	FASTKD2	1	27.76995432992802	9.328912849033555e-07	0.0	1.2391905901132905e-06
PUM2_5_left	PUM2	1	27.701200195732625	9.655189599138905e-07	0.0007228691529049582	1.2803970233799844e-06
EIF3G_5_left	EIF3G	1	27.64080070079317	9.951221431406206e-07	0.00015746590433563039	1.317462372231021e-06
HNRNPUL1_5_right	HNRNPUL1	2	27.545378604587846	1.043751313547075e-06	1.969654502954708e-06	1.377969419198966e-06
SSB_center_left	SSB	3	27.544360117275524	1.0442829726426292e-06	0.0	1.377969419198966e-06
CPEB4_3_right	CPEB4	6	27.523097900342133	1.0554440805498302e-06	0.0	1.3903949292532474e-06
ADAT1_3_right	ADAT1	6	27.444138820014068	1.097945985075798e-06	0.0	1.4439982675006782e-06
SSB_3_left	SSB	5	27.403397245808414	1.120541370521482e-06	5.062788604880084e-05	1.471287433781913e-06
PABPC4_5_left	PABPC4	1	26.99548455457619	1.3740578285845565e-06	0.0011253208908407542	1.8011909364833741e-06
DDX51_center_left	DDX51	3	26.806780937761268	1.5100157618500406e-06	9.218265195128733e-05	1.9761618426838793e-06
DHX30_5_left	DHX30	1	26.751423685390424	1.5523947137089098e-06	0.0	2.028292765288526e-06
KHSRP_center_right	KHSRP	4	26.476477512218015	1.7811724047765745e-06	0.008898833230535223	2.3233951008296722e-06
ZC3H11A_center_left	ZC3H11A	3	26.373556586756905	1.8752317740054027e-06	0.000571503631859516	2.4420910520952713e-06
ADAT1_5_left	ADAT1	1	26.33933381311896	1.9075956963884114e-06	0.0	2.480185595467478e-06
LARP4_3_right	LARP4	6	26.117421606871925	2.1314441496877145e-06	0.0007740028513260892	2.766711705702131e-06
ZC3H11A_3_left	ZC3H11A	5	26.04635403826282	2.208544141241259e-06	0.0	2.862129561901274e-06
RNF187_3_right	RNF187	6	25.98726594737243	2.2747668969589772e-06	0.0	2.9431643131108843e-06
MTPAP_3_right	MTPAP	6	25.66272766929955	2.675527944526824e-06	0.0002265737414541288	3.4560709429301117e-06
WDR3_center_left	WDR3	3	25.537307369854044	2.848683258727068e-06	0.0	3.6737873093939697e-06
HNRNPC_center_right	HNRNPC	4	25.375747518973025	3.088349477355595e-06	3.397839443591396e-05	3.976437049196138e-06
ELAC2_5_left	ELAC2	1	25.335221322887104	3.1515673374007453e-06	0.001902301496288161	4.05128898049741e-06
XRCC6_5_right	XRCC6	2	25.270171945864657	3.2557562548430923e-06	0.0005201170725634639	4.178482665233405e-06
SAFB_5_left	SAFB	1	25.153608898816255	3.4511451674365772e-06	0.0	4.422126524834328e-06
DDX55_3_left	DDX55	5	24.982889028706214	3.758673278270172e-06	3.232053854384579e-06	4.808447195475645e-06
EIF3G_center_left	EIF3G	3	24.916646234711674	3.885250422695226e-06	0.0006938705391974887	4.96241119693605e-06
SAFB2_5_right	SAFB2	2	24.720002896889284	4.286665292268402e-06	0.0	5.466355580700666e-06
WDR43_5_right	WDR43	2	24.697023389163217	4.3362020590355695e-06	2.814897076936857e-05	5.520691758867969e-06
AGGF1_5_left	AGGF1	1	24.552726614308877	4.660614240931232e-06	4.231099057343133e-05	5.924257655537787e-06
METTL1_3_left	METTL1	5	24.479623398449064	4.8341188040600394e-06	0.0	6.135020201967916e-06
SF3B1_3_right	SF3B1	6	24.347157011923287	5.165139195686878e-06	0.0	6.544699426013422e-06
XRCC6_3_right	XRCC6	6	24.293690722935914	5.305081827234185e-06	0.00016643529889077605	6.7113495496915e-06
SERBP1_5_left	SERBP1	1	24.288886950326606	5.3178393455411025e-06	0.0	6.716827192387098e-06
PUM2_3_left	PUM2	5	23.922391596239926	6.387319902597785e-06	0.0008676423663990871	8.054895510079801e-06
FASTKD2_center_right	FASTKD2	4	23.737550711888126	7.0057777539030345e-06	0.0	8.820860773871594e-06
LSM11_3_left	LSM11	5	23.695159305386344	7.155855018222536e-06	4.525519024767666e-05	8.995609541834956e-06
ZC3H8_center_right	ZC3H8	4	22.58276782015729	1.2479991076108637e-05	0.0	1.5663862815210367e-05
WDR43_center_right	WDR43	4	22.268471206960186	1.460370048511973e-05	0.0	1.8300549192830858e-05
UTP18_center_right	UTP18	4	22.093617247025808	1.5937932095910177e-05	1.841302024438466e-06	1.9941180346060298e-05
TARDBP_center_right	TARDBP	4	21.81103379906935	1.83566821564566e-05	0.002738516131353535	2.2931466581028074e-05
GPKOW_5_right	GPKOW	2	21.649338738850606	1.9902417137275564e-05	0.0004681391135974632	2.4823515584364047e-05
SRSF9_center_left	SRSF9	3	21.589076148631538	2.0511228822992042e-05	0.0	2.554288964363228e-05
DDX42_5_left	DDX42	1	21.385200877686128	2.2712379292443755e-05	0.0002865762346444184	2.823988501728186e-05
ZC3H11A_5_left	ZC3H11A	1	21.343060887384997	2.3196006129719673e-05	0.0	2.879628798346819e-05
PPIL4_center_right	PPIL4	4	21.229176772619198	2.4555163835520526e-05	0.0	3.0436182856780497e-05
NPM1_center_right	NPM1	4	21.17126799319627	2.5276536677228282e-05	0.0	3.1281676602097734e-05
IGF2BP2_5_left	IGF2BP2	1	21.028820920865456	2.7142481879881384e-05	0.00019415002150774917	3.353884970273715e-05
NOLC1_5_right	NOLC1	2	20.663532247781855	3.258149320492119e-05	7.241360181400599e-05	4.019729115220153e-05
CPEB4_5_left	CPEB4	1	20.607077495383393	3.3514286488751137e-05	0.0003540600414931926	4.128421380453579e-05
TROVE2_center_left	TROVE2	3	19.830406000615774	4.94176455437675e-05	0.0	6.078065354688688e-05
CPSF6_center_left	CPSF6	3	19.728743705580253	5.199453958953461e-05	2.2533843263847756e-05	6.385153783183218e-05
LARP7_center_left	LARP7	3	19.634535844995177	5.45022854398813e-05	0.0	6.682818691628523e-05
LSM11_3_right	LSM11	6	19.595733126279683	5.557002820359389e-05	0.00015135575055110845	6.803273806184997e-05
WDR43_3_left	WDR43	5	18.7770354858592	8.36793987377675e-05	0.0	0.0001022890809723937
NIPBL_3_right	NIPBL	6	18.64952523611996	8.918812829847246e-05	0.0	0.00010885595444698706
MBNL1_3_right	MBNL1	6	18.60204938174234	9.133059788371151e-05	5.2930577675749124e-05	0.00011130043809375852
EIF4G2_5_left	EIF4G2	1	18.575430384876856	9.255428761747608e-05	3.1307319562438947e-05	0.00011261949195592127
HNRNPUL1_3_right	HNRNPUL1	6	18.348299076004835	0.00010368536945229995	0.0	0.00012597140160591931
ZRANB2_3_right	ZRANB2	6	17.8298033413743	0.0001343715719218326	0.0	0.00016300478359467364
CPEB4_center_right	CPEB4	4	17.817586180066108	0.0001351949036404386	0.0	0.00016375431337603276
U2AF1_3_right	U2AF1	6	17.45078823389448	0.00016240877199510755	0.004120919688587489	0.00019641849966631368
MORC2_center_left	MORC2	3	17.31215802256251	0.00017406547937696965	0.0	0.00021019725312643154
ABCF1_3_left	ABCF1	5	16.66319221307429	0.00024078741563743016	0.0	0.0002903291531967199
DDX21_3_left	DDX21	5	16.477113968825716	0.00026426531341437525	0.0	0.00031815627611972365
WRN_3_left	WRN	5	16.297502685326695	0.0002890961163372368	0.0	0.000347525798975532
SAFB_3_right	SAFB	6	15.98019766287714	0.00033880059755828323	0.0	0.0004066627654426984
NCBP2_center_right	NCBP2	4	15.60623978523162	0.0004084586418970416	0.0	0.0004895361467548002
SERBP1_center_right	SERBP1	4	15.571106322347154	0.0004156973189648419	0.0	0.0004974636084308995
APEX1_center_left	APEX1	3	15.52537114037718	0.00042531283809375716	0.0	0.0005082073942439647
RBM22_5_left	RBM22	1	15.473415631327653	0.00043650627124962473	0.00028881953114005484	0.0005208016439909444
DDX42_3_left	DDX42	5	15.182204575140927	0.0005049241754578246	0.0	0.0006015314915394413
LARP7_3_right	LARP7	6	15.172508029895482	0.0005073781294263356	0.0	0.0006035527897802828
AKAP8L_center_right	AKAP8L	4	14.999538994081611	0.0005532118724260983	5.7604855141218924e-05	0.0006570936845359172
SERBP1_3_right	SERBP1	6	14.7256917027994	0.0006343905070641782	0.0	0.0007523946936460565
SAFB_3_left	SAFB	5	14.545808841389944	0.0006940931249206343	0.0	0.0008219795253517764
HNRNPC_3_left	HNRNPC	5	14.440936484488384	0.0007314598382851631	0.0	0.0008649458325122774
AKAP8L_5_left	AKAP8L	1	14.19292305753393	0.0008280297048772018	0.0001265985706203585	0.0009776884070920443
RNF187_center_left	RNF187	3	14.157949651811021	0.0008426365548990836	0.0	0.0009934635122109017
HLTF_5_left	HLTF	1	14.09721974302567	0.0008686156057124217	0.0003692720380522197	0.0010225799671385526
DDX55_5_left	DDX55	1	13.845346354228512	0.0009851928224536468	0.0	0.0011581101467486084
SERBP1_center_left	SERBP1	3	13.660396751948308	0.0010806437225874292	0.0	0.0012684433680444493
SSB_5_right	SSB	2	13.409100194515768	0.0012253238565181266	0.0	0.001432583215176893
LARP4_5_left	LARP4	1	13.408213260628187	0.0012258673676496335	0.0	0.001432583215176893
ABCF1_center_right	ABCF1	4	13.40820208227084	0.0012258742192605284	0.0	0.001432583215176893
TAF15_5_left	TAF15	1	13.303530737878793	0.0012917396942756442	4.135448866448585e-05	0.001507344855545664
DDX21_center_left	DDX21	3	12.854345247967064	0.0016170162903927359	0.0	0.0018841549465541088
YWHAG_center_right	YWHAG	4	12.652624454789049	0.0017886176368592632	0.00014791743296810184	0.002081063148287347
AGGF1_3_right	AGGF1	6	12.290699521210756	0.0021434260747910695	3.4548185640781686e-05	0.002490248661236855
ZC3H8_3_right	ZC3H8	6	12.279572461229357	0.0021553843242355696	0.0	0.0025004968070098236
RYBP_5_left	RYBP	1	11.99676884980718	0.0024827600235702418	0.0	0.0028761042714905275
HNRNPC_5_right	HNRNPC	2	11.930754408584443	0.00256607648974196	4.866845502768864e-07	0.002968306186247231
DDX6_3_left	DDX6	5	11.7592328026205	0.0027958575566562434	1.1660084057549248e-05	0.003229418076311632
PPIL4_center_left	PPIL4	3	11.664912629353237	0.0029308689947803116	7.115046909109657e-06	0.0033804668434730943
DDX6_5_right	DDX6	2	11.40001500581344	0.003345940353098734	0.00015636340033340092	0.0038536336147683395
GNL3_5_right	GNL3	2	11.129805621015691	0.0038299527583204075	0.0	0.004404722003436313
UTP18_5_right	UTP18	2	10.938200648673924	0.0042150226059121864	0.0	0.004840595125233447
CPSF6_5_right	CPSF6	2	10.902681592504859	0.004290548081606074	0.00021047824998509998	0.004920240030273441
ADAT1_3_left	ADAT1	5	10.62052472200447	0.004940630318902874	0.00026062208653787963	0.005657589603686193
DHX30_center_right	DHX30	4	10.553029383970088	0.005110210448346756	5.341870784545243e-06	0.005843382679099519
SRSF1_3_right	SRSF1	6	10.466594884875613	0.005335901433950218	0.012911126507401512	0.0060927126688514665
ABCF1_center_left	ABCF1	3	9.97935521687776	0.00680785893474652	0.0	0.007752827571992449
APEX1_5_right	APEX1	2	9.978943995811026	0.006809258846166517	0.0	0.007752827571992449
SAFB2_5_left	SAFB2	1	9.908678891913338	0.0070527374555470175	4.4100877449309535e-05	0.008018590231199677
DDX21_5_right	DDX21	2	9.879638210243668	0.007155892719582334	0.0	0.008089711343981731
TAF15_3_right	TAF15	6	9.879638210243668	0.007155892719582334	0.0	0.008089711343981731
RPS10_center_left	RPS10	3	9.879638210243668	0.007155892719582334	0.0	0.008089711343981731
RPS10_center_right	RPS10	4	9.879638210243668	0.007155892719582334	0.0	0.008089711343981731
PCBP1_3_right	PCBP1	6	9.390365391283275	0.00913919752380246	0.00019555586931960746	0.010317196071488045
LSM11_center_left	LSM11	3	9.377776575499013	0.009196904786821967	0.0	0.010367656456997325
SAFB2_3_left	SAFB2	5	9.348326375643417	0.009333332116764535	1.2108837324193898e-05	0.010506589967600755
SLBP_5_left	SLBP	1	9.173933119435251	0.010183703222292163	0.0	0.011447688953690908
APEX1_center_right	APEX1	4	9.046421408633519	0.010854118298652949	0.0	0.012184129977501974
DDX51_center_right	DDX51	4	8.708240451264812	0.012853743004842922	0.0	0.014408485478002544
LARP4_3_left	LARP4	5	8.609777808374774	0.013502385516971459	0.0	0.01511432760818294
FASTKD2_3_right	FASTKD2	6	8.590905940696883	0.013630396133427581	0.0	0.015236221203845416
APEX1_3_right	APEX1	6	8.46823058979331	0.01449262622810492	0.0	0.0161321551729045
NSUN2_center_right	NSUN2	4	8.46823058979331	0.01449262622810492	0.0	0.0161321551729045
HNRNPA1_3_left	HNRNPA1	5	8.46823058979331	0.01449262622810492	0.0	0.0161321551729045
TBRG4_5_left	TBRG4	1	8.306569562205944	0.01571271878178864	0.0	0.01746588126790174
SRSF7_center_left	SRSF7	3	8.294085658037886	0.015811103556621055	0.0	0.017550765368561254
ILF3_3_right	ILF3	6	8.270892928022478	0.015995522110424022	0.0	0.017730780420038866
HNRNPL_5_left	HNRNPL	1	7.854526663227415	0.019697504397087666	0.0008445381182703507	0.021804043061776208
ABCF1_3_right	ABCF1	6	7.7625306213039	0.020624711996768078	0.0	0.022798745438868458
SRSF7_3_left	SRSF7	5	7.331038320204357	0.02559088206944622	0.0011964543447904425	0.028249214694388694
XRCC6_center_right	XRCC6	4	7.173845527827517	0.027683387805250318	0.00013268859035653227	0.03051681892224689
SSB_3_right	SSB	6	7.056833213953082	0.029351353821442015	0.0	0.03226624689060591
METTL1_center_left	METTL1	3	7.056833213953082	0.029351353821442015	0.0	0.03226624689060591
SUPV3L1_3_left	SUPV3L1	5	6.756871839794256	0.03410074934876121	0.0	0.03743567111702849
SLBP_3_right	SLBP	6	6.703985470700286	0.03501450988182603	0.0	0.038333192823922176
EEF2_5_left	EEF2	1	6.703985470700286	0.03501450988182603	0.0	0.038333192823922176
AKAP1_3_left	AKAP1	5	6.621810625421556	0.036483130157143016	0.0	0.03988622048730176
DDX42_3_right	DDX42	6	6.351515432660688	0.04176244800442181	0.00026940593070268757	0.04559543980756737
NIPBL_3_left	NIPBL	5	6.323198468801835	0.042357946599972725	0.0	0.04618233028752156
HNRNPC_3_right	HNRNPC	6	6.127015511290114	0.04672351276670701	3.219067044598602e-06	0.05087245857249384
TAF15_center_left	TAF15	3	5.939068334393659	0.05132721466406172	9.555769898117042e-05	0.05580871771794978
YWHAG_5_left	YWHAG	1	5.444594843976156	0.0657235860324114	0.0	0.07136471126407613
HNRNPA1_3_right	HNRNPA1	6	5.292600900465863	0.07091307482589927	0.0	0.07689485800849213
TBRG4_center_left	TBRG4	3	5.176358708042273	0.07515674943154006	0.0	0.08138577350127368
APEX1_5_left	APEX1	1	5.033404070217702	0.08072539775153664	0.0	0.08729734329440259
NSUN2_3_left	NSUN2	5	4.97264601409235	0.08321538710853192	0.0	0.08986810775813
SF3B1_center_right	SF3B1	4	4.939756358592732	0.0845951638162622	0.0	0.09123456774230172
AGGF1_center_right	AGGF1	4	4.6416525420111014	0.0981924185275841	0.00010442209998312287	0.10575588860335747
WRN_center_left	WRN	3	4.586912456990307	0.10091706596664085	0.0	0.10854372682241938
LARP7_5_right	LARP7	2	4.234069195656844	0.12038809884102561	0.0	0.12879102654536564
WDR3_5_left	WDR3	1	4.234069195656844	0.12038809884102561	0.0	0.12879102654536564
CPEB4_center_left	CPEB4	3	4.234069195656844	0.12038809884102561	0.0	0.12879102654536564
DDX21_3_right	DDX21	6	4.234069195656844	0.12038809884102561	0.0	0.12879102654536564
TBRG4_5_right	TBRG4	2	4.228826915581607	0.12070406682421479	0.0	0.12895595343015978
HNRNPU_center_left	HNRNPU	3	4.2166564495932874	0.12144081857371458	0.0	0.1295693874206834
RPS10_5_right	RPS10	2	3.838455537732728	0.14672022031603518	0.0	0.15633157164689845
MORC2_center_right	MORC2	4	3.807617530487535	0.1490000309611469	0.0	0.15854876458749542
NPM1_5_right	NPM1	2	3.71060562742128	0.15640557375118452	0.0	0.16620698970625875
DDX21_5_left	DDX21	1	3.701948136083649	0.15708408118470438	0.0	0.1667057426154586
WDR43_3_right	WDR43	6	3.5316740547534167	0.17104355840939478	0.0	0.18109564060966793
EEF2_3_right	EEF2	6	3.528384593789836	0.17132511043875737	0.0	0.18109564060966793
HNRNPA1_5_left	HNRNPA1	1	3.528384593789836	0.17132511043875737	0.0	0.18109564060966793
HNRNPM_5_left	HNRNPM	1	3.510722072500343	0.1728448277769611	0.0004891019255576107	0.1824600367393881
SDAD1_5_right	SDAD1	2	3.465725816107382	0.17677758684495465	0.0	0.18636473110506463
EEF2_center_left	EEF2	3	3.175543253252804	0.20438054082528193	0.0	0.21518004100099034
AKAP1_center_right	AKAP1	4	3.147541159037165	0.20726220851369956	0.0	0.2179260952314229
UPF1_5_left	UPF1	1	3.0402890311148507	0.21868028196571748	0.0006862022466876663	0.22962870187967963
AKAP8L_3_right	AKAP8L	6	3.0168026377869848	0.22126342501666946	3.791056561140094e-05	0.23203546018195467
SUPV3L1_5_right	SUPV3L1	2	2.990737494513949	0.22416592891683718	0.0	0.2347703618222329
METTL1_center_right	METTL1	4	2.8470532678079605	0.24086308140089946	0.0	0.25192634629464156
SF3B1_center_left	SF3B1	3	2.822702552977763	0.24381360087111723	0.0	0.2540123397310855
RPS11_3_left	RPS11	5	2.822702552977763	0.24381360087111723	0.0	0.2540123397310855
NPM1_5_left	NPM1	1	2.822702552977763	0.24381360087111723	0.0	0.2540123397310855
RBM15_3_left	RBM15	5	2.786089873179003	0.24831803962011537	0.0016199939891998775	0.2583674642000417
KHDRBS1_5_left	KHDRBS1	1	2.5974955302792204	0.2728732806125158	0.0	0.28354629028445255
UTP3_center_left	UTP3	3	2.469862492962971	0.2908547589684811	0.0	0.3006630906587282
NSUN2_center_left	NSUN2	3	2.469862492962971	0.2908547589684811	0.0	0.3006630906587282
DDX21_center_right	DDX21	4	2.469862492962971	0.2908547589684811	0.0	0.3006630906587282
SDAD1_center_right	SDAD1	4	2.469862492962971	0.2908547589684811	0.0	0.3006630906587282
HNRNPL_5_right	HNRNPL	2	2.4211066042183136	0.29803233188335476	0.0	0.3076836379676603
HNRNPU_3_left	HNRNPU	5	2.2259388538973197	0.3285818113204084	0.0	0.338783575190641
NSUN2_3_right	NSUN2	6	2.1170230732066844	0.34697188110324056	0.0	0.3568214054700422
RPS11_center_left	RPS11	3	2.1170230732066844	0.34697188110324056	0.0	0.3568214054700422
CPSF6_5_left	CPSF6	1	1.8357796905983412	0.39936086579023883	0.0007120238750442287	0.4101683119005417
HNRNPA1_5_right	HNRNPA1	2	1.7641842937071617	0.4139160320539301	0.0	0.4240245212686148
HNRNPA1_center_right	HNRNPA1	4	1.7641842937071617	0.4139160320539301	0.0	0.4240245212686148
RPS10_3_right	RPS10	6	1.4113461544626589	0.4937761129236332	0.0	0.5038918847632979
NPM1_center_left	NPM1	3	1.4113461544626589	0.4937761129236332	0.0	0.5038918847632979
METTL1_3_right	METTL1	6	1.4113461544626589	0.4937761129236332	0.0	0.5038918847632979
IGF2BP2_5_right	IGF2BP2	2	1.302014023992999	0.5215203350085731	0.0012295544882082604	0.5315239219972285
KHSRP_5_right	KHSRP	2	1.1379221835105726	0.5661132730404967	0.002089887706573669	0.5762353494422425
SF3B1_5_left	SF3B1	1	1.058508655471434	0.58904403975971	0.0	0.5980485346350176
UTP3_center_right	UTP3	4	1.058508655471434	0.58904403975971	0.0	0.5980485346350176
AATF_3_right	AATF	6	0.8720625062760784	0.6465975174181838	0.00011594351864401754	0.6556465920894307
RYBP_center_left	RYBP	3	0.7056717967317446	0.7026924969032654	0.0	0.7107181726293179
SDAD1_3_right	SDAD1	6	0.7056717967317446	0.7026924969032654	0.0	0.7107181726293179
RYBP_center_right	RYBP	4	0.35283557824184747	0.8382676910462741	0.0	0.8403765405834974
SLBP_5_right	SLBP	2	0.35283557824184747	0.8382676910462741	0.0	0.8403765405834974
UTP3_5_left	UTP3	1	0.35283557824184747	0.8382676910462741	0.0	0.8403765405834974
RPS10_5_left	RPS10	1	0.35283557824184747	0.8382676910462741	0.0	0.8403765405834974
RPS11_5_left	RPS11	1	0.35283557824184747	0.8382676910462741	0.0	0.8403765405834974
RPS11_3_right	RPS11	6	0.35283557824184747	0.8382676910462741	0.0	0.8403765405834974
SLBP_3_left	SLBP	5	0.35283557824184747	0.8382676910462741	0.0	0.8403765405834974
LARP7_3_left	LARP7	5	0.33334642546243226	0.8464761837847392	0.0	0.847539596075926
NSUN2_5_right	NSUN2	2	0.011228261925127532	0.994401598820548	0.0	0.994401598820548
AARS_5_left	AARS	1			0.0	
GNL3_5_left	GNL3	1			0.0	
PUS1_5_left	PUS1	1			0.0	
SBDS_5_left	SBDS	1			0.0	
SUPV3L1_5_left	SUPV3L1	1			0.0	
ABCF1_5_right	ABCF1	2			0.0	
AARS_5_right	AARS	2			0.0	
HNRNPU_5_right	HNRNPU	2			0.0	
PUS1_5_right	PUS1	2			0.0	
RYBP_5_right	RYBP	2			0.0	
SBDS_5_right	SBDS	2			0.0	
SF3B1_5_right	SF3B1	2			0.0	
RPS11_5_right	RPS11	2			0.0	
UTP3_5_right	UTP3	2			0.0	
WDR3_5_right	WDR3	2			0.0	
GNL3_center_left	GNL3	3			0.0	
PUS1_center_left	PUS1	3			0.0	
SBDS_center_left	SBDS	3			0.0	
AARS_center_right	AARS	4			0.0	
GNL3_center_right	GNL3	4			0.0	
PUS1_center_right	PUS1	4			0.0	
RPS11_center_right	RPS11	4			0.0	
SBDS_center_right	SBDS	4			0.0	
SLBP_center_right	SLBP	4			0.0	
WDR3_center_right	WDR3	4			0.0	
AARS_3_left	AARS	5			0.0	
PUS1_3_left	PUS1	5			0.0	
SBDS_3_left	SBDS	5			0.0	
UTP3_3_left	UTP3	5			0.0	
AARS_3_right	AARS	6			0.0	
GNL3_3_right	GNL3	6			0.0	
HNRNPU_3_right	HNRNPU	6			0.0	
PUS1_3_right	PUS1	6			0.0	
SBDS_3_right	SBDS	6			0.0	
SUPV3L1_3_right	SUPV3L1	6			0.0	
UTP3_3_right	UTP3	6			0.0	
WDR3_3_right	WDR3	6			0.0	
