Feature	RBP	Position	Statistic	P-Val	Global SHAP	FDR P-Val
BCLAF1_center_right	BCLAF1	4	48256.599697411744	0.0	0.2604111337956063	0.0
PPIG_center_right	PPIG	4	27608.21870736332	0.0	0.2555730877937579	0.0
GRWD1_center_right	GRWD1	4	25222.91887721721	0.0	0.14544660841934118	0.0
PRPF8_center_right	PRPF8	4	20650.82920328076	0.0	0.15598736246249742	0.0
BCLAF1_center_left	BCLAF1	3	17525.01056893184	0.0	0.029088230645153056	0.0
PRPF8_center_left	PRPF8	3	10421.759437993076	0.0	0.05903662112227817	0.0
G3BP1_center_right	G3BP1	4	9336.419322865593	0.0	0.0503468663287013	0.0
AQR_center_right	AQR	4	9223.822402400108	0.0	0.06942470956766769	0.0
GRWD1_center_left	GRWD1	3	8566.521945399498	0.0	0.01366520672404551	0.0
PPIG_center_left	PPIG	3	7700.744928406264	0.0	0.01237718786774737	0.0
DDX3X_3_right	DDX3X	6	7021.713186380826	0.0	0.0186365004898988	0.0
DDX3X_5_right	DDX3X	2	6427.250452540104	0.0	0.029484439935562302	0.0
QKI_center_right	QKI	4	6426.046583899323	0.0	0.008059493330546938	0.0
SND1_center_right	SND1	4	6108.659959262811	0.0	0.049400848069314905	0.0
BCLAF1_3_right	BCLAF1	6	5419.453376742502	0.0	0.0052245499109220715	0.0
DDX3X_3_left	DDX3X	5	5135.120153889136	0.0	0.007393472777098203	0.0
RPS3_center_right	RPS3	4	4957.016422000593	0.0	0.026720386755098215	0.0
BUD13_center_right	BUD13	4	4930.29402352055	0.0	0.015752269431871864	0.0
G3BP1_center_left	G3BP1	3	4705.318090936531	0.0	0.0036731457272628997	0.0
AQR_center_left	AQR	3	4501.829970268843	0.0	0.021621602307988787	0.0
FXR2_center_right	FXR2	4	4458.682941612314	0.0	0.012434970968139922	0.0
SF3B4_center_right	SF3B4	4	4151.957743853416	0.0	0.04222721379389929	0.0
G3BP1_5_right	G3BP1	2	4089.6145417431903	0.0	0.0026517069826151526	0.0
NCBP2_5_right	NCBP2	2	3978.1132348132664	0.0	0.007563134680022743	0.0
BCLAF1_5_right	BCLAF1	2	3846.6376541163027	0.0	0.029744453460043993	0.0
ZNF800_center_right	ZNF800	4	3779.2191182378456	0.0	0.007261922495114812	0.0
NCBP2_3_right	NCBP2	6	3678.6695764799083	0.0	0.016359627767837854	0.0
BCLAF1_3_left	BCLAF1	5	3417.2372675430947	0.0	0.008215053156213155	0.0
LIN28B_center_right	LIN28B	4	3276.7668723350407	0.0	0.019612989719422397	0.0
PABPN1_center_right	PABPN1	4	3243.396128185852	0.0	0.02230853751690282	0.0
SND1_center_left	SND1	3	3010.722873354812	0.0	0.005995513104071452	0.0
NCBP2_3_left	NCBP2	5	2975.680664466821	0.0	0.0017655498272410718	0.0
UCHL5_center_right	UCHL5	4	2974.0917870861394	0.0	0.0034614094549272638	0.0
QKI_center_left	QKI	3	2932.561545116488	0.0	0.004435638331514636	0.0
G3BP1_3_right	G3BP1	6	2785.9820274296453	0.0	0.002138384477769773	0.0
RBFOX2_center_left	RBFOX2	3	2530.215042886036	0.0	0.005495987251348887	0.0
SF3B4_center_left	SF3B4	3	2288.039085151907	0.0	0.015431460804870404	0.0
EFTUD2_center_right	EFTUD2	4	2232.699153454564	0.0	0.004357360142453559	0.0
RPS3_center_left	RPS3	3	2226.419900315347	0.0	0.0007239702084660283	0.0
PTBP1_center_right	PTBP1	4	2218.4706423198404	0.0	0.00046959666111985745	0.0
SND1_5_right	SND1	2	2202.789394026491	0.0	0.002037373552299782	0.0
PTBP1_center_left	PTBP1	3	2129.570697611856	0.0	0.003607375706320562	0.0
FXR2_5_right	FXR2	2	2104.6399062081964	0.0	0.00016703294888300907	0.0
LIN28B_3_right	LIN28B	6	1957.1662282265684	0.0	0.0042264716730410525	0.0
U2AF2_3_left	U2AF2	5	1954.492704822732	0.0	0.017129286684318505	0.0
EIF3H_center_right	EIF3H	4	1943.8608867829157	0.0	0.004089652198924119	0.0
SND1_3_right	SND1	6	1895.6741161899022	0.0	0.004344885121264242	0.0
G3BP1_5_left	G3BP1	1	1854.4985921580583	0.0	0.0005777399802020879	0.0
G3BP1_3_left	G3BP1	5	1845.1946499833864	0.0	0.0006647115747349831	0.0
FXR2_center_left	FXR2	3	1829.8089877675802	0.0	0.0022861185042929834	0.0
SUGP2_center_right	SUGP2	4	1810.7709525388657	0.0	0.0013380689290287426	0.0
CSTF2T_center_right	CSTF2T	4	1795.9548351281894	0.0	0.004372620726465242	0.0
CSTF2T_center_left	CSTF2T	3	1697.1526391839554	0.0	0.0003296494373644399	0.0
SF3A3_center_right	SF3A3	4	1659.0066171418825	0.0	0.009863663378616765	0.0
U2AF2_center_right	U2AF2	4	1600.4746217083862	0.0	0.004705214307299913	0.0
SND1_3_left	SND1	5	1597.8079684479944	0.0	0.0013658432867497332	0.0
RBFOX2_center_right	RBFOX2	4	1501.1068896123784	0.0	0.0037269568399058415	0.0
PABPN1_center_left	PABPN1	3	1498.0140103073495	0.0	0.0030710869373869265	0.0
ZNF800_center_left	ZNF800	3	1455.193556083421	0.0	7.982866590091039e-06	0.0
CSTF2T_5_right	CSTF2T	2	1439.3714724496585	0.0	0.00021493738490115742	0.0
RPS3_3_right	RPS3	6	1422.4793621091026	1.295779805859657e-309	0.0017395962562797942	1.2957798058596566e-308
U2AF1_center_right	U2AF1	4	1388.701084063125	2.801502982523293e-302	0.0012271633359963261	2.7563174505471108e-301
DDX3X_5_left	DDX3X	1	1377.0132093549335	9.66898384548847e-300	0.0005210698398322565	9.362031977377725e-299
SDAD1_center_right	SDAD1	4	1345.8748670954099	5.584521201883463e-293	0.0002820564831620057	5.322746770545175e-292
PCBP2_center_left	PCBP2	3	1314.4608986137935	3.702052106938431e-286	0.0009522663185109511	3.47423351574222e-285
IGF2BP1_center_right	IGF2BP1	4	1312.6152672012759	9.315717204414917e-286	0.013584622608604293	8.609981052565302e-285
RBM22_3_left	RBM22	5	1308.514624538748	7.238682639192358e-285	0.017756529132545412	6.590442402846775e-284
BUD13_center_left	BUD13	3	1299.6155158538415	6.195501042825124e-283	0.0004480767199701832	5.5577288766519494e-282
NCBP2_5_left	NCBP2	1	1247.0679616460845	1.5945305682550083e-271	0.0009858688532341803	1.4096574588921088e-270
GTF2F1_5_right	GTF2F1	2	1238.0746689328453	1.4305450835867803e-269	5.586868092673452e-05	1.246617858554194e-268
LARP4_center_right	LARP4	4	1227.889735457589	2.328797641314317e-267	0.013197104760381216	2.000797973523568e-266
EFTUD2_center_left	EFTUD2	3	1197.3126732571466	1.0159128316733548e-260	0.004056420391083616	8.6070392683437e-260
FAM120A_center_left	FAM120A	3	1195.9450556700644	2.0129400069760078e-260	0.0004466246935257677	1.6820457592539243e-259
SF3A3_3_left	SF3A3	5	1155.864809016059	1.0165899432785306e-251	0.0006134379824216297	8.37999818107978e-251
NKRF_center_right	NKRF	4	1134.6398867942362	4.131227475632736e-247	0.00023688859443002757	3.3600650135146255e-246
XRN2_5_right	XRN2	2	1114.3480349515623	1.0529281832433456e-242	1.6896396998920258e-05	8.451134102347905e-242
TRA2A_center_right	TRA2A	4	1113.1968584639442	1.8722918573120676e-242	7.295274821677764e-05	1.4832441986498196e-241
RPS3_5_right	RPS3	2	1094.532750975855	2.1146232085794597e-238	0.008663906540138539	1.6537437913249623e-237
RBM22_5_right	RBM22	2	1092.8460151965985	4.9147679225434395e-238	0.013295616818162232	3.7949473832297443e-237
HNRNPM_center_right	HNRNPM	4	1092.0406114763555	7.351808919237329e-238	0.0025446103696849173	5.605754300918464e-237
KHSRP_center_right	KHSRP	4	1061.8443879204635	2.651067850789897e-231	0.00319893537579222	1.9964831962738732e-230
U2AF2_5_right	U2AF2	2	1052.068530847444	3.5173957495563415e-229	0.007465482867943311	2.6165992771089858e-228
BCLAF1_5_left	BCLAF1	1	1037.796982762815	4.4182320847349104e-226	0.0051120514904320295	3.247134423720838e-225
YBX3_center_right	YBX3	4	1030.112822529314	2.0598837846863407e-224	0.004832017060445651	1.495867986498414e-223
SF3A3_center_left	SF3A3	3	1024.9818469209677	2.6792911872945502e-223	0.0015014241867826203	1.922785440293736e-222
QKI_3_left	QKI	5	1023.1129656634756	6.82091008113555e-223	0.0027680898464366296	4.838087383131029e-222
FAM120A_5_right	FAM120A	2	1018.7573469974383	6.020781968344909e-222	0.0031015824310863713	4.221467816885511e-221
SUGP2_center_left	SUGP2	3	1002.3879020085053	2.1589009406955576e-218	0.0025147932679147915	1.496510879345784e-217
PABPN1_5_right	PABPN1	2	1001.7440854793911	2.978761270347246e-218	0.0011308493718994942	2.0416228931593488e-217
LIN28B_center_left	LIN28B	3	997.5716307102833	2.3992347313431525e-217	0.0047337611942660915	1.6261479845770256e-216
U2AF1_center_left	U2AF1	3	987.3199658742258	4.0382525311566164e-215	0.0016894576020609722	2.7069604879181715e-214
NKRF_center_left	NKRF	3	986.9231716998896	4.924433013208007e-215	0.0019021628063735575	3.2651131935400913e-214
LSM11_center_right	LSM11	4	976.8120991076306	7.725876305198522e-213	0.00027188816151259575	5.067510264700107e-212
RBFOX2_3_left	RBFOX2	5	965.5128772903006	2.1955462653360703e-210	0.0005989641627351487	1.424769384952131e-209
PPIG_3_right	PPIG	6	963.2496326707421	6.807692299701483e-210	0.007469142343973028	4.371255055597794e-209
IGF2BP1_center_left	IGF2BP1	3	951.4471464806292	2.488153849181516e-207	0.0030958288838460676	1.581014425000755e-206
LARP4_3_right	LARP4	6	927.7754532654736	3.436529693140949e-202	0.00140788310631749	2.1611166111504937e-201
EIF3H_5_right	EIF3H	2	925.2799198295455	1.1967909627487862e-201	9.158264406922164e-05	7.449413135477139e-201
PPIG_5_right	PPIG	2	913.6168425273561	4.0796542498324015e-199	0.020717008708561645	2.513726355957338e-198
CSTF2T_3_left	CSTF2T	5	908.3277848434162	5.742852230093397e-198	0.0007565340635470203	3.503139860356972e-197
ILF3_center_left	ILF3	3	906.4988255629795	1.433115202771363e-197	2.6759045604098798e-05	8.655448254361697e-197
LIN28B_5_right	LIN28B	2	902.9228529832606	8.566307944699261e-197	0.0009532569619427651	5.122988084575048e-196
FXR2_3_right	FXR2	6	895.4598682324438	3.575693050427734e-195	0.00012445839999843854	2.1176434570494347e-194
ZNF800_3_right	ZNF800	6	889.4496407610671	7.218792248502011e-194	0.0005865316658190143	4.2340992996021414e-193
SFPQ_center_left	SFPQ	3	879.3986853003842	1.0990103704867503e-191	0.0	6.384726914256359e-191
RBM22_center_right	RBM22	4	872.4311996415499	3.58073414596328e-190	0.004653763655724692	2.060611159469435e-189
GTF2F1_3_left	GTF2F1	5	861.6124217801062	8.002760885477157e-188	0.0004421452541835735	4.562321626300061e-187
PCBP2_center_right	PCBP2	4	847.1233569995412	1.1207281535232517e-184	0.0031949517745155764	6.330038644899847e-184
HNRNPC_center_right	HNRNPC	4	838.8751818195452	6.927376070784897e-183	0.0	3.876788443283291e-182
LARP4_5_right	LARP4	2	821.2008692342562	4.769764958821978e-179	0.0036289489939622995	2.645051477164915e-178
SF3B4_3_left	SF3B4	5	818.78834196017	1.5935680725548766e-178	0.016618235315080276	8.757446164490763e-178
DDX3X_center_right	DDX3X	4	794.4385477703938	3.0893082630963705e-173	0.028779021475444144	1.6825696790078447e-172
EFTUD2_5_right	EFTUD2	2	786.042796719991	2.0557742520673015e-171	0.006816914365862961	1.1097542422664193e-170
FXR2_5_left	FXR2	1	778.6777634726215	8.170940942468194e-170	0.0006446362288761083	4.3721701534259633e-169
XRN2_3_left	XRN2	5	766.5016976670737	3.599740272993905e-167	0.003879319937657144	1.9094274491532888e-166
SND1_5_left	SND1	1	755.0004697654454	1.1316993677319049e-164	0.0010605953076345304	5.9511777096246724e-164
RBFOX2_5_right	RBFOX2	2	747.2881731391008	5.351000691081263e-163	0.0014798910437700435	2.789837967144932e-162
UCHL5_center_left	UCHL5	3	742.5598641472666	5.690812267142856e-162	0.001272287111556854	2.9418605787772387e-161
KHSRP_center_left	KHSRP	3	740.5423873388975	1.5605000309976203e-161	0.002106148128426765	7.999201839567635e-161
CSTF2_3_left	CSTF2	5	739.7436302812216	2.3265461561891064e-161	0.0	1.1826609627294624e-160
HNRNPL_3_right	HNRNPL	6	715.235031824379	4.882994188267184e-156	0.0	2.4616747560685805e-155
ILF3_center_right	ILF3	4	704.4687669640115	1.063043208345172e-153	0.002362136729923245	5.31521604172586e-153
SUGP2_3_right	SUGP2	6	673.2084653904737	6.525881075936788e-147	0.0	3.2364125661149924e-146
DROSHA_center_left	DROSHA	3	664.6928897618957	4.610764153216909e-145	0.0009709209536821125	2.268198494727673e-144
GRWD1_5_right	GRWD1	2	662.5137008133441	1.3708116154574782e-144	0.015333017599849818	6.689560683432493e-144
TIAL1_center_right	TIAL1	4	662.1656331030608	1.6313972229155286e-144	0.004358384181929256	7.89803417443232e-144
XPO5_3_right	XPO5	6	656.5791893754117	2.66465238095177e-143	0.0011210737871818741	1.2798724034492753e-142
QKI_5_right	QKI	2	642.4046537721749	3.188613341410321e-140	0.001593777179097658	1.519573545515856e-139
HNRNPK_center_right	HNRNPK	4	640.07843830709	1.020312316042406e-139	0.0006448581202460304	4.824732657254788e-139
KHSRP_3_left	KHSRP	5	634.9074472256518	1.35394048740548e-138	0.004187543378073037	6.35310536397956e-138
PPIG_5_left	PPIG	1	622.8596196620099	5.594381643560293e-136	0.019032325140929836	2.6050174065433425e-135
SUGP2_3_left	SUGP2	5	612.4121414361763	1.0384681037784836e-133	0.0	4.798981388673295e-133
PABPN1_3_right	PABPN1	6	604.5921756762003	5.1817582911124225e-132	0.001158870321600249	2.376595907953818e-131
ZNF800_3_left	ZNF800	5	586.2855301101456	4.894572059541019e-128	0.0002792380715864131	2.2281260868059867e-127
RBM22_center_left	RBM22	3	575.0277972699748	1.362386565306266e-125	0.00028308792267160547	6.155968924717202e-125
NKRF_5_right	NKRF	2	573.9447409524627	2.3414400545809976e-125	0.0009915434566032117	1.0502047303635357e-124
DGCR8_center_right	DGCR8	4	568.9192675968244	2.889021122611762e-124	0.00029706784118986845	1.2863524706519523e-123
LIN28B_3_left	LIN28B	5	566.4149328700054	1.010555321744419e-123	8.149068260179264e-05	4.466947436696345e-123
TARDBP_3_left	TARDBP	5	522.0406880343826	4.3682242837200844e-114	0.0005820434897236003	1.9169905129994615e-113
SLTM_center_left	SLTM	3	516.7014983565878	6.305147290406863e-113	4.817906931729527e-05	2.74724274796299e-112
EIF3H_5_left	EIF3H	1	515.8476550379202	9.662843753934335e-113	0.0025063090114774704	4.180379212694996e-112
RPS3_5_left	RPS3	1	515.1642428957475	1.3598970079874574e-112	0.00031142033998554885	5.841811090650346e-112
NSUN2_center_right	NSUN2	4	508.85342488641663	3.190676231510741e-111	6.285770810677772e-05	1.3610576931619246e-110
TIAL1_3_left	TIAL1	5	507.26205095310286	7.070419729224408e-111	0.004337897837982752	2.995108357518672e-110
EIF3H_3_right	EIF3H	6	504.6506770705643	2.6091426846542195e-110	0.0002496888689680192	1.0976393363028097e-109
DROSHA_3_left	DROSHA	5	502.57047356671154	7.382582030021556e-110	0.0006820370133848952	3.0845034508994174e-109
RBM15_3_right	RBM15	6	502.43054184585213	7.917609317584504e-110	0.0007162681979232453	3.2855385603581955e-109
EIF3H_center_left	EIF3H	3	500.8138027160798	1.7769062286534354e-109	0.0	7.323735131612132e-109
MATR3_center_left	MATR3	3	497.624788042435	8.752865348237555e-109	0.0	3.5833878271308115e-108
SDAD1_center_left	SDAD1	3	489.4146610891966	5.308314716905464e-107	0.0	2.1587146515415552e-106
TIAL1_5_right	TIAL1	2	486.9523091037364	1.8182332820829302e-106	0.0008672636960300453	7.320533866939679e-106
TRA2A_center_left	TRA2A	3	486.94583007146827	1.8241330291390676e-106	0.00014447404427195246	7.320533866939679e-106
TARDBP_center_right	TARDBP	4	483.26869147023945	1.1469302543212998e-105	0.0027910010089588102	4.57272846494113e-105
SRSF1_center_right	SRSF1	4	475.7336904897012	4.962970370605431e-104	0.0028575070693723334	1.9658519000450082e-103
NKRF_5_left	NKRF	1	471.55628556313	4.007316425920083e-103	0.0	1.5770729160072584e-102
PRPF8_5_right	PRPF8	2	470.2736220395544	7.609926843411903e-103	0.06720180655395767	2.9756765221033725e-102
AQR_3_right	AQR	6	468.9587135274514	1.4686193204876685e-102	0.0065979380251656675	5.706100544569922e-102
UCHL5_3_right	UCHL5	6	465.9082959648016	6.749925737633569e-102	0.00040788204300008275	2.605983987314226e-101
FTO_center_right	FTO	4	465.6164656447797	7.810325677161282e-102	0.0	2.996414253502127e-101
BUD13_3_right	BUD13	6	464.4397498580523	1.4066619177576608e-101	0.0010218077713074747	5.3628985614510814e-101
EIF3D_center_right	EIF3D	4	458.76809298416424	2.397586981791707e-100	0.001177603689009226	9.084025210515164e-100
AQR_5_left	AQR	1	458.36104314122423	2.938760015042921e-100	0.0026464543758740722	1.1065701291210999e-99
HNRNPM_center_left	HNRNPM	3	435.97348542673114	2.1357996525340943e-95	0.00041963189222175493	7.99286986531164e-95
HNRNPK_center_left	HNRNPK	3	430.3941130571261	3.476208585286019e-94	0.0025019245522120985	1.2929800225758973e-93
RBM15_5_left	RBM15	1	428.5611112531717	8.692348142956605e-94	0.0007260908048961169	3.2135347680021384e-93
FASTKD2_center_right	FASTKD2	4	422.08003881539304	2.220670434369087e-92	2.7211189144299377e-06	8.160294969669537e-92
PRPF4_3_left	PRPF4	5	421.96976925606197	2.3465447509244847e-92	0.0016790264655198838	8.57121136565231e-92
AQR_3_left	AQR	5	418.8429670645128	1.1204830984415107e-91	0.010890743478107959	4.068420774103104e-91
DGCR8_center_left	DGCR8	3	392.90899849801644	4.7961751114608144e-86	0.001642649023259493	1.731163797627868e-85
FUBP3_3_right	FUBP3	6	388.22998816182394	4.9765596729618596e-85	0.0013889265153609913	1.785706706180432e-84
PRPF4_center_right	PRPF4	4	380.243292637146	2.6990946445152083e-83	0.001756509110357535	9.628349316691678e-83
IGF2BP3_center_right	IGF2BP3	4	364.9728020231824	5.58679863393246e-80	0.0015022125716738484	1.9813646318016285e-79
YBX3_center_left	YBX3	3	358.14715275267605	1.6956410623357222e-78	0.0	5.978849988582604e-78
NOL12_center_right	NOL12	4	346.433867044576	5.927091053962845e-76	3.676164951659698e-06	2.07788824305594e-75
SDAD1_3_right	SDAD1	6	344.5759197900144	1.500685613798141e-75	0.0	5.230961282382092e-75
LSM11_center_left	LSM11	3	344.11604727986963	1.8886425332085258e-75	0.0	6.545863325325003e-75
