Feature	RBP	Position	Global SHAP	Chi-Square Statistic	Chi-Square P-Val	Chi-Square FDR P-Val	Kruskal-Wallis Statistic	Kruskal-Wallis P-Val	Kruskal-Wallis FDR P-Val	ANOVA Statistic	ANOVA P-Val	ANOVA FDR P-Val	Linear Regression beta	Linear Regression pvalue	Linear Regression adj_pvalue	Chi-Square Rank	ANOVA Rank	Kruskal-Wallis Rank	Global SHAP Rank	Beta Coefficient Rank
LARP4_3_right	LARP4	6	0.0014078831063134103	927.7754532654736	3.4365296931409493e-202	2.1611166111504937e-201	32571.25909932341	0.0	0.0	840.0494329713383	0.0	0.0	-0.0249013843215586	7.063726142445381e-14	1.4979107209866448e-13	97.0	183.0	138.0	159.0	383.0
LARP7_5_left	LARP7	1	0.0	58.99782308443164	1.544491402302543e-13	2.3091660671680174e-13							-0.1405328447219183	5.983101928058315e-07	9.617997185427076e-07	408.0			542.5	553.0
LARP7_5_right	LARP7	2	0.0	25.2514168919598	3.2864307977620465e-06	4.049945023504744e-06							-0.3483723085252724	1.6338088857512954e-08	2.86515458556972e-08	494.5			542.5	590.0
LARP7_center_left	LARP7	3	0.0	48.494893845901714	2.9475935744540006e-11	4.1912169706688585e-11							0.0592932765089832	0.0007252097928368	0.0009615863771982	429.0			542.5	146.0
LARP7_center_right	LARP7	4	0.0	1.8714771692560472	0.3922960146989185	0.4008384739804694							0.2776927114323442	2.758421621666257e-11	5.4440136295591456e-11	597.0			542.5	12.0
LARP7_3_left	LARP7	5	0.00010890757899671774	38.931976490954	3.51583690233197e-09	4.787188639335942e-09	974.4163128952524	2.5596826017449103e-212	2.905239752980473e-212	7.879620746765387	0.0003783878085788	0.00038604059571859596	-0.2357703269281337	7.1706367738545445e-22	1.9228882469798283e-21	448.0	445.0	400.0	360.0	575.0
LARP7_3_right	LARP7	6	0.0	23.023199791097063	1.001326448377172e-05	1.2240663998197893e-05							0.031658726781181	0.8358083448152669	0.8485796098464	499.0			542.5	197.0
LIN28B_5_left	LIN28B	1	0.001070290624687439	92.68500612440836	7.476642971702893e-21	1.3258000618426642e-20	1359.753354136339	5.411414170582412e-296	6.331912457330967e-296	1022.3991984444472	0.0	0.0	-0.0127348537289894	0.0065300181791941	0.0080348783357162	344.0	154.0	388.0	180.0	344.0
LIN28B_5_right	LIN28B	2	0.0009532569600435682	902.9228529832606	8.566307944699261e-197	5.122988084575048e-196	32521.34797300395	0.0	0.0	635.253129292623	1.5746157070758764e-276	3.340539864544149e-276	-0.0112012447629377	0.0006282732943024	0.0008349053999841	102.0	214.0	139.0	192.0	338.0
LIN28B_center_left	LIN28B	3	0.00473376119377692	997.5716307102832	2.3992347313431525e-217	1.6261479845770256e-216	192964.9572143371	0.0	0.0	2341.425385012296	0.0	0.0	0.0434637508800352	9.356505558016851e-15	2.0495202650894056e-14	90.0	78.0	25.0	71.0	168.0
LIN28B_center_right	LIN28B	4	0.01961298971698233	3276.7668723350407	0.0	0.0	347828.91815755866	0.0	0.0	6459.691853792421	0.0	0.0	0.1087445002481726	7.19905126816137e-202	1.6557817916771152e-200	29.0	26.0	14.0	24.0	82.0
LIN28B_3_left	LIN28B	5	8.149068260179266e-05	566.4149328700054	1.010555321744419e-123	4.4669474366963446e-123	4361.257974794973	0.0	0.0	171.65145531737846	2.87648831010648e-75	3.7743517132611034e-75	-0.0272187614148057	2.223671521384666e-08	3.851348995940564e-08	138.0	346.0	320.0	375.0	389.0
LIN28B_3_right	LIN28B	6	0.0042264716772041295	1957.1662282265684	0.0	0.0	3807.217618189371	0.0	0.0	2538.8421336112247	0.0	0.0	0.0492266277022237	3.328475376678392e-58	1.877762523824225e-57	44.0	70.0	326.0	81.0	153.0
LSM11_5_left	LSM11	1	0.0005455548892043091	136.7907731545585	1.9781582054641625e-30	4.09042883163776e-30	59110.95319747249	0.0	0.0	581.9264977741412	2.2034910038937327e-253	4.4660040882489046e-253	0.0149709687673099	0.0130047819150937	0.0157108274449011	295.0	224.0	97.0	250.0	259.0
LSM11_5_right	LSM11	2	0.001258400863366913	162.12239404439293	6.24553198432009e-36	1.3704224857680772e-35	1217.563546142589	4.068508913983263e-265	4.7240487134230215e-265	2250.004537619124	0.0	0.0	-0.0633790225638477	7.254850472881522e-59	4.171539021906875e-58	278.0	82.0	391.0	168.0	477.0
LSM11_center_left	LSM11	3	0.0	344.11604727986963	1.8886425332085254e-75	6.545863325325003e-75							0.1055240260394314	2.164694809672056e-64	1.3209056083509078e-63	176.0			542.5	86.0
LSM11_center_right	LSM11	4	0.00027188816196883225	976.8120991076306	7.725876305198522e-213	5.067510264700107e-212	86536.19518106167	0.0	0.0	1185.2459558844455	0.0	0.0	-0.0390258909179311	1.5460726740611563e-14	3.362005305776622e-14	93.0	143.0	67.0	308.0	422.0
LSM11_3_left	LSM11	5	0.0006137717467645117	92.72984441790172	7.31088800081897e-21	1.3001870788628488e-20	23918.187556350225	0.0	0.0	49.29475883835269	3.908992805052201e-22	4.3497125820924e-22	-0.0149322903766158	0.0100239232967555	0.0121835490476825	343.0	408.0	171.0	233.0	348.0
LSM11_3_right	LSM11	6	0.00030866539961337105	76.43721616130499	2.52272205788256e-17	4.092713976883939e-17	133975.2161185758	0.0	0.0	58.70100041900964	3.21512485260224e-26	3.622001694991109e-26	0.0067266938450664	0.1360791287582458	0.1541199223436193	376.0	403.0	41.0	294.0	291.0
MATR3_5_left	MATR3	1	0.0	3.518221146208821	0.1721979532230056	0.1801728155506576							0.3891886416243575	5.975596759424433e-05	8.569321012316093e-05	583.0			542.5	6.0
MATR3_5_right	MATR3	2	0.0	46.18917028911304	9.335747776370992e-11	1.312167314190393e-10							0.0783613646109225	0.0003899647020364	0.0005275993027552	434.0			542.5	121.0
MATR3_center_left	MATR3	3	0.0	497.624788042435	8.752865348237555e-109	3.5833878271308115e-108							0.2064720968181531	6.796399423688279e-22	1.8307418267412576e-21	149.0			542.5	31.0
MATR3_center_right	MATR3	4	0.00010688679026048679	333.4780114776294	3.856291806137732e-73	1.2854306020459108e-72	1378.3393719617477	4.9820523137652645e-300	5.859719560749819e-300	316.5948024802989	3.3536518649363144e-138	5.2866595370871066e-138	-0.1575477898698532	3.0966533898657023e-22	8.417266941544045e-22	183.0	288.0	386.0	361.0	560.0
MATR3_3_left	MATR3	5	0.0	9.011014249176268	0.0110479860606037	0.0122309827531184							0.5853041672278784	7.632680239203376e-40	3.002857094107644e-39	551.0			542.5	1.0
MATR3_3_right	MATR3	6	0.0	1.4852736225450234	0.475857513345982	0.4821812012309784							0.0795497298250348	0.4289039539689822	0.4555676100771783	601.5			542.5	117.0
NCBP2_5_left	NCBP2	1	0.0009858688521657791	1247.0679616460843	1.5945305682550083e-271	1.4096574588921088e-270	30827.76390913004	0.0	0.0	2642.1822052449365	0.0	0.0	0.0186509835197564	8.609982612583138e-09	1.5188110921311853e-08	69.0	66.0	147.0	187.0	243.0
NCBP2_5_right	NCBP2	2	0.007563134694299877	3978.1132348132655	0.0	0.0	8518.951959663886	0.0	0.0	4209.434714876163	0.0	0.0	-0.0582569005649798	2.4432786957208426e-141	3.948866648759631e-140	24.0	39.0	269.0	49.0	465.0
NCBP2_center_left	NCBP2	3	0.001617998942846262	40.801801815906224	1.3803884278123983e-09	1.892217844866434e-09	40107.38495470178	0.0	0.0	62.79785120528989	5.346405905260728e-28	6.037980798478533e-28	0.0792033969454081	2.092591229012234e-25	6.134164485045666e-25	445.0	402.0	125.0	146.0	118.0
NCBP2_center_right	NCBP2	4	0.00045166008881871795	29.97041526457405	3.104609736230516e-07	3.9290704130718153e-07	14985.209510575936	0.0	0.0	270.7040982029809	2.818252734503936e-118	4.236711064452937e-118	-0.0826952235477049	1.0583255835623876e-42	4.394990965071581e-42	482.0	302.0	211.0	266.0	497.0
NCBP2_3_left	NCBP2	5	0.0017655498272410718	2975.680664466821	0.0	0.0	79451.50947177505	0.0	0.0	3787.840960688728	0.0	0.0	-0.017836638147961	7.1579402800078335e-06	1.0595169028328427e-05	32.0	44.0	78.0	137.0	358.0
NCBP2_3_right	NCBP2	6	0.01635962777348148	3678.669576479908	0.0	0.0	440.328921565634	2.419856267020188e-96	2.543089688025846e-96	3670.590065385681	0.0	0.0	-0.0809877624254136	1.4348394862365882e-153	2.523629449322e-152	27.0	50.0	432.0	31.0	496.0
NIP7_5_left	NIP7	1	0.0	11.477812123008976	0.0032182869583378	0.0036422171513657							-0.2362017978384564	5.740166712164224e-16	1.2953281863676249e-15	539.0			542.5	577.0
NIP7_5_right	NIP7	2	0.0	59.09717731511595	1.469640115404308e-13	2.202654718419233e-13							0.027736306820327	0.3270671076901359	0.3530435566763561	407.0			542.5	215.0
NIP7_center_left	NIP7	3	3.985268574147343e-06	222.14949315565087	5.7656793020763055e-49	1.471575051994371e-48	10092.163357759182	0.0	0.0	3.4037036942504297	0.0332500791177378	0.0332500791177378	0.0487297633217852	0.0015042539757961	0.0019512882375837	239.0	454.0	250.0	446.0	154.0
NIP7_center_right	NIP7	4	0.0	142.42949423696433	1.1798540735335583e-31	2.4989964751926062e-31							0.0296136604821964	0.113336297472461	0.1290954397876794	288.0			542.5	208.0
NIP7_3_left	NIP7	5	0.0	279.8299860405301	1.7206423017576743e-61	5.1959990300603026e-61							-0.0242620649229446	0.2674568806048178	0.2923934453412816	202.0			542.5	381.0
NIP7_3_right	NIP7	6	0.0	16.764922017468496	0.0002288460597244	0.0002694905336523							0.0762790030906423	0.0016287918152291	0.0021082629989329	518.0			542.5	125.0
NKRF_5_left	NKRF	1	0.0	471.55628556313	4.007316425920083e-103	1.5770729160072584e-102							-0.0031775743305026	0.7184288298395374	0.7369132765764036	155.0			542.5	313.0
NKRF_5_right	NKRF	2	0.0009915434589435497	573.9447409524627	2.3414400545809976e-125	1.0502047303635355e-124	20663.80620246015	0.0	0.0	1298.859812322872	0.0	0.0	-0.0615856450289616	2.186582264441412e-39	8.435975446038477e-39	136.0	133.0	180.0	186.0	471.0
NKRF_center_left	NKRF	3	0.0019021628065325254	986.9231716998896	4.924433013208007e-215	3.2651131935400913e-214	50522.01616967901	0.0	0.0	1648.68414869186	0.0	0.0	-0.094011446976836	2.856782579887678e-51	1.4727206748041654e-50	92.0	113.0	110.0	132.0	512.0
NKRF_center_right	NKRF	4	0.00023688859467232078	1134.6398867942362	4.131227475632736e-247	3.360065013514625e-246	948.8907399473804	8.932928459083735e-207	1.008843164284581e-206	1005.5564920772136	0.0	0.0	-0.0971058155343025	3.104516787794516e-36	1.1116772689228266e-35	75.0	160.0	402.0	317.0	518.0
NKRF_3_left	NKRF	5	0.00033874009672686987	274.0171175383156	3.147305879355586e-60	9.230079742340905e-60	5922.357988388703	0.0	0.0	282.0596300802882	3.308593896334308e-123	5.09186992859585e-123	0.0304388042851038	1.5858119893313425e-06	2.4631573236886825e-06	208.0	295.0	302.0	288.0	202.0
NKRF_3_right	NKRF	6	0.00034626036442891145	224.6886942933404	1.6198319512026336e-49	4.2226388471521636e-49	3939.280334052131	0.0	0.0	177.4889943320658	8.396078652701933e-78	1.1113176992206058e-77	0.0662395224309597	2.539036009337587e-24	7.33499291586414e-24	234.0	343.0	325.0	285.0	138.0
NOL12_5_left	NOL12	1	0.0	120.05445213042653	8.521321595256295e-27	1.6501606898750285e-26							0.1748218126831399	1.1103551491596003e-06	1.7659371787165988e-06	315.0			542.5	43.0
NOL12_5_right	NOL12	2	0.0	126.07795797987912	4.192946102287865e-28	8.413477376301307e-28							-0.0302554656911337	0.0024006646157851	0.0030675158979476	304.0			542.5	398.0
NOL12_center_left	NOL12	3	0.0	69.41880629855766	8.431362116573664e-16	1.3120231865076364e-15							0.0185517156598676	0.3960677723382088	0.4237004076176187	392.0			542.5	244.0
NOL12_center_right	NOL12	4	3.6761649516596973e-06	346.433867044576	5.927091053962844e-76	2.07788824305594e-75	105376.1732383983	0.0	0.0	3.5836679086956647	0.02777381126342	0.027835122105061106	-0.0025542366403686	0.8027749447915586	0.819214022159304	174.0	453.0	54.0	447.0	310.0
NOL12_3_left	NOL12	5	0.0	24.76264212817065	4.196242549845223e-06	5.150317817717477e-06							0.061341709782812	0.000373048581129	0.0005058572596715	497.0			542.5	143.0
NOL12_3_right	NOL12	6	9.679155592856872e-07	204.39633337251828	4.129525455160034e-45	1.0035898516524387e-44	16529.84348867069	0.0	0.0	81.94582104660327	2.5869146455102208e-36	3.058487627764688e-36	-0.0303511277851969	0.0032381107423108	0.0041112318978808	251.0	384.0	202.0	454.0	399.0
NOLC1_5_left	NOLC1	1	0.0006223710222274389	2.4704091728408675	0.2907752676109982	0.300123372661098	47762.89179322703	0.0	0.0	5.445867201679389	0.0043141586164357	0.004371937526477249	0.1446581769856194	3.995774461134165e-40	1.5824325349392255e-39	591.0	448.0	114.0	230.0	62.0
NOLC1_5_right	NOLC1	2	0.0	124.59544549944204	8.799191604260459e-28	1.7426970385061295e-27							0.0433636413677188	0.0018718262588135	0.0024123967732122	308.0			542.5	169.0
NOLC1_center_left	NOLC1	3	0.0004117432139891735	122.1109351244966	3.0475254961549358e-27	5.958303053379843e-27	57963.09827741091	0.0	0.0	1606.4676070724602	0.0	0.0	0.0146611171938343	0.1739201800028633	0.1947645461455286	312.0	115.0	99.0	275.0	264.0
NOLC1_center_right	NOLC1	4	7.584278081748583e-05	51.15918443231474	7.779008592272294e-12	1.1217955653158628e-11	131264.28947893291	0.0	0.0	19.99722616144843	2.067275694394952e-09	2.1526219386589635e-09	-0.099480624132408	4.828288993128909e-14	1.0275148818117751e-13	423.0	436.0	43.0	379.0	523.0
NOLC1_3_left	NOLC1	5	2.574334248784522e-05	5.399385916576795	0.0672261508036216	0.0721970985743119	4898.578474239411	0.0	0.0	69.09060712072373	9.892949349066765e-31	1.1370630391079269e-30	0.0799946518121092	1.6391920045094014e-09	2.988526886270189e-09	568.0	395.0	313.0	420.0	116.0
NOLC1_3_right	NOLC1	6	0.0	40.92110465625047	1.3004540969505704e-09	1.7866599079726307e-09							-0.0061813541468318	0.6616629271862746	0.6821972938920555	444.0			542.5	321.0
NSUN2_5_left	NSUN2	1	0.00013295456334722755	261.4895735680727	1.6529532171012786e-57	4.6680623260730553e-57	21370.98034359789	0.0	0.0	420.3348518718861	3.0741181840287263e-183	5.266602473769969e-183	-0.5332609941598492	2.3818398183750173e-71	1.6003822599868094e-70	216.0	265.0	177.0	350.0	597.0
NSUN2_5_right	NSUN2	2	0.0	11.19454061565392	0.0037079715354676	0.0041886345122875							0.1091125532863774	5.652418740753183e-06	8.471544879625071e-06	540.0			542.5	81.0
NSUN2_center_left	NSUN2	3	0.0003064038345285824	17.37747568069903	0.0001684725313172	0.0001999382181002	1823.9621520094088	0.0	0.0	46.495680636671416	6.4214512271011656e-21	7.041881297352486e-21	0.1948025771528066	4.382462536645992e-31	1.416601403737461e-30	514.0	414.0	362.0	295.0	36.0
NSUN2_center_right	NSUN2	4	6.285770810677772e-05	508.85342488641663	3.1906762315107412e-111	1.3610576931619246e-110	3312.8336924019004	0.0	0.0	163.61126731523368	8.914766505239302e-72	1.15968595798815e-71	-0.0027454306450528	0.816610761714359	0.8311055690221775	143.0	349.0	333.0	388.0	312.0
NSUN2_3_left	NSUN2	5	0.0	84.3931173881558	4.723537894817693e-19	8.003772543996648e-19							-0.1951867743466797	4.991950242385665e-32	1.640212222498147e-31	360.0			542.5	570.0
NSUN2_3_right	NSUN2	6	0.0	12.14032439374655	0.0023107983759331	0.002644628535308							0.1525364648557107	1.2821524278070264e-06	2.0230267858274453e-06	533.0			542.5	57.0
PABPN1_5_left	PABPN1	1	0.0001947438383081473	257.7673841717989	1.0629766380756924e-56	2.988091010258859e-56	9501.846906211997	0.0	0.0	161.20409492568552	9.893926151183032e-71	1.283383563610599e-70	-0.0422901356049649	9.888525869046855e-29	3.095988727586398e-28	217.0	350.0	262.0	329.0	431.0
PABPN1_5_right	PABPN1	2	0.0011308493773778292	1001.7440854793912	2.978761270347246e-218	2.0416228931593488e-217	6197.501713616258	0.0	0.0	2146.0270203031987	0.0	0.0	0.0232536478691485	3.744511253939362e-17	8.850662963856675e-17	89.0	87.0	299.0	176.0	229.0
PABPN1_center_left	PABPN1	3	0.0030710869376555836	1498.0140103073495	0.0	0.0	100169.77410519846	0.0	0.0	2922.574251648816	0.0	0.0	0.0196977552234967	6.7648124355642005e-06	1.003810877535333e-05	58.0	59.0	56.0	100.0	240.0
PABPN1_center_right	PABPN1	4	0.022308537516902822	3243.396128185852	0.0	0.0	380807.1347983847	0.0	0.0	8296.570029971585	0.0	0.0	0.1004408679277791	4.6767198539588475e-219	1.3317516536511385e-217	30.0	17.0	9.0	20.0	88.0
PABPN1_3_left	PABPN1	5	0.0012241897080789584	115.71769408855369	7.45112757709007e-26	1.4248237686598566e-25	52388.28107862206	0.0	0.0	1949.3272125695416	0.0	0.0	0.0148541021781625	0.0001012972361546	0.0001428673283502	319.0	95.0	105.0	171.0	262.0
PABPN1_3_right	PABPN1	6	0.0011588703203341438	604.5921756762003	5.181758291112423e-132	2.3765959079538183e-131	64074.52209030125	0.0	0.0	518.390834235221	8.350861969640236e-226	1.5731499312102352e-225	-0.0230726818585314	1.605820066822685e-15	3.5778574109202266e-15	133.0	241.0	89.0	174.0	378.0
PCBP1_5_left	PCBP1	1	0.00014061983931369732	114.79435713233914	1.1822847068056152e-25	2.253730222348204e-25	2991.741786996831	0.0	0.0	177.63493911521334	7.256117193762814e-78	9.632389491135433e-78	0.3033334577989651	8.878696533031591e-245	3.1232120745605237e-243	320.0	342.0	338.0	347.0	9.0
PCBP1_5_right	PCBP1	2	0.0009290282794466586	5.077570977555857	0.0789622421072686	0.0842079854640452	14921.748769985008	0.0	0.0	16.775166472545216	5.184375375352215e-08	5.3860558819448644e-08	-0.1869668485430266	4.0672451527913407e-134	5.65630837527726e-133	572.0	437.0	212.0	199.0	568.0
PCBP1_center_left	PCBP1	3	0.0002364679654081254	168.00880738568526	3.2911753424894747e-37	7.353908274427032e-37	9047.241048060454	0.0	0.0	130.53554816481392	2.0543957116184e-57	2.5765073289357834e-57	0.0943162424456437	5.427256538365155e-24	1.5381513791196034e-23	273.0	362.0	264.0	318.0	95.0
PCBP1_center_right	PCBP1	4	0.0006065889803412289	73.85455013594941	9.176735330759858e-17	1.4615688124708912e-16	13336.64238474097	0.0	0.0	102.38407234771486	3.4462577041917303e-45	4.18342512754825e-45	0.0240790329943395	0.0042500546837657	0.0053393544136384	383.0	374.0	223.0	235.0	225.0
PCBP1_3_left	PCBP1	5	6.037760155161377e-05	16.240495118364567	0.000297455013606	0.0003489376121147	5645.992844727352	0.0	0.0	70.50253358603659	2.410876720742073e-31	2.792188855145156e-31	-0.071365070306865	1.1091227339388332e-12	2.2950013664201464e-12	520.0	392.0	306.0	391.0	488.0
PCBP1_3_right	PCBP1	6	1.1562890366429621e-05	81.15501180712212	2.3845865865240984e-18	3.95271146135788e-18	158.22189067746322	4.3908942856660297e-35	4.4596554937189654e-35	4.540596250943365	0.0106671500029817	0.010738106654886235	0.0092610979879026	0.2465460871479109	0.2715185269142739	368.0	451.0	447.0	433.0	281.0
PCBP2_5_left	PCBP2	1	0.0003776827596227624	82.7283019651899	1.0858691120758728e-18	1.8247387282817695e-18	6692.176975442917	0.0	0.0	489.28166865974174	3.610510101387674e-213	6.58301841779118e-213	0.0311708073592519	3.3743143835260936e-11	6.637631583383565e-11	363.0	249.0	292.0	281.0	200.0
PCBP2_5_right	PCBP2	2	0.001300705593184186	181.0395443992652	4.872618733209372e-40	1.1388112748113858e-39	88069.26627590801	0.0	0.0	973.4847288319636	0.0	0.0	-0.0045630338739682	0.2199678307369469	0.2435940051494337	261.0	163.0	66.0	166.0	317.0
PCBP2_center_left	PCBP2	3	0.000952266318510951	1314.4608986137937	3.702052106938431e-286	3.4742335157422195e-285	31258.82108060778	0.0	0.0	549.4134105158194	2.855621784021293e-239	5.54039440147721e-239	-0.0257846177764182	2.1011256370927558e-14	4.536004082965588e-14	65.0	234.0	145.0	194.0	386.0
PCBP2_center_right	PCBP2	4	0.003194951771582428	847.1233569995412	1.1207281535232517e-184	6.330038644899846e-184	152.92125668462583	6.2168591504710435e-34	6.286089207825955e-34	508.9686221825472	1.0273744730049419e-221	1.919456834338451e-221	0.0891769610023955	2.897031952812785e-139	4.3310627694551134e-138	108.0	243.0	449.0	97.0	103.0
PCBP2_3_left	PCBP2	5	0.0018638615345014159	223.2483791766437	3.328360925952479e-49	8.602966800131406e-49	2813.927338753985	0.0	0.0	567.4365504001686	4.290867112163343e-247	8.619706499655565e-247	-0.0526092827084556	5.415860843624461e-45	2.43510134171987e-44	236.0	226.0	344.0	135.0	457.0
PCBP2_3_right	PCBP2	6	0.0003263569162283565	121.03414544680504	5.221187087488237e-27	1.0175476432485063e-26	10557.749285457314	0.0	0.0	248.31496283851985	1.4826399271976284e-108	2.1643682538512004e-108	-0.0264203207159882	1.5992061841280144e-11	3.1666400599620946e-11	313.0	311.0	248.0	290.0	387.0
POLR2G_5_left	POLR2G	1	0.0	3.341883902971608	0.1880698295225863	0.1954388347679347										586.5			542.5	
POLR2G_5_right	POLR2G	2	0.0																542.5	
POLR2G_center_left	POLR2G	3	0.0																542.5	
POLR2G_center_right	POLR2G	4	0.0																542.5	
POLR2G_3_left	POLR2G	5	0.0																542.5	
POLR2G_3_right	POLR2G	6	0.0																542.5	
PPIG_5_left	PPIG	1	0.019032325132585716	622.8596196620099	5.594381643560293e-136	2.6050174065433422e-135	47620.31705995869	0.0	0.0	2343.8810038587444	0.0	0.0	0.0241431510996898	1.7460375833869182e-87	1.4303157189936673e-86	131.0	77.0	116.0	25.0	224.0
PPIG_5_right	PPIG	2	0.020717008692538896	913.616842527356	4.079654249832402e-199	2.513726355957338e-198	1460.2775826360464	0.0	0.0	901.9159788005272	0.0	0.0	-0.0196104611556921	1.3222539107174207e-101	1.2354809978265902e-100	99.0	174.0	379.0	23.0	367.0
PPIG_center_left	PPIG	3	0.012377187847811963	7700.744928406264	0.0	0.0	142048.44286048392	0.0	0.0	18210.590380477595	0.0	0.0	0.0170251711690285	1.6190428241976865e-33	5.501065959489867e-33	10.0	10.0	38.0	40.0	252.0
PPIG_center_right	PPIG	4	0.2555730878166911	27608.21870736332	0.0	0.0	421773.326679264	0.0	0.0	68987.32328715222	0.0	0.0	0.1638528083822824	0.0	0.0	2.0	2.0	3.0	2.0	50.0
PPIG_3_left	PPIG	5	0.021069037930131658	267.6568851967048	7.569128144022337e-59	2.1575552186231894e-58	162.90327166446744	4.2267252284306686e-36	4.312209558893312e-36	2198.8343130427747	0.0	0.0	-0.0286269229680534	7.688738722933118e-120	8.842049531373087e-119	214.0	85.0	445.0	22.0	395.0
PPIG_3_right	PPIG	6	0.007469142348300692	963.249632670742	6.807692299701484e-210	4.371255055597794e-209	527.2599014193368	3.213417410311895e-115	3.4246279443230054e-115	2564.064469229097	0.0	0.0	-4.136626161494643e-05	0.9635239659242184	0.9635239659242184	95.0	68.0	426.0	50.0	305.0
PRPF4_5_left	PRPF4	1	0.0004763346781028507	38.675467159066734	3.9969527464816964e-09	5.418091500786298e-09	24247.612904906397	0.0	0.0	1283.0666435738085	0.0	0.0	0.0020552521715554	0.5275795719595295	0.5505978778914462	450.0	136.0	169.0	261.0	303.0
PRPF4_5_right	PRPF4	2	0.0024361512772737674	231.92638463575324	4.34335645013964e-51	1.1469469413788658e-50	36071.65902497867	0.0	0.0	800.2491028426845	0.0	0.0	-0.0084570068085332	0.0001480561424656	0.000206863488772	231.0	185.0	131.0	118.0	328.0
PRPF4_center_left	PRPF4	3	0.000600110566121955	113.97706129369077	1.7790805359468316e-25	3.3703078476011406e-25	60117.37928963839	0.0	0.0	1632.512560420339	0.0	0.0	0.0221763237037567	4.780341095362856e-16	1.0828196875102228e-15	322.0	114.0	94.0	239.0	232.0
PRPF4_center_right	PRPF4	4	0.0017565091084834987	380.243292637146	2.6990946445152086e-83	9.628349316691678e-83	51260.60128817567	0.0	0.0	2715.7216847789105	0.0	0.0	-0.0428220218159518	4.522982616520741e-50	2.272893785444877e-49	171.0	65.0	108.0	138.0	432.0
PRPF4_3_left	PRPF4	5	0.001679026465519884	421.969769256062	2.3465447509244847e-92	8.571211365652309e-92	83258.91311536566	0.0	0.0	1284.490209457001	0.0	0.0	-0.006796061540637	0.009174284774091	0.01117356882873	167.0	135.0	72.0	144.0	323.0
PRPF4_3_right	PRPF4	6	0.0024239011863235976	32.06414314519664	1.0898325693701524e-07	1.40252714623585e-07	5780.999552730015	0.0	0.0	574.6902945737157	3.047967754770029e-250	6.150121602958191e-250	0.0479612083190545	1.6479886465447624e-67	1.0373654848776505e-66	474.0	225.0	304.0	119.0	156.0
PRPF8_5_left	PRPF8	1	0.028239899908474184	341.77803340221226	6.079152370103549e-75	2.0833050257096437e-74	7019.229364613291	0.0	0.0	2377.933498664257	0.0	0.0	0.0475244594914329	0.0	0.0	178.0	76.0	288.0	16.0	158.0
PRPF8_5_right	PRPF8	2	0.06720180670090624	470.2736220395544	7.609926843411903e-103	2.9756765221033725e-102	29135.49396662701	0.0	0.0	6778.974692535312	0.0	0.0	-0.0422538797883735	0.0	0.0	156.0	23.0	157.0	6.0	430.0
PRPF8_center_left	PRPF8	3	0.05903662104341358	10421.759437993076	0.0	0.0	182301.04101572552	0.0	0.0	26067.977662724235	0.0	0.0	0.0413805941625497	5.964526552001425e-240	1.9815482656093625e-238	6.0	6.0	28.0	7.0	175.0
PRPF8_center_right	PRPF8	4	0.15598736244823286	20650.82920328076	0.0	0.0	362025.1171774752	0.0	0.0	48350.84184156915	0.0	0.0	0.1269573649406954	0.0	0.0	4.0	4.0	10.0	3.0	71.0
PRPF8_3_left	PRPF8	5	0.01652188423328858	305.6064075020016	4.349224179265447e-67	1.374625258731566e-66	5309.740609145643	0.0	0.0	2971.015351627286	0.0	0.0	-0.0140780841719583	1.3844273017713492e-37	5.14215854943644e-37	193.0	58.0	310.0	30.0	347.0
PRPF8_3_right	PRPF8	6	0.03324745712959209	28.04820447597309	8.117266121771826e-07	1.02093450191357e-06	8328.019455173113	0.0	0.0	1564.221019100314	0.0	0.0	-0.0227644671826482	2.298730959166351e-111	2.4547162742526392e-110	485.0	119.0	273.0	11.0	376.0
PTBP1_5_left	PTBP1	1	7.98642330864191e-05	92.52968924352064	8.080407715625894e-21	1.428709770009216e-20	1026.7780328795898	1.091397841330047e-223	1.2449613566930686e-223	232.5922660997969	9.948097335304708e-102	1.4247432776745543e-101	-0.0253379174864683	0.0004288430296808	0.0005788896879213	345.0	317.0	398.0	376.0	385.0
PTBP1_5_right	PTBP1	2	0.0	56.85827456507045	4.501762228209667e-13	6.681447589313617e-13							0.0024846187684136	0.8172074825836796	0.8311055690221775	411.0			542.5	301.0
PTBP1_center_left	PTBP1	3	0.0036073757073606847	2129.570697611856	0.0	0.0	12981.81553786646	0.0	0.0	1016.7239597905532	0.0	0.0	-0.0998777270836739	3.4839174166359544e-108	3.472304358580501e-107	42.0	157.0	227.0	90.0	525.0
PTBP1_center_right	PTBP1	4	0.0004695966546416356	2218.4706423198404	0.0	0.0	941.8054388136426	3.0870769025670847e-205	3.4777491656711076e-205	401.66011323189946	3.934207425149809e-175	6.615296929696346e-175	-0.0360130282055429	4.944024411937544e-12	1.009053446531963e-11	40.0	270.0	403.0	264.0	413.0
PTBP1_3_left	PTBP1	5	0.0006225936343121013	7.055597990666027	0.029369487158419	0.0319347364824164	1166.6549932626986	4.614100721889639e-254	5.3302842944984635e-254	1054.8521288236095	0.0	0.0	-0.0285842121057421	1.2137616758924114e-06	1.9252771410707217e-06	561.0	152.0	393.0	229.0	394.0
