Feature	RBP	Position	Global SHAP	Chi-Square Statistic	Chi-Square P-Val	Chi-Square FDR P-Val	Kruskal-Wallis Statistic	Kruskal-Wallis P-Val	Kruskal-Wallis FDR P-Val	ANOVA Statistic	ANOVA P-Val	ANOVA FDR P-Val	Linear Regression beta	Linear Regression pvalue	Linear Regression adj_pvalue	Chi-Square Rank	ANOVA Rank	Kruskal-Wallis Rank	Global SHAP Rank	Beta Coefficient Rank
EIF4G2_3_right	EIF4G2	6	0.0	30.07007756704468	2.953694818312796e-07	4.010382913450253e-07							-0.0776741192426143	1.83337387804671e-18	3.1629487358863694e-18	587.0			691.0	677.0
ELAC2_5_left	ELAC2	1	0.001902301496911204	25.335221322887104	3.1515673374007453e-06	4.05128898049741e-06	8140.93159586586	0.0	0.0	308.38431284382665	1.2266792001590998e-134	1.765772427597441e-134	0.0650992294474286	8.897190197681906e-28	1.7563011383130948e-27	620.0	380.0	320.0	151.0	208.0
ELAC2_5_right	ELAC2	2	0.0012334364954627063	633.6467901809291	2.543008280717736e-138	1.2510972837852071e-137	2065.9105538510653	0.0	0.0	824.2936880217577	0.0	0.0	-0.0980347150283713	3.7190342910061677e-82	9.796194425836436e-82	162.0	242.0	445.0	190.0	700.0
ELAC2_center_left	ELAC2	3	0.0007044566829827226	208.88667544959927	4.3735566330311504e-46	1.0374180465850674e-45	5733.595974053249	0.0	0.0	1730.8121196615834	0.0	0.0	-0.0300362805387238	5.198346552899031e-09	7.575251957540473e-09	336.0	130.0	349.0	251.0	578.0
ELAC2_center_right	ELAC2	4	0.0014683888520548504	483.8228245064782	8.693778058602851e-106	3.553303134721268e-105	56094.752628990456	0.0	0.0	178.3654741717615	3.4913498750338613e-78	4.483024370055217e-78	0.1606930798733483	4.889486881921557e-149	9.957857430254881e-148	195.0	426.0	71.0	175.0	88.0
ELAC2_3_left	ELAC2	5	0.00032266541588154494	245.05360233590667	6.127542998687241e-54	1.590766048844863e-53	31034.89929175153	0.0	0.0	665.6384410642925	1.0053311038583228e-289	2.006993116096725e-289	-0.0264652976692942	5.995112318036396e-07	2.893594673734329e-06	307.0	274.0	137.0	331.0	570.0
ELAC2_3_right	ELAC2	6	9.375294366861869e-06	67.83206036234333	1.8640400717252816e-15	3.007368293856376e-15	23601.984925151944	0.0	0.0	68.3291775451309	2.1179493594941467e-30	2.378887678939011e-30	0.0474229946839376	1.1956697124815998e-13	1.8944671915031042e-13	494.0	487.0	170.0	520.0	245.0
ELAVL1_5_left	ELAVL1	1	0.0004424569510064205	33.38518063398344	5.629892945492767e-08	7.76301847328328e-08	2941.880709368017	0.0	0.0	505.5494035564998	3.1042472324673034e-220	5.339695711193758e-220	-0.0114790477550012	0.0134828874465132	0.0158343333584227	578.0	318.0	410.0	295.0	508.0
ELAVL1_5_right	ELAVL1	2	0.00025725446398566586	583.285036408163	2.1941365682647547e-127	9.87981268309045e-127	9493.888667388936	0.0	0.0	358.3794537307355	2.4129246578502917e-156	3.6765175148860987e-156	-0.0246167573890442	7.36403809402558e-05	9.637886847196488e-05	177.0	359.0	295.0	357.0	560.0
ELAVL1_center_left	ELAVL1	3	0.0018223637665823577	1383.170986358007	4.4487351161177034e-301	3.8963097665338556e-300	15919.46320045508	0.0	0.0	1142.6680356657296	0.0	0.0	-0.085945569176747	8.603771556943564e-108	2.3554587705075e-107	91.0	196.0	228.0	157.0	687.0
ELAVL1_center_right	ELAVL1	4	0.004576070210010279	1448.3447135917363	0.0	0.0	8356.0323421176	0.0	0.0	1695.1756723954102	0.0	0.0	-0.1085416167164657	2.1144427675732357e-184	4.904332530343476e-183	88.0	133.0	315.0	74.0	719.0
ELAVL1_3_left	ELAVL1	5	0.0013113460499048814	97.05215855753856	8.421540485982063e-22	1.4719227559929173e-21	7296.916892332599	0.0	0.0	611.1355633768591	4.5624286979971205e-266	8.665446172932031e-266	-0.0579873354269782	5.334189447279913e-42	5.710318190357342e-41	456.0	288.0	326.0	184.0	648.0
ELAVL1_3_right	ELAVL1	6	0.0009733761018354769	270.1987874686349	2.1236297106541832e-59	5.8768502756645285e-59	33206.833524909	0.0	0.0	119.2200449952177	1.6831899081928705e-52	2.0279843166993397e-52	0.1036286809056785	2.7649063239923316e-104	7.544760720698028e-104	288.0	454.0	126.0	218.0	145.0
EWSR1_5_left	EWSR1	1	0.0002866481044595094	45.47205369648658	1.3361924066480806e-10	1.9257601231437976e-10	902.864635838314	8.819325566131353e-197	9.765528511485527e-197	481.018444269922	1.3834117904724814e-209	2.335574843791504e-209	-0.0580736744866832	5.6065039033387094e-15	9.125596022003551e-15	553.0	324.0	494.0	338.0	649.0
EWSR1_5_right	EWSR1	2	0.00041625666808042973	343.4098612842833	2.688413741248837e-75	8.536516939343918e-75	22783.93621127386	0.0	0.0	1147.523100459646	0.0	0.0	0.0822353355054744	1.976324368962832e-50	4.648537600236519e-50	251.0	195.0	182.0	303.0	180.0
EWSR1_center_left	EWSR1	3	0.003700671201244155	2192.281207454081	0.0	0.0	66791.03231632184	0.0	0.0	1957.377186156133	0.0	0.0	-0.1250020144029462	1.8473973593054306e-180	5.470130478794448e-180	60.0	111.0	58.0	96.0	738.0
EWSR1_center_right	EWSR1	4	0.00044160349616848064	688.350528701445	3.361877502375609e-150	1.7512525290152686e-149	65331.52039402553	0.0	0.0	862.4312771569901	0.0	0.0	-0.013612196359983	0.0242354621582276	0.0932562714383416	153.0	233.0	61.0	296.0	520.0
EWSR1_3_left	EWSR1	5	1.4536714416867391e-05	250.36734496581016	4.299538243786705e-55	1.1235186820649195e-54	184.8792252209516	7.144738432755783e-41	7.291365527457861e-41	64.68191003725457	8.124753166277812e-29	9.033008093402365e-29	0.0500563110834724	6.3891651748554786e-18	4.267962336803459e-17	305.0	492.0	536.0	515.0	237.0
EWSR1_3_right	EWSR1	6	3.870241829443967e-05	28.24832847263441	7.34435076753206e-07	9.82122074114606e-07	932.203599677405	3.7545710302963215e-203	4.199898473562552e-203	129.14457334479047	8.24974476253105e-57	9.983651294478948e-57	-0.0050374775747065	0.5678652571759779	0.5941948493006787	596.0	452.0	489.0	491.0	485.0
EXOSC10_5_left	EXOSC10	1	0.0002716097892434647	87.43822968323116	1.0304565178599567e-19	1.7623902247519e-19	951.1794975449257	2.8444379112048213e-207	3.2014558383313526e-207	395.5582504678734	1.7434167867641442e-172	2.724711378171391e-172	0.1501513790483172	1.6271081060532165e-102	4.425522047408585e-102	466.0	350.0	486.0	346.0	92.0
EXOSC10_5_right	EXOSC10	2	0.00010116785528977932	326.88956766591	1.039518650155248e-71	3.1621998632585217e-71	916.081436790954	1.1897165795817386e-199	1.3227133516894533e-199	141.05858020011556	5.531893491559501e-62	6.861554965721194e-62	-0.0542948769623232	1.092106759242071e-24	2.0772417858021168e-24	262.0	441.0	492.0	436.0	637.0
EXOSC10_center_left	EXOSC10	3	0.0006088987622590636	619.1682535951533	3.5425994182455685e-135	1.660853962553952e-134	90243.69391748478	0.0	0.0	1193.7226452429777	0.0	0.0	0.0398032761969755	2.0531231320268615e-07	2.901980461744494e-07	170.0	190.0	48.0	268.0	267.0
EXOSC10_center_right	EXOSC10	4	0.0014594308390910335	1073.0201030038277	9.923049255520201e-234	7.255660785917065e-233	119096.44320236018	0.0	0.0	1851.9362316663303	0.0	0.0	0.0222110257433859	8.254317665674271e-05	0.000370556733916	109.0	118.0	36.0	176.0	315.0
EXOSC10_3_left	EXOSC10	5	0.00026767128272099037	68.22581633845546	1.5309190260317609e-15	2.4799643572099865e-15	49745.29626889431	0.0	0.0	297.1749043629984	9.028312399876162e-130	1.2894221625932795e-129	0.0497717497505083	1.0877169297383117e-12	6.220846824188289e-12	492.0	383.0	81.0	351.0	238.0
EXOSC10_3_right	EXOSC10	6	0.0007294015852539108	549.1979555983357	5.535784885196669e-120	2.4648159516769528e-119	22341.28815909749	0.0	0.0	43.85011034416604	9.047109474013132e-20	9.703468396637615e-20	-0.0952666375062143	6.346448996709987e-72	1.6156356439795242e-71	179.0	510.0	183.0	246.0	698.0
EXOSC5_5_left	EXOSC5	1	0.0	62.68201290629379	2.4477882182863063e-14	3.8708079562979886e-14							-0.1136601309935383	6.104937193941932e-14	9.803120301810605e-14	504.0			691.0	729.0
EXOSC5_5_right	EXOSC5	2	0.00017413503873781825	86.67985169037031	1.5055991445977151e-19	2.564022474881152e-19	8448.739200222873	0.0	0.0	255.7847366456909	8.447251970885713e-112	1.1609665397172074e-111	-0.1581954305433902	2.033837396471053e-33	4.256276255772755e-33	468.0	398.0	313.0	390.0	760.0
EXOSC5_center_left	EXOSC5	3	0.0	370.4720476449799	3.572868269443153e-81	1.2015088652937523e-80							0.1295607585440302	7.027914778380314e-41	1.5402385406686511e-40	237.0			691.0	105.0
EXOSC5_center_right	EXOSC5	4	0.00014156795480046604	949.6058845345405	6.247441266093683e-207	4.1493422408972216e-206	21406.30659916084	0.0	0.0	621.2545715183942	1.8491419963059656e-270	3.53664570622155e-270	-0.2148908108409347	1.116143705667621e-78	1.6945090804226604e-77	120.0	286.0	192.0	407.0	790.0
EXOSC5_3_left	EXOSC5	5	0.0001017988765549703	58.5920403390674	1.8919083703113057e-13	2.933562200657803e-13	20438.6870496951	0.0	0.0	269.6003224569306	8.473877968042824e-118	1.1885157047485704e-117	0.0563911943765284	1.1709846157225407e-11	6.562229222337729e-11	514.0	390.0	193.0	434.0	223.0
EXOSC5_3_right	EXOSC5	6	0.0	120.06111567352346	8.492977742251047e-27	1.5668757547625193e-26							-0.1330339373132941	3.0628732198535435e-17	5.2407769233149773e-17	432.0			691.0	745.0
FAM120A_5_left	FAM120A	1	0.0014420255987394204	92.9871247190504	6.428393055126726e-21	1.113788970638261e-20	82715.51581020025	0.0	0.0	187.85374316304257	2.6482592185723374e-82	3.424581069879595e-82	0.1069532735490553	4.798763969465462e-42	1.0628562107436766e-41	460.0	423.0	51.0	178.0	139.0
FAM120A_5_right	FAM120A	2	1.2663354872319836e-06	72.16191890830818	2.1391360525348184e-16	3.486485549836912e-16	13953.315623644348	0.0	0.0	15.305607436507511	2.253742652820469e-07	2.308609046990256e-07	0.0140390699452521	0.0927946369761202	0.1038653108244777	489.0	534.0	244.0	544.0	342.0
FAM120A_center_left	FAM120A	3	0.0001614630208163903	249.7141183726187	5.9603006734079824e-55	1.5524051100346933e-54	17089.086885216493	0.0	0.0	250.3839450183304	1.8694867290476066e-109	2.5438040815647784e-109	0.05346062752896	4.442871064497262e-09	6.485659683313311e-09	306.0	402.0	222.0	394.0	232.0
FAM120A_center_right	FAM120A	4	4.778612641079726e-05	85.60737560422564	2.5739172616444897e-19	4.364706505384381e-19	4533.19265037064	0.0	0.0	249.0026512538745	7.438367844738753e-109	1.0046388175486663e-108	-0.0084437379891699	0.4189182512071258	1.421937966495732	470.0	405.0	366.0	482.0	497.0
FAM120A_3_left	FAM120A	5	0.00042958086953219244	317.7960678091474	9.805295579721499e-70	2.926899092523609e-69	39592.667448911954	0.0	0.0	427.86863788430526	1.6379742486474e-186	2.658670367982575e-186	0.0716355741647838	2.1512921867154502e-17	1.4144322644940163e-16	267.0	337.0	105.0	301.0	196.0
FAM120A_3_right	FAM120A	6	0.0001211792152949265	37.44362167812018	7.399814985116771e-09	1.0346758847610644e-08	2635.639469089107	0.0	0.0	160.60541186978622	1.7985795419107386e-70	2.2668732936063916e-70	-0.0356946494859033	9.117603819851337e-08	1.2991807490743798e-07	570.0	434.0	418.0	418.0	596.0
FASTKD2_5_left	FASTKD2	1	0.0	27.76995432992802	9.328912849033556e-07	1.2391905901132903e-06							0.0953403815429616	5.734749993149696e-05	7.517293947064358e-05	600.0			691.0	153.0
FASTKD2_5_right	FASTKD2	2	3.317718957233033e-05	30.19435338252972	2.77574438949662e-07	3.775201840322195e-07	9746.74872025089	0.0	0.0	58.11705379980728	5.764153788316953e-26	6.356838956067284e-26	0.0626675072697316	3.16889961496011e-05	4.166978233845184e-05	586.0	496.0	293.0	500.0	213.0
FASTKD2_center_left	FASTKD2	3	5.455037233697995e-05	90.57753659617109	2.1445581957013406e-20	3.699594982627637e-20	626.3858838277716	9.594747624487158e-137	1.0351729685590682e-136	44.86599637614867	3.275921807602448e-20	3.520489643926403e-20	0.2125403037574897	6.795539069765024e-28	1.344614958117013e-27	462.0	509.0	507.0	477.0	63.0
FASTKD2_center_right	FASTKD2	4	0.0	23.73755071188813	7.0057777539030345e-06	8.820860773871594e-06							0.116734542694193	4.9269165860557e-07	2.4058335376353856e-06	633.0			691.0	120.0
FASTKD2_3_left	FASTKD2	5	1.7841302167071547e-06	326.3069711135703	1.3910460885589741e-71	4.215451454682519e-71	1088.3151668250991	4.735482522983984e-237	5.430417065140963e-237	137.1827331002331	2.6663973914909643e-60	3.277571625046197e-60	-0.0682720214282345	1.471588825410532e-06	7.021580966958825e-06	263.0	445.0	477.0	543.0	665.0
FASTKD2_3_right	FASTKD2	6	0.0	8.590905940696883	0.0136303961334275	0.0152362212038454							0.0144630439528413	0.4920530776757016	0.5187680806303168	713.0			691.0	340.0
FMR1_5_left	FMR1	1	0.0027438803913147733	1353.6898251603034	1.1219909712991843e-294	9.61534197984355e-294	263.3406464372434	6.550963742170757e-58	6.748356246642945e-58	511.63410872319145	7.089171022011266e-223	1.2310401742984642e-222	-0.0507284680950579	3.737138574223884e-43	8.365980454361778e-43	93.0	315.0	531.0	119.0	630.0
FMR1_5_right	FMR1	2	0.0008312020887509973	2030.9435119764887	0.0	0.0	2171.9601302104816	0.0	0.0	666.483650569766	4.3197269426082335e-290	8.655277060830417e-290	-0.0028252951004058	0.2815006486559496	0.3009642018280639	61.0	273.0	441.0	238.0	470.0
FMR1_center_left	FMR1	3	0.00041267376914720503	3118.283571850374	0.0	0.0	37801.42483586151	0.0	0.0	2799.85518368383	0.0	0.0	0.0230329888129675	9.93161221347759e-10	1.470371666357055e-09	41.0	83.0	110.0	305.0	312.0
FMR1_center_right	FMR1	4	0.017312639778257772	6512.715573018927	0.0	0.0	205107.0103271308	0.0	0.0	12318.887836432716	0.0	0.0	0.0595036366126834	1.1127697724618129e-85	1.8218877647168888e-84	17.0	17.0	22.0	29.0	220.0
FMR1_3_left	FMR1	5	0.0002714316720894021	1029.7671085442196	2.4485758223950955e-224	1.742424045043653e-223	44451.49582998219	0.0	0.0	439.988219646861	8.971543365812538e-192	1.4649057376416295e-191	-0.0287383640949147	1.4106210700595831e-16	8.923246920452667e-16	112.0	335.0	91.0	348.0	575.0
FMR1_3_right	FMR1	6	0.0003671913837834308	3315.97243220386	0.0	0.0	31775.493929585697	0.0	0.0	263.0726635651972	5.78546216775436e-115	8.052538945958358e-115	0.0198141452959161	4.39925081157101e-12	6.827833508665043e-12	39.0	393.0	134.0	316.0	326.0
FTO_5_left	FTO	1	4.249636515364893e-06	184.89150174512903	7.101016481379058e-41	1.6123960500453303e-40	2439.351771672298	0.0	0.0	2.235639753505884	0.1069239404692077	0.10711977186200844	-0.0527296400936398	5.5532891333752915e-09	8.078390986704475e-09	351.0	546.0	427.0	535.0	634.0
FTO_5_right	FTO	2	0.00043801154167065373	1743.0081006926123	0.0	0.0	3300.2109369237637	0.0	0.0	1031.396771539259	0.0	0.0	-0.0177737383256824	0.0001214535214903	0.0001579652499134	74.0	207.0	399.0	297.0	534.0
FTO_center_left	FTO	3	2.0042182579284898e-05	78.5819585523305	8.632657522510969e-18	1.4393782521843606e-17	37415.3007221466	0.0	0.0	41.29723857707157	1.1618927712443853e-18	1.2364889997484022e-18	0.0714784130546208	6.269208403057931e-20	1.1209398322384092e-19	478.0	514.0	113.0	509.0	197.0
FTO_center_right	FTO	4	0.0011930454991690017	174.47236531356887	1.299592660109303e-38	2.8533756201297924e-38	5306.405487493971	0.0	0.0	421.1167659025489	1.397985918696105e-183	2.2557471903444527e-183	-0.0094337802481735	0.1335528712875707	0.4839043970455491	363.0	339.0	357.0	196.0	501.0
FTO_3_left	FTO	5	9.928758239530768e-05	472.9404819382449	2.0057611391894932e-103	8.07369509057589e-103	843.7457077958346	6.066629706052245e-184	6.690416228247133e-184	347.2662053411026	1.612331704882841e-151	2.4430621677864657e-151	0.0732567676789539	6.008629707582195e-23	4.602941106267094e-22	198.0	361.0	496.0	437.0	194.0
FTO_3_right	FTO	6	0.003777671314102613	875.3819154074409	8.189026760502006e-191	5.098948693843827e-190	8691.51687168642	0.0	0.0	1583.357044567561	0.0	0.0	-0.1732106066885634	6.029031743656468e-227	1.6239488728881134e-225	128.0	145.0	304.0	92.0	767.0
FUS_5_left	FUS	1	0.0003381612909194631	52.839845760335805	3.3571695924132175e-12	5.0200078145465936e-12	32654.763592656014	0.0	0.0	250.78197243045705	1.2557400264708597e-109	1.7129421308717212e-109	0.0991914771213133	3.429000952331053e-27	6.736978341638657e-27	533.0	401.0	129.0	325.0	149.0
FUS_5_right	FUS	2	0.00018737960891814054	298.0316603103061	1.919761365397898e-65	5.5638174844440905e-65	394.6740226023806	1.984380344323386e-86	2.071481008291779e-86	1157.404298694499	0.0	0.0	-0.1399584678959852	6.6790063926047904e-136	1.91648465217354e-135	275.0	193.0	524.0	384.0	750.0
FUS_center_left	FUS	3	0.0007957154796200282	360.7684388501066	4.5722385528092666e-79	1.512063952941488e-78	51329.69676514429	0.0	0.0	196.79484105607528	3.4717954599308114e-86	4.5541297759763885e-86	0.0827461425283484	1.8053483202959182e-45	4.107536369065645e-45	241.0	417.0	80.0	241.0	176.0
FUS_center_right	FUS	4	8.293290685741102e-05	624.3810280071656	2.6144627932142744e-136	1.2552571362601064e-135	2249.5277809156264	0.0	0.0	253.35909301788703	9.54818843986936e-111	1.308987237245248e-110	-0.1023534917637928	2.7088788105084754e-47	3.098512064074763e-46	166.0	399.0	435.0	450.0	707.0
FUS_3_left	FUS	5	0.002922446343967766	381.1736828336022	1.695065361938736e-83	5.951396887511773e-83	962.4476794165248	1.0165806862702052e-209	1.1489042053508311e-209	2638.7678334214684	0.0	0.0	-0.1360051941970876	4.524360279304248e-158	9.444602083047617e-157	227.0	87.0	484.0	110.0	747.0
FUS_3_right	FUS	6	0.003478411081577521	214.99462156493567	2.063056432410508e-47	4.967540714897808e-47	5343.470432212811	0.0	0.0	1030.8656045428268	0.0	0.0	-0.0863267795755731	3.0455525466712614e-45	6.91042493606115e-45	331.0	208.0	355.0	102.0	688.0
FXR1_5_left	FXR1	1	0.000916013974305313	1790.1083236744248	0.0	0.0	698.1495893057883	2.5046261507979327e-152	2.7237186967921855e-152	145.04850454838734	1.0239807575142789e-63	1.2788070190874672e-63	-0.0447045896924196	5.843916351401628e-23	1.091648803897172e-22	72.0	438.0	503.0	227.0	616.0
FXR1_5_right	FXR1	2	0.0007119876998719678	3379.9183441815617	0.0	0.0	915.4444592665023	1.6359176039261376e-199	1.8151053333622662e-199	2573.7674584082165	0.0	0.0	8.283083075296901e-05	0.9816287316512488	0.9816287316512488	38.0	91.0	493.0	250.0	396.0
FXR1_center_left	FXR1	3	8.721241021092455e-05	3664.245892490097	0.0	0.0	2194.7081736547098	0.0	0.0	782.0828492984695	0.0	0.0	-0.0122809272168334	0.0102873737941001	0.0123822576106147	35.0	251.0	438.0	445.0	511.0
FXR1_center_right	FXR1	4	0.017371976155195402	6019.9484513455245	0.0	0.0	334340.41345217417	0.0	0.0	8887.917331681641	0.0	0.0	0.0900965867602752	3.298489182844163e-130	6.259632881079263e-129	21.0	27.0	11.0	28.0	160.0
FXR1_3_left	FXR1	5	0.0021070198911631016	2575.400712726189	0.0	0.0	7773.413110891792	0.0	0.0	3133.958173073559	0.0	0.0	0.0267342798756159	1.883578992870382e-09	1.0081977301581855e-08	51.0	66.0	323.0	138.0	298.0
FXR1_3_right	FXR1	6	0.0007420184709897177	4086.22851575018	0.0	0.0	1911.0778839315983	0.0	0.0	2705.6334061325456	0.0	0.0	0.0154335110337304	2.2092402472393023e-05	2.914242664209822e-05	30.0	85.0	450.0	244.0	338.0
FXR2_5_left	FXR2	1	0.00034520198978507384	1664.1025518522538	0.0	0.0	61765.52675748997	0.0	0.0	760.093377153581	0.0	0.0	0.031124636838683	1.1923219795066472e-20	2.164323593234892e-20	80.0	252.0	62.0	323.0	288.0
FXR2_5_right	FXR2	2	0.0006234586159418985	1916.7972814999328	0.0	0.0	19369.368692156957	0.0	0.0	538.2546956079336	1.9715541457407142e-234	3.512834259674823e-234	-0.0217192537721676	4.3052459726238895e-19	7.536436870316454e-19	65.0	307.0	203.0	262.0	550.0
FXR2_center_left	FXR2	3	0.003686033445801071	3582.95459000021	0.0	0.0	30033.221225223497	0.0	0.0	6220.488761254219	0.0	0.0	-0.0012018524012732	0.7381067337755159	0.7608878058056244	37.0	37.0	143.0	98.0	460.0
FXR2_center_right	FXR2	4	0.021823975315170482	6197.047075582381	0.0	0.0	334587.18700605776	0.0	0.0	12840.379909345287	0.0	0.0	0.0820862575360469	1.1829071061363312e-182	2.669533604388748e-181	19.0	16.0	10.0	24.0	181.0
FXR2_3_left	FXR2	5	0.0017102805025687449	541.5635815023724	2.51745940941761e-118	1.114675082947686e-117	29249.292127431552	0.0	0.0	783.2756190066715	0.0	0.0	0.0238326646807923	8.958080890077896e-13	5.15861899532072e-12	180.0	250.0	148.0	160.0	310.0
FXR2_3_right	FXR2	6	0.0006205527193832365	2560.226474309717	0.0	0.0	27718.05115715339	0.0	0.0	907.099959239362	0.0	0.0	-0.0307076711255647	2.083936985048615e-29	4.2337892518627576e-29	52.0	228.0	155.0	264.0	581.0
GARS_5_left	GARS	1	0.0007981790463361584	134.59965193334503	5.9163921154187976e-30	1.158566220144664e-29	87854.48879741006	0.0	0.0	723.4644425869535	8.02189006e-315	1.7073828263e-314	-0.0010166977038787	0.9229837215436772	0.9296639414824732	407.0	257.0	49.0	240.0	459.0
GARS_5_right	GARS	2	3.828572976036754e-05	141.583928436705	1.800696734018605e-31	3.6425261345503245e-31	1189.5029983428922	5.043195525525759e-259	5.832194402669324e-259	310.1242934087362	2.154142974196955e-135	3.117238642554853e-135	-0.0089956154325033	0.1931979696962302	0.2100524800733753	394.0	378.0	473.0	493.0	499.0
GARS_center_left	GARS	3	0.0	79.03901679312904	6.8690325735385216e-18	1.150130033846681e-17							0.0892735093987002	3.2785082903949376e-07	4.593212118254653e-07	476.0			691.0	161.0
GARS_center_right	GARS	4	2.2324267238990467e-05	157.85639107942316	5.271330065631635e-35	1.1143899369518334e-34	4260.441650448635	0.0	0.0	598.5304913790459	1.3507357551948223e-260	2.5303166372998896e-260	-0.0018458488494501	0.9148749839153284	2.853063137006792	377.0	292.0	376.0	508.0	465.0
GARS_3_left	GARS	5	0.0	59.22450695335629	1.3789919100282298e-13	2.1507956013551846e-13							0.1069805866983487	2.0288077026291552e-13	1.2014570437555634e-12	511.0			691.0	138.0
GARS_3_right	GARS	6	0.00021845205759807803	123.72669758675067	1.3585917936580254e-27	2.5417785435339116e-27	1060.1703648820394	6.122521617120695e-231	7.006316578587908e-231	199.3478061501674	2.7040235845247004e-87	3.5640985559879784e-87	-0.1095276477400332	2.0725043961566295e-26	4.0245143506762464e-26	426.0	415.0	478.0	374.0	722.0
GEMIN5_5_left	GEMIN5	1	0.0001485710513771591	617.1390438844304	9.771457264369753e-135	4.527820604478309e-134	28447.911671980582	0.0	0.0	926.0672602359314	0.0	0.0	0.0494042389427985	1.2747994005333177e-18	2.2084180486417437e-18	172.0	224.0	152.0	403.0	240.0
GEMIN5_5_right	GEMIN5	2	0.0011700449197592513	2252.693297488334	0.0	0.0	5990.423161763313	0.0	0.0	1301.1064392311612	0.0	0.0	-0.0340187845260539	1.430663437233697e-28	2.8579042346653994e-28	58.0	174.0	344.0	199.0	592.0
GEMIN5_center_left	GEMIN5	3	6.30236702000131e-06	157.6602998281824	5.814346167514519e-35	1.2259348929918182e-34	3996.342960734184	0.0	0.0	42.13298778760876	5.037536725235278e-19	5.392431680437762e-19	0.0642696628744477	2.316455228215523e-16	3.907555789010024e-16	378.0	511.0	383.0	528.0	209.0
GEMIN5_center_right	GEMIN5	4	5.7804814444161236e-06	125.797341499589	4.824522923957975e-28	9.06873766602478e-28	3178.166951828782	0.0	0.0	24.73365295571975	1.8131301341787983e-11	1.8783753473405352e-11	-0.0013905035358167	0.8022532898944033	2.5567996071062087	424.0	528.0	403.0	530.0	462.0
GEMIN5_3_left	GEMIN5	5	0.0044455418550520135	1677.9537548738665	0.0	0.0	8173.485687263284	0.0	0.0	1796.954966578607	0.0	0.0	-0.1318683090325371	1.9020586110708942e-175	4.072356257036402e-174	78.0	123.0	319.0	76.0	743.0
GEMIN5_3_right	GEMIN5	6	0.000331326202445839	1891.588816116552	0.0	0.0	2466.569215112246	0.0	0.0	130.34895473513274	2.4742557204547692e-57	3.007595286863908e-57	0.0456732629760889	2.1834055637081843e-34	2.0034545557102568e-33	67.0	450.0	425.0	328.0	249.0
GNL3_5_left	GNL3	1	0.0										-2.322611550919251e-16	0.9109644574094148	0.920890220262544				691.0	437.0
GNL3_5_right	GNL3	2	0.0	11.129805621015691	0.0038299527583204	0.0044047220034363							0.0507818418104493	0.8142606042679527	0.8322002503840152	693.0			691.0	234.0
GNL3_center_left	GNL3	3	0.0										-3.2926885849623533e-15	0.0001537954612952	0.000199099550669				691.0	449.0
GNL3_center_right	GNL3	4	0.0										-8.65432909776367e-16	0.1338705577455351	0.4839043970455491				691.0	443.0
GNL3_3_left	GNL3	5	0.0	100.16897764659632	1.7724862510308528e-22	3.1184802253235983e-22							-0.5536469860210429	0.0333464488346933	0.1271428528628718	453.0			691.0	825.0
GNL3_3_right	GNL3	6	0.0										2.7993822492592025e-17	0.6997213826219525	2.264602149183451				691.0	424.0
GPKOW_5_left	GPKOW	1	0.0011861469094314428	129.24125013848732	8.622220305767216e-29	1.632282561448093e-28	3175.5502627765254	0.0	0.0	1914.3914916460656	0.0	0.0	-0.0041907188165244	0.2681041560011158	0.2873773687560099	421.0	112.0	404.0	197.0	480.0
GPKOW_5_right	GPKOW	2	0.0004681391136000597	21.64933873885061	1.9902417137275564e-05	2.4823515584364047e-05	14768.360292893194	0.0	0.0	981.0171923915524	0.0	0.0	0.0257629214405948	1.0074371642752837e-20	1.8327015951413117e-20	639.0	212.0	240.0	293.0	301.0
GPKOW_center_left	GPKOW	3	0.0002041991793675264	626.022422591536	1.150689527037843e-136	5.5581791093888526e-136	32258.29860766644	0.0	0.0	898.8961084634808	0.0	0.0	-0.0207976086413897	7.590103732301492e-06	1.0189287164745572e-05	165.0	229.0	131.0	378.0	546.0
GPKOW_center_right	GPKOW	4	0.0060062643051676835	1598.0279790200198	0.0	0.0	234007.8853234232	0.0	0.0	2838.5348235564857	0.0	0.0	0.03173824566685	1.0525119468854989e-17	6.974979965471362e-17	81.0	78.0	19.0	64.0	287.0
GPKOW_3_left	GPKOW	5	0.0014375327186230925	65.12557690562464	7.213742894858869e-15	1.1521749673752542e-14	30334.491709060763	0.0	0.0	1439.4017483820542	0.0	0.0	-0.030615559600352	3.29899436836177e-19	2.276578758332296e-18	499.0	158.0	141.0	179.0	580.0
GPKOW_3_right	GPKOW	6	0.0020798324429396877	49.64889705612784	1.6553086631785674e-11	2.4296151096746192e-11	14624.352895832224	0.0	0.0	1075.906711007278	0.0	0.0	-0.0293766518711407	1.2674645593026853e-21	9.283621991383704e-21	543.0	201.0	241.0	140.0	577.0
GRWD1_5_left	GRWD1	1	0.001119495688581935	435.96847821153017	2.1411535560175204e-95	8.165068823664899e-95	27559.939855663444	0.0	0.0	447.28755509284	6.0821136031618986e-195	9.990739161950626e-195	0.0542699762254898	7.375528734526109e-97	1.986634352686871e-96	209.0	333.0	159.0	206.0	229.0
