Cell Line	Feature	RBP	Position	Avg. SHAP	Avg. |SHAP|	Activity Score
K562	DROSHA_1	DROSHA	1	-0.001380458308692569	0.003944812042030503	
K562	DROSHA_2	DROSHA	2	-0.028826780324283242	0.02969777427772159	-0.3333333333333333
K562	DROSHA_3	DROSHA	3	0.01640942547975278	0.01972651058969685	
K562	DROSHA_4	DROSHA	4	-0.030530409990336092	0.047068358291214085	
K562	DROSHA_5	DROSHA	5	-0.3258356719898092	0.3258356719898092	
K562	DROSHA_6	DROSHA	6	-0.005986767822319032	0.007650716959826665	
K562	EEF2_1	EEF2	1	0.0	0.0	
K562	EEF2_2	EEF2	2	0.0	0.0	
K562	EEF2_3	EEF2	3	0.0	0.0	
K562	EEF2_4	EEF2	4	0.0	0.0	
K562	EEF2_5	EEF2	5	0.0	0.0	
K562	EEF2_6	EEF2	6	0.0	0.0	
K562	EFTUD2_1	EFTUD2	1	0.025368148119454047	0.031223339823734087	0.8909090909090909
K562	EFTUD2_2	EFTUD2	2	-0.11474996175265298	0.11535316913073414	0.6403508771929824
K562	EFTUD2_3	EFTUD2	3	0.02802940935444916	0.05864262821005101	0.855072463768116
K562	EFTUD2_4	EFTUD2	4	0.6225392626491775	0.6234084983841822	0.8651685393258427
K562	EFTUD2_5	EFTUD2	5	0.4455827246011364	0.4471780644715693	0.8780487804878049
K562	EFTUD2_6	EFTUD2	6	-0.017740777343080917	0.02220118817767138	0.7560975609756098
K562	EIF3G_1	EIF3G	1	0.004924338831615334	0.007672953905420783	
K562	EIF3G_2	EIF3G	2	-0.008811872249376412	0.008852487903371536	
K562	EIF3G_3	EIF3G	3	-0.01046767981833045	0.01046767981833045	
K562	EIF3G_4	EIF3G	4	0.004415207221871242	0.004415207221871242	
K562	EIF3G_5	EIF3G	5	-0.00019871434504837627	0.00019871434504837627	
K562	EIF3G_6	EIF3G	6	0.0	0.0	
K562	EIF4E_1	EIF4E	1	-0.189876641351452	0.189876641351452	
K562	EIF4E_2	EIF4E	2	-0.0015376961366859226	0.01514346675684421	
K562	EIF4E_3	EIF4E	3	0.011448475131990888	0.011448475131990888	
K562	EIF4E_4	EIF4E	4	0.07577347998752944	0.07577347998752944	
K562	EIF4E_5	EIF4E	5	-0.2676944943616189	0.2676944943616189	
K562	EIF4E_6	EIF4E	6	-0.12826593548700374	0.12826593548700374	
K562	EIF4G2_1	EIF4G2	1	-0.00021112301244353258	0.00021112301244353258	
K562	EIF4G2_2	EIF4G2	2	0.0023184875234331164	0.0023184875234331164	
K562	EIF4G2_3	EIF4G2	3	-0.005727388968055122	0.005741084969704618	
K562	EIF4G2_4	EIF4G2	4	-0.0006926115701031239	0.000696851719568806	
K562	EIF4G2_5	EIF4G2	5	-0.09963540887732185	0.09963540887732185	
K562	EIF4G2_6	EIF4G2	6	0.0006463629936531236	0.0007352930336813291	
K562	ELAC2_1	ELAC2	1	-0.030689428921846642	0.030689428921846642	
K562	ELAC2_2	ELAC2	2	-0.20239010609110794	0.20239010609110794	
K562	ELAC2_3	ELAC2	3	-0.014083334355714452	0.014083334355714452	
K562	ELAC2_4	ELAC2	4	-0.09090407351280409	0.09090407351280409	
K562	ELAC2_5	ELAC2	5	0.0026219234426059245	0.003932008980336983	
K562	ELAC2_6	ELAC2	6	0.013341936131617058	0.018032029460330574	
K562	ELAVL1_1	ELAVL1	1	-0.006724043943885046	0.006724043943885046	
K562	ELAVL1_2	ELAVL1	2	-0.00019752873926308408	0.0006489079126485895	
K562	ELAVL1_3	ELAVL1	3	-0.8768898907982176	0.8768898907982176	
K562	ELAVL1_4	ELAVL1	4	-0.003554134905094449	0.0035830705229263986	
K562	ELAVL1_5	ELAVL1	5	-0.31481849982349175	0.31481849982349175	
K562	ELAVL1_6	ELAVL1	6	0.056125083303455045	0.05744199195288586	
K562	EWSR1_1	EWSR1	1	0.00678987306368111	0.013646311099270675	
K562	EWSR1_2	EWSR1	2	-0.006027676589417171	0.021534602882560417	
K562	EWSR1_3	EWSR1	3	-0.08085427259145599	0.08397970572556322	
K562	EWSR1_4	EWSR1	4	-0.000662114159719456	0.00847729057412156	
K562	EWSR1_5	EWSR1	5	0.0008677540955494534	0.05040588238881279	
K562	EWSR1_6	EWSR1	6	-0.0053614455854724425	0.0053614455854724425	
K562	EXOSC10_1	EXOSC10	1	-0.007156952909846067	0.010843264445833346	
K562	EXOSC10_2	EXOSC10	2	-0.0027421851766271464	0.014472863723516385	
K562	EXOSC10_3	EXOSC10	3	-0.015189613090650015	0.015189613090650015	
K562	EXOSC10_4	EXOSC10	4	0.30683862961972297	0.30683862961972297	
K562	EXOSC10_5	EXOSC10	5	-0.011337293630723024	0.011337727137445814	
K562	EXOSC10_6	EXOSC10	6	-0.11685134057506852	0.11685134057506852	
K562	EXOSC5_1	EXOSC5	1	0.0	0.0	
K562	EXOSC5_2	EXOSC5	2	0.3523573089504506	0.3523573089504506	
K562	EXOSC5_3	EXOSC5	3	-0.35792707080642383	0.35792707080642383	
K562	EXOSC5_4	EXOSC5	4	-0.7399787139269262	0.7399787139269262	
K562	EXOSC5_5	EXOSC5	5	0.078711898624897	0.078711898624897	
K562	EXOSC5_6	EXOSC5	6	0.0	0.0	
K562	FAM120A_1	FAM120A	1	-0.004194048825929615	0.008012659738557876	
K562	FAM120A_2	FAM120A	2	0.09572368465737607	0.09572368465737607	
K562	FAM120A_3	FAM120A	3	-0.25556642472355684	0.25556642472355684	
K562	FAM120A_4	FAM120A	4	0.0	0.0	
K562	FAM120A_5	FAM120A	5	0.320329876718196	0.320329876718196	
K562	FAM120A_6	FAM120A	6	-0.017661252383855346	0.031088653941481116	
K562	FASTKD2_1	FASTKD2	1	-0.21070153973365235	0.21070153973365235	
K562	FASTKD2_2	FASTKD2	2	-0.00744763475403296	0.00744763475403296	
K562	FASTKD2_3	FASTKD2	3	0.0	0.0	
K562	FASTKD2_4	FASTKD2	4	-0.031730575209524506	0.031730575209524506	
K562	FASTKD2_5	FASTKD2	5	0.002543512297744082	0.002543512297744082	
K562	FASTKD2_6	FASTKD2	6	0.0	0.0	
K562	FMR1_1	FMR1	1	0.05238847355562889	0.05328454987998933	-0.0769230769230769
K562	FMR1_2	FMR1	2	0.0011067765470894858	0.0038811768974894387	-0.2307692307692307
K562	FMR1_3	FMR1	3	0.8738250350241539	0.8738250350241539	
K562	FMR1_4	FMR1	4	0.5162689041832219	0.5162689041832219	1.0
K562	FMR1_5	FMR1	5	-0.11071673687181699	0.11071673687181699	
K562	FMR1_6	FMR1	6	-0.008174210046407478	0.009091542708042553	
K562	FTO_1	FTO	1	-0.109102812546221	0.10915382068323239	
K562	FTO_2	FTO	2	-0.002068600212230394	0.0021114740234006	
K562	FTO_3	FTO	3	0.010122919749993334	0.02519072521796548	
K562	FTO_4	FTO	4	0.043117817664774606	0.043117817664774606	
K562	FTO_5	FTO	5	-0.38327113558717124	0.38327113558717124	
K562	FTO_6	FTO	6	-0.22228200855802316	0.22228200855802316	
K562	FUS_1	FUS	1	-0.00064863331205132	0.0030152368220257085	
K562	FUS_2	FUS	2	-0.03014891419643283	0.03236116780016663	
K562	FUS_3	FUS	3	-0.01330814479373375	0.01920008972981938	
K562	FUS_4	FUS	4	-0.021410103451373865	0.022249850522016727	
K562	FUS_5	FUS	5	-0.07171921429728279	0.07548665735400609	
K562	FUS_6	FUS	6	0.03507886720258312	0.04173480953008662	
K562	FXR1_1	FXR1	1	-0.02217019955482548	0.022522686307938907	-0.0909090909090909
K562	FXR1_2	FXR1	2	0.004029249186220291	0.005089610797351475	0.3333333333333333
K562	FXR1_3	FXR1	3	0.9246432183647839	0.9246432183647839	
K562	FXR1_4	FXR1	4	1.2414154757758578	1.2414154757758578	0.2727272727272727
K562	FXR1_5	FXR1	5	0.08240604868379732	0.08336816646025261	0.1666666666666666
K562	FXR1_6	FXR1	6	-0.03045835321434679	0.030873902383423142	0.0769230769230769
K562	FXR2_1	FXR2	1	0.004015120989836187	0.005708066754085686	
K562	FXR2_2	FXR2	2	-0.031573400055817935	0.03201446701056632	
K562	FXR2_3	FXR2	3	0.18610698999750272	0.18610698999750272	
K562	FXR2_4	FXR2	4	0.3490275946709118	0.3490275946709118	
K562	FXR2_5	FXR2	5	-0.0145593456099355	0.018737135500700726	
K562	FXR2_6	FXR2	6	-0.05697285771226594	0.05697285771226594	
K562	GARS_1	GARS	1	-0.016352438991172957	0.016352438991172957	
K562	GARS_2	GARS	2	0.012684714902059739	0.012684714902059739	
K562	GARS_3	GARS	3	0.0	0.0	
K562	GARS_4	GARS	4	0.0	0.0	
K562	GARS_5	GARS	5	0.0	0.0	
K562	GARS_6	GARS	6	0.0	0.0	
K562	GEMIN5_1	GEMIN5	1	-0.007130144524284086	0.015695602383291502	
K562	GEMIN5_2	GEMIN5	2	-0.024951199186607063	0.025109462696357453	
K562	GEMIN5_3	GEMIN5	3	-0.03490934319441637	0.03540897831088254	
K562	GEMIN5_4	GEMIN5	4	0.0057340552091434	0.01819725239093421	
K562	GEMIN5_5	GEMIN5	5	-0.34704744102795737	0.34704744102795737	
K562	GEMIN5_6	GEMIN5	6	-0.03308360025484385	0.03308360025484385	
K562	GNL3_1	GNL3	1			
K562	GNL3_2	GNL3	2			
K562	GNL3_3	GNL3	3	0.0	0.0	
K562	GNL3_4	GNL3	4			
K562	GNL3_5	GNL3	5	0.0	0.0	
K562	GNL3_6	GNL3	6	0.0	0.0	
K562	GPKOW_1	GPKOW	1	0.02905409160703542	0.04124231699540923	0.2857142857142857
K562	GPKOW_2	GPKOW	2	-0.3467357138862143	0.3467357138862143	-0.5789473684210527
K562	GPKOW_3	GPKOW	3	0.051151383724964125	0.07724756554938375	
K562	GPKOW_4	GPKOW	4	0.4446525009184299	0.4451057816442014	
K562	GPKOW_5	GPKOW	5	-0.005297017303475741	0.021843682333006896	-0.375
K562	GPKOW_6	GPKOW	6	-0.12701226567693796	0.1271722997221317	-0.6923076923076923
K562	GRWD1_1	GRWD1	1	-0.024775836009346037	0.02537157052585211	
K562	GRWD1_2	GRWD1	2	-0.011241628238359936	0.012137019852578507	
K562	GRWD1_3	GRWD1	3	0.7067207735157118	0.7068062504318483	
K562	GRWD1_4	GRWD1	4	0.6420099828625888	0.642092523686918	
K562	GRWD1_5	GRWD1	5	-0.0209008574549572	0.0321180034837882	
K562	GRWD1_6	GRWD1	6	-0.2618911728033281	0.2618911728033281	
K562	GTF2F1_1	GTF2F1	1	-0.007964598119887572	0.008508240008267576	
K562	GTF2F1_2	GTF2F1	2	-0.016372037905453572	0.016895901088630576	
K562	GTF2F1_3	GTF2F1	3	-0.025238270132889602	0.02538938326498099	
K562	GTF2F1_4	GTF2F1	4	-0.09016833681491547	0.09270720385520921	
K562	GTF2F1_5	GTF2F1	5	0.003733675506503568	0.008562772788381478	
K562	GTF2F1_6	GTF2F1	6	0.01453745495090363	0.014939060807100626	
K562	HLTF_1	HLTF	1	0.30630759235288274	0.30630759235288274	
K562	HLTF_2	HLTF	2	-0.11945884598090369	0.11945884598090369	
K562	HLTF_3	HLTF	3	0.0	0.0	
K562	HLTF_4	HLTF	4	0.0	0.0	
K562	HLTF_5	HLTF	5	-0.13279507081184921	0.13279507081184921	
K562	HLTF_6	HLTF	6	0.0	0.0	
K562	HNRNPA1_1	HNRNPA1	1	0.0	0.0	
K562	HNRNPA1_2	HNRNPA1	2	0.0	0.0	
K562	HNRNPA1_3	HNRNPA1	3	0.0	0.0	
K562	HNRNPA1_4	HNRNPA1	4	0.0	0.0	
K562	HNRNPA1_5	HNRNPA1	5	0.0	0.0	
K562	HNRNPA1_6	HNRNPA1	6	0.0	0.0	
K562	HNRNPC_1	HNRNPC	1	0.0	0.0	
K562	HNRNPC_2	HNRNPC	2	0.0	0.0	
K562	HNRNPC_3	HNRNPC	3	0.0	0.0	
K562	HNRNPC_4	HNRNPC	4	-4.2690685643539116e-05	4.2690685643539116e-05	
K562	HNRNPC_5	HNRNPC	5	-0.03789874074192574	0.03789874074192574	
K562	HNRNPC_6	HNRNPC	6	0.0	0.0	
K562	HNRNPK_1	HNRNPK	1	0.002647631621041057	0.0039735585429623264	
K562	HNRNPK_2	HNRNPK	2	-0.0003261130170906195	0.009131398794539862	0.238095238095238
K562	HNRNPK_3	HNRNPK	3	-0.05847767835010465	0.059557166636427836	-0.2
K562	HNRNPK_4	HNRNPK	4	-0.2596947881512176	0.2596947881512176	
K562	HNRNPK_5	HNRNPK	5	-0.0006728009160738792	0.0012894702482571312	
K562	HNRNPK_6	HNRNPK	6	-0.004238765768573627	0.005278956904280543	
K562	HNRNPL_1	HNRNPL	1	0.0	0.0	
K562	HNRNPL_2	HNRNPL	2	0.3647835702378286	0.3647835702378286	
K562	HNRNPL_3	HNRNPL	3	-0.40796464460018356	0.40796464460018356	
K562	HNRNPL_4	HNRNPL	4	-0.5501844972240767	0.5501844972240767	
K562	HNRNPL_5	HNRNPL	5	-1.4757115055705292e-05	1.4757115055705292e-05	
K562	HNRNPL_6	HNRNPL	6	-0.005339407441507125	0.005339407441507125	
K562	HNRNPM_1	HNRNPM	1	0.009993015504179005	0.010791591394358573	
K562	HNRNPM_2	HNRNPM	2	-0.007288847321388067	0.01926276401299317	
K562	HNRNPM_3	HNRNPM	3	-0.25657353717191467	0.25657353717191467	
K562	HNRNPM_4	HNRNPM	4	-0.5131198019617134	0.5131198019617134	
K562	HNRNPM_5	HNRNPM	5	-2.9375711140317087e-05	2.9375711140317087e-05	
K562	HNRNPM_6	HNRNPM	6	-0.023238950790243736	0.023238950790243736	
K562	HNRNPU_1	HNRNPU	1	0.0	0.0	
K562	HNRNPU_2	HNRNPU	2	0.0	0.0	
K562	HNRNPU_3	HNRNPU	3	0.0	0.0	
K562	HNRNPU_4	HNRNPU	4			
K562	HNRNPU_5	HNRNPU	5			
K562	HNRNPU_6	HNRNPU	6			
K562	HNRNPUL1_1	HNRNPUL1	1	0.011160179772237433	0.011160179772237433	
K562	HNRNPUL1_2	HNRNPUL1	2	0.0	0.0	
K562	HNRNPUL1_3	HNRNPUL1	3	-0.027395462690037675	0.027395462690037675	
K562	HNRNPUL1_4	HNRNPUL1	4	-0.040881596872762695	0.049429852754247966	
K562	HNRNPUL1_5	HNRNPUL1	5	-0.10583478955211183	0.10583478955211183	
K562	HNRNPUL1_6	HNRNPUL1	6	0.0	0.0	
K562	IGF2BP1_1	IGF2BP1	1	-0.02702213335649142	0.03134678354391752	
K562	IGF2BP1_2	IGF2BP1	2	-0.2395939573568751	0.2395939573568751	
K562	IGF2BP1_3	IGF2BP1	3	1.1926448769145663	1.1926448769145663	
K562	IGF2BP1_4	IGF2BP1	4	1.327069416214112	1.327069416214112	
K562	IGF2BP1_5	IGF2BP1	5	-0.0459873532462721	0.05495025000717152	
K562	IGF2BP1_6	IGF2BP1	6	-0.21962757587796258	0.21962757587796258	
K562	IGF2BP2_1	IGF2BP2	1	-0.08434459727881048	0.08448850357951866	
K562	IGF2BP2_2	IGF2BP2	2	-0.1350895962695444	0.1350895962695444	
K562	IGF2BP2_3	IGF2BP2	3	0.9451397269824711	0.9451397269824711	
K562	IGF2BP2_4	IGF2BP2	4	0.7733688309391631	0.7733688309391631	
K562	IGF2BP2_5	IGF2BP2	5	-0.014094020369860967	0.015288148891183071	
K562	IGF2BP2_6	IGF2BP2	6	-0.0695551023947121	0.07027237073035313	0.1428571428571428
K562	ILF3_1	ILF3	1	-0.5035103398429996	0.5035103398429996	
K562	ILF3_2	ILF3	2	-0.04717461660424161	0.04717461660424161	
K562	ILF3_3	ILF3	3	-0.3789960962391185	0.3789960962391185	
K562	ILF3_4	ILF3	4	-0.14013083285611608	0.14013083285611608	
K562	ILF3_5	ILF3	5	0.0	0.0	
K562	ILF3_6	ILF3	6	-0.014948390440686661	0.026285356343449914	
K562	KHDRBS1_1	KHDRBS1	1	0.0	0.0	
K562	KHDRBS1_2	KHDRBS1	2	-0.0024006066378206015	0.0024006066378206015	
K562	KHDRBS1_3	KHDRBS1	3	-0.24731842655202615	0.24731842655202615	
K562	KHDRBS1_4	KHDRBS1	4	0.0	0.0	
K562	KHDRBS1_5	KHDRBS1	5	0.0	0.0	
K562	KHDRBS1_6	KHDRBS1	6	-0.5066466671186727	0.5066466671186727	
K562	KHSRP_1	KHSRP	1	-0.00042035168868547964	0.015848580739981	0.0833333333333333
K562	KHSRP_2	KHSRP	2	-0.14216036520399566	0.14224285966623598	-0.1538461538461538
K562	KHSRP_3	KHSRP	3	0.00368755557015466	0.01724678051848792	0.2352941176470588
K562	KHSRP_4	KHSRP	4	0.1513815404293512	0.15427378452107746	0.0833333333333333
K562	KHSRP_5	KHSRP	5	-0.03423024814818372	0.03621599212699999	-0.1538461538461538
K562	KHSRP_6	KHSRP	6	-0.08652265865156367	0.08671262619794516	-0.0714285714285714
K562	LARP4_1	LARP4	1	0.05081460846526319	0.051371625187580566	
K562	LARP4_2	LARP4	2	0.0	0.0	
K562	LARP4_3	LARP4	3	0.0	0.0	
K562	LARP4_4	LARP4	4	0.0	0.0	
K562	LARP4_5	LARP4	5	0.004581832073168002	0.004587769365639965	
K562	LARP4_6	LARP4	6	-0.006612156378183728	0.010955430822525893	
K562	LARP7_1	LARP7	1	0.0	0.0	
K562	LARP7_2	LARP7	2	0.0	0.0	
K562	LARP7_3	LARP7	3	0.0	0.0	
K562	LARP7_4	LARP7	4	0.0	0.0	
K562	LARP7_5	LARP7	5			
K562	LARP7_6	LARP7	6	0.0	0.0	
K562	LIN28B_1	LIN28B	1	-0.012502438529501626	0.013085447501004443	
K562	LIN28B_2	LIN28B	2	0.0059238210275478695	0.02194701345595147	
K562	LIN28B_3	LIN28B	3	1.2557704557975133	1.2557704557975133	
K562	LIN28B_4	LIN28B	4	1.3286179516174859	1.3287070494926712	
K562	LIN28B_5	LIN28B	5	-0.0010961956993411261	0.012011588290052968	
K562	LIN28B_6	LIN28B	6	-0.07755612491757459	0.07760542861353333	
K562	LSM11_1	LSM11	1	-0.003443441025195942	0.0035035210035730467	
K562	LSM11_2	LSM11	2	-0.0016842107450101037	0.0016842107450101037	
K562	LSM11_3	LSM11	3	-0.004868612710635304	0.03347255884316178	
K562	LSM11_4	LSM11	4	-0.005042550279597793	0.005578569184517219	
K562	LSM11_5	LSM11	5	-0.02921339775452316	0.03606366068526388	
K562	LSM11_6	LSM11	6	-0.03490099592814572	0.03490099592814572	
K562	MATR3_1	MATR3	1	0.0	0.0	
K562	MATR3_2	MATR3	2	0.0	0.0	
K562	MATR3_3	MATR3	3	-0.6468110962493999	0.6468110962493999	
K562	MATR3_4	MATR3	4	-0.0001293203847927867	0.0001293203847927867	
K562	MATR3_5	MATR3	5	0.0	0.0	
K562	MATR3_6	MATR3	6	0.0	0.0	
K562	MBNL1_1	MBNL1	1	-0.05077644218941649	0.05077644218941649	
K562	MBNL1_2	MBNL1	2	0.001098546693389869	0.001098546693389869	
K562	MBNL1_3	MBNL1	3	0.002225765694920729	0.004002555636091258	
K562	MBNL1_4	MBNL1	4	0.0	0.0	
K562	MBNL1_5	MBNL1	5	-0.03370805665603072	0.03370805665603072	
K562	MBNL1_6	MBNL1	6	-0.23096993484635478	0.23096993484635478	
K562	METAP2_1	METAP2	1	-0.008666694030273014	0.010009797948065701	
K562	METAP2_2	METAP2	2	-0.04054026083571978	0.04054026083571978	-0.4
K562	METAP2_3	METAP2	3	0.5043971938714342	0.5044390507986823	
K562	METAP2_4	METAP2	4	0.7781316363450252	0.7781316363450252	
K562	METAP2_5	METAP2	5	-0.1477486655921588	0.1485402910578063	-0.6
K562	METAP2_6	METAP2	6	-0.3363676035380536	0.3363676035380536	
K562	METTL1_1	METTL1	1	0.0	0.0	
K562	METTL1_2	METTL1	2	0.0	0.0	
K562	METTL1_3	METTL1	3	0.0	0.0	
K562	METTL1_4	METTL1	4			
K562	METTL1_5	METTL1	5	-0.011408397611780351	0.011408397611780351	
K562	METTL1_6	METTL1	6	0.0018708793239235748	0.0019327603701237764	
K562	MORC2_1	MORC2	1	-0.00010891348130864467	0.005682601791523709	
K562	MORC2_2	MORC2	2	0.29334996057408197	0.29334996057408197	
K562	MORC2_3	MORC2	3	-0.0598676057009817	0.0598676057009817	
K562	MORC2_4	MORC2	4	0.0	0.0	
K562	MORC2_5	MORC2	5	0.0	0.0	
K562	MORC2_6	MORC2	6	0.04446739483286034	0.04446739483286034	
K562	MTPAP_1	MTPAP	1	-0.0006949540582201121	0.0008114424259277377	
K562	MTPAP_2	MTPAP	2	-0.017569894363362516	0.017569894363362516	
K562	MTPAP_3	MTPAP	3	0.007231144131215057	0.007231144131215057	
K562	MTPAP_4	MTPAP	4	-0.0029307807980258945	0.0029307807980258945	
K562	MTPAP_5	MTPAP	5	-0.03366677107879464	0.03366677107879464	
K562	MTPAP_6	MTPAP	6	-0.0023955764478939125	0.004803542138618011	
K562	NCBP2_1	NCBP2	1	-0.05987396959640216	0.05987396959640216	
K562	NCBP2_2	NCBP2	2	-0.00553317645785381	0.007259140677144222	
K562	NCBP2_3	NCBP2	3	0.0	0.0	
K562	NCBP2_4	NCBP2	4	-0.012462431113909251	0.012462431113909251	
K562	NCBP2_5	NCBP2	5	-0.00650434129146932	0.00650434129146932	
K562	NCBP2_6	NCBP2	6	0.0	0.0	
K562	NIPBL_1	NIPBL	1	0.001882304843717263	0.001882304843717263	
K562	NIPBL_2	NIPBL	2	-0.00016078374233029807	0.00016078374233029807	
K562	NIPBL_3	NIPBL	3	0.0	0.0	
K562	NIPBL_4	NIPBL	4	-0.09440287923195748	0.09440287923195748	
K562	NIPBL_5	NIPBL	5	-0.052362326859974835	0.053894041213770796	
K562	NIPBL_6	NIPBL	6	-0.009844800962408291	0.010185521960615607	
K562	NOLC1_1	NOLC1	1	0.34351880020138736	0.34351880020138736	
K562	NOLC1_2	NOLC1	2	-0.0060419197576745435	0.00629195984235361	
K562	NOLC1_3	NOLC1	3	-0.025762911975107272	0.026606018402669143	
K562	NOLC1_4	NOLC1	4	0.004740985662908151	0.00704852710611379	
K562	NOLC1_5	NOLC1	5	0.18162964622532107	0.18163547831882504	
K562	NOLC1_6	NOLC1	6	-0.01794449904428643	0.020224383345668104	
K562	NONO_1	NONO	1	0.0055919363536398176	0.009192707000770812	
K562	NONO_2	NONO	2	-0.018036472636943416	0.04546628774122468	
K562	NONO_3	NONO	3	-0.6513001186728645	0.6513001186728645	
K562	NONO_4	NONO	4	-0.47895856515553276	0.47895856515553276	
K562	NONO_5	NONO	5	-0.002527810385172149	0.005013891280871258	
K562	NONO_6	NONO	6	0.006856179361210565	0.006856179361210565	
K562	NPM1_1	NPM1	1	0.0	0.0	
K562	NPM1_2	NPM1	2	0.0	0.0	
K562	NPM1_3	NPM1	3	0.0	0.0	
K562	NPM1_4	NPM1	4	0.0	0.0	
K562	NPM1_5	NPM1	5	0.0	0.0	
K562	NPM1_6	NPM1	6	0.0	0.0	
K562	NSUN2_1	NSUN2	1	0.0	0.0	
K562	NSUN2_2	NSUN2	2	0.0	0.0	
K562	NSUN2_3	NSUN2	3	0.0	0.0	
K562	NSUN2_4	NSUN2	4	0.0	0.0	
K562	NSUN2_5	NSUN2	5	0.0	0.0	
K562	NSUN2_6	NSUN2	6	0.0	0.0	
K562	PABPC4_1	PABPC4	1	-0.061986012869170465	0.06275088273448533	
K562	PABPC4_2	PABPC4	2	-0.4624639812603221	0.4624639812603221	
K562	PABPC4_3	PABPC4	3	0.7124042585378524	0.7124042585378524	
K562	PABPC4_4	PABPC4	4	0.9297338086697791	0.9297338086697791	
K562	PABPC4_5	PABPC4	5	-0.23049394378369634	0.23071141254127436	-0.0769230769230769
K562	PABPC4_6	PABPC4	6	-0.056170883701667104	0.056733501846386786	
K562	PCBP1_1	PCBP1	1	-0.043202793318312616	0.043202793318312616	
K562	PCBP1_2	PCBP1	2	-0.034580681373610714	0.03826368215183825	
K562	PCBP1_3	PCBP1	3	-0.00029679822745604047	0.0017506704401598259	
K562	PCBP1_4	PCBP1	4	-0.0052566429592470505	0.006085108165261306	
K562	PCBP1_5	PCBP1	5	-0.0046672455169971695	0.01195736501868244	
K562	PCBP1_6	PCBP1	6	-0.4284480643537846	0.4284480643537846	
K562	PHF6_1	PHF6	1	-0.016234439876199692	0.016234439876199692	
K562	PHF6_2	PHF6	2	0.06562091237261095	0.06562091237261095	
K562	PHF6_3	PHF6	3	-0.022264026414620622	0.022264026414620622	
K562	PHF6_4	PHF6	4	0.0	0.0	
K562	PHF6_5	PHF6	5	0.015366731786343735	0.015366731786343735	
K562	PHF6_6	PHF6	6	0.0	0.0	
K562	PPIL4_1	PPIL4	1	0.0	0.0	
K562	PPIL4_2	PPIL4	2	0.0	0.0	
K562	PPIL4_3	PPIL4	3	0.0	0.0	
K562	PPIL4_4	PPIL4	4	0.0	0.0	
K562	PPIL4_5	PPIL4	5	0.0	0.0	
K562	PPIL4_6	PPIL4	6	0.0	0.0	
K562	PRPF8_1	PRPF8	1	0.16142586652342258	0.16328941877686437	
K562	PRPF8_2	PRPF8	2	-0.1606228629858343	0.1606228629858343	
K562	PRPF8_3	PRPF8	3	-0.4784785493146695	0.4784785493146695	
K562	PRPF8_4	PRPF8	4	0.8979943622722161	0.8979949048592148	
K562	PRPF8_5	PRPF8	5	0.047441809656199985	0.05565578839390237	
K562	PRPF8_6	PRPF8	6	-0.006823701202160568	0.014638179833566658	
K562	PTBP1_1	PTBP1	1	-0.01137848699273008	0.01137848699273008	
K562	PTBP1_2	PTBP1	2	-0.0010027607481556526	0.0038200384324368506	
K562	PTBP1_3	PTBP1	3	-0.21217323267552315	0.21217323267552315	-0.75
K562	PTBP1_4	PTBP1	4	-4.534610265588098e-05	0.0073935618714405845	0.2
K562	PTBP1_5	PTBP1	5	-0.008327426998965659	0.019881829029739475	0.1666666666666666
K562	PTBP1_6	PTBP1	6	-0.015894119889776716	0.015894119889776716	
K562	PUM1_1	PUM1	1	-0.0024220942477631664	0.004578626190190351	
K562	PUM1_2	PUM1	2	-0.034474359916033856	0.034486336038350725	
K562	PUM1_3	PUM1	3	0.20677248745996032	0.20677248745996032	
K562	PUM1_4	PUM1	4	0.09687059976563406	0.10279914232305067	
K562	PUM1_5	PUM1	5	-0.04015934753803319	0.04021583421008679	
K562	PUM1_6	PUM1	6	-0.1275519491347846	0.1275519491347846	
K562	PUM2_1	PUM2	1	-0.2651178375551743	0.2651178375551743	
K562	PUM2_2	PUM2	2	-0.002582563619220209	0.008680912017354056	
K562	PUM2_3	PUM2	3	0.8777627036926594	0.8777627036926594	
K562	PUM2_4	PUM2	4	0.9882702309872218	0.9882702309872218	
K562	PUM2_5	PUM2	5	0.06194485031623678	0.061950317401727274	
K562	PUM2_6	PUM2	6	0.044592991092242386	0.047146098394715175	-0.8
K562	PUS1_1	PUS1	1	0.0	0.0	
K562	PUS1_2	PUS1	2			
K562	PUS1_3	PUS1	3			
K562	PUS1_4	PUS1	4			
K562	PUS1_5	PUS1	5			
K562	PUS1_6	PUS1	6			
K562	QKI_1	QKI	1	-0.0963961287658401	0.0963961287658401	
K562	QKI_2	QKI	2	-0.0035320027828822996	0.0035320027828822996	
K562	QKI_3	QKI	3	-0.3679326140078517	0.3679326140078517	
K562	QKI_4	QKI	4	7.562450830183595e-06	3.786391073270313e-05	
K562	QKI_5	QKI	5	-0.06308930455729618	0.06697751068198167	
K562	QKI_6	QKI	6	-0.0006936513024330078	0.0006936513024330078	
K562	RBFOX2_1	RBFOX2	1	-0.0025166808143084816	0.002593330220776749	
K562	RBFOX2_2	RBFOX2	2	-0.058746104441611824	0.05980894140268888	
K562	RBFOX2_3	RBFOX2	3	-0.20685100848805438	0.20685100848805438	
K562	RBFOX2_4	RBFOX2	4	-0.09069116855827827	0.09085627049915984	0.4545454545454545
