Cell Line	Sorted RBP Pair	PPI	Abs. SHAP Sum Value
HepG2	LARP4-RBM22	false	0.10201404470717534
HepG2	DDX3X-XRN2	false	0.10198991000652313
HepG2	FXR2-SUB1	false	0.10093324051922536
HepG2	ILF3-RBM22	false	0.10004943609237671
HepG2	HNRNPK-LIN28B	false	0.09997618570923805
HepG2	IGF2BP1-PTBP1	true	0.09971397370100021
HepG2	IGF2BP3-LIN28B	false	0.09935357421636581
HepG2	RBM15-SF3B4	false	0.09902378730475903
HepG2	PPIG-RPS3	false	0.09892460900300648
HepG2	DDX3X-IGF2BP1	false	0.09654708503512666
HepG2	LIN28B-SUB1	false	0.09611968509852886
HepG2	RBM15-U2AF2	false	0.0953781510470435
HepG2	EIF3D-LIN28B	false	0.09401071071624756
HepG2	FAM120A-PRPF4	false	0.09286246134433895
HepG2	RBM22-UCHL5	false	0.09218661487102509
HepG2	SF3B4-TRA2A	false	0.09216583054512739
HepG2	TIA1-UCHL5	false	0.09183602553093806
HepG2	DDX3X-IGF2BP3	false	0.09042021632194519
HepG2	SUB1-U2AF1	false	0.08936260361224413
HepG2	PTBP1-SF3A3	false	0.0890292227268219
HepG2	RBM22-RBM5	false	0.08853741083294153
HepG2	CSTF2T-PPIG	false	0.0876316548383329
HepG2	FKBP4-PCBP2	false	0.08742179721593857
HepG2	EFTUD2-PCBP1	false	0.0864775577756518
HepG2	PRPF4-SF3B4	false	0.08640398958232254
HepG2	EIF3D-RBM15	false	0.08640003204345703
HepG2	SUPV3L1-XRN2	false	0.08568864315748215
HepG2	LIN28B-TIA1	false	0.08557497709989548
HepG2	HNRNPK-U2AF2	true	0.0853311880491674
HepG2	HNRNPK-LARP4	true	0.08477814495563507
HepG2	RBFOX2-XRN2	false	0.0846308134496212
HepG2	RBM22-U2AF1	false	0.08438698202371597
HepG2	HNRNPC-NKRF	false	0.08426406979560852
HepG2	FXR2-RBM22	false	0.08340755105018616
HepG2	PCBP1-TARDBP	false	0.08268444240093231
HepG2	EFTUD2-SRSF1	false	0.08250041884639359
HepG2	NKRF-SRSF7	false	0.0813860222697258
HepG2	RBFOX2-XPO5	false	0.08125226944684982
HepG2	LIN28B-UCHL5	false	0.08103205263614655
HepG2	DDX3X-RBM5	false	0.07954409436206333
HepG2	QKI-SUB1	false	0.07914148550480604
HepG2	PPIG-XRN2	false	0.07893214211799204
HepG2	FUBP3-LIN28B	false	0.07788215391337872
HepG2	HNRNPC-SRSF9	false	0.07768630236387253
HepG2	PRPF4-QKI	false	0.07732324584503658
HepG2	HNRNPC-U2AF1	false	0.07679338753223419
HepG2	ILF3-RBFOX2	false	0.07655827701091766
HepG2	HNRNPC-U2AF2	false	0.07652203738689423
HepG2	EIF3D-IGF2BP1	false	0.07640120387077332
HepG2	RBM5-U2AF1	false	0.07634548097848892
HepG2	QKI-TRA2A	false	0.07633137702941895
HepG2	IGF2BP1-TRA2A	false	0.07631989568471909
HepG2	SRSF1-UCHL5	false	0.07629572600126266
HepG2	SF3A3-TIAL1	false	0.07620187290012836
HepG2	NKRF-XPO5	false	0.076161939650774
HepG2	LARP4-PCBP1	false	0.07505659246817231
HepG2	PPIG-XPO5	false	0.07497593345760833
HepG2	GTF2F1-PCBP1	true	0.07495795376598835
HepG2	RBM22-SRSF1	false	0.07323089614510536
HepG2	RBM5-SF3B4	false	0.07274861796759069
HepG2	PCBP2-TARDBP	false	0.07164296135306358
HepG2	SUGP2-XRN2	false	0.07128536701202393
HepG2	FUBP3-SUB1	false	0.07114297896623611
HepG2	TIAL1-UCHL5	false	0.07012576144188643
HepG2	G3BP1-SRSF9	false	0.07006210088729858
HepG2	EIF3H-XPO5	false	0.06927844882011414
HepG2	GTF2F1-U2AF1	false	0.06917569041252136
HepG2	FAM120A-GTF2F1	false	0.06914637982845306
HepG2	LIN28B-PCBP1	false	0.06730947643518448
HepG2	DDX3X-FUBP3	false	0.06714244435715955
HepG2	RBM5-XPO5	false	0.06707805395126343
HepG2	FUBP3-UCHL5	false	0.06707602739334106
HepG2	FXR2-UCHL5	false	0.06602095905691385
HepG2	G3BP1-IGF2BP3	false	0.0658322423696518
HepG2	LIN28B-SF3A3	false	0.06541549228131771
HepG2	GTF2F1-PRPF4	false	0.0652679055929184
HepG2	DDX3X-EIF3H	false	0.06523337215185165
HepG2	BUD13-RBM15	false	0.06487414240837097
HepG2	RBM22-XPO5	false	0.0647437646985054
HepG2	SF3A3-XRN2	false	0.0641746073961258
HepG2	TIA1-U2AF2	false	0.06328598689287901
HepG2	NOLC1-RBM22	false	0.06294193863868713
HepG2	EIF3H-PCBP2	false	0.06266744434833527
HepG2	BUD13-SUPV3L1	false	0.06266114115715027
HepG2	GTF2F1-PCBP2	false	0.06218588035699213
HepG2	BUD13-TIA1	false	0.06123747117817402
HepG2	G3BP1-TIA1	false	0.06115688569843769
HepG2	PTBP1-TRA2A	false	0.06093564257025719
HepG2	G3BP1-SRSF1	false	0.060744032729417086
HepG2	HNRNPK-PCBP1	true	0.0593879260122776
HepG2	IGF2BP3-U2AF2	false	0.05882667796686292
HepG2	PCBP1-SUB1	false	0.058595385402441025
HepG2	AKAP1-SUB1	false	0.058450911194086075
HepG2	SF3A3-U2AF1	false	0.05814167857170105
HepG2	EIF3D-G3BP1	false	0.05811859294772148
HepG2	U2AF2-ZC3H11A	false	0.05734885111451149
HepG2	PRPF4-TARDBP	false	0.056805260479450226
HepG2	IGF2BP1-LARP4	false	0.05598499719053507
HepG2	PPIG-RBM5	false	0.05566221848130226
HepG2	FXR2-XRN2	false	0.054769210517406464
HepG2	EFTUD2-LIN28B	false	0.054474942066008225
HepG2	IGF2BP1-SF3A3	false	0.05409236601553857
HepG2	FXR2-TRA2A	false	0.052870817482471466
HepG2	BUD13-ILF3	false	0.052351461723446846
HepG2	DDX6-NKRF	false	0.05210185796022415
HepG2	FXR2-LIN28B	false	0.05181010626256466
HepG2	LARP4-U2AF2	false	0.05177355132764205
HepG2	RBM15-SRSF9	true	0.05167040228843689
HepG2	HNRNPC-RBM15	false	0.05166047811508179
HepG2	GTF2F1-RBM15	false	0.051587678492069244
HepG2	PCBP1-XPO5	false	0.05147910118103027
HepG2	GTF2F1-UCHL5	false	0.0511929914355278
HepG2	PRPF4-RBM15	false	0.05093055497854948
HepG2	RBM15-RBM22	false	0.050816893577575684
HepG2	ILF3-RPS3	false	0.050751660179230385
HepG2	PTBP1-RBM15	false	0.050744205713272095
HepG2	PRPF4-RPS3	false	0.05068635195493698
HepG2	RBM22-U2AF2	false	0.05051803644528263
HepG2	RBFOX2-SRSF1	false	0.05026079714298248
HepG2	IGF2BP3-QKI	false	0.050143128260970116
HepG2	FXR2-PPIG	false	0.050116381084080786
HepG2	CSTF2T-ILF3	false	0.049859434366226196
HepG2	EIF3D-TRA2A	false	0.04955097287893295
HepG2	SUB1-TARDBP	false	0.04917556047439575
HepG2	IGF2BP3-TARDBP	false	0.04915165901184082
HepG2	G3BP1-UCHL5	false	0.049034491181373596
HepG2	FXR2-SF3A3	false	0.04889179393649101
HepG2	LARP4-SF3A3	false	0.04879033731413074
HepG2	EIF3D-SUGP2	false	0.04841045290231705
HepG2	NKRF-TRA2A	false	0.04788023233413696
HepG2	RPS3-XRN2	false	0.04778103530406952
HepG2	PRPF4-TRA2A	false	0.04769158889394021
HepG2	EFTUD2-U2AF2	false	0.04752765042940155
HepG2	DDX3X-FAM120A	false	0.04714185371994972
HepG2	PRPF4-RBM22	false	0.04677548527251929
HepG2	RPS3-UCHL5	false	0.046503785997629166
HepG2	BUD13-PTBP1	false	0.045920320379082114
HepG2	HNRNPC-LIN28B	false	0.045879852026700974
HepG2	EFTUD2-PTBP1	false	0.045820691681001335
HepG2	GTF2F1-XPO5	false	0.045816261694199056
HepG2	HNRNPC-TIA1	false	0.04569428041577339
HepG2	NOLC1-TRA2A	false	0.045670896768569946
