Interaction Term	Same Position	K562 - # Interaction Rows	K562 - Mean PSI (Interaction Rows)	K562 - # Single Binders	K562 - Mean PSI (Single Binders)	K562 - Difference in Mean PSI(Interaction - Single)	K562 - Interaction Beta Coefficient	K562 - Interaction P-value	K562 - Beta (trained on All Data and All Position PPI)	K562 - P-value (trained on All Data and All Position PPI)	HepG2 - # Interaction Rows	HepG2 - Mean PSI (Interaction Rows)	HepG2 - # Single Binders	HepG2 - Mean PSI (Single Binders)	HepG2 - Difference in Mean PSI(Interaction - Single)	HepG2 - Interaction Beta Coefficient	HepG2 - Interaction P-value	HepG2 - Beta (trained on All Data and All Position PPI)	HepG2 - P-value (trained on All Data and All Position PPI)
CPSF6-3_NONO-6_interaction	False	110.0	0.7211409090909091	13927.0	0.6630797012996338	0.0580612077912753	0.071467225632173	0.0350565102016188	0.228856411884071	0.1151071202488403									
CPSF6-3_RBM15-1_interaction	False	17.0	0.9726470588235294	35536.0	0.6640811008554706	0.3085659579680588	0.3051553893472316	0.0003193769200033	0.4131304284497918	0.119028579667587									
CPSF6-3_RBM15-2_interaction	False	273.0	0.3698406593406594	91782.0	0.7058774432895337	-0.3360367839488743	-0.374197003344143	2.244346258184034e-65	0.1116602825816322	0.0860737424368269									
CPSF6-3_RBM15-3_interaction	True	171.0	0.9786754385964912	29273.0	0.7900925255354764	0.1885829130610148	0.1748783018197836	1.6230353920507258e-10	0.230048239422604	2.5447107560074832e-05									
CPSF6-3_RBM15-4_interaction	False	224.0	0.9675312499999998	47899.0	0.8395539990396458	0.127977250960354	0.1153599507609704	1.571507117543078e-06	-0.0354998230490513	0.2784542582991323									
CPSF6-3_RBM15-5_interaction	False	5.0	0.9989	47726.0	0.7324088966181955	0.2664911033818046	0.2527477964618204	0.1054321620497755	0.1488473063370987	0.3219707473544504									
CPSF6-3_RBM15-6_interaction	False	809.0	0.3862317676143387	72754.0	0.7149771902575802	-0.3287454226432415	-0.4275061001119482	3.999414168669671e-210	-0.3163416529160477	2.518375520085165e-19									
CPSF6-3_TAF15-1_interaction	False	0.0		4186.0	0.737782011466794				-4.076498565220297e-15	0.4968810549322149									
CPSF6-3_TAF15-2_interaction	False	0.0		4123.0	0.7440711860295901				2.2184547928269717e-15	0.7189863804748882									
CPSF6-3_TAF15-3_interaction	True	0.0		4658.0	0.733106698153714				1.838072059453874e-14	0.002730524645204									
CPSF6-3_TAF15-4_interaction	False	0.0		4596.0	0.7348283289817232				6.419685196590873e-14	3.5385089807075216e-15									
CPSF6-3_TAF15-5_interaction	False	0.0		4858.0	0.7255963359407164				1.8814855020521296e-14	0.0015604138976865									
CPSF6-3_TAF15-6_interaction	False	0.0		3995.0	0.7380795994993742				8.956694378461548e-15	0.0291786674689088									
CPSF6-4_NONO-1_interaction	False	0.0		13263.0	0.7268388750659729				1.3194500277732191e-14	0.0816133534893389									
CPSF6-4_NONO-2_interaction	False	0.0		21189.0	0.6494867148048515				-1.8697224415513915e-14	3.642426540366054e-08									
CPSF6-4_NONO-3_interaction	False	0.0		20706.0	0.6704138172510383				1.2262330134443721e-14	0.1738709456686491									
CPSF6-4_NONO-4_interaction	True	0.0		17852.0	0.5996648554783778				3.0790330865455675e-15	0.5631242172244595									
CPSF6-4_NONO-5_interaction	False	207.0	0.3996787439613526	22661.0	0.6986776841269141	-0.2989989401655614	-0.4000764918946759	3.6463364093722044e-58	-0.109254631987749	0.3549008953114247									
CPSF6-4_NONO-6_interaction	False	207.0	0.3996787439613526	14880.0	0.71617375672043	-0.3164950127590774	-0.3898578586397073	7.313211882310837e-55	-0.109254631987731	0.3549008953115445									
CPSF6-4_RBM15-1_interaction	False	114.0	0.1748464912280701	36489.0	0.6857069664830497	-0.5108604752549796	-0.6263976278965373	6.2484383712283616e-80	-0.3299998322568143	0.1886895560535308									
CPSF6-4_RBM15-2_interaction	False	355.0	0.7189042253521127	92765.0	0.710474047323883	0.0084301780282297	-0.1219921595802037	2.233520349360125e-10	-0.0346650686071264	0.3831182708270202									
CPSF6-4_RBM15-3_interaction	False	139.0	0.9750683453237412	30484.0	0.8076626098937146	0.1674057354300264	0.048171158507592	0.1091166915161994	-0.0792106297864291	0.2787602513483283									
CPSF6-4_RBM15-4_interaction	True	317.0	0.9829321766561516	48860.0	0.8484003786328286	0.1345317980233229	0.010633748336543	0.5998704200895555	-0.0649606207713772	0.0131439454845416									
CPSF6-4_RBM15-5_interaction	False	146.0	0.3573561643835616	48591.0	0.7468329217344776	-0.3894767573509159	-0.520307325764311	2.17992643551879e-70	0.0733872276656164	0.1897477615984386									
CPSF6-4_RBM15-6_interaction	False	924.0	0.3657099567099567	73671.0	0.72478060566573	-0.3590706489557732	-0.5815819269720052	0.0	0.1107165099413147	0.0005160755981976									
CPSF6-4_TAF15-1_interaction	False	0.0		5333.0	0.8470140633789612				2.8712325138997805e-14	0.0006393456037338									
CPSF6-4_TAF15-2_interaction	False	0.0		5270.0	0.853240227703985				2.9469557885872896e-14	7.677851607977044e-07									
CPSF6-4_TAF15-3_interaction	False	96.0	0.033953125	5613.0	0.8617606449314092	-0.8278075199314092	-0.9406409444833368	2.54851336953213e-131	-0.012000779829699	0.9339088867982448									
CPSF6-4_TAF15-4_interaction	True	96.0	0.033953125	5551.0	0.8646230408935327	-0.8306699158935327	-0.9656248805209112	2.6629953880059118e-136	-0.0120007798296646	0.9339088867984404									
CPSF6-4_TAF15-5_interaction	False	0.0		6005.0	0.8249321398834306				8.219555330145584e-15	0.0583072679073276									
CPSF6-4_TAF15-6_interaction	False	0.0		5142.0	0.8513027032283159				-7.521510180484012e-15	0.0510486197821864									
CPSF6-5_NONO-1_interaction	False	0.0		12135.0	0.7004473011948908				-5.439859953928612e-15	0.2954199915481573									
CPSF6-5_NONO-2_interaction	False	378.0	0.8693822751322751	19305.0	0.6197661227661228	0.2496161523661523	0.2145079172507633	2.16998846843911e-29	0.0593475904608079	0.1948441575578373									
CPSF6-5_NONO-3_interaction	False	0.0		19578.0	0.6508046021044029				2.516439876812579e-14	1.4575730135393462e-06									
CPSF6-5_NONO-4_interaction	False	117.0	0.9400726495726494	16490.0	0.5667134020618556	0.3733592475107937	0.366292446973693	6.948549357031194e-29	-0.0282686150964488	0.3939004373423752									
CPSF6-5_NONO-5_interaction	True	208.0	0.7454471153846154	21531.0	0.6756750731503414	0.069772042234274	0.0114678067799714	0.6461840726300857	-0.123920990781958	0.1168821202726744									
CPSF6-5_NONO-6_interaction	False	208.0	0.7454471153846154	13750.0	0.6815920363636363	0.063855079020979	0.0248256016046096	0.3223956268913777	-0.123920990781954	0.1168821202726846									
CPSF6-5_RBM15-1_interaction	False	23.0	0.9950652173913044	35543.0	0.6717136285625862	0.323351588828718	0.2583033387894806	0.0003990504906475	-0.0610485010369041	0.2165537901251296									
CPSF6-5_RBM15-2_interaction	False	370.0	0.6480824324324325	91607.0	0.7073458360168983	-0.0592634035844658	-0.1534898153011117	8.689346813283335e-16	-0.2430254997460683	0.0007920113803514									
CPSF6-5_RBM15-3_interaction	False	267.0	0.5258014981273409	29100.0	0.8065615807560137	-0.2807600826286728	-0.3827188624805668	1.4599255976281061e-66	0.0108878667043662	0.8412768727478364									
CPSF6-5_RBM15-4_interaction	False	560.0	0.8514946428571428	47246.0	0.8462560110908861	0.0052386317662567	-0.0769180530505598	1.469297186415982e-06	-0.107724293704609	0.0071581941174792									
CPSF6-5_RBM15-5_interaction	True	201.0	0.9833557213930348	47353.0	0.7361362849238696	0.2472194364691651	0.1781515258734267	1.930812814852493e-12	0.0018344605894274	0.94464202672798									
CPSF6-5_RBM15-6_interaction	False	34.0	0.9251764705882352	74323.0	0.7113288753145056	0.2138475952737296	0.1370086539594305	0.0226085006639184	-0.0844201731044161	0.154498499683891									
CPSF6-5_TAF15-1_interaction	False	0.0		4205.0	0.8030891795481571				3.159561513002899e-14	1.685955155696446e-07									
CPSF6-5_TAF15-2_interaction	False	0.0		4142.0	0.8103428295509416				-3.0843679397424613e-14	3.4138415352068033e-16									
CPSF6-5_TAF15-3_interaction	False	0.0		4677.0	0.7918420996365191				2.53274570536023e-14	4.3201617076515734e-10									
CPSF6-5_TAF15-4_interaction	False	0.0		4615.0	0.7943457204767064				1.3869017184061804e-14	0.001825328291289									
CPSF6-5_TAF15-5_interaction	True	0.0		4877.0	0.7819523272503589				-1.7049271726449732e-14	0.000128763007913									
CPSF6-5_TAF15-6_interaction	False	0.0		4014.0	0.8064928998505232				7.761769224787445e-15	0.0658013426567345									
CPSF6-6_NONO-1_interaction	False	0.0		13384.0	0.7037342349073521				-9.986157775668807e-15	0.01056319423489									
CPSF6-6_NONO-2_interaction	False	183.0	0.8883524590163933	20944.0	0.6309946524064171	0.2573578066099762	0.2433724812820041	2.8333929940116725e-20	0.0979887427691053	0.0450973503558206									
CPSF6-6_NONO-3_interaction	False	0.0		20827.0	0.6558939597637682				2.067297938277265e-15	0.5579299989472284									
CPSF6-6_NONO-4_interaction	False	0.0		17973.0	0.583315640126857				-5.743772504029907e-16	0.8822189327933796									
CPSF6-6_NONO-5_interaction	False	0.0		23196.0	0.6801567942748751				3.1233261563743425e-15	0.6098687616303525									
CPSF6-6_NONO-6_interaction	True	0.0		15415.0	0.687696886149854				1.0313017267697864e-14	0.0227153848680058									
CPSF6-6_RBM15-1_interaction	False	23.0	0.9950652173913044	36792.0	0.6738847711459013	0.321180446245403	0.2745537470078192	0.0001658404470488	-0.0610485010369107	0.2165537901250681									
CPSF6-6_RBM15-2_interaction	False	267.0	0.8652228464419477	93062.0	0.7063488104704392	0.1588740359715085	0.1011141479473603	4.082103161508586e-06	0.48029592056083	1.8038463257405427e-51									
CPSF6-6_RBM15-3_interaction	False	81.0	0.985604938271605	30721.0	0.7978549851892842	0.1877499530823208	0.1202815167680076	0.0021024634813849	0.0033776106154805	0.9416707894336732									
CPSF6-6_RBM15-4_interaction	False	426.0	0.8721924882629108	48763.0	0.8430906322416588	0.029101856021252	-0.0398412441577345	0.0243238981146404	-0.1737159879775003	1.5373160594584077e-06									
CPSF6-6_RBM15-5_interaction	False	174.0	0.98816091954023	48656.0	0.736364302449852	0.2517966170903779	0.196613801369027	2.967187778675001e-13	-0.1362446412612505	2.1367495060396722e-07									
CPSF6-6_RBM15-6_interaction	True	348.0	0.9661163793103448	74944.0	0.7095623665670366	0.2565540127433082	0.2073207701811923	1.1833054434001915e-26	0.2960948647894744	1.5438644791816594e-50									
CPSF6-6_TAF15-1_interaction	False	0.0		5454.0	0.7876496149614962				-7.742213035191444e-15	0.0619257071787394									
CPSF6-6_TAF15-2_interaction	False	0.0		5391.0	0.7930422927100722				-2.3291003604890427e-14	1.1177198147818685e-07									
CPSF6-6_TAF15-3_interaction	False	0.0		5926.0	0.7800027843401957				-1.6930513531029496e-14	0.002474142142251									
CPSF6-6_TAF15-4_interaction	False	0.0		5864.0	0.7818479706684855				-9.974949190860563e-15	0.0290710590886188									
CPSF6-6_TAF15-5_interaction	False	0.0		6126.0	0.772515915768854				-2.2157230684138428e-15	0.597347212578527									
CPSF6-6_TAF15-6_interaction	True	0.0		5263.0	0.7896852555576668				5.596179783568428e-15	0.3229288521331817									
CSTF2T-1_EWSR1-1_interaction	True	2402.0	0.6570322647793505	11167.0	0.6692183666159219	-0.0121861018365714	0.0208763436842061	0.0378848915252232	0.0142137644238478	0.3316146825166103									
CSTF2T-1_EWSR1-2_interaction	False	1305.0	0.6119498084291187	19075.0	0.6711206290956749	-0.0591708206665562	-0.0071146099444825	0.514215129944121	0.0041143131254298	0.827875602939856									
CSTF2T-1_EWSR1-3_interaction	False	1047.0	0.7088309455587394	23640.0	0.6324932106598985	0.0763377348988408	0.1599901183014856	3.118779427352799e-42	0.0974316732971838	0.0007498510747233									
CSTF2T-1_EWSR1-4_interaction	False	708.0	0.6490225988700565	19921.0	0.6387215752221274	0.0103010236479291	0.0914811366270715	6.640561831004015e-11	0.0005099376746378	0.9890288147741522									
CSTF2T-1_EWSR1-5_interaction	False	259.0	0.954368725868726	20467.0	0.6750872624224362	0.2792814634462897	0.3280375239840363	2.4512645221532063e-49	0.1800375825201237	5.7008971366466985e-05									
CSTF2T-1_EWSR1-6_interaction	False	62.0	0.9286370967741936	14381.0	0.6706045824351575	0.2580325143390359	0.285376858778777	1.7962927456356178e-10	0.1548104748235432	0.0052334724669426									
CSTF2T-1_NONO-1_interaction	True	2021.0	0.4758146956952004	14171.0	0.7024715616399689	-0.2266568659447685	-0.2089358392912813	9.52528902666936e-102	-0.1402279636215859	2.6265986842035058e-22									
CSTF2T-1_NONO-2_interaction	False	1710.0	0.498819298245614	22719.0	0.6291612967120032	-0.1303419984663891	-0.0612152667793495	2.8213500054053707e-10	-0.1344717665695007	5.698512545113004e-15									
CSTF2T-1_NONO-3_interaction	False	802.0	0.4395922693266832	24052.0	0.640877515383336	-0.2012852460566527	-0.1321032597017629	9.848870261624058e-24	0.2970828177454062	7.323698936383896e-14									
CSTF2T-1_NONO-4_interaction	False	616.0	0.4732662337662337	21570.0	0.5730207000463607	-0.099754466280127	0.0289565711326752	0.0509020300323663	-0.1647607107415473	1.67569289078015e-05									
CSTF2T-1_NONO-5_interaction	False	440.0	0.6863238636363637	27145.0	0.6495538957450727	0.0367699678912909	0.1077945995643028	3.7335919223383454e-10	0.0822495110780598	0.0009780089409381									
CSTF2T-1_NONO-6_interaction	False	127.0	0.9563307086614172	19990.0	0.6411769884942472	0.3151537201671701	0.395520850561014	1.614321879722768e-36	-0.6239510953343518	4.291031030768109e-11									
CSTF2T-1_SFPQ-1_interaction	True										138.0	0.3254855072463768	9135.0	0.6784876299945266	-0.3530021227481498	-0.0576702179336053	0.143404164980969	0.0580500832727001	0.1704644143521222
CSTF2T-1_SFPQ-2_interaction	False										7.0	0.9946428571428572	9636.0	0.6836198111249481	0.3110230460179091	0.2617598101812183	0.0518219287044949	-0.1878425126213735	0.4982961280062009
CSTF2T-1_SFPQ-3_interaction	False										145.0	0.3578379310344827	10053.0	0.6387852879737391	-0.2809473569392564	0.1026538861405141	0.0010922661624732	0.1944486167545387	0.0007555211447137
CSTF2T-1_SFPQ-4_interaction	False										0.0		9177.0	0.6722725291489594				-5.289368642716694e-16	0.9462354553277956
CSTF2T-1_SFPQ-5_interaction	False										0.0		10761.0	0.6626097481646687				-1.903197291686825e-14	0.0017293468438515
CSTF2T-1_SFPQ-6_interaction	False										2.0	0.98575	9653.0	0.6656749715114473	0.3200750284885527	0.5557172791876916	0.0266082972894796	0.7437748898336252	0.000668799112396
CSTF2T-1_TAF15-1_interaction	True	125.0	0.620276	10033.0	0.6578252267517194	-0.0375492267517193	-0.2691930994066177	2.2114570744286606e-09	-0.313514967875448	0.0156305530099888	0.0		9720.0	0.6937930555555555				2.7297521124379512e-14	0.0509311995864536
CSTF2T-1_TAF15-2_interaction	False	0.0		10220.0	0.6589510273972602				3.1118437705586604e-14	1.6318123636681208e-17	48.0	0.995125	9121.0	0.6802473413002961	0.3148776586997041	0.0718430178405423	0.2532289120993631	0.1044103341486669	0.0192710936606686
CSTF2T-1_TAF15-3_interaction	False	97.0	0.8900773195876289	10561.0	0.6541814222138055	0.2358958973738234	0.2635942158914486	5.584025800506289e-12	-0.1402957051259132	0.1187595866088737	48.0	0.995125	9986.0	0.6704407170038054	0.3246842829961948	0.4186333557273767	1.472483651303917e-15	0.1044103341486441	0.0192710936606979
CSTF2T-1_TAF15-4_interaction	False	97.0	0.8900773195876289	10499.0	0.6544689970473377	0.2356083225402911	0.2534568498670587	4.845356427676949e-11	-0.1402957051259346	0.1187595866088146	0.0		10004.0	0.6603777489004398				-4.513088859709692e-15	0.5737192423983015
CSTF2T-1_TAF15-5_interaction	False	0.0		10955.0	0.6564692834322228				-1.9312077300966844e-14	5.758051633995469e-05	0.0		9435.0	0.6894240593534711				1.0297863988079124e-14	0.1246360850269216
CSTF2T-1_TAF15-6_interaction	False	0.0		10092.0	0.6554996036464527				-3.983385804135646e-15	0.423308283971997	0.0		9310.0	0.6825898496240602				-2.2603895989798487e-14	0.0712904876377278
CSTF2T-2_EWSR1-1_interaction	False	1067.0	0.7483580131208998	22548.0	0.6145193143516055	0.1338386987692943	0.2000633424926896	1.2383298392254305e-61	0.2139358071444589	1.2489965690335096e-30									
CSTF2T-2_EWSR1-2_interaction	True	5742.0	0.6475684430512016	18912.0	0.623190143824027	0.0243782992271746	0.0827561569983596	5.911012409281174e-31	0.1498490303139862	1.5058674490846145e-45									
CSTF2T-2_EWSR1-3_interaction	False	2058.0	0.6294137512147716	30329.0	0.6155625803686241	0.0138511708461475	0.1183485421483838	2.3551762197416758e-42	-0.018286194433485	0.1884039993982818									
CSTF2T-2_EWSR1-4_interaction	False	2072.0	0.5258269787644788	25904.0	0.6287675455528103	-0.1029405667883315	-0.0185846065151409	0.0367462632647087	-0.135661881687452	7.077551398262481e-06									
CSTF2T-2_EWSR1-5_interaction	False	886.0	0.9104537246049662	27924.0	0.62747754619682	0.2829761784081462	0.3502970391669702	6.2320193020163004e-173	-0.1087672370469095	0.0031267146516164									
CSTF2T-2_EWSR1-6_interaction	False	104.0	0.9846057692307691	23008.0	0.6249109222879	0.3596948469428692	0.3923395747335014	1.1721412037142377e-29	0.2049690881061935	0.0086242804356251									
CSTF2T-2_NONO-1_interaction	False	1401.0	0.5285174875089221	24122.0	0.6309880814194511	-0.1024705939105289	-0.0383496608053613	0.000286475223065	0.0226072035481303	0.2901057247358753									
CSTF2T-2_NONO-2_interaction	True	5686.0	0.6009328174463595	23478.0	0.5958643197887383	0.0050684976576211	0.1354607759480084	3.782716083075364e-96	0.158944928317322	1.1668266356108433e-72									
CSTF2T-2_NONO-3_interaction	False	2129.0	0.5731808360732737	30109.0	0.6145179514430902	-0.0413371153698164	0.0660687967930335	1.2660445472427956e-14	0.1099610456861529	3.99537642716196e-07									
CSTF2T-2_NONO-4_interaction	False	1472.0	0.5130499320652175	28569.0	0.5690200742063075	-0.0559701421410899	0.1226965789794014	1.5787381941199692e-34	0.0719889380214918	0.0030758178690779									
CSTF2T-2_NONO-5_interaction	False	768.0	0.8399042968749999	35200.0	0.6184558380681818	0.221448458806818	0.3246266434542895	3.464152273184548e-135	-0.1598856556309655	0.0001906001840033									
CSTF2T-2_NONO-6_interaction	False	108.0	0.7520138888888889	28739.0	0.6166266745537423	0.1353872143351465	0.2325359924289158	6.19250188270973e-12	-0.4252086300276512	7.948720637086347e-09									
CSTF2T-2_SFPQ-1_interaction	False										138.0	0.3254855072463768	20036.0	0.6031243761229786	-0.2776388688766018	0.0226596470490499	0.5642245182598629	0.0580500832726937	0.1704644143521643
CSTF2T-2_SFPQ-2_interaction	True										10.0	0.99465	20531.0	0.6072577078564123	0.3873922921435877	0.3397691130511429	0.0026078754994905	0.1601897910442215	0.3627355399897195
CSTF2T-2_SFPQ-3_interaction	False										145.0	0.3578379310344827	20954.0	0.587378257134676	-0.2295403261001932	0.1828792249485627	5.134538044020963e-09	0.1944486167545447	0.0007555211447136
CSTF2T-2_SFPQ-4_interaction	False										0.0		20078.0	0.6004413039147325				-1.0755203634774688e-15	0.9306813793491852
CSTF2T-2_SFPQ-5_interaction	False										0.0		21662.0	0.6008936847936478				-1.127717543794909e-15	0.9160145701963824
CSTF2T-2_SFPQ-6_interaction	False										0.0		20558.0	0.5990815740830819				-2.2585835746652433e-14	0.000176586211028
CSTF2T-2_TAF15-1_interaction	False	175.0	0.7116600000000001	18644.0	0.6076797629264107	0.1039802370735893	-0.1414061069114474	0.0048136296930148	-0.3896400816744295	0.0022508175433671	0.0		20621.0	0.6124767954997333				1.2569149782802951e-14	0.2011977203495924
CSTF2T-2_TAF15-2_interaction	True	21.0	0.785904761904762	18889.0	0.6101490020646938	0.1757557598400682	-0.0637897510126083	0.4311105860110964	0.0589939571666886	0.6501075587071214	126.0	0.9642380952380952	19866.0	0.6011927665357898	0.3630453287023054	0.0880743779088573	0.3482653075283737	-0.2575381927641809	0.0145416987699221
CSTF2T-2_TAF15-3_interaction	False	97.0	0.8900773195876289	19272.0	0.6087818078040681	0.2812955117835608	0.3099316657917738	4.666672241457229e-16	-0.1402957051259362	0.118759586608812	48.0	0.995125	20887.0	0.6023477043136879	0.3927772956863122	0.4946986606809503	3.5270195615703665e-21	0.1044103341486446	0.0192710936606919
CSTF2T-2_TAF15-4_interaction	False	246.0	0.905560975609756	18912.0	0.6039573815566837	0.3016035940530724	0.3945989878282928	3.178844141667229e-44	0.1747109621525261	0.2982379625137821	0.0		20905.0	0.5975907438411864				-4.303498980026848e-15	0.4644294885261123
CSTF2T-2_TAF15-5_interaction	False	64.0	0.9295625	19538.0	0.6088785955573753	0.3206839044426247	0.3787504977925947	5.910526497167873e-17	0.0749812674279161	0.2595121368308193	11.0	0.9970454545454543	20314.0	0.6088902481047554	0.388155206440699	0.1524307378477223	0.1594150665788439	0.1797345318196349	0.0870262034305675
CSTF2T-2_TAF15-6_interaction	False	0.0		18803.0	0.6083569111312025				2.4421374105870608e-15	0.5258235835561866	0.0		20211.0	0.6056665677106526				8.196305613700812e-15	0.177799893047199
CSTF2T-3_EWSR1-1_interaction	False	1149.0	0.7515465622280244	27130.0	0.6561215812753409	0.0954249809526834	0.1506216942077384	5.988911480192198e-38	-0.0108471824543556	0.718237342077769									
