Cell Line	Column	Column Type	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Signed-Local-SHAP-Mean-Bound-Only	Value - Signed-Local-SHAP-Mean-Bound-Only	PPI	Abs. SHAP Value
K562	TIA1_2-EFTUD2_3-interaction-shap	interaction	TIA1	2	EFTUD2	3	213	0.0005345781100913882	false	0.0005345781100913882
K562	DDX43_2-BUD13_6-interaction-shap	interaction	DDX43	2	BUD13	6	556	0.0005333113949745893	false	0.0005333113949745893
K562	GPKOW_2-RPS3_4-interaction-shap	interaction	GPKOW	2	RPS3	4	50	-0.0005327427061274648	false	0.0005327427061274648
K562	BUD13_3-DDX24_6-interaction-shap	interaction	BUD13	3	DDX24	6	1480	-0.0005325339152477682	false	0.0005325339152477682
K562	EXOSC10_5-PABPC4_5-interaction-shap	interaction	EXOSC10	5	PABPC4	5	65	-0.0005325077218003571	false	0.0005325077218003571
K562	DDX3X_4-KHSRP_6-interaction-shap	interaction	DDX3X	4	KHSRP	6	76	0.0005322507931850851	false	0.0005322507931850851
K562	RPS3_2-ADAT1_6-interaction-shap	interaction	RPS3	2	ADAT1	6	28	-0.000532011385075748	false	0.000532011385075748
K562	ZRANB2_2-SF3B4_3-interaction-shap	interaction	ZRANB2	2	SF3B4	3	128	0.0005319525953382254	false	0.0005319525953382254
K562	NONO_3-PRPF8_6-interaction-shap	interaction	NONO	3	PRPF8	6	145	0.0005313757574185729	false	0.0005313757574185729
K562	PRPF8_2-FXR2_5-interaction-shap	interaction	PRPF8	2	FXR2	5	451	0.0005308915860950947	false	0.0005308915860950947
K562	RBM15_1-NONO_3-interaction-shap	interaction	RBM15	1	NONO	3	65	0.000530840246938169	false	0.000530840246938169
K562	RBFOX2_3-FAM120A_6-interaction-shap	interaction	RBFOX2	3	FAM120A	6	18	0.0005301812198013067	false	0.0005301812198013067
K562	GPKOW_2-U2AF1_5-interaction-shap	interaction	GPKOW	2	U2AF1	5	116	0.000530099612660706	false	0.000530099612660706
K562	DDX3X_6-UPF1_6-interaction-shap	interaction	DDX3X	6	UPF1	6	9	-0.0005293846479617059	false	0.0005293846479617059
K562	BUD13_3-EIF4E_5-interaction-shap	interaction	BUD13	3	EIF4E	5	2	-0.0005283951759338379	false	0.0005283951759338379
K562	EWSR1_3-FXR1_4-interaction-shap	interaction	EWSR1	3	FXR1	4	2	0.0005278270691633224	false	0.0005278270691633224
K562	ILF3_1-FXR2_3-interaction-shap	interaction	ILF3	1	FXR2	3	16	0.0005276695592328906	false	0.0005276695592328906
K562	UCHL5_3-EFTUD2_6-interaction-shap	interaction	UCHL5	3	EFTUD2	6	699	0.0005275148432701826	false	0.0005275148432701826
K562	DDX52_2-IGF2BP2_2-interaction-shap	interaction	DDX52	2	IGF2BP2	2	388	0.0005272376583889127	false	0.0005272376583889127
K562	DDX6_2-PRPF8_4-interaction-shap	interaction	DDX6	2	PRPF8	4	378	-0.0005268543027341366	false	0.0005268543027341366
K562	DDX43_1-BUD13_2-interaction-shap	interaction	DDX43	1	BUD13	2	938	0.0005267723463475704	false	0.0005267723463475704
K562	BUD13_1-GRWD1_4-interaction-shap	interaction	BUD13	1	GRWD1	4	257	-0.0005261689657345414	false	0.0005261689657345414
K562	CSTF2T_5-AQR_6-interaction-shap	interaction	CSTF2T	5	AQR	6	403	-0.000526091200299561	false	0.000526091200299561
K562	TRA2A_2-GPKOW_5-interaction-shap	interaction	TRA2A	2	GPKOW	5	201	-0.0005255574942566454	false	0.0005255574942566454
K562	GPKOW_6-ZNF800_6-interaction-shap	interaction	GPKOW	6	ZNF800	6	123	-0.0005254389252513647	false	0.0005254389252513647
K562	XRN2_2-PUM2_4-interaction-shap	interaction	XRN2	2	PUM2	4	26	0.0005251209367997944	false	0.0005251209367997944
K562	DDX24_1-GPKOW_6-interaction-shap	interaction	DDX24	1	GPKOW	6	150	0.0005231439718045294	false	0.0005231439718045294
K562	NOLC1_3-HNRNPL_4-interaction-shap	interaction	NOLC1	3	HNRNPL	4	1	0.0005226880311965942	false	0.0005226880311965942
K562	RBM15_2-EWSR1_4-interaction-shap	interaction	RBM15	2	EWSR1	4	76	-0.000522644491866231	true	0.000522644491866231
K562	HNRNPK_4-U2AF2_5-interaction-shap	interaction	HNRNPK	4	U2AF2	5	29	0.0005219377926550806	true	0.0005219377926550806
K562	SF3B4_3-GRWD1_6-interaction-shap	interaction	SF3B4	3	GRWD1	6	859	-0.000521457230206579	false	0.000521457230206579
K562	BUD13_1-FMR1_2-interaction-shap	interaction	BUD13	1	FMR1	2	285	-0.0005211340030655265	true	0.0005211340030655265
K562	APOBEC3C_2-GPKOW_6-interaction-shap	interaction	APOBEC3C	2	GPKOW	6	29	0.0005206192145124078	false	0.0005206192145124078
K562	AGGF1_4-BUD13_5-interaction-shap	interaction	AGGF1	4	BUD13	5	100	-0.0005192644894123077	false	0.0005192644894123077
K562	EIF4E_1-CSTF2T_5-interaction-shap	interaction	EIF4E	1	CSTF2T	5	60	0.000519194349180907	false	0.000519194349180907
K562	YBX3_2-BUD13_3-interaction-shap	interaction	YBX3	2	BUD13	3	971	0.0005185468471609056	false	0.0005185468471609056
K562	EFTUD2_4-HNRNPK_4-interaction-shap	interaction	EFTUD2	4	HNRNPK	4	60	0.0005184593028388917	false	0.0005184593028388917
K562	RBFOX2_2-CSTF2T_3-interaction-shap	interaction	RBFOX2	2	CSTF2T	3	133	-0.0005181124433875084	false	0.0005181124433875084
K562	TIA1_4-DDX43_6-interaction-shap	interaction	TIA1	4	DDX43	6	556	-0.0005178616847842932	false	0.0005178616847842932
K562	KHSRP_4-LIN28B_5-interaction-shap	interaction	KHSRP	4	LIN28B	5	399	-0.0005177401471883059	false	0.0005177401471883059
K562	AQR_2-EXOSC10_5-interaction-shap	interaction	AQR	2	EXOSC10	5	372	0.0005169729702174664	false	0.0005169729702174664
K562	ELAVL1_4-PUM2_6-interaction-shap	interaction	ELAVL1	4	PUM2	6	1	0.0005169454962015152	false	0.0005169454962015152
K562	GPKOW_1-PCBP1_6-interaction-shap	interaction	GPKOW	1	PCBP1	6	6	0.0005168819334357977	false	0.0005168819334357977
K562	U2AF1_1-NOLC1_3-interaction-shap	interaction	U2AF1	1	NOLC1	3	15	0.0005160486325621605	false	0.0005160486325621605
K562	AQR_5-CSTF2T_6-interaction-shap	interaction	AQR	5	CSTF2T	6	218	-0.0005152559606358409	false	0.0005152559606358409
K562	RPS3_1-YBX3_5-interaction-shap	interaction	RPS3	1	YBX3	5	700	-0.0005147041520103812	false	0.0005147041520103812
K562	DDX3X_2-GRWD1_6-interaction-shap	interaction	DDX3X	2	GRWD1	6	623	0.0005146046169102192	false	0.0005146046169102192
K562	RPS3_4-PCBP1_5-interaction-shap	interaction	RPS3	4	PCBP1	5	132	0.0005145654431544244	false	0.0005145654431544244
K562	SMNDC1_3-NONO_4-interaction-shap	interaction	SMNDC1	3	NONO	4	185	-0.0005138360429555178	false	0.0005138360429555178
K562	DDX3X_3-FTO_3-interaction-shap	interaction	DDX3X	3	FTO	3	326	-0.0005133419763296843	false	0.0005133419763296843
K562	XRCC6_2-ELAVL1_4-interaction-shap	interaction	XRCC6	2	ELAVL1	4	4	0.0005125005263835192	false	0.0005125005263835192
K562	RBFOX2_4-BUD13_5-interaction-shap	interaction	RBFOX2	4	BUD13	5	233	0.0005119572160765529	false	0.0005119572160765529
K562	HNRNPM_6-IGF2BP1_6-interaction-shap	interaction	HNRNPM	6	IGF2BP1	6	1	0.0005118846893310547	false	0.0005118846893310547
K562	IGF2BP2_1-PABPC4_6-interaction-shap	interaction	IGF2BP2	1	PABPC4	6	263	-0.0005118399276398122	false	0.0005118399276398122
K562	SF3B4_6-TROVE2_6-interaction-shap	interaction	SF3B4	6	TROVE2	6	6	0.0005102940485812724	false	0.0005102940485812724
K562	U2AF1_3-U2AF2_3-interaction-shap	interaction	U2AF1	3	U2AF2	3	1929	0.000509575882460922	true	0.000509575882460922
K562	RBM15_3-UCHL5_6-interaction-shap	interaction	RBM15	3	UCHL5	6	354	0.0005092204082757235	false	0.0005092204082757235
K562	SMNDC1_3-RPS3_4-interaction-shap	interaction	SMNDC1	3	RPS3	4	121	0.0005090610357001424	false	0.0005090610357001424
K562	SF3B4_3-RBM15_5-interaction-shap	interaction	SF3B4	3	RBM15	5	803	0.0005080936825834215	false	0.0005080936825834215
K562	DDX3X_3-EIF4E_5-interaction-shap	interaction	DDX3X	3	EIF4E	5	1	-0.0005079060792922974	false	0.0005079060792922974
K562	ZNF622_5-SRSF1_6-interaction-shap	interaction	ZNF622	5	SRSF1	6	678	-0.0005070636980235577	false	0.0005070636980235577
K562	BUD13_2-UPF1_4-interaction-shap	interaction	BUD13	2	UPF1	4	46	-0.000506867712829262	false	0.000506867712829262
K562	IGF2BP1_4-PRPF8_6-interaction-shap	interaction	IGF2BP1	4	PRPF8	6	382	0.0005061876145191491	false	0.0005061876145191491
K562	CSTF2T_2-TRA2A_3-interaction-shap	interaction	CSTF2T	2	TRA2A	3	19	0.0005056938389316201	false	0.0005056938389316201
K562	METAP2_1-LIN28B_2-interaction-shap	interaction	METAP2	1	LIN28B	2	247	0.000504380208440125	false	0.000504380208440125
K562	NONO_3-EFTUD2_6-interaction-shap	interaction	NONO	3	EFTUD2	6	82	0.000502307724673301	false	0.000502307724673301
K562	RBM22_6-TIA1_6-interaction-shap	interaction	RBM22	6	TIA1	6	465	0.0005018624942749739	true	0.0005018624942749739
K562	IGF2BP1_4-XRN2_5-interaction-shap	interaction	IGF2BP1	4	XRN2	5	35	0.0005017353105358779	false	0.0005017353105358779
K562	AGGF1_3-U2AF2_6-interaction-shap	interaction	AGGF1	3	U2AF2	6	1	0.0005003735423088074	false	0.0005003735423088074
K562	EXOSC10_4-PUM1_5-interaction-shap	interaction	EXOSC10	4	PUM1	5	221	0.0005002052639611065	false	0.0005002052639611065
K562	EIF4E_1-TIA1_4-interaction-shap	interaction	EIF4E	1	TIA1	4	209	0.0005000325618311763	false	0.0005000325618311763
K562	EIF4G2_2-SRSF7_4-interaction-shap	interaction	EIF4G2	2	SRSF7	4	1	0.0004990920424461365	false	0.0004990920424461365
K562	HNRNPC_2-ZNF622_6-interaction-shap	interaction	HNRNPC	2	ZNF622	6	6	0.000499045941978693	false	0.000499045941978693
K562	DDX43_3-U2AF2_3-interaction-shap	interaction	DDX43	3	U2AF2	3	464	-0.0004988513537682593	false	0.0004988513537682593
K562	SRSF1_2-AQR_5-interaction-shap	interaction	SRSF1	2	AQR	5	435	0.0004986975691281259	false	0.0004986975691281259
K562	EFTUD2_3-ELAC2_3-interaction-shap	interaction	EFTUD2	3	ELAC2	3	99	-0.0004979362129233778	false	0.0004979362129233778
K562	MTPAP_1-PRPF8_2-interaction-shap	interaction	MTPAP	1	PRPF8	2	71	0.0004977044300176203	false	0.0004977044300176203
K562	UCHL5_3-ELAVL1_4-interaction-shap	interaction	UCHL5	3	ELAVL1	4	87	0.0004969157162122428	false	0.0004969157162122428
K562	HNRNPK_1-RBM15_5-interaction-shap	interaction	HNRNPK	1	RBM15	5	22	0.0004968814901076257	false	0.0004968814901076257
K562	SF3B4_1-TRA2A_4-interaction-shap	interaction	SF3B4	1	TRA2A	4	176	0.0004968158318661153	false	0.0004968158318661153
K562	U2AF1_3-IGF2BP1_4-interaction-shap	interaction	U2AF1	3	IGF2BP1	4	57	-0.0004967900458723307	false	0.0004967900458723307
K562	TAF15_2-U2AF1_3-interaction-shap	interaction	TAF15	2	U2AF1	3	3	0.0004962434177286923	false	0.0004962434177286923
K562	SMNDC1_1-IGF2BP2_3-interaction-shap	interaction	SMNDC1	1	IGF2BP2	3	11	0.0004959329962730408	false	0.0004959329962730408
K562	BUD13_5-GRWD1_5-interaction-shap	interaction	BUD13	5	GRWD1	5	885	-0.0004957455676048994	false	0.0004957455676048994
K562	DDX24_1-PRPF8_1-interaction-shap	interaction	DDX24	1	PRPF8	1	413	0.0004955586628057063	false	0.0004955586628057063
K562	ILF3_4-XRN2_4-interaction-shap	interaction	ILF3	4	XRN2	4	20	0.0004938723868690431	false	0.0004938723868690431
K562	FMR1_5-QKI_6-interaction-shap	interaction	FMR1	5	QKI	6	1	0.0004934438038617373	false	0.0004934438038617373
K562	PRPF8_3-RBM22_4-interaction-shap	interaction	PRPF8	3	RBM22	4	220	0.0004914362216368318	false	0.0004914362216368318
K562	IGF2BP1_4-DDX6_6-interaction-shap	interaction	IGF2BP1	4	DDX6	6	19	0.0004912145086564124	false	0.0004912145086564124
K562	SAFB2_3-XRCC6_3-interaction-shap	interaction	SAFB2	3	XRCC6	3	5	0.0004905670648440719	false	0.0004905670648440719
K562	CSTF2T_3-NONO_3-interaction-shap	interaction	CSTF2T	3	NONO	3	659	0.000490478181745857	true	0.000490478181745857
K562	RBM22_2-UCHL5_5-interaction-shap	interaction	RBM22	2	UCHL5	5	616	0.0004897612961940467	false	0.0004897612961940467
K562	EIF4G2_3-RBM15_5-interaction-shap	interaction	EIF4G2	3	RBM15	5	21	0.0004897373728454113	false	0.0004897373728454113
K562	IGF2BP1_1-AQR_2-interaction-shap	interaction	IGF2BP1	1	AQR	2	560	0.0004889405681751668	false	0.0004889405681751668
K562	SRSF1_4-PUM1_6-interaction-shap	interaction	SRSF1	4	PUM1	6	281	0.0004889356787316501	false	0.0004889356787316501
K562	RPS3_4-BUD13_5-interaction-shap	interaction	RPS3	4	BUD13	5	417	-0.00048832903848961	false	0.00048832903848961
K562	U2AF1_1-UCHL5_6-interaction-shap	interaction	U2AF1	1	UCHL5	6	279	-0.0004879089829046279	false	0.0004879089829046279
K562	UCHL5_5-RBM22_6-interaction-shap	interaction	UCHL5	5	RBM22	6	421	-0.00048788083950057626	false	0.00048788083950057626
K562	BUD13_6-RPS3_6-interaction-shap	interaction	BUD13	6	RPS3	6	243	-0.0004877653846051544	false	0.0004877653846051544
K562	HNRNPL_1-YBX3_6-interaction-shap	interaction	HNRNPL	1	YBX3	6	3	0.00048766937106847763	false	0.00048766937106847763
K562	CSTF2T_1-FUS_2-interaction-shap	interaction	CSTF2T	1	FUS	2	255	0.00048766256077215075	false	0.00048766256077215075
K562	LIN28B_3-SF3B4_6-interaction-shap	interaction	LIN28B	3	SF3B4	6	64	0.00048739011981524527	false	0.00048739011981524527
K562	DDX3X_1-ZNF800_2-interaction-shap	interaction	DDX3X	1	ZNF800	2	344	0.00048633140977472067	false	0.00048633140977472067
K562	FMR1_3-U2AF2_6-interaction-shap	interaction	FMR1	3	U2AF2	6	4	0.0004863124340772629	false	0.0004863124340772629
K562	PTBP1_3-PRPF8_6-interaction-shap	interaction	PTBP1	3	PRPF8	6	181	0.00048618443543091416	false	0.00048618443543091416
K562	FUS_1-EFTUD2_2-interaction-shap	interaction	FUS	1	EFTUD2	2	148	-0.00048597739078104496	false	0.00048597739078104496
K562	ZNF622_1-LIN28B_5-interaction-shap	interaction	ZNF622	1	LIN28B	5	360	0.0004858407482970506	false	0.0004858407482970506
K562	ELAVL1_4-U2AF2_5-interaction-shap	interaction	ELAVL1	4	U2AF2	5	112	0.0004857612366322428	false	0.0004857612366322428
K562	FAM120A_1-HNRNPK_3-interaction-shap	interaction	FAM120A	1	HNRNPK	3	13	0.0004852127458434552	false	0.0004852127458434552
K562	UCHL5_1-SRSF1_3-interaction-shap	interaction	UCHL5	1	SRSF1	3	559	0.00048506975872442126	false	0.00048506975872442126
K562	GPKOW_6-UPF1_6-interaction-shap	interaction	GPKOW	6	UPF1	6	41	0.0004849074175581336	false	0.0004849074175581336
K562	TARDBP_1-FMR1_5-interaction-shap	interaction	TARDBP	1	FMR1	5	1	0.00048420578241348267	false	0.00048420578241348267
K562	CSTF2T_2-FXR2_2-interaction-shap	interaction	CSTF2T	2	FXR2	2	164	-0.00048380953376181424	false	0.00048380953376181424
K562	EIF4E_2-GRWD1_4-interaction-shap	interaction	EIF4E	2	GRWD1	4	158	0.00048312710714526474	false	0.00048312710714526474
K562	EFTUD2_3-SRSF1_4-interaction-shap	interaction	EFTUD2	3	SRSF1	4	150	0.0004829034151043743	false	0.0004829034151043743
K562	IGF2BP2_1-AQR_4-interaction-shap	interaction	IGF2BP2	1	AQR	4	494	0.000481414987007156	false	0.000481414987007156
K562	PUM2_1-RBM22_4-interaction-shap	interaction	PUM2	1	RBM22	4	1	0.0004811882972717285	false	0.0004811882972717285
K562	RBM15_2-RPS3_6-interaction-shap	interaction	RBM15	2	RPS3	6	200	0.0004809800593648106	false	0.0004809800593648106
K562	CSTF2T_2-LIN28B_4-interaction-shap	interaction	CSTF2T	2	LIN28B	4	199	0.00048016622895374894	false	0.00048016622895374894
K562	RBM22_3-ZNF622_3-interaction-shap	interaction	RBM22	3	ZNF622	3	11	0.0004796575231011957	false	0.0004796575231011957
K562	LIN28B_3-SMNDC1_3-interaction-shap	interaction	LIN28B	3	SMNDC1	3	110	-0.0004796491703018546	false	0.0004796491703018546
K562	SF3B4_4-QKI_6-interaction-shap	interaction	SF3B4	4	QKI	6	16	0.00047937335330061615	false	0.00047937335330061615
K562	EFTUD2_5-BUD13_6-interaction-shap	interaction	EFTUD2	5	BUD13	6	518	0.0004792607214767486	true	0.0004792607214767486
K562	LIN28B_4-ZC3H8_5-interaction-shap	interaction	LIN28B	4	ZC3H8	5	25	0.00047902949154376984	false	0.00047902949154376984
K562	GPKOW_3-U2AF1_5-interaction-shap	interaction	GPKOW	3	U2AF1	5	127	-0.0004789027734659612	false	0.0004789027734659612
K562	HNRNPK_2-SF3B4_5-interaction-shap	interaction	HNRNPK	2	SF3B4	5	438	0.00047851144336164	false	0.00047851144336164
K562	YBX3_1-SRSF1_2-interaction-shap	interaction	YBX3	1	SRSF1	2	209	0.0004777363210450858	false	0.0004777363210450858
K562	DDX3X_4-UCHL5_4-interaction-shap	interaction	DDX3X	4	UCHL5	4	72	0.0004771821550093591	false	0.0004771821550093591
K562	DDX3X_1-MORC2_1-interaction-shap	interaction	DDX3X	1	MORC2	1	56	-0.000476998247904703	false	0.000476998247904703
K562	EIF4G2_3-FXR1_4-interaction-shap	interaction	EIF4G2	3	FXR1	4	4	0.00047617522068321705	false	0.00047617522068321705
K562	EFTUD2_2-APOBEC3C_3-interaction-shap	interaction	EFTUD2	2	APOBEC3C	3	85	0.00047609987086616457	false	0.00047609987086616457
K562	RBFOX2_2-SF3B1_5-interaction-shap	interaction	RBFOX2	2	SF3B1	5	80	0.0004759157309308648	false	0.0004759157309308648
K562	IGF2BP1_1-ZNF622_4-interaction-shap	interaction	IGF2BP1	1	ZNF622	4	93	0.00047569474554620683	false	0.00047569474554620683
K562	EIF4E_2-GPKOW_6-interaction-shap	interaction	EIF4E	2	GPKOW	6	32	0.00047545693814754486	false	0.00047545693814754486
K562	SF3B4_3-SMNDC1_3-interaction-shap	interaction	SF3B4	3	SMNDC1	3	2103	-0.00047537771752104163	false	0.00047537771752104163
K562	DDX3X_2-GRWD1_2-interaction-shap	interaction	DDX3X	2	GRWD1	2	431	-0.0004743971221614629	false	0.0004743971221614629
K562	NONO_2-PUM2_5-interaction-shap	interaction	NONO	2	PUM2	5	1	0.00047407951205968857	false	0.00047407951205968857
K562	RBM22_2-PABPC4_6-interaction-shap	interaction	RBM22	2	PABPC4	6	307	0.0004740360309369862	false	0.0004740360309369862
K562	EFTUD2_5-FAM120A_6-interaction-shap	interaction	EFTUD2	5	FAM120A	6	1	0.00047380849719047546	false	0.00047380849719047546
K562	U2AF1_5-FAM120A_6-interaction-shap	interaction	U2AF1	5	FAM120A	6	77	0.00047327898209914565	false	0.00047327898209914565
K562	DDX24_6-IGF2BP2_6-interaction-shap	interaction	DDX24	6	IGF2BP2	6	99	0.00047274710959754884	false	0.00047274710959754884
K562	ELAVL1_1-XRN2_2-interaction-shap	interaction	ELAVL1	1	XRN2	2	1	0.0004722177982330322	false	0.0004722177982330322
K562	TIA1_2-FXR2_5-interaction-shap	interaction	TIA1	2	FXR2	5	84	0.0004720931756310165	false	0.0004720931756310165
K562	CSTF2T_3-FAM120A_6-interaction-shap	interaction	CSTF2T	3	FAM120A	6	24	0.00047127436846494675	false	0.00047127436846494675
K562	PRPF8_2-NCBP2_5-interaction-shap	interaction	PRPF8	2	NCBP2	5	81	-0.0004712416266556829	false	0.0004712416266556829
K562	EFTUD2_1-UCHL5_6-interaction-shap	interaction	EFTUD2	1	UCHL5	6	454	0.0004705709870904684	false	0.0004705709870904684
K562	BUD13_5-NONO_5-interaction-shap	interaction	BUD13	5	NONO	5	209	-0.00047026845277287066	false	0.00047026845277287066
K562	SRSF1_1-EWSR1_3-interaction-shap	interaction	SRSF1	1	EWSR1	3	31	0.00047025972162373364	false	0.00047025972162373364
K562	YBX3_1-SF3B4_3-interaction-shap	interaction	YBX3	1	SF3B4	3	1414	0.00046968963579274714	false	0.00046968963579274714
K562	MTPAP_1-NOLC1_5-interaction-shap	interaction	MTPAP	1	NOLC1	5	3	0.00046942723565734923	false	0.00046942723565734923
K562	XRN2_1-SF3B4_2-interaction-shap	interaction	XRN2	1	SF3B4	2	101	0.00046932726399973035	false	0.00046932726399973035
K562	PRPF8_5-LIN28B_6-interaction-shap	interaction	PRPF8	5	LIN28B	6	145	-0.00046932577970437706	false	0.00046932577970437706
K562	ILF3_1-FXR1_4-interaction-shap	interaction	ILF3	1	FXR1	4	4	0.0004689265042543411	false	0.0004689265042543411
K562	ILF3_1-FMR1_3-interaction-shap	interaction	ILF3	1	FMR1	3	13	0.00046887792996130884	false	0.00046887792996130884
K562	SF3B4_2-ZNF800_2-interaction-shap	interaction	SF3B4	2	ZNF800	2	98	0.0004684203886426985	false	0.0004684203886426985
K562	IGF2BP1_2-BUD13_5-interaction-shap	interaction	IGF2BP1	2	BUD13	5	189	0.0004683794395532459	false	0.0004683794395532459
K562	ZNF800_1-SF3B4_5-interaction-shap	interaction	ZNF800	1	SF3B4	5	688	-0.0004681892751250416	false	0.0004681892751250416
K562	UCHL5_1-EXOSC10_3-interaction-shap	interaction	UCHL5	1	EXOSC10	3	304	0.0004677103424910456	false	0.0004677103424910456
K562	DDX43_4-EWSR1_5-interaction-shap	interaction	DDX43	4	EWSR1	5	10	-0.00046692616888321936	false	0.00046692616888321936
K562	UCHL5_1-EIF4E_6-interaction-shap	interaction	UCHL5	1	EIF4E	6	5	0.0004659295082092285	false	0.0004659295082092285
K562	RPS3_3-ELAVL1_6-interaction-shap	interaction	RPS3	3	ELAVL1	6	38	0.00046573192230425775	false	0.00046573192230425775
K562	GRWD1_1-RPS3_2-interaction-shap	interaction	GRWD1	1	RPS3	2	121	-0.00046552246203646064	false	0.00046552246203646064
K562	EIF4E_1-U2AF1_5-interaction-shap	interaction	EIF4E	1	U2AF1	5	69	0.0004650225455407053	false	0.0004650225455407053
K562	SF3B4_5-BUD13_6-interaction-shap	interaction	SF3B4	5	BUD13	6	2256	-0.0004650015034712851	true	0.0004650015034712851
K562	EWSR1_2-GRWD1_6-interaction-shap	interaction	EWSR1	2	GRWD1	6	31	0.0004647911118809134	false	0.0004647911118809134
K562	DDX3X_2-NOLC1_6-interaction-shap	interaction	DDX3X	2	NOLC1	6	132	-0.0004631966876331717	false	0.0004631966876331717
K562	HNRNPC_2-LIN28B_6-interaction-shap	interaction	HNRNPC	2	LIN28B	6	1	0.0004631411284208298	false	0.0004631411284208298
K562	TIA1_4-DDX3X_5-interaction-shap	interaction	TIA1	4	DDX3X	5	12	0.00046234173350967467	false	0.00046234173350967467
K562	SRSF1_1-MTPAP_3-interaction-shap	interaction	SRSF1	1	MTPAP	3	36	-0.00046216187183745205	false	0.00046216187183745205
K562	AQR_2-EWSR1_2-interaction-shap	interaction	AQR	2	EWSR1	2	909	0.0004616223450284451	false	0.0004616223450284451
K562	HNRNPL_2-AQR_4-interaction-shap	interaction	HNRNPL	2	AQR	4	87	0.00046100918552838266	false	0.00046100918552838266
K562	EIF4E_2-DDX43_6-interaction-shap	interaction	EIF4E	2	DDX43	6	326	0.0004605064750649035	false	0.0004605064750649035
K562	HNRNPC_2-YBX3_6-interaction-shap	interaction	HNRNPC	2	YBX3	6	1	0.00046050548553466797	false	0.00046050548553466797
K562	GEMIN5_2-PUM2_4-interaction-shap	interaction	GEMIN5	2	PUM2	4	55	0.00046044873306527734	false	0.00046044873306527734
K562	EXOSC10_1-UCHL5_1-interaction-shap	interaction	EXOSC10	1	UCHL5	1	267	0.0004603595589287579	false	0.0004603595589287579
K562	SND1_1-LIN28B_6-interaction-shap	interaction	SND1	1	LIN28B	6	190	0.0004601003893185407	false	0.0004601003893185407
K562	IGF2BP1_1-DROSHA_4-interaction-shap	interaction	IGF2BP1	1	DROSHA	4	3	0.00045984788448549807	false	0.00045984788448549807
K562	GRWD1_3-SF3B4_5-interaction-shap	interaction	GRWD1	3	SF3B4	5	1181	-0.0004596464859787375	false	0.0004596464859787375
K562	EFTUD2_2-FXR2_6-interaction-shap	interaction	EFTUD2	2	FXR2	6	244	-0.00045887683518230915	false	0.00045887683518230915
K562	YBX3_1-PRPF8_2-interaction-shap	interaction	YBX3	1	PRPF8	2	1660	0.0004574992344714701	false	0.0004574992344714701
K562	HNRNPK_5-IGF2BP2_5-interaction-shap	interaction	HNRNPK	5	IGF2BP2	5	39	-0.0004573084006551653	false	0.0004573084006551653
K562	TRA2A_2-BUD13_3-interaction-shap	interaction	TRA2A	2	BUD13	3	149	0.0004571577301248908	false	0.0004571577301248908
K562	UCHL5_1-EFTUD2_3-interaction-shap	interaction	UCHL5	1	EFTUD2	3	407	0.00045690202387049794	false	0.00045690202387049794
K562	GRWD1_3-SF3B4_3-interaction-shap	interaction	GRWD1	3	SF3B4	3	879	-0.0004558219516184181	false	0.0004558219516184181
K562	PUM2_3-UCHL5_3-interaction-shap	interaction	PUM2	3	UCHL5	3	20	0.0004556059720925987	false	0.0004556059720925987
K562	APOBEC3C_1-RPS3_2-interaction-shap	interaction	APOBEC3C	1	RPS3	2	50	-0.000455338042229414	false	0.000455338042229414
K562	DDX3X_1-METAP2_6-interaction-shap	interaction	DDX3X	1	METAP2	6	318	0.0004551829188130796	false	0.0004551829188130796
K562	CSTF2T_3-PRPF8_3-interaction-shap	interaction	CSTF2T	3	PRPF8	3	243	-0.00045464845607057214	false	0.00045464845607057214
K562	EFTUD2_2-RPS3_2-interaction-shap	interaction	EFTUD2	2	RPS3	2	919	-0.0004546107375063002	false	0.0004546107375063002
K562	RPS3_2-LIN28B_4-interaction-shap	interaction	RPS3	2	LIN28B	4	440	-0.00045403550029732287	false	0.00045403550029732287
K562	CPSF6_1-UCHL5_1-interaction-shap	interaction	CPSF6	1	UCHL5	1	230	-0.00045380316441878676	false	0.00045380316441878676
K562	U2AF1_5-UCHL5_5-interaction-shap	interaction	U2AF1	5	UCHL5	5	243	0.00045355764450505376	false	0.00045355764450505376
K562	EIF4E_2-PRPF8_4-interaction-shap	interaction	EIF4E	2	PRPF8	4	554	-0.0004535196640063077	false	0.0004535196640063077
K562	SRSF1_3-APOBEC3C_5-interaction-shap	interaction	SRSF1	3	APOBEC3C	5	128	0.0004528759454842657	false	0.0004528759454842657
K562	GPKOW_1-ILF3_4-interaction-shap	interaction	GPKOW	1	ILF3	4	2	0.0004527862183749676	false	0.0004527862183749676
K562	IGF2BP1_1-CSTF2T_4-interaction-shap	interaction	IGF2BP1	1	CSTF2T	4	28	0.0004524521646089852	false	0.0004524521646089852
K562	HLTF_4-PRPF8_4-interaction-shap	interaction	HLTF	4	PRPF8	4	19	-0.00045209494419395924	false	0.00045209494419395924
K562	DDX24_3-BUD13_6-interaction-shap	interaction	DDX24	3	BUD13	6	684	-0.00045196726568974555	false	0.00045196726568974555
K562	GPKOW_1-PUM2_4-interaction-shap	interaction	GPKOW	1	PUM2	4	16	0.00045111519284546375	false	0.00045111519284546375
