Cell Line	Column	Column Type	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Signed-Local-SHAP-Mean-Bound-Only	Value - Signed-Local-SHAP-Mean-Bound-Only	PPI	Abs. SHAP Value
HepG2	IGF2BP1_4-TARDBP_4-interaction-shap	interaction	IGF2BP1	4	TARDBP	4	58	-1.1921803951263428	false	1.1921803951263428
HepG2	BCLAF1_4-PRPF8_4-interaction-shap	interaction	BCLAF1	4	PRPF8	4	3225	-1.0923011302947998	false	1.0923011302947998
HepG2	RBFOX2_4-SUGP2_4-interaction-shap	interaction	RBFOX2	4	SUGP2	4	8	0.901724636554718	false	0.901724636554718
HepG2	FUBP3_6-U2AF2_6-interaction-shap	interaction	FUBP3	6	U2AF2	6	2	-0.8895378112792969	false	0.8895378112792969
HepG2	PPIG_4-PRPF8_4-interaction-shap	interaction	PPIG	4	PRPF8	4	6652	-0.7641131281852722	false	0.7641131281852722
HepG2	LIN28B_1-YBX3_1-interaction-shap	interaction	LIN28B	1	YBX3	1	36	0.7464181184768677	false	0.7464181184768677
HepG2	IGF2BP1_3-IGF2BP3_3-interaction-shap	interaction	IGF2BP1	3	IGF2BP3	3	371	-0.7397056221961975	true	0.7397056221961975
HepG2	PRPF8_4-SND1_4-interaction-shap	interaction	PRPF8	4	SND1	4	1249	-0.689824104309082	false	0.689824104309082
HepG2	MATR3_3-PTBP1_3-interaction-shap	interaction	MATR3	3	PTBP1	3	5	0.6818547248840332	true	0.6818547248840332
HepG2	AQR_4-LIN28B_4-interaction-shap	interaction	AQR	4	LIN28B	4	347	-0.6173035502433777	false	0.6173035502433777
HepG2	BUD13_2-RBM15_2-interaction-shap	interaction	BUD13	2	RBM15	2	84	0.598983883857727	false	0.598983883857727
HepG2	PPIG_4-RBM22_4-interaction-shap	interaction	PPIG	4	RBM22	4	1080	-0.5595126152038574	false	0.5595126152038574
HepG2	LIN28B_3-SUGP2_3-interaction-shap	interaction	LIN28B	3	SUGP2	3	1	0.5518361330032349	false	0.5518361330032349
HepG2	SF3B4_3-UPF1_3-interaction-shap	interaction	SF3B4	3	UPF1	3	52	-0.5251674652099609	false	0.5251674652099609
HepG2	G3BP1_4-PRPF8_4-interaction-shap	interaction	G3BP1	4	PRPF8	4	1611	-0.5242925882339478	false	0.5242925882339478
HepG2	AQR_3-SF3B4_3-interaction-shap	interaction	AQR	3	SF3B4	3	3189	-0.5082195997238159	false	0.5082195997238159
HepG2	DDX3X_3-PTBP1_3-interaction-shap	interaction	DDX3X	3	PTBP1	3	75	0.49194297194480896	false	0.49194297194480896
HepG2	DGCR8_3-RBFOX2_3-interaction-shap	interaction	DGCR8	3	RBFOX2	3	47	0.4859083890914917	true	0.4859083890914917
HepG2	FUS_4-PRPF8_4-interaction-shap	interaction	FUS	4	PRPF8	4	85	-0.447441965341568	false	0.447441965341568
HepG2	GTF2F1_4-IGF2BP1_4-interaction-shap	interaction	GTF2F1	4	IGF2BP1	4	23	-0.43437787890434265	false	0.43437787890434265
HepG2	BUD13_3-CDC40_3-interaction-shap	interaction	BUD13	3	CDC40	3	70	-0.42468470335006714	true	0.42468470335006714
HepG2	AGGF1_3-U2AF2_3-interaction-shap	interaction	AGGF1	3	U2AF2	3	7	-0.4223349094390869	false	0.4223349094390869
HepG2	LIN28B_4-SDAD1_4-interaction-shap	interaction	LIN28B	4	SDAD1	4	240	-0.42138853669166565	false	0.42138853669166565
HepG2	PTBP1_2-UCHL5_2-interaction-shap	interaction	PTBP1	2	UCHL5	2	56	0.4198358654975891	false	0.4198358654975891
HepG2	CSTF2T_3-ILF3_3-interaction-shap	interaction	CSTF2T	3	ILF3	3	34	0.3982766568660736	false	0.3982766568660736
HepG2	NKRF_3-RBFOX2_3-interaction-shap	interaction	NKRF	3	RBFOX2	3	90	0.3965793251991272	false	0.3965793251991272
HepG2	PRPF8_4-RBM22_4-interaction-shap	interaction	PRPF8	4	RBM22	4	2242	-0.3701082766056061	false	0.3701082766056061
HepG2	BCLAF1_3-BUD13_3-interaction-shap	interaction	BCLAF1	3	BUD13	3	781	-0.3583723306655884	true	0.3583723306655884
HepG2	AQR_4-PRPF8_4-interaction-shap	interaction	AQR	4	PRPF8	4	7080	-0.35773393511772156	false	0.35773393511772156
HepG2	PRPF8_4-RPS3_4-interaction-shap	interaction	PRPF8	4	RPS3	4	1662	-0.35751599073410034	false	0.35751599073410034
HepG2	SF3B4_3-U2AF1_3-interaction-shap	interaction	SF3B4	3	U2AF1	3	402	-0.3349000811576843	false	0.3349000811576843
HepG2	GRWD1_4-PRPF8_4-interaction-shap	interaction	GRWD1	4	PRPF8	4	4865	-0.3321309983730316	false	0.3321309983730316
HepG2	LARP4_2-RBFOX2_2-interaction-shap	interaction	LARP4	2	RBFOX2	2	151	0.32172608375549316	false	0.32172608375549316
HepG2	U2AF1_4-U2AF2_4-interaction-shap	interaction	U2AF1	4	U2AF2	4	262	0.31701046228408813	true	0.31701046228408813
HepG2	SF3B4_3-SLTM_3-interaction-shap	interaction	SF3B4	3	SLTM	3	23	-0.3028051555156708	false	0.3028051555156708
HepG2	G3BP1_1-IGF2BP1_1-interaction-shap	interaction	G3BP1	1	IGF2BP1	1	52	0.2995587885379791	false	0.2995587885379791
HepG2	IGF2BP3_1-RPS3_1-interaction-shap	interaction	IGF2BP3	1	RPS3	1	200	0.2953799366950989	false	0.2953799366950989
HepG2	PCBP1_4-RPS3_4-interaction-shap	interaction	PCBP1	4	RPS3	4	214	-0.294046550989151	false	0.294046550989151
HepG2	BUD13_2-PCBP1_2-interaction-shap	interaction	BUD13	2	PCBP1	2	43	0.28784844279289246	false	0.28784844279289246
HepG2	QKI_3-U2AF2_3-interaction-shap	interaction	QKI	3	U2AF2	3	103	-0.2728436589241028	false	0.2728436589241028
HepG2	RPS3_4-SND1_4-interaction-shap	interaction	RPS3	4	SND1	4	2254	-0.2693205177783966	false	0.2693205177783966
HepG2	SF3A3_3-SF3B4_3-interaction-shap	interaction	SF3A3	3	SF3B4	3	3425	-0.2689610421657562	false	0.2689610421657562
HepG2	BUD13_6-PCBP2_6-interaction-shap	interaction	BUD13	6	PCBP2	6	26	-0.26650238037109375	false	0.26650238037109375
HepG2	PTBP1_3-SDAD1_3-interaction-shap	interaction	PTBP1	3	SDAD1	3	18	0.2492247074842453	false	0.2492247074842453
HepG2	G3BP1_3-PRPF8_3-interaction-shap	interaction	G3BP1	3	PRPF8	3	220	-0.24738134443759918	false	0.24738134443759918
HepG2	BUD13_3-PRPF4_3-interaction-shap	interaction	BUD13	3	PRPF4	3	758	-0.24618692696094513	false	0.24618692696094513
HepG2	PRPF8_4-SUB1_4-interaction-shap	interaction	PRPF8	4	SUB1	4	519	-0.24399495124816895	false	0.24399495124816895
HepG2	LARP4_3-RPS3_3-interaction-shap	interaction	LARP4	3	RPS3	3	605	-0.24262721836566925	false	0.24262721836566925
HepG2	CSTF2T_3-SLTM_3-interaction-shap	interaction	CSTF2T	3	SLTM	3	32	0.23906724154949188	false	0.23906724154949188
HepG2	BUD13_3-PABPN1_3-interaction-shap	interaction	BUD13	3	PABPN1	3	468	-0.23781666159629822	true	0.23781666159629822
HepG2	PPIG_4-TIA1_4-interaction-shap	interaction	PPIG	4	TIA1	4	211	-0.23461876809597015	false	0.23461876809597015
HepG2	PCBP2_4-RBFOX2_4-interaction-shap	interaction	PCBP2	4	RBFOX2	4	188	0.23211587965488434	false	0.23211587965488434
HepG2	PRPF8_4-YBX3_4-interaction-shap	interaction	PRPF8	4	YBX3	4	361	-0.23115238547325134	false	0.23115238547325134
HepG2	IGF2BP1_3-TIAL1_3-interaction-shap	interaction	IGF2BP1	3	TIAL1	3	65	-0.2248597890138626	false	0.2248597890138626
HepG2	AQR_3-RPS3_3-interaction-shap	interaction	AQR	3	RPS3	3	1898	-0.22200047969818115	false	0.22200047969818115
HepG2	PCBP1_2-U2AF2_2-interaction-shap	interaction	PCBP1	2	U2AF2	2	21	0.22119182348251343	false	0.22119182348251343
HepG2	IGF2BP1_3-SF3A3_3-interaction-shap	interaction	IGF2BP1	3	SF3A3	3	83	-0.21662786602973938	false	0.21662786602973938
HepG2	LARP4_4-RPS3_4-interaction-shap	interaction	LARP4	4	RPS3	4	766	-0.2158394753932953	false	0.2158394753932953
HepG2	QKI_2-U2AF2_2-interaction-shap	interaction	QKI	2	U2AF2	2	30	-0.21270892024040222	false	0.21270892024040222
HepG2	DDX3X_3-PCBP2_3-interaction-shap	interaction	DDX3X	3	PCBP2	3	104	-0.2123425006866455	false	0.2123425006866455
HepG2	HNRNPL_6-PCBP1_6-interaction-shap	interaction	HNRNPL	6	PCBP1	6	11	0.2089773416519165	false	0.2089773416519165
HepG2	BUD13_4-EFTUD2_4-interaction-shap	interaction	BUD13	4	EFTUD2	4	1530	-0.19821566343307495	true	0.19821566343307495
HepG2	PTBP1_3-RPS3_3-interaction-shap	interaction	PTBP1	3	RPS3	3	119	0.19782184064388275	false	0.19782184064388275
HepG2	RBFOX2_3-XPO5_3-interaction-shap	interaction	RBFOX2	3	XPO5	3	41	-0.1951160579919815	false	0.1951160579919815
HepG2	IGF2BP1_1-IGF2BP3_1-interaction-shap	interaction	IGF2BP1	1	IGF2BP3	1	350	0.19189690053462982	true	0.19189690053462982
HepG2	RBM22_2-TIA1_2-interaction-shap	interaction	RBM22	2	TIA1	2	322	0.19118212163448334	false	0.19118212163448334
HepG2	SF3B4_3-SND1_3-interaction-shap	interaction	SF3B4	3	SND1	3	687	-0.18993249535560608	false	0.18993249535560608
HepG2	RPS3_4-SUB1_4-interaction-shap	interaction	RPS3	4	SUB1	4	137	-0.1848355233669281	false	0.1848355233669281
HepG2	DKC1_4-PRPF8_4-interaction-shap	interaction	DKC1	4	PRPF8	4	176	-0.1837395876646042	false	0.1837395876646042
HepG2	DDX3X_1-LARP4_1-interaction-shap	interaction	DDX3X	1	LARP4	1	482	0.18194808065891266	false	0.18194808065891266
HepG2	BUD13_3-PPIG_3-interaction-shap	interaction	BUD13	3	PPIG	3	1833	-0.1789422333240509	false	0.1789422333240509
HepG2	GRWD1_4-RBM22_4-interaction-shap	interaction	GRWD1	4	RBM22	4	639	-0.17595505714416504	false	0.17595505714416504
HepG2	BUD13_2-DDX3X_2-interaction-shap	interaction	BUD13	2	DDX3X	2	690	0.1717226505279541	false	0.1717226505279541
HepG2	CSTF2T_1-PPIG_1-interaction-shap	interaction	CSTF2T	1	PPIG	1	89	-0.16752739250659943	false	0.16752739250659943
HepG2	PRPF8_2-RBM22_2-interaction-shap	interaction	PRPF8	2	RBM22	2	4935	0.16615404188632965	false	0.16615404188632965
HepG2	PPIG_2-U2AF2_2-interaction-shap	interaction	PPIG	2	U2AF2	2	281	0.16301369667053223	true	0.16301369667053223
HepG2	FUS_1-SRSF1_1-interaction-shap	interaction	FUS	1	SRSF1	1	56	-0.1532505750656128	false	0.1532505750656128
HepG2	DDX3X_4-RBFOX2_4-interaction-shap	interaction	DDX3X	4	RBFOX2	4	124	0.15046189725399017	false	0.15046189725399017
HepG2	AQR_5-BUD13_5-interaction-shap	interaction	AQR	5	BUD13	5	2778	0.14596064388751984	false	0.14596064388751984
HepG2	BUD13_5-LARP4_5-interaction-shap	interaction	BUD13	5	LARP4	5	257	0.14579293131828308	false	0.14579293131828308
HepG2	DDX3X_4-HNRNPM_4-interaction-shap	interaction	DDX3X	4	HNRNPM	4	39	-0.1430331915616989	false	0.1430331915616989
HepG2	CSTF2T_4-IGF2BP1_4-interaction-shap	interaction	CSTF2T	4	IGF2BP1	4	13	-0.14151428639888763	false	0.14151428639888763
HepG2	BUD13_4-DGCR8_4-interaction-shap	interaction	BUD13	4	DGCR8	4	88	-0.14081308245658875	false	0.14081308245658875
HepG2	QKI_4-RBFOX2_4-interaction-shap	interaction	QKI	4	RBFOX2	4	51	0.13992007076740265	false	0.13992007076740265
HepG2	RPS3_5-U2AF2_5-interaction-shap	interaction	RPS3	5	U2AF2	5	197	-0.1331358253955841	false	0.1331358253955841
HepG2	PRPF8_4-SF3B4_4-interaction-shap	interaction	PRPF8	4	SF3B4	4	448	0.13308991491794586	true	0.13308991491794586
HepG2	PRPF8_3-SUPV3L1_3-interaction-shap	interaction	PRPF8	3	SUPV3L1	3	80	0.1328849196434021	false	0.1328849196434021
HepG2	EFTUD2_3-RBM22_3-interaction-shap	interaction	EFTUD2	3	RBM22	3	141	-0.13013003766536713	false	0.13013003766536713
HepG2	IGF2BP1_4-LIN28B_4-interaction-shap	interaction	IGF2BP1	4	LIN28B	4	60	-0.1298912763595581	false	0.1298912763595581
HepG2	FAM120A_4-IGF2BP1_4-interaction-shap	interaction	FAM120A	4	IGF2BP1	4	13	-0.1287720948457718	false	0.1287720948457718
HepG2	DDX3X_3-LIN28B_3-interaction-shap	interaction	DDX3X	3	LIN28B	3	82	-0.12831076979637146	false	0.12831076979637146
HepG2	PPIG_3-RPS3_3-interaction-shap	interaction	PPIG	3	RPS3	3	461	-0.12799528241157532	false	0.12799528241157532
HepG2	PRPF8_6-UCHL5_6-interaction-shap	interaction	PRPF8	6	UCHL5	6	923	-0.1272953301668167	false	0.1272953301668167
HepG2	RBM22_2-XPO5_2-interaction-shap	interaction	RBM22	2	XPO5	2	76	0.12566083669662476	false	0.12566083669662476
HepG2	LIN28B_4-SND1_4-interaction-shap	interaction	LIN28B	4	SND1	4	486	-0.12526167929172516	false	0.12526167929172516
HepG2	BCLAF1_3-SF3B4_3-interaction-shap	interaction	BCLAF1	3	SF3B4	3	426	-0.12455059587955475	false	0.12455059587955475
HepG2	LARP4_6-LIN28B_6-interaction-shap	interaction	LARP4	6	LIN28B	6	470	-0.12174572050571442	false	0.12174572050571442
HepG2	KHSRP_4-XPO5_4-interaction-shap	interaction	KHSRP	4	XPO5	4	1	-0.11571763455867767	true	0.11571763455867767
HepG2	SND1_6-TIA1_6-interaction-shap	interaction	SND1	6	TIA1	6	134	0.1153860092163086	false	0.1153860092163086
HepG2	PRPF8_1-XRN2_1-interaction-shap	interaction	PRPF8	1	XRN2	1	38	0.11494748294353485	false	0.11494748294353485
HepG2	IGF2BP1_4-RBFOX2_4-interaction-shap	interaction	IGF2BP1	4	RBFOX2	4	34	-0.114044189453125	false	0.114044189453125
HepG2	RBFOX2_4-SSB_4-interaction-shap	interaction	RBFOX2	4	SSB	4	5	0.11332738399505615	false	0.11332738399505615
HepG2	EFTUD2_2-TIA1_2-interaction-shap	interaction	EFTUD2	2	TIA1	2	570	0.11313727498054504	false	0.11313727498054504
HepG2	HNRNPC_3-QKI_3-interaction-shap	interaction	HNRNPC	3	QKI	3	1	0.11090798676013947	false	0.11090798676013947
HepG2	EFTUD2_1-SRSF1_1-interaction-shap	interaction	EFTUD2	1	SRSF1	1	238	0.11053252220153809	false	0.11053252220153809
HepG2	LIN28B_4-PRPF8_4-interaction-shap	interaction	LIN28B	4	PRPF8	4	514	-0.10786162316799164	false	0.10786162316799164
HepG2	BUD13_3-PRPF8_3-interaction-shap	interaction	BUD13	3	PRPF8	3	895	-0.1078367680311203	true	0.1078367680311203
HepG2	HNRNPC_3-RBM22_3-interaction-shap	interaction	HNRNPC	3	RBM22	3	6	0.10605625063180923	false	0.10605625063180923
HepG2	LIN28B_6-PPIG_6-interaction-shap	interaction	LIN28B	6	PPIG	6	235	0.10244233161211014	false	0.10244233161211014
HepG2	CDC40_4-IGF2BP1_4-interaction-shap	interaction	CDC40	4	IGF2BP1	4	22	-0.10024413466453552	false	0.10024413466453552
HepG2	LARP4_4-PRPF8_4-interaction-shap	interaction	LARP4	4	PRPF8	4	676	-0.09771431237459183	false	0.09771431237459183
HepG2	GTF2F1_1-IGF2BP1_1-interaction-shap	interaction	GTF2F1	1	IGF2BP1	1	8	-0.09630890190601349	false	0.09630890190601349
HepG2	AQR_5-RPS3_5-interaction-shap	interaction	AQR	5	RPS3	5	2076	-0.0940447747707367	false	0.0940447747707367
HepG2	RBM22_3-SF3A3_3-interaction-shap	interaction	RBM22	3	SF3A3	3	18	-0.09256915748119354	false	0.09256915748119354
HepG2	AQR_3-DDX3X_3-interaction-shap	interaction	AQR	3	DDX3X	3	906	-0.09224149584770203	false	0.09224149584770203
HepG2	BUD13_3-LARP4_3-interaction-shap	interaction	BUD13	3	LARP4	3	118	-0.08903097361326218	false	0.08903097361326218
HepG2	GRWD1_2-RBM22_2-interaction-shap	interaction	GRWD1	2	RBM22	2	1548	0.08723660558462143	false	0.08723660558462143
HepG2	GRWD1_2-HNRNPC_2-interaction-shap	interaction	GRWD1	2	HNRNPC	2	29	-0.08722630888223648	false	0.08722630888223648
HepG2	BUD13_3-IGF2BP1_3-interaction-shap	interaction	BUD13	3	IGF2BP1	3	15	-0.08707226067781448	false	0.08707226067781448
HepG2	BUD13_5-U2AF2_5-interaction-shap	interaction	BUD13	5	U2AF2	5	592	-0.08676613867282867	false	0.08676613867282867
HepG2	LIN28B_4-RPS3_4-interaction-shap	interaction	LIN28B	4	RPS3	4	598	-0.08596833050251007	false	0.08596833050251007
HepG2	SF3A3_5-U2AF2_5-interaction-shap	interaction	SF3A3	5	U2AF2	5	1527	0.08424527943134308	false	0.08424527943134308
HepG2	LIN28B_6-RBM22_6-interaction-shap	interaction	LIN28B	6	RBM22	6	57	0.08390703052282333	false	0.08390703052282333
HepG2	GRWD1_3-SRSF1_3-interaction-shap	interaction	GRWD1	3	SRSF1	3	471	-0.08324407041072845	false	0.08324407041072845
HepG2	BCLAF1_5-BUD13_5-interaction-shap	interaction	BCLAF1	5	BUD13	5	1070	-0.0824558362364769	true	0.0824558362364769
HepG2	BCLAF1_3-U2AF2_3-interaction-shap	interaction	BCLAF1	3	U2AF2	3	825	-0.08211500942707062	false	0.08211500942707062
HepG2	RBM22_2-SFPQ_2-interaction-shap	interaction	RBM22	2	SFPQ	2	34	0.0815524011850357	false	0.0815524011850357
HepG2	GRWD1_2-U2AF2_2-interaction-shap	interaction	GRWD1	2	U2AF2	2	322	0.0809001699090004	false	0.0809001699090004
HepG2	BUD13_3-EFTUD2_3-interaction-shap	interaction	BUD13	3	EFTUD2	3	1317	-0.08072153478860855	true	0.08072153478860855
HepG2	IGF2BP1_4-SUB1_4-interaction-shap	interaction	IGF2BP1	4	SUB1	4	3	-0.0804794430732727	false	0.0804794430732727
HepG2	AQR_2-DDX3X_2-interaction-shap	interaction	AQR	2	DDX3X	2	2254	0.07956705242395401	false	0.07956705242395401
HepG2	RBM15_4-SF3B4_4-interaction-shap	interaction	RBM15	4	SF3B4	4	25	0.07935896515846252	false	0.07935896515846252
HepG2	IGF2BP1_3-LIN28B_3-interaction-shap	interaction	IGF2BP1	3	LIN28B	3	59	-0.0791722983121872	false	0.0791722983121872
HepG2	LARP4_3-PTBP1_3-interaction-shap	interaction	LARP4	3	PTBP1	3	38	0.07914040237665176	false	0.07914040237665176
HepG2	U2AF1_3-U2AF2_3-interaction-shap	interaction	U2AF1	3	U2AF2	3	1227	-0.07838049530982971	true	0.07838049530982971
HepG2	GRWD1_3-PRPF8_3-interaction-shap	interaction	GRWD1	3	PRPF8	3	515	-0.07564865052700043	false	0.07564865052700043
HepG2	PPIG_3-SF3B4_3-interaction-shap	interaction	PPIG	3	SF3B4	3	2397	-0.07521764934062958	false	0.07521764934062958
HepG2	LIN28B_3-SF3A3_3-interaction-shap	interaction	LIN28B	3	SF3A3	3	139	-0.07462338358163834	false	0.07462338358163834
HepG2	DDX3X_3-EFTUD2_3-interaction-shap	interaction	DDX3X	3	EFTUD2	3	387	-0.07338355481624603	false	0.07338355481624603
HepG2	PRPF8_6-RBM22_6-interaction-shap	interaction	PRPF8	6	RBM22	6	2335	0.0726589486002922	false	0.0726589486002922
HepG2	ILF3_4-XPO5_4-interaction-shap	interaction	ILF3	4	XPO5	4	2	0.0714653730392456	false	0.0714653730392456
HepG2	PABPN1_3-SF3B4_3-interaction-shap	interaction	PABPN1	3	SF3B4	3	554	-0.0698964074254036	false	0.0698964074254036
HepG2	CSTF2_6-EIF3D_6-interaction-shap	interaction	CSTF2	6	EIF3D	6	11	0.069170743227005	false	0.069170743227005
HepG2	BUD13_1-DKC1_1-interaction-shap	interaction	BUD13	1	DKC1	1	42	-0.0682341456413269	false	0.0682341456413269
HepG2	LARP4_3-LIN28B_3-interaction-shap	interaction	LARP4	3	LIN28B	3	121	-0.06805171072483063	false	0.06805171072483063
HepG2	BUD13_4-G3BP1_4-interaction-shap	interaction	BUD13	4	G3BP1	4	180	-0.06626996397972107	false	0.06626996397972107
HepG2	FXR2_4-PTBP1_4-interaction-shap	interaction	FXR2	4	PTBP1	4	24	0.06624484807252884	false	0.06624484807252884
HepG2	EFTUD2_1-PRPF8_1-interaction-shap	interaction	EFTUD2	1	PRPF8	1	831	-0.06616964191198349	true	0.06616964191198349
HepG2	NCBP2_2-PRPF8_2-interaction-shap	interaction	NCBP2	2	PRPF8	2	1745	-0.0645594522356987	false	0.0645594522356987
HepG2	PPIG_2-SRSF1_2-interaction-shap	interaction	PPIG	2	SRSF1	2	1109	0.06438345462083817	false	0.06438345462083817
HepG2	RBM22_3-SMNDC1_3-interaction-shap	interaction	RBM22	3	SMNDC1	3	13	0.06412756443023682	false	0.06412756443023682
HepG2	RPS3_6-TIA1_6-interaction-shap	interaction	RPS3	6	TIA1	6	157	0.06404858082532883	false	0.06404858082532883
HepG2	NCBP2_2-RPS3_2-interaction-shap	interaction	NCBP2	2	RPS3	2	16	0.06403335928916931	false	0.06403335928916931
HepG2	HNRNPK_2-PRPF8_2-interaction-shap	interaction	HNRNPK	2	PRPF8	2	498	0.06389626860618591	false	0.06389626860618591
HepG2	GRWD1_3-SF3B4_3-interaction-shap	interaction	GRWD1	3	SF3B4	3	1139	-0.06292212754487991	false	0.06292212754487991
HepG2	DGCR8_3-LARP4_3-interaction-shap	interaction	DGCR8	3	LARP4	3	8	0.06282581388950348	false	0.06282581388950348
HepG2	TIA1_4-U2AF2_4-interaction-shap	interaction	TIA1	4	U2AF2	4	133	0.061833642423152924	false	0.061833642423152924
HepG2	GRWD1_4-U2AF2_4-interaction-shap	interaction	GRWD1	4	U2AF2	4	212	-0.060706399381160736	false	0.060706399381160736
HepG2	KHSRP_2-U2AF2_2-interaction-shap	interaction	KHSRP	2	U2AF2	2	107	0.059596121311187744	false	0.059596121311187744
HepG2	BUD13_3-SUPV3L1_3-interaction-shap	interaction	BUD13	3	SUPV3L1	3	72	0.057608895003795624	false	0.057608895003795624
HepG2	FAM120A_6-PRPF8_6-interaction-shap	interaction	FAM120A	6	PRPF8	6	127	-0.05749952420592308	false	0.05749952420592308
HepG2	RBFOX2_4-RBM22_4-interaction-shap	interaction	RBFOX2	4	RBM22	4	185	-0.05696486309170723	false	0.05696486309170723
HepG2	LARP4_3-SF3B4_3-interaction-shap	interaction	LARP4	3	SF3B4	3	292	-0.056596800684928894	false	0.056596800684928894
HepG2	RBFOX2_4-U2AF1_4-interaction-shap	interaction	RBFOX2	4	U2AF1	4	20	0.056564636528491974	false	0.056564636528491974
HepG2	RPS3_6-SND1_6-interaction-shap	interaction	RPS3	6	SND1	6	2086	0.056246597319841385	false	0.056246597319841385
HepG2	BUD13_1-CSTF2T_1-interaction-shap	interaction	BUD13	1	CSTF2T	1	42	-0.05584126338362694	false	0.05584126338362694
HepG2	SRSF1_1-SUPV3L1_1-interaction-shap	interaction	SRSF1	1	SUPV3L1	1	23	0.05416297912597656	false	0.05416297912597656
HepG2	IGF2BP1_4-YBX3_4-interaction-shap	interaction	IGF2BP1	4	YBX3	4	21	-0.053929079324007034	false	0.053929079324007034
HepG2	NIP7_2-TIA1_2-interaction-shap	interaction	NIP7	2	TIA1	2	100	-0.05369410291314125	false	0.05369410291314125
HepG2	CDC40_4-RBM22_4-interaction-shap	interaction	CDC40	4	RBM22	4	129	-0.05297393351793289	false	0.05297393351793289
HepG2	DDX3X_5-SF3A3_5-interaction-shap	interaction	DDX3X	5	SF3A3	5	52	0.05260362848639488	false	0.05260362848639488
HepG2	BUD13_5-SF3A3_5-interaction-shap	interaction	BUD13	5	SF3A3	5	1563	-0.05252059921622276	false	0.05252059921622276
HepG2	LIN28B_4-RBM22_4-interaction-shap	interaction	LIN28B	4	RBM22	4	125	-0.05099323391914368	false	0.05099323391914368
HepG2	HNRNPK_3-PTBP1_3-interaction-shap	interaction	HNRNPK	3	PTBP1	3	76	-0.05003402754664421	true	0.05003402754664421
HepG2	LSM11_5-U2AF2_5-interaction-shap	interaction	LSM11	5	U2AF2	5	132	0.050022583454847336	false	0.050022583454847336
HepG2	BCLAF1_2-LIN28B_2-interaction-shap	interaction	BCLAF1	2	LIN28B	2	394	-0.049063004553318024	false	0.049063004553318024
HepG2	BCLAF1_6-PRPF8_6-interaction-shap	interaction	BCLAF1	6	PRPF8	6	3417	-0.048951297998428345	false	0.048951297998428345
HepG2	KHSRP_4-PRPF8_4-interaction-shap	interaction	KHSRP	4	PRPF8	4	319	-0.048645809292793274	false	0.048645809292793274
HepG2	RBM5_1-U2AF2_1-interaction-shap	interaction	RBM5	1	U2AF2	1	178	0.048622652888298035	false	0.048622652888298035
HepG2	FTO_5-SF3B4_5-interaction-shap	interaction	FTO	5	SF3B4	5	66	-0.047219615429639816	false	0.047219615429639816
HepG2	SF3B4_3-U2AF2_3-interaction-shap	interaction	SF3B4	3	U2AF2	3	1148	-0.04668094590306282	false	0.04668094590306282
HepG2	FKBP4_2-RBM22_2-interaction-shap	interaction	FKBP4	2	RBM22	2	9	0.046627264469861984	false	0.046627264469861984
HepG2	AQR_2-SF3B4_2-interaction-shap	interaction	AQR	2	SF3B4	2	185	0.04658527299761772	false	0.04658527299761772
HepG2	IGF2BP1_1-TIAL1_1-interaction-shap	interaction	IGF2BP1	1	TIAL1	1	55	-0.04652116447687149	false	0.04652116447687149
HepG2	DGCR8_6-HNRNPL_6-interaction-shap	interaction	DGCR8	6	HNRNPL	6	8	-0.0459890142083168	false	0.0459890142083168
HepG2	PRPF8_4-U2AF1_4-interaction-shap	interaction	PRPF8	4	U2AF1	4	245	0.04593268036842346	false	0.04593268036842346
HepG2	PABPN1_6-RBM22_6-interaction-shap	interaction	PABPN1	6	RBM22	6	220	-0.04540698602795601	false	0.04540698602795601
HepG2	G3BP1_3-LIN28B_3-interaction-shap	interaction	G3BP1	3	LIN28B	3	119	-0.0449257455766201	false	0.0449257455766201
HepG2	G3BP1_3-IGF2BP1_3-interaction-shap	interaction	G3BP1	3	IGF2BP1	3	79	-0.044787220656871796	false	0.044787220656871796
HepG2	LARP4_5-RPS3_5-interaction-shap	interaction	LARP4	5	RPS3	5	867	0.04430950805544853	false	0.04430950805544853
HepG2	RBM22_3-U2AF2_3-interaction-shap	interaction	RBM22	3	U2AF2	3	29	0.0441332645714283	false	0.0441332645714283
HepG2	SF3B4_3-SRSF1_3-interaction-shap	interaction	SF3B4	3	SRSF1	3	172	-0.043845999985933304	false	0.043845999985933304
HepG2	G3BP1_4-LIN28B_4-interaction-shap	interaction	G3BP1	4	LIN28B	4	144	-0.04349030554294586	false	0.04349030554294586
HepG2	GRWD1_3-U2AF2_3-interaction-shap	interaction	GRWD1	3	U2AF2	3	631	-0.042872436344623566	false	0.042872436344623566
HepG2	LIN28B_4-PPIG_4-interaction-shap	interaction	LIN28B	4	PPIG	4	171	-0.042753469198942184	false	0.042753469198942184
HepG2	IGF2BP1_4-PABPN1_4-interaction-shap	interaction	IGF2BP1	4	PABPN1	4	9	-0.04273027926683426	false	0.04273027926683426
HepG2	IGF2BP1_3-QKI_3-interaction-shap	interaction	IGF2BP1	3	QKI	3	13	-0.042480163276195526	false	0.042480163276195526
HepG2	DDX3X_3-RPS3_3-interaction-shap	interaction	DDX3X	3	RPS3	3	1054	-0.04245100915431976	false	0.04245100915431976
