RBP	Position	Cell Line	Feature	Global SHAP	ElasticNet Coefficient	Binding Percentage	# RBP Diff. Events	# RBP Diff. Events w/ RBP KD	# RBP Diff. Events w/ RBP KD at Position
SUB1	4	HepG2	SUB1_4	0.010249761	0.07776863478569696	0.006951665724260919	116.0	3.0	0.0
SUB1	5	HepG2	SUB1_5	0.0011173243	0.0	0.011610155915991864	116.0	3.0	2.0
SUB1	6	HepG2	SUB1_6	0.0018982172	-0.02502835682259141	0.013539028858833277	116.0	3.0	1.0
SUGP2	1	HepG2	SUGP2_1	0.0	0.0	0.00018353042520710824	238.0	2.0	0.0
SUGP2	2	HepG2	SUGP2_2	4.0985426e-05	0.0	0.0001682539042650137	238.0	2.0	0.0
SUGP2	3	HepG2	SUGP2_3	0.0030265593	-0.27075528731041804	0.0007092973542975294	238.0	2.0	2.0
SUGP2	4	HepG2	SUGP2_4	0.0026241844	-0.3268247691487677	0.00038849041451354357	238.0	2.0	0.0
SUGP2	5	HepG2	SUGP2_5	6.7739543e-06	0.0	0.00015913042648015165	238.0	2.0	0.0
SUGP2	6	HepG2	SUGP2_6	3.105492e-05	0.0	5.771130133680167e-05	238.0	2.0	0.0
SUPV3L1	1	HepG2	SUPV3L1_1	5.4947788e-05	0.0	0.0003242017222155623	588.0	3.0	0.0
SUPV3L1	2	HepG2	SUPV3L1_2	0.0	0.03190009872510566	0.0024603685672851183	588.0	3.0	0.0
SUPV3L1	3	HepG2	SUPV3L1_3	0.00020314987	-0.0	0.0006301564888614006	588.0	3.0	0.0
SUPV3L1	4	HepG2	SUPV3L1_4	9.375816e-06	0.0	0.0011646225479327366	588.0	3.0	0.0
SUPV3L1	5	HepG2	SUPV3L1_5	2.147517e-05	0.0	0.0005809321436035403	588.0	3.0	0.0
SUPV3L1	6	HepG2	SUPV3L1_6	0.00022698936	0.0341504626187044	0.0014400242726943858	588.0	3.0	3.0
TAF15	1	HepG2	TAF15_1	9.116186e-06	0.0	0.0003562399814135662	416.0	1.0	0.0
TAF15	2	HepG2	TAF15_2	4.5099056e-05	0.0	0.00014364173163608357	416.0	1.0	0.0
TAF15	3	HepG2	TAF15_3	0.0	0.0	0.0002130225975814297	416.0	1.0	0.0
TAF15	4	HepG2	TAF15_4	0.0	0.0	0.00015064347040121023	416.0	1.0	0.0
TAF15	5	HepG2	TAF15_5	0.0	0.0	0.0001336695582433274	416.0	1.0	1.0
TAF15	6	HepG2	TAF15_6	0.0	0.0	7.086608325916087e-05	416.0	1.0	0.0
TARDBP	1	HepG2	TARDBP_1	0.003162195	0.051308181689844815	0.0029443372376867527	452.0	6.0	0.0
TARDBP	2	HepG2	TARDBP_2	1.1500655e-05	0.007885313581672078	0.004789613663150592	452.0	6.0	2.0
TARDBP	3	HepG2	TARDBP_3	0.0020239383	-0.0532303154297551	0.0035267545986041077	452.0	6.0	1.0
TARDBP	4	HepG2	TARDBP_4	0.0005239075	0.0	0.004912674526295242	452.0	6.0	3.0
TARDBP	5	HepG2	TARDBP_5	3.559776e-05	-0.0	0.00337865721502658	452.0	6.0	0.0
TARDBP	6	HepG2	TARDBP_6	1.43295565e-05	0.0	0.002827853765503282	452.0	6.0	0.0
TBRG4	1	HepG2	TBRG4_1	0.0	0.0	0.0	646.0	0.0	0.0
TBRG4	2	HepG2	TBRG4_2	0.0	0.0	0.0	646.0	0.0	0.0
TBRG4	3	HepG2	TBRG4_3	0.0	0.0	0.0	646.0	0.0	0.0
TBRG4	4	HepG2	TBRG4_4	0.0	0.0	0.0	646.0	0.0	0.0
TBRG4	5	HepG2	TBRG4_5	0.0	0.0	0.0	646.0	0.0	0.0
TBRG4	6	HepG2	TBRG4_6	0.0	0.0	0.0	646.0	0.0	0.0
TIA1	1	HepG2	TIA1_1	9.1880254e-05	0.0	0.0004661460626358576	308.0	23.0	0.0
TIA1	2	HepG2	TIA1_2	0.009414154	-0.06443824848151332	0.008399328257426352	308.0	23.0	16.0
TIA1	3	HepG2	TIA1_3	2.0494364e-05	0.0	0.0012993529756859317	308.0	23.0	3.0
TIA1	4	HepG2	TIA1_4	0.0003332473	-0.0	0.0064617561846040256	308.0	23.0	7.0
TIA1	5	HepG2	TIA1_5	0.00023068786	-0.0	0.0019615477237453363	308.0	23.0	2.0
TIA1	6	HepG2	TIA1_6	0.0005297649	-0.02365820441614261	0.008050302188679886	308.0	23.0	2.0
TIAL1	1	HepG2	TIAL1_1	1.3353882e-05	0.0	0.001024163424826256	757.0	53.0	1.0
TIAL1	2	HepG2	TIAL1_2	0.007518879	-0.023500677510912414	0.018983623357376172	757.0	53.0	29.0
TIAL1	3	HepG2	TIAL1_3	2.2152944e-05	-0.0	0.001546323397583127	757.0	53.0	2.0
TIAL1	4	HepG2	TIAL1_4	0.0006012554	0.012149759317895041	0.014112534915867744	757.0	53.0	21.0
TIAL1	5	HepG2	TIAL1_5	0.0	0.0	0.0023250016178260027	757.0	53.0	0.0
TIAL1	6	HepG2	TIAL1_6	0.00078829454	-0.0017078111418636222	0.013166875834771696	757.0	53.0	5.0
TRA2A	1	HepG2	TRA2A_1	0.0013860284	-0.04513840603639982	0.005145217122858237	130.0	3.0	0.0
TRA2A	2	HepG2	TRA2A_2	0.0017254184	-0.0561351365830218	0.006602427481612479	130.0	3.0	3.0
TRA2A	3	HepG2	TRA2A_3	0.00023280707	-0.0	0.004084559786892533	130.0	3.0	0.0
TRA2A	4	HepG2	TRA2A_4	0.0011655682	-0.0	0.005062681474990532	130.0	3.0	0.0
TRA2A	5	HepG2	TRA2A_5	0.0003514157	-0.0037694687105123167	0.006350789233871866	130.0	3.0	0.0
TRA2A	6	HepG2	TRA2A_6	0.00016908866	0.013573464055930738	0.006041015336990504	130.0	3.0	0.0
TROVE2	1	HepG2	TROVE2_1	0.0	0.0	6.831999643547845e-05	144.0	0.0	0.0
TROVE2	2	HepG2	TROVE2_2	0.00043219767	-0.0	0.00021005216295380018	144.0	0.0	0.0
TROVE2	3	HepG2	TROVE2_3	0.0	0.0	0.00011733216779136516	144.0	0.0	0.0
TROVE2	4	HepG2	TROVE2_4	1.3273255e-05	0.0	0.0003447825907069953	144.0	0.0	0.0
TROVE2	5	HepG2	TROVE2_5	3.6555033e-05	0.0	0.0005344660590713361	144.0	0.0	0.0
TROVE2	6	HepG2	TROVE2_6	0.00024071443	0.0	0.0003857321537878876	144.0	0.0	0.0
U2AF1	1	HepG2	U2AF1_1	2.160415e-05	0.0	0.004909279743863666	3655.0	131.0	30.0
U2AF1	2	HepG2	U2AF1_2	0.00018663696	-0.03793966378760699	0.002030292067984762	3655.0	131.0	7.0
U2AF1	3	HepG2	U2AF1_3	0.0056166947	-0.04479320627398063	0.008107376968310766	3655.0	131.0	39.0
U2AF1	4	HepG2	U2AF1_4	0.0042010853	-0.08481707113831241	0.00320700852832999	3655.0	131.0	16.0
U2AF1	5	HepG2	U2AF1_5	0.0005465307	0.012760828391068745	0.009093773438585733	3655.0	131.0	49.0
U2AF1	6	HepG2	U2AF1_6	7.587757e-05	0.0	0.0014701529667746278	3655.0	131.0	8.0
U2AF2	1	HepG2	U2AF2_1	0.0033149696	0.005680341635611616	0.04385719423353769	2840.0	694.0	182.0
U2AF2	2	HepG2	U2AF2_2	0.009204562	-0.061940945671329135	0.010730270744507614	2840.0	694.0	27.0
U2AF2	3	HepG2	U2AF2_3	0.018351201	0.024517898538913858	0.0656272974455323	2840.0	694.0	241.0
U2AF2	4	HepG2	U2AF2_4	0.004656567	-0.043733023334165025	0.012610131515993139	2840.0	694.0	54.0
U2AF2	5	HepG2	U2AF2_5	0.023938825	-0.02985837177024448	0.08018221494701487	2840.0	694.0	319.0
U2AF2	6	HepG2	U2AF2_6	0.0010689672	-0.01748808900490575	0.010337536851954598	2840.0	694.0	22.0
UCHL5	1	HepG2	UCHL5_1	0.00036385164	0.013016306603214815	0.011446782011472242	261.0	21.0	5.0
UCHL5	2	HepG2	UCHL5_2	0.016467648	-0.05529101006432037	0.01563721657544957	261.0	21.0	8.0
UCHL5	3	HepG2	UCHL5_3	0.0019853848	0.006493675156276436	0.00834883086875665	261.0	21.0	3.0
UCHL5	4	HepG2	UCHL5_4	0.0021332863	-0.0	0.01007592643082123	261.0	21.0	0.0
UCHL5	5	HepG2	UCHL5_5	1.5986958e-05	-0.0076266777763504354	0.011862006337634451	261.0	21.0	3.0
UCHL5	6	HepG2	UCHL5_6	0.0063666482	-0.016365586635643584	0.014273362733563683	261.0	21.0	6.0
UPF1	1	HepG2	UPF1_1	4.31247e-05	0.0	0.0009590260369203807	227.0	5.0	0.0
UPF1	2	HepG2	UPF1_2	2.1027035e-05	0.012731993212298356	0.0010640521183972807	227.0	5.0	1.0
UPF1	3	HepG2	UPF1_3	6.254795e-05	0.0	0.00048778780063715824	227.0	5.0	0.0
UPF1	4	HepG2	UPF1_4	0.00017420191	0.0	0.0011745947213254928	227.0	5.0	0.0
UPF1	5	HepG2	UPF1_5	1.0950066e-06	0.0205682783589484	0.0029248172387051877	227.0	5.0	1.0
UPF1	6	HepG2	UPF1_6	0.00053789	-0.0	0.009841686443042447	227.0	5.0	3.0
UTP18	1	HepG2	UTP18_1	0.0	-0.0	6.343999669008713e-05	137.0	0.0	0.0
UTP18	2	HepG2	UTP18_2	0.0	0.0	5.516521451311924e-05	137.0	0.0	0.0
UTP18	3	HepG2	UTP18_3	0.0	-0.0	0.00018119651228539935	137.0	0.0	0.0
UTP18	4	HepG2	UTP18_4	0.0	0.0	2.9279998472347905e-05	137.0	0.0	0.0
UTP18	5	HepG2	UTP18_5	0.0	0.0	9.887303831966756e-05	137.0	0.0	0.0
UTP18	6	HepG2	UTP18_6	0.0	0.0	0.00017079999108869613	137.0	0.0	0.0
WDR43	1	HepG2	WDR43_1	0.0	0.0	0.000566928666073287	0.0	0.0	0.0
WDR43	2	HepG2	WDR43_2	2.5826366e-06	0.0	0.0005121877993641148	0.0	0.0	0.0
WDR43	3	HepG2	WDR43_3	2.1290003e-05	-0.0	0.0006747130082758431	0.0	0.0	0.0
WDR43	4	HepG2	WDR43_4	0.0	-0.0	0.0003541182423938308	0.0	0.0	0.0
WDR43	5	HepG2	WDR43_5	7.140675e-07	0.0	0.0004966991045200468	0.0	0.0	0.0
WDR43	6	HepG2	WDR43_6	1.07399865e-05	0.0	0.0007846190894981345	0.0	0.0	0.0
XPO5	1	HepG2	XPO5_1	0.0	-0.0	0.001698452085298152	262.0	6.0	1.0
XPO5	2	HepG2	XPO5_2	0.00031624513	-0.03544891156395902	0.0028352798520723554	262.0	6.0	0.0
XPO5	3	HepG2	XPO5_3	0.00060516485	-0.05838912272254651	0.00241305378714502	262.0	6.0	1.0
XPO5	4	HepG2	XPO5_4	0.00023853971	-0.0	0.002018410329474244	262.0	6.0	2.0
XPO5	5	HepG2	XPO5_5	0.0008668178	0.02792683102709531	0.0018821946844072338	262.0	6.0	0.0
XPO5	6	HepG2	XPO5_6	1.9509009e-05	0.0	0.0013422121038845858	262.0	6.0	2.0
XRCC6	1	HepG2	XRCC6_1	0.0	0.0	7.150260496508148e-05	309.0	3.0	1.0
XRCC6	2	HepG2	XRCC6_2	0.0	0.0	1.2730434118412134e-06	309.0	3.0	0.0
XRCC6	3	HepG2	XRCC6_3	3.281903e-06	-0.0	7.086608325916087e-05	309.0	3.0	2.0
XRCC6	4	HepG2	XRCC6_4	0.0	0.0	1.2306086314465062e-05	309.0	3.0	0.0
XRCC6	5	HepG2	XRCC6_5	0.0	0.0	2.5460868236824267e-06	309.0	3.0	0.0
XRCC6	6	HepG2	XRCC6_6	0.0	0.0	5.5165214513119246e-06	309.0	3.0	0.0
XRN2	1	HepG2	XRN2_1	0.00033901335	-0.0	0.0012178781973280941	281.0	3.0	0.0
XRN2	2	HepG2	XRN2_2	2.601351e-05	-0.00605838466578553	0.00794909523743851	281.0	3.0	2.0
XRN2	3	HepG2	XRN2_3	0.0	0.0	0.000967088645195375	281.0	3.0	1.0
XRN2	4	HepG2	XRN2_4	0.0	0.0	0.0012113008063669144	281.0	3.0	0.0
XRN2	5	HepG2	XRN2_5	0.0006901739	-0.032651300882802485	0.00130465732323527	281.0	3.0	1.0
XRN2	6	HepG2	XRN2_6	9.259833e-05	-0.0	0.0006210330110765386	281.0	3.0	0.0
YBX3	1	HepG2	YBX3_1	0.0037860842	-0.10715426118280487	0.002995471148062375	147.0	2.0	0.0
YBX3	2	HepG2	YBX3_2	0.00019979733	0.0	0.004666764973907915	147.0	2.0	1.0
YBX3	3	HepG2	YBX3_3	0.004882294	0.06585367384107274	0.0036763371994954505	147.0	2.0	0.0
YBX3	4	HepG2	YBX3_4	0.008871182	0.09031298125447002	0.004104716307580018	147.0	2.0	0.0
YBX3	5	HepG2	YBX3_5	0.005841774	-0.057199117633300545	0.0058924936056090295	147.0	2.0	0.0
YBX3	6	HepG2	YBX3_6	0.00033520954	-0.0	0.004661460626358576	147.0	2.0	1.0
ZC3H11A	1	HepG2	ZC3H11A_1	0.0	-0.0	0.0002751895508596756	0.0	0.0	0.0
ZC3H11A	2	HepG2	ZC3H11A_2	0.0	-0.0	0.0003713043284536872	0.0	0.0	0.0
ZC3H11A	3	HepG2	ZC3H11A_3	0.0	-0.0	0.00029852868007676454	0.0	0.0	0.0
ZC3H11A	4	HepG2	ZC3H11A_4	0.0	0.0	0.0005452869280719863	0.0	0.0	0.0
ZC3H11A	5	HepG2	ZC3H11A_5	0.0005945734	-0.0	0.0009473564723118362	0.0	0.0	0.0
ZC3H11A	6	HepG2	ZC3H11A_6	0.00037322054	-0.008993078617994282	0.0038575337117808498	0.0	0.0	0.0
ZNF800	1	HepG2	ZNF800_1	0.002219895	-0.016323192739106856	0.012896990631461358	0.0	0.0	0.0
ZNF800	2	HepG2	ZNF800_2	0.000868868	-0.014189850190511919	0.016990673896138755	0.0	0.0	0.0
ZNF800	3	HepG2	ZNF800_3	0.0057357475	0.0	0.012019015025094868	0.0	0.0	0.0
ZNF800	4	HepG2	ZNF800_4	0.0006698137	-0.006156208301250073	0.012660204556858892	0.0	0.0	0.0
ZNF800	5	HepG2	ZNF800_5	0.0010459713	-0.008569683028976621	0.01686867390250397	0.0	0.0	0.0
ZNF800	6	HepG2	ZNF800_6	0.0029543305	-0.023303324801009464	0.01720412084152413	0.0	0.0	0.0
AARS	1	K562	AARS_1	0.0	0.0	0.00020947483870668968	213.0	0.0	0.0
AARS	2	K562	AARS_2	0.0	0.0	6.699490051488823e-05	213.0	0.0	0.0
AARS	3	K562	AARS_3	2.4153587e-05	-0.0	0.00020623314997209833	213.0	0.0	0.0
AARS	4	K562	AARS_4	0.0	0.0	5.9585326264393675e-05	213.0	0.0	0.0
AARS	5	K562	AARS_5	0.0	-0.0	0.000154983594739511	213.0	0.0	0.0
AARS	6	K562	AARS_6	0.0	0.0	0.0	213.0	0.0	0.0
AATF	1	K562	AATF_1	5.2874522e-05	-0.0	0.0019504160553124718	82.0	1.0	0.0
AATF	2	K562	AATF_2	8.420989e-05	0.04649389291870687	0.0025387053775756956	82.0	1.0	0.0
AATF	3	K562	AATF_3	4.36045e-05	0.02687175966512786	0.003006743484398601	82.0	1.0	0.0
AATF	4	K562	AATF_4	0.0027384567	-0.06569485189537723	0.0016737919499606752	82.0	1.0	1.0
AATF	5	K562	AATF_5	0.00016174099	0.0	0.0023066930838570848	82.0	1.0	0.0
AATF	6	K562	AATF_6	2.6546173e-05	0.0	0.0014482630337112473	82.0	1.0	0.0
ABCF1	1	K562	ABCF1_1	1.4380761e-05	-0.0	0.0001435605011033319	242.0	0.0	0.0
ABCF1	2	K562	ABCF1_2	0.0	0.0	0.00015976894477628874	242.0	0.0	0.0
ABCF1	3	K562	ABCF1_3	1.654091e-05	-0.0	0.00012071431383097372	242.0	0.0	0.0
ABCF1	4	K562	ABCF1_4	0.0	0.0	8.135095062522142e-05	242.0	0.0	0.0
ABCF1	5	K562	ABCF1_5	0.0	-0.0	7.255208120275914e-06	242.0	0.0	0.0
ABCF1	6	K562	ABCF1_6	0.0	0.0	1.574534528230092e-05	242.0	0.0	0.0
ADAT1	1	K562	ADAT1_1	0.0	-0.0	0.00011407657023157235	0.0	0.0	0.0
ADAT1	2	K562	ADAT1_2	0.0	-0.0	0.00019589061924744967	0.0	0.0	0.0
ADAT1	3	K562	ADAT1_3	0.0	0.0	6.34444795198596e-05	0.0	0.0	0.0
ADAT1	4	K562	ADAT1_4	0.00016788581	-0.0	7.409574250494551e-05	0.0	0.0	0.0
ADAT1	5	K562	ADAT1_5	4.6824876e-05	0.0	0.00022413962107746015	0.0	0.0	0.0
ADAT1	6	K562	ADAT1_6	0.0011612173	0.010441322391376046	0.0009850102769251193	0.0	0.0	0.0
AGGF1	1	K562	AGGF1_1	0.00011372083	-0.0	0.0011994248317988053	1442.0	23.0	2.0
AGGF1	2	K562	AGGF1_2	0.00026781994	0.0	0.002454267104346101	1442.0	23.0	6.0
AGGF1	3	K562	AGGF1_3	0.00080229767	-0.033295660998683155	0.0018133389316783227	1442.0	23.0	5.0
AGGF1	4	K562	AGGF1_4	0.00063561363	-0.0	0.0024414547155379544	1442.0	23.0	6.0
AGGF1	5	K562	AGGF1_5	0.0003264081	-0.0	0.0020260554591196036	1442.0	23.0	11.0
AGGF1	6	K562	AGGF1_6	5.2827017e-05	0.0	0.002472636673842119	1442.0	23.0	1.0
AKAP1	1	K562	AKAP1_1	2.6994458e-05	0.0	0.00016609795611525284	121.0	0.0	0.0
AKAP1	2	K562	AKAP1_2	1.0302052e-07	0.0	0.0001790647110536183	121.0	0.0	0.0
AKAP1	3	K562	AKAP1_3	1.6779421e-06	-0.0	0.00015452049634885511	121.0	0.0	0.0
AKAP1	4	K562	AKAP1_4	0.0	0.0	0.00011268727505960462	121.0	0.0	0.0
AKAP1	5	K562	AKAP1_5	0.0	0.0	0.00023293849049992244	121.0	0.0	0.0
AKAP1	6	K562	AKAP1_6	0.000885364	-0.03364925466744352	0.0009456469137193671	121.0	0.0	0.0
AKAP8L	1	K562	AKAP8L_1	4.422851e-05	-0.0	0.001174108786442949	1258.0	27.0	1.0
AKAP8L	2	K562	AKAP8L_2	0.00043164962	-0.0	0.003794628213034522	1258.0	27.0	11.0
AKAP8L	3	K562	AKAP8L_3	4.5148245e-05	0.0	0.001383892357410076	1258.0	27.0	8.0
AKAP8L	4	K562	AKAP8L_4	6.051173e-06	0.0	0.0011267183844658275	1258.0	27.0	3.0
AKAP8L	5	K562	AKAP8L_5	8.516717e-06	0.0	0.0010745426324519284	1258.0	27.0	5.0
AKAP8L	6	K562	AKAP8L_6	3.0291528e-06	0.0	0.0007451253105653583	1258.0	27.0	0.0
APEX1	1	K562	APEX1_1	3.810629e-07	0.0	0.00020468948866991197	0.0	0.0	0.0
APEX1	2	K562	APEX1_2	0.00011112309	-0.0	0.0001705745738915933	0.0	0.0	0.0
APEX1	3	K562	APEX1_3	1.3306535e-06	0.0	0.0001836956949601774	0.0	0.0	0.0
APEX1	4	K562	APEX1_4	0.0	-0.0	2.6550974397605474e-05	0.0	0.0	0.0
APEX1	5	K562	APEX1_5	0.0	0.0	6.359884565007823e-05	0.0	0.0	0.0
APEX1	6	K562	APEX1_6	0.0	-0.0	9.431770556358688e-05	0.0	0.0	0.0
APOBEC3C	1	K562	APOBEC3C_1	0.0002029489	-0.0	0.002203422142740817	373.0	0.0	0.0
APOBEC3C	2	K562	APOBEC3C_2	8.8047294e-05	-0.005446496093581011	0.00303175079749402	373.0	0.0	0.0
APOBEC3C	3	K562	APOBEC3C_3	0.0013804192	0.0	0.0029908437729860814	373.0	0.0	0.0
APOBEC3C	4	K562	APOBEC3C_4	2.1154752e-05	0.012238699602267901	0.002481898641655237	373.0	0.0	0.0
APOBEC3C	5	K562	APOBEC3C_5	0.00033846026	0.0	0.005361290068623463	373.0	0.0	0.0
APOBEC3C	6	K562	APOBEC3C_6	0.00017253358	-0.017505031796492092	0.005705526539011022	373.0	0.0	0.0
AQR	1	K562	AQR_1	0.0019767142	-0.001354380916614291	0.04417233126045348	4008.0	1479.0	166.0
AQR	2	K562	AQR_2	0.10433186	-0.04604950909814235	0.21806037413718982	4008.0	1479.0	832.0
AQR	3	K562	AQR_3	0.05778933	0.07793369258150723	0.0555119128201843	4008.0	1479.0	217.0
AQR	4	K562	AQR_4	0.24708349	0.11182082583949725	0.1522982415382276	4008.0	1479.0	524.0
AQR	5	K562	AQR_5	0.045038242	-0.06356025340886665	0.06208821869975865	4008.0	1479.0	243.0
AQR	6	K562	AQR_6	0.005126817	-0.0051395196834725446	0.13769968223732096	4008.0	1479.0	427.0
BUD13	1	K562	BUD13_1	0.017337296	0.0211483714516932	0.046975465819093704	214.0	45.0	11.0
BUD13	2	K562	BUD13_2	0.011504095	-0.016055327651112953	0.0417612866725686	214.0	45.0	8.0
BUD13	3	K562	BUD13_3	0.057604812	0.057538686658876174	0.04642607676164558	214.0	45.0	2.0
BUD13	4	K562	BUD13_4	0.023178395	0.02839294485515542	0.02764496716246495	214.0	45.0	7.0
BUD13	5	K562	BUD13_5	0.008980896	-0.01292156508438766	0.06481926427558676	214.0	45.0	25.0
BUD13	6	K562	BUD13_6	0.0010959427	0.01600118859816357	0.027954471253553315	214.0	45.0	4.0
CPEB4	1	K562	CPEB4_1	0.0	0.0	2.96382970019782e-05	143.0	0.0	0.0
CPEB4	2	K562	CPEB4_2	0.00022113304	-0.0	0.00013105684455562235	143.0	0.0	0.0
CPEB4	3	K562	CPEB4_3	1.327958e-06	0.0	7.23977150725405e-05	143.0	0.0	0.0
CPEB4	4	K562	CPEB4_4	0.0	-0.0	0.00011917065252878735	143.0	0.0	0.0
CPEB4	5	K562	CPEB4_5	0.0	0.0	4.538364228427912e-05	143.0	0.0	0.0
CPEB4	6	K562	CPEB4_6	9.4345436e-05	-0.0	0.0005256166733944572	143.0	0.0	0.0
CPSF6	1	K562	CPSF6_1	0.00035205006	0.0	0.0013818855977172336	565.0	6.0	0.0
CPSF6	2	K562	CPSF6_2	8.421788e-05	0.0	0.0022099055202099995	565.0	6.0	0.0
CPSF6	3	K562	CPSF6_3	1.668882e-05	-0.0	0.0018192048446266308	565.0	6.0	0.0
CPSF6	4	K562	CPSF6_4	5.046987e-05	-0.00090504980093561	0.002226731428403831	565.0	6.0	0.0
CPSF6	5	K562	CPSF6_5	0.00059619686	0.03706587863461723	0.0026672923640478196	565.0	6.0	4.0
CPSF6	6	K562	CPSF6_6	0.0010239644	-0.018223017078054092	0.004479242000554174	565.0	6.0	3.0
CSTF2T	1	K562	CSTF2T_1	0.00016138329	-0.0	0.004532343949349385	52.0	4.0	0.0
CSTF2T	2	K562	CSTF2T_2	0.00021752508	0.0	0.011572828782491176	52.0	4.0	1.0
CSTF2T	3	K562	CSTF2T_3	0.0010400544	-0.02514135291373465	0.005208930698097669	52.0	4.0	0.0
CSTF2T	4	K562	CSTF2T_4	0.000674877	-0.013618886881226856	0.003921980270464896	52.0	4.0	2.0
CSTF2T	5	K562	CSTF2T_5	0.00021100503	-0.011062012400853758	0.0030087502440914434	52.0	4.0	0.0
CSTF2T	6	K562	CSTF2T_6	0.0003196052	-0.013509979834396432	0.005155056918651365	52.0	4.0	1.0
DDX1	1	K562	DDX1_1	1.24540375e-05	-0.0	0.0005614296156051809	89.0	0.0	0.0
DDX1	2	K562	DDX1_2	8.00321e-06	0.0	0.0008973303149609337	89.0	0.0	0.0
DDX1	3	K562	DDX1_3	2.614231e-06	0.0	0.0008098047191269669	89.0	0.0	0.0
DDX1	4	K562	DDX1_4	2.2917932e-06	0.0	0.0007611793881080964	89.0	0.0	0.0
DDX1	5	K562	DDX1_5	3.0406245e-06	0.0	0.00045167529701973033	89.0	0.0	0.0
DDX1	6	K562	DDX1_6	5.004978e-05	0.0	0.00030965845721858475	89.0	0.0	0.0
DDX21	1	K562	DDX21_1	0.0	0.0	0.0002772415698726711	0.0	0.0	0.0
DDX21	2	K562	DDX21_2	0.0	-0.0	1.2040558157053645e-05	0.0	0.0	0.0
DDX21	3	K562	DDX21_3	0.0	0.0	0.00033636379774640887	0.0	0.0	0.0
DDX21	4	K562	DDX21_4	0.0	-0.0	1.8523935626236375e-06	0.0	0.0	0.0
DDX21	5	K562	DDX21_5	0.0	-0.0	0.00048115922789148985	0.0	0.0	0.0
DDX21	6	K562	DDX21_6	0.0	0.0	8.937798939659052e-05	0.0	0.0	0.0
DDX24	1	K562	DDX24_1	0.0023464835	-0.006300711368839471	0.04414531718766522	121.0	13.0	4.0
DDX24	2	K562	DDX24_2	0.009221623	-0.0	0.05312201639213937	121.0	13.0	2.0
DDX24	3	K562	DDX24_3	0.054020856	0.04719915105127177	0.04061527252182544	121.0	13.0	3.0
DDX24	4	K562	DDX24_4	0.06703526	0.06884602118871122	0.04207495864917287	121.0	13.0	0.0
DDX24	5	K562	DDX24_5	0.0028974444	-0.004493429477972971	0.047198061778868976	121.0	13.0	7.0
DDX24	6	K562	DDX24_6	0.0013115427	0.0010390457825340063	0.05367341220928034	121.0	13.0	3.0
DDX3X	1	K562	DDX3X_1	0.04718464	-0.05955725305533518	0.06087042429846382	148.0	18.0	3.0
DDX3X	2	K562	DDX3X_2	0.025633143	-0.04613562898595545	0.07526259608326817	148.0	18.0	12.0
DDX3X	3	K562	DDX3X_3	0.060315534	0.13647149734052924	0.029836194380918495	148.0	18.0	2.0
DDX3X	4	K562	DDX3X_4	0.015738457	0.14478435652355692	0.011508149373929567	148.0	18.0	3.0
DDX3X	5	K562	DDX3X_5	0.081329845	-0.39625326687085427	0.017627377141926536	148.0	18.0	3.0
DDX3X	6	K562	DDX3X_6	0.013256382	-0.18568371407634562	0.005000845154562947	148.0	18.0	1.0
DDX42	1	K562	DDX42_1	2.2184591e-05	0.0	0.00018848104499695514	0.0	0.0	0.0
DDX42	2	K562	DDX42_2	1.9217527e-05	0.0	0.0003777339206450034	0.0	0.0	0.0
DDX42	3	K562	DDX42_3	5.5633784e-05	-0.0	0.0005404358218954463	0.0	0.0	0.0
DDX42	4	K562	DDX42_4	7.7394085e-05	-0.0	0.0002057700515814424	0.0	0.0	0.0
DDX42	5	K562	DDX42_5	6.2077226e-05	-0.0	0.00031876605890148433	0.0	0.0	0.0
DDX42	6	K562	DDX42_6	0.0	0.0	0.0001253452977375328	0.0	0.0	0.0
DDX43	1	K562	DDX43_1	0.0057212873	-0.009150570999276578	0.04139327781812737	0.0	0.0	0.0
DDX43	2	K562	DDX43_2	0.014414935	-0.02413505207081108	0.05461149518261899	0.0	0.0	0.0
DDX43	3	K562	DDX43_3	0.03896136	0.0598400444465402	0.027292240554915366	0.0	0.0	0.0
DDX43	4	K562	DDX43_4	0.044161294	0.05686558155621005	0.035370374515386827	0.0	0.0	0.0
DDX43	5	K562	DDX43_5	0.009906826	-0.0252998597206485	0.0406612736286306	0.0	0.0	0.0
DDX43	6	K562	DDX43_6	0.0053501334	-0.013179921763593923	0.053711077545053686	0.0	0.0	0.0
DDX47	1	K562	DDX47_1	7.6917485e-07	0.0	0.00011438530249200963	973.0	1.0	1.0
DDX47	2	K562	DDX47_2	5.3141275e-07	-0.0	0.0006211693079997932	973.0	1.0	0.0
DDX47	3	K562	DDX47_3	1.9829113e-05	-0.0	0.00010404277176736097	973.0	1.0	0.0
DDX47	4	K562	DDX47_4	6.727427e-06	-0.0	0.00010713009437173371	973.0	1.0	0.0
DDX47	5	K562	DDX47_5	0.0	0.0	6.020279078526823e-06	973.0	1.0	0.0
DDX47	6	K562	DDX47_6	0.0	0.0	0.0	973.0	1.0	0.0
DDX51	1	K562	DDX51_1	0.00020027105	0.0	0.0006591433760335777	127.0	2.0	2.0
DDX51	2	K562	DDX51_2	7.1695766e-05	-0.0	0.0016668454741008366	127.0	2.0	2.0
