run_id	run_name	state	sweep_name	sweep_id	model.name	dataset.name	model.n_jobs	training.seed	dataset.window	model.max_depth	model.objective	model.reg_alpha	model.subsample	dataset.cell_line	model.eval_metric	model.n_estimators	training.criterion	model.learning_rate	training.batch_size	training.wandb.track	dataset.target_fields	training.wandb.entity	dataset.min_read_count	model.colsample_bytree	training.profile.plots	training.wandb.project	dataset.fold_filter.seed	dataset.fold_filter.side	training.profile.metrics	training.wandb.save_code	dataset.three_exon_combos	training.wandb.save_model	training.wandb.save_plots	training.data_split.method	model.early_stopping_rounds	dataset.fold_filter.num_folds	training.data_split.num_folds	training.wandb.save_artifacts	dataset.fold_filter.fold_index	dataset.fold_filter.group_column	training.data_split.group_column	training.data_split.validate_frac_of_train	dataset.features.binding_matrix.in_silico_kd	dataset.features.binding_matrix.binding_format	holdout_fold_mean_mean_absolute_error	holdout_fold_mean_r2_score	holdout_fold_mean_rmse	holdout_loss	holdout_mean_absolute_error	holdout_r2_score	holdout_rmse	model.reg_lambda	model.min_child_weight	model.gamma
4dnhb0jg	dauntless-sweep-168	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	700	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.5	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1949	0.2723	0.2937	0.08622	0.1948	0.2725	0.2936			
088hh76i	leafy-sweep-169	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	800	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.5	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1954	0.2696	0.2941	0.08646	0.1954	0.2705	0.294			
5569k54p	light-sweep-170	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	900	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.5	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1981	0.2654	0.2949	0.08699	0.1982	0.2661	0.2949			
xqps1039	curious-sweep-171	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	0	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.7	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.2009	0.2502	0.2981	0.0888	0.2007	0.2508	0.298			
hnxfyoso	zesty-sweep-172	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	100	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.7	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.2006	0.2452	0.299	0.08938	0.2005	0.2459	0.299			
jvkka9l7	comfy-sweep-173	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	200	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.7	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1973	0.2569	0.2965	0.08794	0.1972	0.2581	0.2965			
2cgmvmcc	dainty-sweep-174	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	300	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.7	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1984	0.2534	0.2974	0.08845	0.1984	0.2538	0.2974			
39wvvpmx	exalted-sweep-175	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	400	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.7	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1967	0.2624	0.2954	0.08735	0.1967	0.263	0.2955			
ya7he7q0	lyric-sweep-176	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	500	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.7	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.2007	0.252	0.2978	0.08863	0.2005	0.2522	0.2977			
nb902k5k	revived-sweep-177	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	600	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.7	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1993	0.2456	0.2989	0.08936	0.1993	0.2461	0.2989			
8qakfag7	revived-sweep-178	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	700	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.7	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1985	0.255	0.2971	0.08826	0.1984	0.2554	0.2971			
bc6p7a78	divine-sweep-179	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	800	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.7	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1983	0.2544	0.2972	0.08829	0.1983	0.2551	0.2971			
4oqjs99n	rose-sweep-180	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	900	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.7	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1995	0.2516	0.2977	0.08861	0.1995	0.2524	0.2977			
obhf4ecf	swept-sweep-181	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	0	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.9	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.2036	0.2309	0.3019	0.09113	0.2035	0.2312	0.3019			
ry6m8g5e	gallant-sweep-182	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	100	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.9	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.2056	0.228	0.3024	0.09139	0.2055	0.229	0.3023			
ilaj2a9s	rare-sweep-183	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	200	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.9	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.2	0.2418	0.2994	0.08965	0.1999	0.2437	0.2994			
mfk4bqyw	wobbly-sweep-184	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	300	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.9	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.2018	0.2323	0.3015	0.09096	0.2018	0.2326	0.3016			
figph5wj	dandy-sweep-185	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	400	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.9	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.2007	0.2378	0.3003	0.09022	0.2007	0.2388	0.3004			
j3zn7kui	hardy-sweep-186	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	500	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.9	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1998	0.2436	0.2994	0.08964	0.1997	0.2437	0.2994			
oqeh28vx	treasured-sweep-187	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	600	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.9	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1998	0.235	0.301	0.09059	0.1997	0.2357	0.301			
0hjcm9sv	devoted-sweep-188	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	700	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.9	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.2007	0.2396	0.3002	0.0901	0.2007	0.2398	0.3002			
chh1yy3m	hardy-sweep-189	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	800	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.9	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.2018	0.2382	0.3003	0.09018	0.2018	0.2392	0.3003			
d5s4ex8x	woven-sweep-190	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	900	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.9	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.2009	0.2345	0.3011	0.09063	0.2008	0.2354	0.3011			
mjl86aoq	winter-sweep-191	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	0	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	1.0	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.2023	0.2359	0.3009	0.0905	0.2022	0.2364	0.3008			
2y5by552	still-sweep-192	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	100	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	1.0	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.2027	0.2272	0.3026	0.09155	0.2025	0.2276	0.3026			
0v20hxpi	zany-sweep-193	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	200	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	1.0	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.2035	0.2276	0.3023	0.09143	0.2035	0.2286	0.3024			
lcjcm529	royal-sweep-194	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	300	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	1.0	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.2032	0.2311	0.3017	0.09105	0.2031	0.2318	0.3017			
dqai0f13	fine-sweep-195	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	400	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	1.0	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.2044	0.2263	0.3025	0.09156	0.2043	0.2275	0.3026			
1h281k48	glorious-sweep-196	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	500	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	1.0	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.2014	0.2263	0.3028	0.09168	0.2014	0.2265	0.3028			
pkzevj5i	comic-sweep-197	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	600	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	1.0	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.2025	0.2263	0.3027	0.0916	0.2024	0.2272	0.3027			
ceyh273d	dainty-sweep-198	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	700	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	1.0	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.2039	0.2226	0.3035	0.0921	0.2038	0.2229	0.3035			
7izvj600	different-sweep-199	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	800	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	1.0	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.2028	0.2311	0.3018	0.09106	0.2027	0.2317	0.3018			
pi2gh4qc	woven-sweep-200	finished	1D_learning_rate	gsc5i95j	XGBRegressor	RBPSEDataset	-1	900	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	1.0	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.2028	0.2256	0.3028	0.09166	0.2028	0.2266	0.3028			
2gaamwkl	swift-sweep-4	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	400	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1839	0.2808	0.2832	0.08022	0.1839	0.2809	0.2832		1.0	
7pyyynd5	lively-sweep-2	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	200	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1838	0.2801	0.2833	0.08033	0.1838	0.2799	0.2834		1.0	
8d97vd4z	noble-sweep-1	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	100	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1842	0.2797	0.2835	0.08036	0.1842	0.2797	0.2835		1.0	
a6ddf5pv	vague-sweep-3	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	300	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1844	0.2825	0.2829	0.08003	0.1844	0.2827	0.2829		1.0	
n47g4cc1	giddy-sweep-6	finished	1D_min_child_weight	fwahgbgp	XGBRegressor	RBPSEDataset	-1	600	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40		['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1845	0.2776	0.2838	0.08056	0.1845	0.2779	0.2838		1.0	
