Cell Line	Data Mode	Feature	Zero Cutoff	% Non Zero
K562	Unique-Binding	GNL3_1_shap	0.001	0.0
K562	Unique-Binding	GNL3_1_shap	0.01	0.0
K562	Unique-Binding	GNL3_1_shap	0.05	0.0
K562	Unique-Binding	GNL3_1_shap	0.1	0.0
K562	Unique-Binding	GNL3_2_shap	1e-15	0.0
K562	Unique-Binding	GNL3_2_shap	1e-10	0.0
K562	Unique-Binding	GNL3_2_shap	1e-08	0.0
K562	Unique-Binding	GNL3_2_shap	1e-07	0.0
K562	Unique-Binding	GNL3_2_shap	1e-06	0.0
K562	Unique-Binding	GNL3_2_shap	1e-05	0.0
K562	Unique-Binding	GNL3_2_shap	0.0001	0.0
K562	Unique-Binding	GNL3_2_shap	0.001	0.0
K562	Unique-Binding	GNL3_2_shap	0.01	0.0
K562	Unique-Binding	GNL3_2_shap	0.05	0.0
K562	Unique-Binding	GNL3_2_shap	0.1	0.0
K562	Unique-Binding	GNL3_3_shap	1e-15	0.0
K562	Unique-Binding	GNL3_3_shap	1e-10	0.0
K562	Unique-Binding	GNL3_3_shap	1e-08	0.0
K562	Unique-Binding	GNL3_3_shap	1e-07	0.0
K562	Unique-Binding	GNL3_3_shap	1e-06	0.0
K562	Unique-Binding	GNL3_3_shap	1e-05	0.0
K562	Unique-Binding	GNL3_3_shap	0.0001	0.0
K562	Unique-Binding	GNL3_3_shap	0.001	0.0
K562	Unique-Binding	GNL3_3_shap	0.01	0.0
K562	Unique-Binding	GNL3_3_shap	0.05	0.0
K562	Unique-Binding	GNL3_3_shap	0.1	0.0
K562	Unique-Binding	GNL3_4_shap	1e-15	0.0
K562	Unique-Binding	GNL3_4_shap	1e-10	0.0
K562	Unique-Binding	GNL3_4_shap	1e-08	0.0
K562	Unique-Binding	GNL3_4_shap	1e-07	0.0
K562	Unique-Binding	GNL3_4_shap	1e-06	0.0
K562	Unique-Binding	GNL3_4_shap	1e-05	0.0
K562	Unique-Binding	GNL3_4_shap	0.0001	0.0
K562	Unique-Binding	GNL3_4_shap	0.001	0.0
K562	Unique-Binding	GNL3_4_shap	0.01	0.0
K562	Unique-Binding	GNL3_4_shap	0.05	0.0
K562	Unique-Binding	GNL3_4_shap	0.1	0.0
K562	Unique-Binding	GNL3_5_shap	1e-15	0.0
K562	Unique-Binding	GNL3_5_shap	1e-10	0.0
K562	Unique-Binding	GNL3_5_shap	1e-08	0.0
K562	Unique-Binding	GNL3_5_shap	1e-07	0.0
K562	Unique-Binding	GNL3_5_shap	1e-06	0.0
K562	Unique-Binding	GNL3_5_shap	1e-05	0.0
K562	Unique-Binding	GNL3_5_shap	0.0001	0.0
K562	Unique-Binding	GNL3_5_shap	0.001	0.0
K562	Unique-Binding	GNL3_5_shap	0.01	0.0
K562	Unique-Binding	GNL3_5_shap	0.05	0.0
K562	Unique-Binding	GNL3_5_shap	0.1	0.0
K562	Unique-Binding	GNL3_6_shap	1e-15	0.0
K562	Unique-Binding	GNL3_6_shap	1e-10	0.0
K562	Unique-Binding	GNL3_6_shap	1e-08	0.0
K562	Unique-Binding	GNL3_6_shap	1e-07	0.0
K562	Unique-Binding	GNL3_6_shap	1e-06	0.0
K562	Unique-Binding	GNL3_6_shap	1e-05	0.0
K562	Unique-Binding	GNL3_6_shap	0.0001	0.0
K562	Unique-Binding	GNL3_6_shap	0.001	0.0
K562	Unique-Binding	GNL3_6_shap	0.01	0.0
K562	Unique-Binding	GNL3_6_shap	0.05	0.0
K562	Unique-Binding	GNL3_6_shap	0.1	0.0
K562	Unique-Binding	GPKOW_1_shap	1e-15	100.0
K562	Unique-Binding	GPKOW_1_shap	1e-10	100.0
K562	Unique-Binding	GPKOW_1_shap	1e-08	100.0
K562	Unique-Binding	GPKOW_1_shap	1e-07	99.98589278516728
K562	Unique-Binding	GPKOW_1_shap	1e-06	99.88982936987773
K562	Unique-Binding	GPKOW_1_shap	1e-05	98.99167002552734
K562	Unique-Binding	GPKOW_1_shap	0.0001	89.97312911460432
K562	Unique-Binding	GPKOW_1_shap	0.001	12.437861077522504
K562	Unique-Binding	GPKOW_1_shap	0.01	1.3959424963052534
K562	Unique-Binding	GPKOW_1_shap	0.05	0.6066102378073358
K562	Unique-Binding	GPKOW_1_shap	0.1	0.014778986967620584
K562	Unique-Binding	GPKOW_2_shap	1e-15	100.0
K562	Unique-Binding	GPKOW_2_shap	1e-10	100.0
K562	Unique-Binding	GPKOW_2_shap	1e-08	100.0
K562	Unique-Binding	GPKOW_2_shap	1e-07	100.0
K562	Unique-Binding	GPKOW_2_shap	1e-06	100.0
K562	Unique-Binding	GPKOW_2_shap	1e-05	99.9993282278651
K562	Unique-Binding	GPKOW_2_shap	0.0001	99.98119038022303
K562	Unique-Binding	GPKOW_2_shap	0.001	99.90729544538493
K562	Unique-Binding	GPKOW_2_shap	0.01	1.63509337632675
K562	Unique-Binding	GPKOW_2_shap	0.05	1.4409512293430067
K562	Unique-Binding	GPKOW_2_shap	0.1	1.4409512293430067
K562	Unique-Binding	GPKOW_3_shap	1e-15	100.0
K562	Unique-Binding	GPKOW_3_shap	1e-10	100.0
K562	Unique-Binding	GPKOW_3_shap	1e-08	100.0
K562	Unique-Binding	GPKOW_3_shap	1e-07	100.0
K562	Unique-Binding	GPKOW_3_shap	1e-06	99.99462582292087
K562	Unique-Binding	GPKOW_3_shap	1e-05	99.97581620314389
K562	Unique-Binding	GPKOW_3_shap	0.0001	98.53150611312643
K562	Unique-Binding	GPKOW_3_shap	0.001	12.246406019078329
K562	Unique-Binding	GPKOW_3_shap	0.01	2.344484750772538
K562	Unique-Binding	GPKOW_3_shap	0.05	1.3327959156254199
K562	Unique-Binding	GPKOW_3_shap	0.1	0.4265753056563214
K562	Unique-Binding	GPKOW_4_shap	1e-15	100.0
K562	Unique-Binding	GPKOW_4_shap	1e-10	100.0
K562	Unique-Binding	GPKOW_4_shap	1e-08	100.0
K562	Unique-Binding	GPKOW_4_shap	1e-07	100.0
K562	Unique-Binding	GPKOW_4_shap	1e-06	99.99395405078597
K562	Unique-Binding	GPKOW_4_shap	1e-05	99.88915759774285
K562	Unique-Binding	GPKOW_4_shap	0.0001	98.78476420798066
K562	Unique-Binding	GPKOW_4_shap	0.001	80.1404003761924
K562	Unique-Binding	GPKOW_4_shap	0.01	1.2004568050517264
K562	Unique-Binding	GPKOW_4_shap	0.05	1.1708988311164852
K562	Unique-Binding	GPKOW_4_shap	0.1	1.124546553808948
K562	Unique-Binding	GPKOW_5_shap	1e-15	100.0
K562	Unique-Binding	GPKOW_5_shap	1e-10	100.0
K562	Unique-Binding	GPKOW_5_shap	1e-08	99.9845492408975
K562	Unique-Binding	GPKOW_5_shap	1e-07	99.89789063549644
K562	Unique-Binding	GPKOW_5_shap	1e-06	98.95740964664785
K562	Unique-Binding	GPKOW_5_shap	1e-05	89.02189977159748
K562	Unique-Binding	GPKOW_5_shap	0.0001	56.15410452774419
K562	Unique-Binding	GPKOW_5_shap	0.001	15.57234985892785
K562	Unique-Binding	GPKOW_5_shap	0.01	1.816471852747548
K562	Unique-Binding	GPKOW_5_shap	0.05	0.24721214564019886
K562	Unique-Binding	GPKOW_5_shap	0.1	0.016794303372296118
K562	Unique-Binding	GPKOW_6_shap	1e-15	100.0
K562	Unique-Binding	GPKOW_6_shap	1e-10	100.0
K562	Unique-Binding	GPKOW_6_shap	1e-08	100.0
K562	Unique-Binding	GPKOW_6_shap	1e-07	99.9993282278651
K562	Unique-Binding	GPKOW_6_shap	1e-06	99.99731291146044
K562	Unique-Binding	GPKOW_6_shap	1e-05	99.98253392449281
K562	Unique-Binding	GPKOW_6_shap	0.0001	99.89453177482198
K562	Unique-Binding	GPKOW_6_shap	0.001	51.42953110304984
K562	Unique-Binding	GPKOW_6_shap	0.01	2.0690581754668815
K562	Unique-Binding	GPKOW_6_shap	0.05	0.8733037753593982
K562	Unique-Binding	GPKOW_6_shap	0.1	0.6025796049979847
K562	Unique-Binding	GRWD1_1_shap	1e-15	100.0
K562	Unique-Binding	GRWD1_1_shap	1e-10	100.0
K562	Unique-Binding	GRWD1_1_shap	1e-08	100.0
K562	Unique-Binding	GRWD1_1_shap	1e-07	100.0
K562	Unique-Binding	GRWD1_1_shap	1e-06	99.96036544404137
K562	Unique-Binding	GRWD1_1_shap	1e-05	99.66612924895875
K562	Unique-Binding	GRWD1_1_shap	0.0001	97.15974741367728
K562	Unique-Binding	GRWD1_1_shap	0.001	28.956737874512967
K562	Unique-Binding	GRWD1_1_shap	0.01	2.664248286981056
K562	Unique-Binding	GRWD1_1_shap	0.05	0.5468225178019616
K562	Unique-Binding	GRWD1_1_shap	0.1	0.05575708719602311
K562	Unique-Binding	GRWD1_2_shap	1e-15	100.0
K562	Unique-Binding	GRWD1_2_shap	1e-10	100.0
K562	Unique-Binding	GRWD1_2_shap	1e-08	100.0
K562	Unique-Binding	GRWD1_2_shap	1e-07	99.99731291146044
K562	Unique-Binding	GRWD1_2_shap	1e-06	99.96775493752519
K562	Unique-Binding	GRWD1_2_shap	1e-05	99.6291817815397
K562	Unique-Binding	GRWD1_2_shap	0.0001	94.09512293430069
K562	Unique-Binding	GRWD1_2_shap	0.001	21.678758565094718
K562	Unique-Binding	GRWD1_2_shap	0.01	1.8211742576917909
K562	Unique-Binding	GRWD1_2_shap	0.05	0.1202472121456402
K562	Unique-Binding	GRWD1_2_shap	0.1	0.0
K562	Unique-Binding	GRWD1_3_shap	1e-15	100.0
K562	Unique-Binding	GRWD1_3_shap	1e-10	100.0
K562	Unique-Binding	GRWD1_3_shap	1e-08	100.0
K562	Unique-Binding	GRWD1_3_shap	1e-07	99.9993282278651
K562	Unique-Binding	GRWD1_3_shap	1e-06	99.99865645573021
K562	Unique-Binding	GRWD1_3_shap	1e-05	99.99261050651619
K562	Unique-Binding	GRWD1_3_shap	0.0001	99.9019212683058
K562	Unique-Binding	GRWD1_3_shap	0.001	98.83581889023243
K562	Unique-Binding	GRWD1_3_shap	0.01	3.1472524519682925
K562	Unique-Binding	GRWD1_3_shap	0.05	3.1412065027542657
K562	Unique-Binding	GRWD1_3_shap	0.1	3.1398629584844824
K562	Unique-Binding	GRWD1_4_shap	1e-15	100.0
K562	Unique-Binding	GRWD1_4_shap	1e-10	100.0
K562	Unique-Binding	GRWD1_4_shap	1e-08	100.0
K562	Unique-Binding	GRWD1_4_shap	1e-07	100.0
K562	Unique-Binding	GRWD1_4_shap	1e-06	99.99865645573021
K562	Unique-Binding	GRWD1_4_shap	1e-05	99.98925164584172
K562	Unique-Binding	GRWD1_4_shap	0.0001	99.90259304044068
K562	Unique-Binding	GRWD1_4_shap	0.001	98.34878409243585
K562	Unique-Binding	GRWD1_4_shap	0.01	3.56173585919656
K562	Unique-Binding	GRWD1_4_shap	0.05	3.555018137847642
K562	Unique-Binding	GRWD1_4_shap	0.1	3.55434636571275
K562	Unique-Binding	GRWD1_5_shap	1e-15	100.0
K562	Unique-Binding	GRWD1_5_shap	1e-10	100.0
K562	Unique-Binding	GRWD1_5_shap	1e-08	100.0
K562	Unique-Binding	GRWD1_5_shap	1e-07	99.9919387343813
K562	Unique-Binding	GRWD1_5_shap	1e-06	99.92207443235255
K562	Unique-Binding	GRWD1_5_shap	1e-05	99.32688432083837
K562	Unique-Binding	GRWD1_5_shap	0.0001	94.291952169824
K562	Unique-Binding	GRWD1_5_shap	0.001	23.19293295714094
K562	Unique-Binding	GRWD1_5_shap	0.01	4.302028751847374
K562	Unique-Binding	GRWD1_5_shap	0.05	0.5454789735321779
K562	Unique-Binding	GRWD1_5_shap	0.1	0.061131264275157866
K562	Unique-Binding	GRWD1_6_shap	1e-15	100.0
K562	Unique-Binding	GRWD1_6_shap	1e-10	100.0
K562	Unique-Binding	GRWD1_6_shap	1e-08	100.0
K562	Unique-Binding	GRWD1_6_shap	1e-07	100.0
K562	Unique-Binding	GRWD1_6_shap	1e-06	100.0
K562	Unique-Binding	GRWD1_6_shap	1e-05	99.99596936719065
K562	Unique-Binding	GRWD1_6_shap	0.0001	99.95633481123203
K562	Unique-Binding	GRWD1_6_shap	0.001	99.41690178691388
K562	Unique-Binding	GRWD1_6_shap	0.01	5.849119978503292
K562	Unique-Binding	GRWD1_6_shap	0.05	4.141475211608222
K562	Unique-Binding	GRWD1_6_shap	0.1	4.1240091361010345
K562	Unique-Binding	GTF2F1_1_shap	1e-15	100.0
K562	Unique-Binding	GTF2F1_1_shap	1e-10	100.0
K562	Unique-Binding	GTF2F1_1_shap	1e-08	99.99865645573021
K562	Unique-Binding	GTF2F1_1_shap	1e-07	99.98589278516728
K562	Unique-Binding	GTF2F1_1_shap	1e-06	99.91334139459896
K562	Unique-Binding	GTF2F1_1_shap	1e-05	96.34623135832325
K562	Unique-Binding	GTF2F1_1_shap	0.0001	13.599355098750504
K562	Unique-Binding	GTF2F1_1_shap	0.001	2.8214429665457477
K562	Unique-Binding	GTF2F1_1_shap	0.01	0.14778986967620583
K562	Unique-Binding	GTF2F1_1_shap	0.05	0.004030632809351068
K562	Unique-Binding	GTF2F1_1_shap	0.1	0.0
K562	Unique-Binding	GTF2F1_2_shap	1e-15	100.0
K562	Unique-Binding	GTF2F1_2_shap	1e-10	100.0
K562	Unique-Binding	GTF2F1_2_shap	1e-08	99.9993282278651
K562	Unique-Binding	GTF2F1_2_shap	1e-07	99.99731291146044
K562	Unique-Binding	GTF2F1_2_shap	1e-06	99.98051860808813
K562	Unique-Binding	GTF2F1_2_shap	1e-05	99.80384253661158
K562	Unique-Binding	GTF2F1_2_shap	0.0001	37.762327018675265
K562	Unique-Binding	GTF2F1_2_shap	0.001	12.92355233104931
K562	Unique-Binding	GTF2F1_2_shap	0.01	0.5266693537552062
K562	Unique-Binding	GTF2F1_2_shap	0.05	0.21227999462582292
K562	Unique-Binding	GTF2F1_2_shap	0.1	0.09068923821039904
K562	Unique-Binding	GTF2F1_3_shap	1e-15	100.0
K562	Unique-Binding	GTF2F1_3_shap	1e-10	100.0
K562	Unique-Binding	GTF2F1_3_shap	1e-08	100.0
K562	Unique-Binding	GTF2F1_3_shap	1e-07	100.0
K562	Unique-Binding	GTF2F1_3_shap	1e-06	99.9993282278651
K562	Unique-Binding	GTF2F1_3_shap	1e-05	99.98723632943705
K562	Unique-Binding	GTF2F1_3_shap	0.0001	38.09418245331184
K562	Unique-Binding	GTF2F1_3_shap	0.001	3.4535805454789736
K562	Unique-Binding	GTF2F1_3_shap	0.01	0.4164987236329437
K562	Unique-Binding	GTF2F1_3_shap	0.05	0.08598683326615612
K562	Unique-Binding	GTF2F1_3_shap	0.1	0.020824936181647186
K562	Unique-Binding	GTF2F1_4_shap	1e-15	100.0
K562	Unique-Binding	GTF2F1_4_shap	1e-10	100.0
K562	Unique-Binding	GTF2F1_4_shap	1e-08	100.0
K562	Unique-Binding	GTF2F1_4_shap	1e-07	100.0
K562	Unique-Binding	GTF2F1_4_shap	1e-06	99.99865645573021
K562	Unique-Binding	GTF2F1_4_shap	1e-05	99.99462582292087
K562	Unique-Binding	GTF2F1_4_shap	0.0001	99.75749025930405
K562	Unique-Binding	GTF2F1_4_shap	0.001	28.151954856912536
K562	Unique-Binding	GTF2F1_4_shap	0.01	0.6428859330914953
K562	Unique-Binding	GTF2F1_4_shap	0.05	0.4225446728469703
K562	Unique-Binding	GTF2F1_4_shap	0.1	0.28012898024989924
K562	Unique-Binding	GTF2F1_5_shap	1e-15	100.0
K562	Unique-Binding	GTF2F1_5_shap	1e-10	100.0
K562	Unique-Binding	GTF2F1_5_shap	1e-08	100.0
K562	Unique-Binding	GTF2F1_5_shap	1e-07	99.99865645573021
K562	Unique-Binding	GTF2F1_5_shap	1e-06	99.97917506381835
K562	Unique-Binding	GTF2F1_5_shap	1e-05	99.1347574902593
K562	Unique-Binding	GTF2F1_5_shap	0.0001	6.0526669353755205
K562	Unique-Binding	GTF2F1_5_shap	0.001	1.301894397420395
K562	Unique-Binding	GTF2F1_5_shap	0.01	0.07389493483810292
K562	Unique-Binding	GTF2F1_5_shap	0.05	0.007389493483810292
K562	Unique-Binding	GTF2F1_5_shap	0.1	0.007389493483810292
K562	Unique-Binding	GTF2F1_6_shap	1e-15	100.0
K562	Unique-Binding	GTF2F1_6_shap	1e-10	100.0
K562	Unique-Binding	GTF2F1_6_shap	1e-08	99.9993282278651
K562	Unique-Binding	GTF2F1_6_shap	1e-07	99.99798468359532
K562	Unique-Binding	GTF2F1_6_shap	1e-06	99.99261050651619
K562	Unique-Binding	GTF2F1_6_shap	1e-05	95.34461910519951
K562	Unique-Binding	GTF2F1_6_shap	0.0001	0.3681311299207309
K562	Unique-Binding	GTF2F1_6_shap	0.001	0.36745935778583905
K562	Unique-Binding	GTF2F1_6_shap	0.01	0.3305118903667876
K562	Unique-Binding	GTF2F1_6_shap	0.05	0.0
K562	Unique-Binding	GTF2F1_6_shap	0.1	0.0
K562	Unique-Binding	HLTF_1_shap	1e-15	100.0
K562	Unique-Binding	HLTF_1_shap	1e-10	100.0
K562	Unique-Binding	HLTF_1_shap	1e-08	100.0
K562	Unique-Binding	HLTF_1_shap	1e-07	100.0
K562	Unique-Binding	HLTF_1_shap	1e-06	100.0
K562	Unique-Binding	HLTF_1_shap	1e-05	100.0
K562	Unique-Binding	HLTF_1_shap	0.0001	0.18070670428590624
K562	Unique-Binding	HLTF_1_shap	0.001	0.12293430068520757
K562	Unique-Binding	HLTF_1_shap	0.01	0.12293430068520757
K562	Unique-Binding	HLTF_1_shap	0.05	0.12293430068520757
K562	Unique-Binding	HLTF_1_shap	0.1	0.12293430068520757
K562	Unique-Binding	HLTF_2_shap	1e-15	100.0
K562	Unique-Binding	HLTF_2_shap	1e-10	100.0
K562	Unique-Binding	HLTF_2_shap	1e-08	100.0
K562	Unique-Binding	HLTF_2_shap	1e-07	100.0
K562	Unique-Binding	HLTF_2_shap	1e-06	100.0
K562	Unique-Binding	HLTF_2_shap	1e-05	100.0
K562	Unique-Binding	HLTF_2_shap	0.0001	99.99328227865108
K562	Unique-Binding	HLTF_2_shap	0.001	16.009673518742442
K562	Unique-Binding	HLTF_2_shap	0.01	0.06852075775896815
K562	Unique-Binding	HLTF_2_shap	0.05	0.008061265618702136
K562	Unique-Binding	HLTF_2_shap	0.1	0.008061265618702136
K562	Unique-Binding	HLTF_3_shap	1e-15	0.0
K562	Unique-Binding	HLTF_3_shap	1e-10	0.0
K562	Unique-Binding	HLTF_3_shap	1e-08	0.0
K562	Unique-Binding	HLTF_3_shap	1e-07	0.0
K562	Unique-Binding	HLTF_3_shap	1e-06	0.0
K562	Unique-Binding	HLTF_3_shap	1e-05	0.0
K562	Unique-Binding	HLTF_3_shap	0.0001	0.0
K562	Unique-Binding	HLTF_3_shap	0.001	0.0
K562	Unique-Binding	HLTF_3_shap	0.01	0.0
K562	Unique-Binding	HLTF_3_shap	0.05	0.0
K562	Unique-Binding	HLTF_3_shap	0.1	0.0
K562	Unique-Binding	HLTF_4_shap	1e-15	0.0
K562	Unique-Binding	HLTF_4_shap	1e-10	0.0
K562	Unique-Binding	HLTF_4_shap	1e-08	0.0
K562	Unique-Binding	HLTF_4_shap	1e-07	0.0
K562	Unique-Binding	HLTF_4_shap	1e-06	0.0
K562	Unique-Binding	HLTF_4_shap	1e-05	0.0
K562	Unique-Binding	HLTF_4_shap	0.0001	0.0
K562	Unique-Binding	HLTF_4_shap	0.001	0.0
K562	Unique-Binding	HLTF_4_shap	0.01	0.0
K562	Unique-Binding	HLTF_4_shap	0.05	0.0
K562	Unique-Binding	HLTF_4_shap	0.1	0.0
K562	Unique-Binding	HLTF_5_shap	1e-15	100.0
K562	Unique-Binding	HLTF_5_shap	1e-10	100.0
K562	Unique-Binding	HLTF_5_shap	1e-08	100.0
K562	Unique-Binding	HLTF_5_shap	1e-07	100.0
K562	Unique-Binding	HLTF_5_shap	1e-06	100.0
K562	Unique-Binding	HLTF_5_shap	1e-05	100.0
K562	Unique-Binding	HLTF_5_shap	0.0001	99.96775493752519
K562	Unique-Binding	HLTF_5_shap	0.001	15.889426306596802
K562	Unique-Binding	HLTF_5_shap	0.01	0.15585113529490796
K562	Unique-Binding	HLTF_5_shap	0.05	0.147118097541314
K562	Unique-Binding	HLTF_5_shap	0.1	0.03896278382372699
K562	Unique-Binding	HLTF_6_shap	1e-15	0.0
K562	Unique-Binding	HLTF_6_shap	1e-10	0.0
K562	Unique-Binding	HLTF_6_shap	1e-08	0.0
K562	Unique-Binding	HLTF_6_shap	1e-07	0.0
K562	Unique-Binding	HLTF_6_shap	1e-06	0.0
K562	Unique-Binding	HLTF_6_shap	1e-05	0.0
K562	Unique-Binding	HLTF_6_shap	0.0001	0.0
K562	Unique-Binding	HLTF_6_shap	0.001	0.0
K562	Unique-Binding	HLTF_6_shap	0.01	0.0
K562	Unique-Binding	HLTF_6_shap	0.05	0.0
K562	Unique-Binding	HLTF_6_shap	0.1	0.0
K562	Unique-Binding	HNRNPA1_1_shap	1e-15	0.0
K562	Unique-Binding	HNRNPA1_1_shap	1e-10	0.0
K562	Unique-Binding	HNRNPA1_1_shap	1e-08	0.0
K562	Unique-Binding	HNRNPA1_1_shap	1e-07	0.0
K562	Unique-Binding	HNRNPA1_1_shap	1e-06	0.0
K562	Unique-Binding	HNRNPA1_1_shap	1e-05	0.0
K562	Unique-Binding	HNRNPA1_1_shap	0.0001	0.0
K562	Unique-Binding	HNRNPA1_1_shap	0.001	0.0
K562	Unique-Binding	HNRNPA1_1_shap	0.01	0.0
K562	Unique-Binding	HNRNPA1_1_shap	0.05	0.0
K562	Unique-Binding	HNRNPA1_1_shap	0.1	0.0
K562	Unique-Binding	HNRNPA1_2_shap	1e-15	0.0
K562	Unique-Binding	HNRNPA1_2_shap	1e-10	0.0
K562	Unique-Binding	HNRNPA1_2_shap	1e-08	0.0
K562	Unique-Binding	HNRNPA1_2_shap	1e-07	0.0
K562	Unique-Binding	HNRNPA1_2_shap	1e-06	0.0
K562	Unique-Binding	HNRNPA1_2_shap	1e-05	0.0
K562	Unique-Binding	HNRNPA1_2_shap	0.0001	0.0
K562	Unique-Binding	HNRNPA1_2_shap	0.001	0.0
K562	Unique-Binding	HNRNPA1_2_shap	0.01	0.0
K562	Unique-Binding	HNRNPA1_2_shap	0.05	0.0
K562	Unique-Binding	HNRNPA1_2_shap	0.1	0.0
K562	Unique-Binding	HNRNPA1_3_shap	1e-15	0.0
K562	Unique-Binding	HNRNPA1_3_shap	1e-10	0.0
K562	Unique-Binding	HNRNPA1_3_shap	1e-08	0.0
K562	Unique-Binding	HNRNPA1_3_shap	1e-07	0.0
K562	Unique-Binding	HNRNPA1_3_shap	1e-06	0.0
K562	Unique-Binding	HNRNPA1_3_shap	1e-05	0.0
K562	Unique-Binding	HNRNPA1_3_shap	0.0001	0.0
K562	Unique-Binding	HNRNPA1_3_shap	0.001	0.0
K562	Unique-Binding	HNRNPA1_3_shap	0.01	0.0
K562	Unique-Binding	HNRNPA1_3_shap	0.05	0.0
K562	Unique-Binding	HNRNPA1_3_shap	0.1	0.0
K562	Unique-Binding	HNRNPA1_4_shap	1e-15	0.0
K562	Unique-Binding	HNRNPA1_4_shap	1e-10	0.0
K562	Unique-Binding	HNRNPA1_4_shap	1e-08	0.0
K562	Unique-Binding	HNRNPA1_4_shap	1e-07	0.0
K562	Unique-Binding	HNRNPA1_4_shap	1e-06	0.0
K562	Unique-Binding	HNRNPA1_4_shap	1e-05	0.0
K562	Unique-Binding	HNRNPA1_4_shap	0.0001	0.0
K562	Unique-Binding	HNRNPA1_4_shap	0.001	0.0
K562	Unique-Binding	HNRNPA1_4_shap	0.01	0.0
K562	Unique-Binding	HNRNPA1_4_shap	0.05	0.0
K562	Unique-Binding	HNRNPA1_4_shap	0.1	0.0
K562	Unique-Binding	HNRNPA1_5_shap	1e-15	0.0
K562	Unique-Binding	HNRNPA1_5_shap	1e-10	0.0
K562	Unique-Binding	HNRNPA1_5_shap	1e-08	0.0
K562	Unique-Binding	HNRNPA1_5_shap	1e-07	0.0
K562	Unique-Binding	HNRNPA1_5_shap	1e-06	0.0
K562	Unique-Binding	HNRNPA1_5_shap	1e-05	0.0
K562	Unique-Binding	HNRNPA1_5_shap	0.0001	0.0
K562	Unique-Binding	HNRNPA1_5_shap	0.001	0.0
K562	Unique-Binding	HNRNPA1_5_shap	0.01	0.0
K562	Unique-Binding	HNRNPA1_5_shap	0.05	0.0
K562	Unique-Binding	HNRNPA1_5_shap	0.1	0.0
K562	Unique-Binding	HNRNPA1_6_shap	1e-15	0.0
K562	Unique-Binding	HNRNPA1_6_shap	1e-10	0.0
K562	Unique-Binding	HNRNPA1_6_shap	1e-08	0.0
K562	Unique-Binding	HNRNPA1_6_shap	1e-07	0.0
K562	Unique-Binding	HNRNPA1_6_shap	1e-06	0.0
K562	Unique-Binding	HNRNPA1_6_shap	1e-05	0.0
K562	Unique-Binding	HNRNPA1_6_shap	0.0001	0.0
K562	Unique-Binding	HNRNPA1_6_shap	0.001	0.0
K562	Unique-Binding	HNRNPA1_6_shap	0.01	0.0
K562	Unique-Binding	HNRNPA1_6_shap	0.05	0.0
K562	Unique-Binding	HNRNPA1_6_shap	0.1	0.0
K562	Unique-Binding	HNRNPC_1_shap	1e-15	0.0
K562	Unique-Binding	HNRNPC_1_shap	1e-10	0.0
K562	Unique-Binding	HNRNPC_1_shap	1e-08	0.0
K562	Unique-Binding	HNRNPC_1_shap	1e-07	0.0
K562	Unique-Binding	HNRNPC_1_shap	1e-06	0.0
K562	Unique-Binding	HNRNPC_1_shap	1e-05	0.0
K562	Unique-Binding	HNRNPC_1_shap	0.0001	0.0
K562	Unique-Binding	HNRNPC_1_shap	0.001	0.0
K562	Unique-Binding	HNRNPC_1_shap	0.01	0.0
K562	Unique-Binding	HNRNPC_1_shap	0.05	0.0
K562	Unique-Binding	HNRNPC_1_shap	0.1	0.0
K562	Unique-Binding	HNRNPC_2_shap	1e-15	0.0
K562	Unique-Binding	HNRNPC_2_shap	1e-10	0.0
K562	Unique-Binding	HNRNPC_2_shap	1e-08	0.0
K562	Unique-Binding	HNRNPC_2_shap	1e-07	0.0
K562	Unique-Binding	HNRNPC_2_shap	1e-06	0.0
K562	Unique-Binding	HNRNPC_2_shap	1e-05	0.0
K562	Unique-Binding	HNRNPC_2_shap	0.0001	0.0
K562	Unique-Binding	HNRNPC_2_shap	0.001	0.0
K562	Unique-Binding	HNRNPC_2_shap	0.01	0.0
K562	Unique-Binding	HNRNPC_2_shap	0.05	0.0
K562	Unique-Binding	HNRNPC_2_shap	0.1	0.0
K562	Unique-Binding	HNRNPC_3_shap	1e-15	0.0
K562	Unique-Binding	HNRNPC_3_shap	1e-10	0.0
K562	Unique-Binding	HNRNPC_3_shap	1e-08	0.0
K562	Unique-Binding	HNRNPC_3_shap	1e-07	0.0
K562	Unique-Binding	HNRNPC_3_shap	1e-06	0.0
K562	Unique-Binding	HNRNPC_3_shap	1e-05	0.0
K562	Unique-Binding	HNRNPC_3_shap	0.0001	0.0
K562	Unique-Binding	HNRNPC_3_shap	0.001	0.0
K562	Unique-Binding	HNRNPC_3_shap	0.01	0.0
K562	Unique-Binding	HNRNPC_3_shap	0.05	0.0
K562	Unique-Binding	HNRNPC_3_shap	0.1	0.0
K562	Unique-Binding	HNRNPC_4_shap	1e-15	100.0
K562	Unique-Binding	HNRNPC_4_shap	1e-10	100.0
K562	Unique-Binding	HNRNPC_4_shap	1e-08	100.0
K562	Unique-Binding	HNRNPC_4_shap	1e-07	19.091092301491333
K562	Unique-Binding	HNRNPC_4_shap	1e-06	1.8104259035335215
K562	Unique-Binding	HNRNPC_4_shap	1e-05	0.7550718796184335
K562	Unique-Binding	HNRNPC_4_shap	0.0001	0.007389493483810292
K562	Unique-Binding	HNRNPC_4_shap	0.001	0.0
