Cell Line	Interaction Column	Feature 1	Feature 2	Both - #	Both - Mean	Both - Median	Both - Median Abs. Dev.	XOR_1st_Feature - #	XOR_1st_Feature - Mean	XOR_1st_Feature - Median	XOR_1st_Feature - Median Abs. Dev.	XOR_2nd_Feature - #	XOR_2nd_Feature - Mean	XOR_2nd_Feature - Median	XOR_2nd_Feature - Median Abs. Dev.
K562	DDX42_3-U2AF2_4-interaction-shap	DDX42_3	U2AF2_4	15	0.0028	0.0	0.0	3486	0.8397105565117613	0.996	0.0040000000000000036	30117	0.8609192482650995	0.995	0.0050000000000000044
K562	DDX42_3-U2AF2_5-interaction-shap	DDX42_3	U2AF2_5	685	0.39593284671532847	0.15	0.09	2816	0.9432027698863635	0.998	0.0020000000000000018	302159	0.8108262239416997	0.988	0.01200000000000001
K562	DDX42_4-RBFOX2_4-interaction-shap	DDX42_4	RBFOX2_4	49	0.9934285714285713	1.0	0.0	1284	0.8223621495327103	0.995	0.0050000000000000044	22789	0.7651160647680898	0.981	0.019000000000000017
K562	DDX42_4-RBFOX2_5-interaction-shap	DDX42_4	RBFOX2_5	26	0.9934999999999999	1.0	0.0	1307	0.8253710788064269	0.996	0.0040000000000000036	29147	0.8242402991731567	0.986	0.014000000000000012
K562	DDX42_4-U2AF2_5-interaction-shap	DDX42_4	U2AF2_5	268	0.2698507462686567	0.0165	0.0165	1065	0.9692685446009389	0.999	0.0010000000000000009	302576	0.8103661063666647	0.988	0.01200000000000001
K562	DDX42_5-RBFOX2_5-interaction-shap	DDX42_5	RBFOX2_5	30	0.9941	1.0	0.0	2035	0.5747837837837838	0.947	0.05300000000000005	29143	0.8242164499193632	0.986	0.014000000000000012
K562	DDX42_5-U2AF2_5-interaction-shap	DDX42_5	U2AF2_5	860	0.7908813953488371	0.989	0.01100000000000001	1205	0.4309958506224066	0.085	0.084	301984	0.8099419075182792	0.988	0.01200000000000001
K562	DDX42_5-U2AF2_6-interaction-shap	DDX42_5	U2AF2_6	12	0.9991666666666666	1.0	0.0	2053	0.5784305893813931	0.95	0.050000000000000044	25372	0.7890199432445215	0.994	0.006000000000000005
K562	DDX42_6-RBFOX2_6-interaction-shap	DDX42_6	RBFOX2_6	38	0.9981842105263159	1.0	0.0	774	0.9966808785529716	1.0	0.0	23093	0.8449268176503703	0.993	0.007000000000000006
K562	DDX6_1-LARP7_1-interaction-shap	DDX6_1	LARP7_1	12	0.9978333333333333	1.0	0.0	16228	0.7516722331772245	0.989	0.01100000000000001	639	0.9910203442879498	0.994	0.006000000000000005
K562	DGCR8_1-DROSHA_1-interaction-shap	DGCR8_1	DROSHA_1	1623	0.9221934688847813	0.984	0.016000000000000014	2696	0.8352028931750743	0.979	0.02100000000000002	48175	0.815855900363259	0.992	0.008000000000000007
K562	DGCR8_1-DROSHA_2-interaction-shap	DGCR8_1	DROSHA_2	1842	0.8923919652551575	0.954	0.04600000000000004	2477	0.8496733952361728	0.992	0.008000000000000007	85012	0.764177904295864	0.989	0.01100000000000001
K562	DGCR8_1-DROSHA_3-interaction-shap	DGCR8_1	DROSHA_3	918	0.9374161220043573	0.971	0.029000000000000026	3401	0.8491264334019406	0.985	0.015000000000000013	33605	0.8756454099092398	0.998	0.0020000000000000018
K562	DGCR8_1-DROSHA_4-interaction-shap	DGCR8_1	DROSHA_4	1064	0.9252462406015037	0.975	0.025000000000000022	3255	0.8491443932411675	0.983	0.017000000000000015	16595	0.851422416390479	0.994	0.006000000000000005
K562	DGCR8_1-DROSHA_5-interaction-shap	DGCR8_1	DROSHA_5	571	0.8832959719789841	0.887	0.07100000000000006	3748	0.8655456243329775	0.986	0.014000000000000012	23012	0.6079694507213628	0.946	0.05400000000000005
K562	DGCR8_1-DROSHA_6-interaction-shap	DGCR8_1	DROSHA_6	342	0.8889210526315788	0.881	0.07099999999999995	3977	0.8660839829016848	0.984	0.016000000000000014	9370	0.7143712913553896	0.98	0.020000000000000018
K562	DGCR8_1-FMR1_1-interaction-shap	DGCR8_1	FMR1_1	211	0.9886729857819905	1.0	0.0	4108	0.8616886562804285	0.979	0.02100000000000002	74176	0.8926365131578948	0.998	0.0020000000000000018
K562	DGCR8_1-FMR1_2-interaction-shap	DGCR8_1	FMR1_2	501	0.9685928143712574	0.974	0.026000000000000023	3818	0.8546783656364589	0.983	0.017000000000000015	80312	0.8816145158880364	0.998	0.0020000000000000018
K562	DGCR8_1-FMR1_6-interaction-shap	DGCR8_1	FMR1_6	4	0.99975	1.0	0.0	4315	0.8677701042873696	0.981	0.019000000000000017	64267	0.9211544805265532	1.0	0.0
K562	DGCR8_1-NCBP2_1-interaction-shap	DGCR8_1	NCBP2_1	278	0.7127158273381294	0.6895	0.12150000000000005	4041	0.8785676812670131	0.984	0.016000000000000014	14479	0.7323636991504938	0.988	0.01200000000000001
K562	DGCR8_1-NCBP2_3-interaction-shap	DGCR8_1	NCBP2_3	22	0.9823181818181816	1.0	0.0	4297	0.8673064929020248	0.981	0.019000000000000017	4184	0.9416766252390059	0.997	0.0030000000000000027
K562	DGCR8_1-PABPC4_1-interaction-shap	DGCR8_1	PABPC4_1	504	0.9189662698412698	0.9524999999999999	0.0475000000000001	3815	0.8611449541284404	0.983	0.017000000000000015	77454	0.8101855940300049	0.997	0.0030000000000000027
K562	DGCR8_1-PABPC4_3-interaction-shap	DGCR8_1	PABPC4_3	113	0.9958938053097344	1.0	0.0	4206	0.8644533999048978	0.9795	0.020499999999999963	74630	0.9807710840144713	0.999	0.0010000000000000009
K562	DGCR8_1-PABPC4_4-interaction-shap	DGCR8_1	PABPC4_4	239	0.9763598326359831	0.985	0.010000000000000009	4080	0.861538480392157	0.98	0.020000000000000018	78733	0.9752812035614036	0.999	0.0010000000000000009
K562	DGCR8_1-PABPC4_5-interaction-shap	DGCR8_1	PABPC4_5	200	0.9923950000000002	1.0	0.0	4119	0.8618470502549163	0.978	0.02200000000000002	124829	0.7919290068814138	0.996	0.0040000000000000036
K562	DGCR8_1-PABPC4_6-interaction-shap	DGCR8_1	PABPC4_6	192	0.9920833333333333	1.0	0.0	4127	0.8621146110976496	0.978	0.02200000000000002	165586	0.8130422378703512	0.997	0.0030000000000000027
K562	DGCR8_1-RBFOX2_1-interaction-shap	DGCR8_1	RBFOX2_1	922	0.985587852494577	0.994	0.006000000000000005	3397	0.8359478952016486	0.966	0.03400000000000003	17407	0.8327014993967944	0.989	0.01100000000000001
K562	DGCR8_1-RBFOX2_2-interaction-shap	DGCR8_1	RBFOX2_2	213	0.9835446009389671	0.992	0.008000000000000007	4106	0.8618928397467122	0.979	0.02100000000000002	34707	0.7953853977583772	0.988	0.01200000000000001
K562	DGCR8_1-RBFOX2_3-interaction-shap	DGCR8_1	RBFOX2_3	953	0.939501573976915	0.973	0.027000000000000024	3366	0.8476179441473559	0.984	0.016000000000000014	32822	0.8342389555785753	0.986	0.014000000000000012
K562	DGCR8_1-RBFOX2_4-interaction-shap	DGCR8_1	RBFOX2_4	371	0.8936819407008085	0.889	0.07599999999999996	3948	0.8654688449848025	0.984	0.016000000000000014	22467	0.7634909867806116	0.982	0.018000000000000016
K562	DGCR8_1-RBFOX2_5-interaction-shap	DGCR8_1	RBFOX2_5	571	0.8830683012259194	0.888	0.07000000000000006	3748	0.865580309498399	0.987	0.013000000000000012	28602	0.8232197398783302	0.986	0.014000000000000012
K562	DGCR8_1-RBFOX2_6-interaction-shap	DGCR8_1	RBFOX2_6	36	0.9980833333333332	1.0	0.0	4283	0.8667980387578799	0.98	0.020000000000000018	23095	0.8449402468066681	0.993	0.007000000000000006
K562	DGCR8_2-DROSHA_2-interaction-shap	DGCR8_2	DROSHA_2	4515	0.7977787375415284	0.972	0.028000000000000025	4628	0.9323869922212618	0.994	0.006000000000000005	82339	0.765203694482566	0.989	0.01100000000000001
K562	DGCR8_2-DROSHA_3-interaction-shap	DGCR8_2	DROSHA_3	1022	0.9434129158512721	0.979	0.02100000000000002	8121	0.8561618027336534	0.988	0.01200000000000001	33501	0.8752707083370646	0.998	0.0020000000000000018
K562	DGCR8_2-DROSHA_4-interaction-shap	DGCR8_2	DROSHA_4	1254	0.858744019138756	0.971	0.029000000000000026	7889	0.8670545062745594	0.988	0.01200000000000001	16405	0.8556508381590978	0.994	0.006000000000000005
K562	DGCR8_2-DROSHA_5-interaction-shap	DGCR8_2	DROSHA_5	567	0.8824761904761904	0.886	0.07099999999999995	8576	0.864819729477612	0.989	0.01100000000000001	23016	0.6080374956551964	0.946	0.05400000000000005
K562	DGCR8_2-DROSHA_6-interaction-shap	DGCR8_2	DROSHA_6	342	0.8889210526315788	0.881	0.07099999999999995	8801	0.8650206794682422	0.988	0.01200000000000001	9370	0.7143712913553896	0.98	0.020000000000000018
K562	DGCR8_2-FMR1_2-interaction-shap	DGCR8_2	FMR1_2	318	0.9795	0.996	0.0040000000000000036	8825	0.8618217563739377	0.987	0.013000000000000012	80495	0.8817691657866948	0.998	0.0020000000000000018
K562	DGCR8_2-FMR1_5-interaction-shap	DGCR8_2	FMR1_5	20	0.9995499999999999	1.0	0.0	9123	0.8656217253096569	0.987	0.013000000000000012	66507	0.8697126768610822	0.998	0.0020000000000000018
K562	DGCR8_2-PABPC4_3-interaction-shap	DGCR8_2	PABPC4_3	113	0.9958938053097344	1.0	0.0	9030	0.8642881506090808	0.986	0.014000000000000012	74630	0.9807710840144713	0.999	0.0010000000000000009
K562	DGCR8_2-PABPC4_4-interaction-shap	DGCR8_2	PABPC4_4	8	0.9998750000000001	1.0	0.0	9135	0.8657973727422004	0.987	0.013000000000000012	78964	0.9752819765969302	0.999	0.0010000000000000009
K562	DGCR8_2-PABPC4_5-interaction-shap	DGCR8_2	PABPC4_5	16	0.99675	1.0	0.0	9127	0.8656853292429058	0.987	0.013000000000000012	125013	0.7922235047555055	0.996	0.0040000000000000036
K562	DGCR8_2-PABPC4_6-interaction-shap	DGCR8_2	PABPC4_6	28	0.9978571428571428	1.0	0.0	9115	0.865509380142622	0.987	0.013000000000000012	165750	0.8132184132730015	0.997	0.0030000000000000027
K562	DGCR8_2-RBFOX2_2-interaction-shap	DGCR8_2	RBFOX2_2	301	0.9870730897009966	0.995	0.0050000000000000044	8842	0.8617902058357837	0.986	0.014000000000000012	34619	0.7948764262399259	0.988	0.01200000000000001
K562	DGCR8_2-RBFOX2_3-interaction-shap	DGCR8_2	RBFOX2_3	911	0.9372788144895721	0.971	0.029000000000000026	8232	0.8580171282798834	0.988	0.01200000000000001	32864	0.8344350961538463	0.986	0.014000000000000012
K562	DGCR8_2-RBFOX2_4-interaction-shap	DGCR8_2	RBFOX2_4	455	0.9124945054945054	0.928	0.07199999999999995	8688	0.863475253222836	0.988	0.01200000000000001	22383	0.7626199794486886	0.982	0.018000000000000016
K562	DGCR8_2-RBFOX2_5-interaction-shap	DGCR8_2	RBFOX2_5	571	0.8830683012259194	0.888	0.07000000000000006	8572	0.8647720485300979	0.989	0.01100000000000001	28602	0.8232197398783302	0.986	0.014000000000000012
K562	DGCR8_2-RBFOX2_6-interaction-shap	DGCR8_2	RBFOX2_6	44	0.9979772727272728	1.0	0.0	9099	0.8652760742938785	0.986	0.014000000000000012	23087	0.8448873825096375	0.993	0.007000000000000006
K562	DGCR8_3-DROSHA_3-interaction-shap	DGCR8_3	DROSHA_3	2132	0.9573513133208255	0.996	0.0040000000000000036	4692	0.7501745524296675	0.957	0.04300000000000004	32391	0.8720181223179279	0.998	0.0020000000000000018
K562	DGCR8_3-DROSHA_4-interaction-shap	DGCR8_3	DROSHA_4	1744	0.8666118119266055	0.994	0.006000000000000005	5080	0.7971498031496063	0.967	0.03300000000000003	15915	0.8546934338674207	0.993	0.007000000000000006
K562	DGCR8_3-DROSHA_5-interaction-shap	DGCR8_3	DROSHA_5	642	0.8678473520249221	0.986	0.014000000000000012	6182	0.8094037528307991	0.982	0.018000000000000016	22941	0.6075496708949043	0.941	0.05900000000000005
K562	DGCR8_3-DROSHA_6-interaction-shap	DGCR8_3	DROSHA_6	673	0.880367013372957	0.877	0.08599999999999997	6151	0.8077393919687855	0.986	0.014000000000000012	9039	0.7086163292399603	0.981	0.019000000000000017
K562	DGCR8_3-FMR1_5-interaction-shap	DGCR8_3	FMR1_5	20	0.9995499999999999	1.0	0.0	6804	0.8143593474426808	0.982	0.018000000000000016	66507	0.8697126768610822	0.998	0.0020000000000000018
K562	DGCR8_3-NCBP2_3-interaction-shap	DGCR8_3	NCBP2_3	194	0.9983969072164948	0.999	0.0010000000000000009	6630	0.8095328808446456	0.979	0.02100000000000002	4012	0.939156779661017	0.997	0.0030000000000000027
K562	DGCR8_3-PABPC4_3-interaction-shap	DGCR8_3	PABPC4_3	159	0.9936037735849057	1.0	0.0	6665	0.8106390097524381	0.98	0.020000000000000018	74584	0.9807666389574169	0.999	0.0010000000000000009
K562	DGCR8_3-PABPC4_4-interaction-shap	DGCR8_3	PABPC4_4	87	0.979103448275862	1.0	0.0	6737	0.8127816535549948	0.982	0.018000000000000016	78885	0.9752802560689611	0.999	0.0010000000000000009
K562	DGCR8_3-PABPC4_5-interaction-shap	DGCR8_3	PABPC4_5	445	0.9018359550561797	0.96	0.040000000000000036	6379	0.8088375920990752	0.983	0.017000000000000015	124584	0.7918582482501765	0.996	0.0040000000000000036
K562	DGCR8_3-PABPC4_6-interaction-shap	DGCR8_3	PABPC4_6	1119	0.5543476318141198	0.927	0.07299999999999995	5705	0.8660082383873797	0.989	0.01100000000000001	164659	0.8150090611506204	0.997	0.0030000000000000027
K562	DGCR8_3-RBFOX2_3-interaction-shap	DGCR8_3	RBFOX2_3	1460	0.9094342465753424	0.989	0.01100000000000001	5364	0.7891718866517523	0.979	0.02100000000000002	32315	0.8339459074733095	0.986	0.014000000000000012
K562	DGCR8_3-RBFOX2_4-interaction-shap	DGCR8_3	RBFOX2_4	652	0.6568159509202455	0.867	0.133	6172	0.8316020738820481	0.987	0.013000000000000012	22186	0.7688030289371676	0.983	0.017000000000000015
K562	DGCR8_3-RBFOX2_5-interaction-shap	DGCR8_3	RBFOX2_5	600	0.9353833333333333	0.996	0.0040000000000000036	6224	0.8032875964010283	0.981	0.019000000000000017	28573	0.8220604416757078	0.985	0.015000000000000013
K562	DGCR8_3-RBFOX2_6-interaction-shap	DGCR8_3	RBFOX2_6	58	0.9964310344827586	1.0	0.0	6766	0.8133459946792788	0.982	0.018000000000000016	23073	0.8447983790577731	0.993	0.007000000000000006
K562	DGCR8_4-DROSHA_4-interaction-shap	DGCR8_4	DROSHA_4	2305	0.929570065075922	0.993	0.007000000000000006	4152	0.8775505780346821	0.961	0.039000000000000035	15354	0.8448064348052624	0.994	0.006000000000000005
K562	DGCR8_4-DROSHA_5-interaction-shap	DGCR8_4	DROSHA_5	600	0.9341233333333332	0.9904999999999999	0.009500000000000064	5857	0.8922272494451083	0.982	0.018000000000000016	22983	0.6062951311839185	0.94	0.06000000000000005
K562	DGCR8_4-DROSHA_6-interaction-shap	DGCR8_4	DROSHA_6	657	0.8774627092846272	0.876	0.08299999999999996	5800	0.8982337931034482	0.986	0.014000000000000012	9055	0.709130535615682	0.981	0.019000000000000017
K562	DGCR8_4-FMR1_4-interaction-shap	DGCR8_4	FMR1_4	4	0.999	1.0	0.0	6453	0.8960565628389896	0.982	0.018000000000000016	60041	0.9831807265035559	1.0	0.0
K562	DGCR8_4-PABPC4_5-interaction-shap	DGCR8_4	PABPC4_5	253	0.8333478260869565	0.831	0.051999999999999935	6204	0.8986802063185042	0.985	0.015000000000000013	124776	0.792166346092197	0.996	0.0040000000000000036
K562	DGCR8_4-RBFOX2_4-interaction-shap	DGCR8_4	RBFOX2_4	463	0.9139524838012958	0.931	0.06899999999999995	5994	0.8947429095762429	0.984	0.016000000000000014	22375	0.7625362234636871	0.982	0.018000000000000016
K562	DGCR8_4-RBFOX2_5-interaction-shap	DGCR8_4	RBFOX2_5	411	0.9036593673965937	0.902	0.09099999999999997	6046	0.8956078398941448	0.984	0.016000000000000014	28762	0.8232584312634725	0.986	0.014000000000000012
K562	DGCR8_4-RBFOX2_6-interaction-shap	DGCR8_4	RBFOX2_6	50	0.99626	1.0	0.0	6407	0.8953388481348524	0.982	0.018000000000000016	23081	0.8448513062692258	0.993	0.007000000000000006
K562	DGCR8_5-DROSHA_5-interaction-shap	DGCR8_5	DROSHA_5	2141	0.8294988323213451	0.997	0.0030000000000000027	4576	0.9228583916083916	0.989	0.01100000000000001	21442	0.5931815129185711	0.92	0.07999999999999996
K562	DGCR8_5-DROSHA_6-interaction-shap	DGCR8_5	DROSHA_6	1136	0.9275625	0.993	0.007000000000000006	5581	0.8860860060920982	0.993	0.007000000000000006	8576	0.693092234141791	0.976	0.02400000000000002
K562	DGCR8_5-PABPC4_5-interaction-shap	DGCR8_5	PABPC4_5	342	0.8746198830409356	0.8665	0.09699999999999998	6375	0.8940920784313726	0.994	0.006000000000000005	124687	0.7920237474636489	0.996	0.0040000000000000036
K562	DGCR8_5-PABPC4_6-interaction-shap	DGCR8_5	PABPC4_6	425	0.2338423529411765	0.162	0.061	6292	0.9376309599491418	0.995	0.0050000000000000044	165353	0.8147388254219762	0.997	0.0030000000000000027
K562	DGCR8_5-RBFOX2_5-interaction-shap	DGCR8_5	RBFOX2_5	731	0.9267811217510261	0.951	0.049000000000000044	5986	0.8889876378215836	0.994	0.006000000000000005	28442	0.8217595809014837	0.986	0.014000000000000012
K562	DGCR8_5-RBFOX2_6-interaction-shap	DGCR8_5	RBFOX2_6	326	0.9244325153374233	0.9515	0.04849999999999999	6391	0.8915024252855578	0.993	0.007000000000000006	22805	0.8440456478842359	0.993	0.007000000000000006
K562	DGCR8_6-DROSHA_6-interaction-shap	DGCR8_6	DROSHA_6	1099	0.9515022747952685	0.997	0.0030000000000000027	1960	0.7593285714285715	0.984	0.016000000000000014	8613	0.6910448159758503	0.973	0.027000000000000024
K562	DGCR8_6-FMR1_6-interaction-shap	DGCR8_6	FMR1_6	4	0.99875	1.0	0.0	3055	0.8281472995090016	0.99	0.010000000000000009	64267	0.9211545427668943	1.0	0.0
K562	DGCR8_6-PABPC4_6-interaction-shap	DGCR8_6	PABPC4_6	54	0.6282407407407408	0.9984999999999999	0.0015000000000000568	3005	0.8319667221297837	0.99	0.010000000000000009	165724	0.8133098826965315	0.997	0.0030000000000000027
K562	DGCR8_6-RBFOX2_6-interaction-shap	DGCR8_6	RBFOX2_6	50	0.99626	1.0	0.0	3009	0.8255805915586573	0.99	0.010000000000000009	23081	0.8448513062692258	0.993	0.007000000000000006
K562	DHX30_1-EWSR1_1-interaction-shap	DHX30_1	EWSR1_1	1600	0.9299593750000001	0.986	0.014000000000000012	2412	0.7496616915422886	0.998	0.0020000000000000018	16175	0.8082292426584236	0.988	0.01200000000000001
K562	DHX30_1-EWSR1_2-interaction-shap	DHX30_1	EWSR1_2	1417	0.8900938602681722	0.97	0.030000000000000027	2595	0.7841448940269748	0.999	0.0010000000000000009	34118	0.7788381792602146	0.988	0.01200000000000001
K562	DHX30_1-EWSR1_3-interaction-shap	DHX30_1	EWSR1_3	451	0.6568137472283813	0.98	0.020000000000000018	3561	0.8424307778713843	0.996	0.0040000000000000036	22548	0.751837369167997	0.979	0.02100000000000002
K562	DHX30_1-EWSR1_4-interaction-shap	DHX30_1	EWSR1_4	286	0.9848776223776224	1.0	0.0	3726	0.8090295222758991	0.995	0.0050000000000000044	20757	0.7095912222382811	0.964	0.03600000000000003
K562	DHX30_1-EWSR1_5-interaction-shap	DHX30_1	EWSR1_5	802	0.9638117206982545	0.992	0.008000000000000007	3210	0.7860255451713395	0.996	0.0040000000000000036	16916	0.7506772286592577	0.957	0.04300000000000004
K562	DHX30_1-EWSR1_6-interaction-shap	DHX30_1	EWSR1_6	161	0.822670807453416	0.821	0.09499999999999997	3851	0.8215188262788886	0.996	0.0040000000000000036	8082	0.8625949022519178	0.9915	0.008499999999999952
K562	DHX30_1-FUS_1-interaction-shap	DHX30_1	FUS_1	1398	0.9491266094420601	0.985	0.015000000000000013	2614	0.7533435348125478	0.997	0.0030000000000000027	9097	0.8108535781026712	0.99	0.010000000000000009
K562	DHX30_1-FUS_2-interaction-shap	DHX30_1	FUS_2	1122	0.9371327985739752	0.97	0.030000000000000027	2890	0.7766975778546713	0.998	0.0020000000000000018	30015	0.7858656671664167	0.987	0.013000000000000012
K562	DHX30_1-FUS_3-interaction-shap	DHX30_1	FUS_3	219	0.9893561643835616	1.0	0.0	3793	0.8118771421038755	0.995	0.0050000000000000044	16102	0.7315326046453856	0.982	0.018000000000000016
K562	DHX30_1-FUS_4-interaction-shap	DHX30_1	FUS_4	105	0.9856666666666666	1.0	0.0	3907	0.8171548502687483	0.995	0.0050000000000000044	13217	0.7397820231520013	0.958	0.04200000000000004
K562	DHX30_1-FUS_5-interaction-shap	DHX30_1	FUS_5	618	0.9539563106796117	0.986	0.014000000000000012	3394	0.7974584560989982	0.997	0.0030000000000000027	12071	0.838094027006876	0.982	0.018000000000000016
K562	DHX30_1-FUS_6-interaction-shap	DHX30_1	FUS_6	77	0.4845974025974026	0.11	0.11	3935	0.8281588310038119	0.995	0.0050000000000000044	9268	0.9492895986189037	0.997	0.0030000000000000027
K562	DHX30_2-EWSR1_2-interaction-shap	DHX30_2	EWSR1_2	4488	0.9169122103386809	0.996	0.0040000000000000036	4567	0.7643825268228598	0.993	0.007000000000000006	31047	0.763956646374851	0.985	0.015000000000000013
K562	DHX30_2-EWSR1_3-interaction-shap	DHX30_2	EWSR1_3	1132	0.816274734982332	0.99	0.010000000000000009	7923	0.8433691783415375	0.996	0.0040000000000000036	21867	0.7465417752778158	0.978	0.02200000000000002
K562	DHX30_2-EWSR1_4-interaction-shap	DHX30_2	EWSR1_4	924	0.7220865800865799	0.9415	0.05349999999999999	8131	0.8533795351125324	0.997	0.0030000000000000027	20119	0.7129306625577813	0.966	0.03400000000000003
K562	DHX30_2-EWSR1_5-interaction-shap	DHX30_2	EWSR1_5	803	0.9297272727272726	0.97	0.030000000000000027	8252	0.8312489093553077	0.996	0.0040000000000000036	16915	0.7522827076559268	0.96	0.040000000000000036
K562	DHX30_2-EWSR1_6-interaction-shap	DHX30_2	EWSR1_6	259	0.8888262548262549	0.917	0.06299999999999994	8796	0.838543769895407	0.995	0.0050000000000000044	7984	0.860938877755511	0.992	0.008000000000000007
K562	DHX30_2-FUS_2-interaction-shap	DHX30_2	FUS_2	2264	0.9187742932862191	0.992	0.008000000000000007	6791	0.8137140332793401	0.996	0.0040000000000000036	28873	0.7813222041353513	0.986	0.014000000000000012
K562	DHX30_2-FUS_3-interaction-shap	DHX30_2	FUS_3	894	0.8759630872483222	0.993	0.007000000000000006	8161	0.8360404362210514	0.995	0.0050000000000000044	15427	0.7268228430673495	0.981	0.019000000000000017
K562	DHX30_2-FUS_4-interaction-shap	DHX30_2	FUS_4	408	0.6971740196078432	0.889	0.10899999999999999	8647	0.8467202497976177	0.996	0.0040000000000000036	12914	0.7431273811367508	0.961	0.039000000000000035
K562	DHX30_2-FUS_5-interaction-shap	DHX30_2	FUS_5	512	0.944880859375	0.978	0.019000000000000017	8543	0.8336951890436615	0.996	0.0040000000000000036	12177	0.8394841915085819	0.983	0.017000000000000015
K562	DHX30_2-FUS_6-interaction-shap	DHX30_2	FUS_6	276	0.9891992753623189	0.991	0.0040000000000000036	8779	0.835290807609067	0.995	0.0050000000000000044	9069	0.9441295622450104	0.998	0.0020000000000000018
K562	DHX30_3-EWSR1_3-interaction-shap	DHX30_3	EWSR1_3	1295	0.8122602316602316	0.998	0.0020000000000000018	2134	0.8550716963448922	0.988	0.01200000000000001	21704	0.7462576022852929	0.975	0.025000000000000022
K562	DHX30_3-EWSR1_4-interaction-shap	DHX30_3	EWSR1_4	852	0.7119084507042254	0.993	0.007000000000000006	2577	0.8808901823826155	0.994	0.006000000000000005	20191	0.71339279877173	0.963	0.03700000000000003
K562	DHX30_3-EWSR1_5-interaction-shap	DHX30_3	EWSR1_5	309	0.22622977346278314	0.004	0.002	3120	0.8995817307692306	0.995	0.0050000000000000044	17409	0.769804583835947	0.962	0.038000000000000034
K562	DHX30_3-EWSR1_6-interaction-shap	DHX30_3	EWSR1_6	8	0.9998750000000001	1.0	0.0	3421	0.8385270388775211	0.994	0.006000000000000005	8235	0.8616809957498481	0.991	0.009000000000000008
K562	DHX30_3-FUS_3-interaction-shap	DHX30_3	FUS_3	1302	0.8109631336405531	0.998	0.0020000000000000018	2127	0.8560065820404326	0.988	0.01200000000000001	15019	0.7284062187895333	0.978	0.02200000000000002
K562	DHX30_3-FUS_4-interaction-shap	DHX30_3	FUS_4	628	0.6135652866242038	0.997	0.0030000000000000027	2801	0.8894255622991788	0.993	0.007000000000000006	12694	0.7480601071372301	0.957	0.04300000000000004
K562	DHX30_3-FUS_5-interaction-shap	DHX30_3	FUS_5	305	0.2161016393442623	0.004	0.002	3124	0.8997083866837389	0.995	0.0050000000000000044	12384	0.8591946866925064	0.984	0.016000000000000014
K562	DHX30_3-FUS_6-interaction-shap	DHX30_3	FUS_6	424	0.9919433962264151	0.993	0.006000000000000005	3005	0.8173098169717138	0.994	0.006000000000000005	8921	0.9432514292119719	0.998	0.0020000000000000018
K562	DHX30_4-EWSR1_4-interaction-shap	DHX30_4	EWSR1_4	371	0.989932614555256	1.0	0.0	1243	0.9217634754625905	0.974	0.026000000000000023	20672	0.7083685661764706	0.963	0.03700000000000003
K562	DHX30_4-EWSR1_5-interaction-shap	DHX30_4	EWSR1_5	65	0.9960461538461538	1.0	0.0	1549	0.9349735313105229	0.992	0.008000000000000007	17653	0.7594567495609812	0.96	0.040000000000000036
K562	DHX30_4-EWSR1_6-interaction-shap	DHX30_4	EWSR1_6	8	0.9998750000000001	1.0	0.0	1606	0.9371220423412204	0.993	0.007000000000000006	8235	0.8616809957498481	0.991	0.009000000000000008
K562	DHX30_4-FUS_4-interaction-shap	DHX30_4	FUS_4	364	0.9900906593406593	1.0	0.0	1250	0.9220992	0.974	0.026000000000000023	12958	0.7347430930699181	0.955	0.04500000000000004
K562	DHX30_4-FUS_5-interaction-shap	DHX30_4	FUS_5	65	0.9960461538461538	1.0	0.0	1549	0.9349735313105229	0.992	0.008000000000000007	12624	0.8429527091254754	0.982	0.018000000000000016
K562	DHX30_4-FUS_6-interaction-shap	DHX30_4	FUS_6	8	0.9998750000000001	1.0	0.0	1606	0.9371220423412204	0.993	0.007000000000000006	9337	0.9454140516225769	0.997	0.0030000000000000027
K562	DHX30_5-EWSR1_5-interaction-shap	DHX30_5	EWSR1_5	504	0.9907361111111112	0.995	0.0050000000000000044	2082	0.6263040345821327	0.9755	0.024499999999999966	17214	0.7535785988149181	0.957	0.04300000000000004
K562	DHX30_5-EWSR1_6-interaction-shap	DHX30_5	EWSR1_6	29	0.9847241379310345	1.0	0.0	2557	0.6940707860774346	0.986	0.014000000000000012	8214	0.861381178475773	0.99	0.010000000000000009
K562	DHX30_5-FUS_5-interaction-shap	DHX30_5	FUS_5	373	0.9900965147453082	0.993	0.007000000000000006	2213	0.6479846362403976	0.98	0.020000000000000018	12316	0.8393043195842805	0.981	0.019000000000000017
K562	DHX30_5-FUS_6-interaction-shap	DHX30_5	FUS_6	29	0.9847241379310345	1.0	0.0	2557	0.6940707860774346	0.986	0.014000000000000012	9316	0.9453384499785314	0.997	0.0030000000000000027
K562	DHX30_6-EWSR1_6-interaction-shap	DHX30_6	EWSR1_6	54	0.9902592592592593	1.0	0.0	884	0.9856764705882353	0.996	0.0040000000000000036	8189	0.8609681279765538	0.99	0.010000000000000009
K562	DHX30_6-FUS_6-interaction-shap	DHX30_6	FUS_6	1	0.574	0.574	0.0	937	0.9863799359658485	1.0	0.0	9344	0.9455004280821917	0.997	0.0030000000000000027
