Cell Line	Data Mode	Feature	Zero Cutoff	% Non Zero
K562	All-Data	SSB_2_shap	0.001	0.014664782370770462
K562	All-Data	SSB_2_shap	0.01	0.014664782370770462
K562	All-Data	SSB_2_shap	0.05	0.013445289942043236
K562	All-Data	SSB_2_shap	0.1	0.0
K562	All-Data	SUPV3L1_2_shap	1e-10	0.0
K562	All-Data	SUPV3L1_2_shap	1e-09	0.0
K562	All-Data	SUPV3L1_2_shap	1e-08	0.0
K562	All-Data	SUPV3L1_2_shap	1e-07	0.0
K562	All-Data	SUPV3L1_2_shap	1e-06	0.0
K562	All-Data	SUPV3L1_2_shap	1e-05	0.0
K562	All-Data	SUPV3L1_2_shap	0.0001	0.0
K562	All-Data	SUPV3L1_2_shap	0.001	0.0
K562	All-Data	SUPV3L1_2_shap	0.01	0.0
K562	All-Data	SUPV3L1_2_shap	0.05	0.0
K562	All-Data	SUPV3L1_2_shap	0.1	0.0
K562	All-Data	TAF15_2_shap	1e-10	100.0
K562	All-Data	TAF15_2_shap	1e-09	100.0
K562	All-Data	TAF15_2_shap	1e-08	100.0
K562	All-Data	TAF15_2_shap	1e-07	100.0
K562	All-Data	TAF15_2_shap	1e-06	100.0
K562	All-Data	TAF15_2_shap	1e-05	100.0
K562	All-Data	TAF15_2_shap	0.0001	100.0
K562	All-Data	TAF15_2_shap	0.001	6.905136610166091
K562	All-Data	TAF15_2_shap	0.01	0.42534043520443093
K562	All-Data	TAF15_2_shap	0.05	0.02789395973050761
K562	All-Data	TAF15_2_shap	0.1	0.02789395973050761
K562	All-Data	TARDBP_2_shap	1e-10	99.99966039451353
K562	All-Data	TARDBP_2_shap	1e-09	99.99966039451353
K562	All-Data	TARDBP_2_shap	1e-08	99.98567482311572
K562	All-Data	TARDBP_2_shap	1e-07	99.36615723270926
K562	All-Data	TARDBP_2_shap	1e-06	92.78630093213988
K562	All-Data	TARDBP_2_shap	1e-05	20.81917474323124
K562	All-Data	TARDBP_2_shap	0.0001	8.715650641661412
K562	All-Data	TARDBP_2_shap	0.001	3.2015535407345204
K562	All-Data	TARDBP_2_shap	0.01	0.03794319480774084
K562	All-Data	TARDBP_2_shap	0.05	0.026180495685080744
K562	All-Data	TARDBP_2_shap	0.1	0.011222417666894871
K562	All-Data	TBRG4_2_shap	1e-10	100.0
K562	All-Data	TBRG4_2_shap	1e-09	100.0
K562	All-Data	TBRG4_2_shap	1e-08	100.0
K562	All-Data	TBRG4_2_shap	1e-07	100.0
K562	All-Data	TBRG4_2_shap	1e-06	100.0
K562	All-Data	TBRG4_2_shap	1e-05	100.0
K562	All-Data	TBRG4_2_shap	0.0001	18.48571457239424
K562	All-Data	TBRG4_2_shap	0.001	0.46278965839547215
K562	All-Data	TBRG4_2_shap	0.01	0.06004842465504958
K562	All-Data	TBRG4_2_shap	0.05	0.05611208833447435
K562	All-Data	TBRG4_2_shap	0.1	0.02851142425138216
K562	All-Data	TIA1_2_shap	1e-10	100.0
K562	All-Data	TIA1_2_shap	1e-09	100.0
K562	All-Data	TIA1_2_shap	1e-08	100.0
K562	All-Data	TIA1_2_shap	1e-07	100.0
K562	All-Data	TIA1_2_shap	1e-06	100.0
K562	All-Data	TIA1_2_shap	1e-05	100.0
K562	All-Data	TIA1_2_shap	0.0001	99.99996912677396
K562	All-Data	TIA1_2_shap	0.001	99.98950310314513
K562	All-Data	TIA1_2_shap	0.01	14.33905439939612
K562	All-Data	TIA1_2_shap	0.05	2.8643870391109747
K562	All-Data	TIA1_2_shap	0.1	2.8548009024243974
K562	All-Data	TRA2A_2_shap	1e-10	100.0
K562	All-Data	TRA2A_2_shap	1e-09	100.0
K562	All-Data	TRA2A_2_shap	1e-08	100.0
K562	All-Data	TRA2A_2_shap	1e-07	99.99996912677396
K562	All-Data	TRA2A_2_shap	1e-06	99.9978080009509
K562	All-Data	TRA2A_2_shap	1e-05	99.99566231174086
K562	All-Data	TRA2A_2_shap	0.0001	99.95552711788402
K562	All-Data	TRA2A_2_shap	0.001	99.04913551107924
K562	All-Data	TRA2A_2_shap	0.01	0.9234336275809052
K562	All-Data	TRA2A_2_shap	0.05	0.7917438818913864
K562	All-Data	TRA2A_2_shap	0.1	0.6940146848499678
K562	All-Data	TROVE2_2_shap	1e-10	100.0
K562	All-Data	TROVE2_2_shap	1e-09	100.0
K562	All-Data	TROVE2_2_shap	1e-08	100.0
K562	All-Data	TROVE2_2_shap	1e-07	100.0
K562	All-Data	TROVE2_2_shap	1e-06	100.0
K562	All-Data	TROVE2_2_shap	1e-05	100.0
K562	All-Data	TROVE2_2_shap	0.0001	99.92556465200857
K562	All-Data	TROVE2_2_shap	0.001	0.04573868438378199
K562	All-Data	TROVE2_2_shap	0.01	0.04573868438378199
K562	All-Data	TROVE2_2_shap	0.05	0.04573868438378199
K562	All-Data	TROVE2_2_shap	0.1	0.04573868438378199
K562	All-Data	U2AF1_2_shap	1e-10	100.0
K562	All-Data	U2AF1_2_shap	1e-09	100.0
K562	All-Data	U2AF1_2_shap	1e-08	100.0
K562	All-Data	U2AF1_2_shap	1e-07	99.99595560738828
K562	All-Data	U2AF1_2_shap	1e-06	99.97289330753361
K562	All-Data	U2AF1_2_shap	1e-05	97.8208133397035
K562	All-Data	U2AF1_2_shap	0.0001	12.487417230810554
K562	All-Data	U2AF1_2_shap	0.001	0.914850870740749
K562	All-Data	U2AF1_2_shap	0.01	0.2137507805137459
K562	All-Data	U2AF1_2_shap	0.05	0.018276949817886558
K562	All-Data	U2AF1_2_shap	0.1	0.008953235552680915
K562	All-Data	U2AF2_2_shap	1e-10	100.0
K562	All-Data	U2AF2_2_shap	1e-09	100.0
K562	All-Data	U2AF2_2_shap	1e-08	100.0
K562	All-Data	U2AF2_2_shap	1e-07	99.99981476064373
K562	All-Data	U2AF2_2_shap	1e-06	99.9666723524858
K562	All-Data	U2AF2_2_shap	1e-05	99.40535079317176
K562	All-Data	U2AF2_2_shap	0.0001	17.564102465149915
K562	All-Data	U2AF2_2_shap	0.001	1.022613866246379
K562	All-Data	U2AF2_2_shap	0.01	0.07441991137840463
K562	All-Data	U2AF2_2_shap	0.05	0.02276900420724888
K562	All-Data	U2AF2_2_shap	0.1	0.005356504718586686
K562	All-Data	UCHL5_2_shap	1e-10	100.0
K562	All-Data	UCHL5_2_shap	1e-09	100.0
K562	All-Data	UCHL5_2_shap	1e-08	100.0
K562	All-Data	UCHL5_2_shap	1e-07	100.0
K562	All-Data	UCHL5_2_shap	1e-06	100.0
K562	All-Data	UCHL5_2_shap	1e-05	100.0
K562	All-Data	UCHL5_2_shap	0.0001	99.99993825354791
K562	All-Data	UCHL5_2_shap	0.001	99.9902594971832
K562	All-Data	UCHL5_2_shap	0.01	98.18629058960914
K562	All-Data	UCHL5_2_shap	0.05	9.204481866224768
K562	All-Data	UCHL5_2_shap	0.1	8.48933445814787
K562	All-Data	UPF1_2_shap	1e-10	100.0
K562	All-Data	UPF1_2_shap	1e-09	100.0
K562	All-Data	UPF1_2_shap	1e-08	100.0
K562	All-Data	UPF1_2_shap	1e-07	100.0
K562	All-Data	UPF1_2_shap	1e-06	100.0
K562	All-Data	UPF1_2_shap	1e-05	100.0
K562	All-Data	UPF1_2_shap	0.0001	18.757167412383712
K562	All-Data	UPF1_2_shap	0.001	2.9173654950020103
K562	All-Data	UPF1_2_shap	0.01	0.20614053029396712
K562	All-Data	UPF1_2_shap	0.05	0.0528240897608174
K562	All-Data	UPF1_2_shap	0.1	0.016193007059934966
K562	All-Data	UTP18_2_shap	1e-10	100.0
K562	All-Data	UTP18_2_shap	1e-09	100.0
K562	All-Data	UTP18_2_shap	1e-08	100.0
K562	All-Data	UTP18_2_shap	1e-07	99.99141724315984
K562	All-Data	UTP18_2_shap	1e-06	89.98670135788166
K562	All-Data	UTP18_2_shap	1e-05	2.482037571172434
K562	All-Data	UTP18_2_shap	0.0001	1.6139596378879315
K562	All-Data	UTP18_2_shap	0.001	0.0432688263002838
K562	All-Data	UTP18_2_shap	0.01	0.0
K562	All-Data	UTP18_2_shap	0.05	0.0
K562	All-Data	UTP18_2_shap	0.1	0.0
K562	All-Data	UTP3_2_shap	1e-10	0.0
K562	All-Data	UTP3_2_shap	1e-09	0.0
K562	All-Data	UTP3_2_shap	1e-08	0.0
K562	All-Data	UTP3_2_shap	1e-07	0.0
K562	All-Data	UTP3_2_shap	1e-06	0.0
K562	All-Data	UTP3_2_shap	1e-05	0.0
K562	All-Data	UTP3_2_shap	0.0001	0.0
K562	All-Data	UTP3_2_shap	0.001	0.0
K562	All-Data	UTP3_2_shap	0.01	0.0
K562	All-Data	UTP3_2_shap	0.05	0.0
K562	All-Data	UTP3_2_shap	0.1	0.0
K562	All-Data	WDR3_2_shap	1e-10	0.0
K562	All-Data	WDR3_2_shap	1e-09	0.0
K562	All-Data	WDR3_2_shap	1e-08	0.0
K562	All-Data	WDR3_2_shap	1e-07	0.0
K562	All-Data	WDR3_2_shap	1e-06	0.0
K562	All-Data	WDR3_2_shap	1e-05	0.0
K562	All-Data	WDR3_2_shap	0.0001	0.0
K562	All-Data	WDR3_2_shap	0.001	0.0
K562	All-Data	WDR3_2_shap	0.01	0.0
K562	All-Data	WDR3_2_shap	0.05	0.0
K562	All-Data	WDR3_2_shap	0.1	0.0
K562	All-Data	WDR43_2_shap	1e-10	0.0
K562	All-Data	WDR43_2_shap	1e-09	0.0
K562	All-Data	WDR43_2_shap	1e-08	0.0
K562	All-Data	WDR43_2_shap	1e-07	0.0
K562	All-Data	WDR43_2_shap	1e-06	0.0
K562	All-Data	WDR43_2_shap	1e-05	0.0
K562	All-Data	WDR43_2_shap	0.0001	0.0
K562	All-Data	WDR43_2_shap	0.001	0.0
K562	All-Data	WDR43_2_shap	0.01	0.0
K562	All-Data	WDR43_2_shap	0.05	0.0
K562	All-Data	WDR43_2_shap	0.1	0.0
K562	All-Data	WRN_2_shap	1e-10	100.0
K562	All-Data	WRN_2_shap	1e-09	100.0
K562	All-Data	WRN_2_shap	1e-08	100.0
K562	All-Data	WRN_2_shap	1e-07	100.0
K562	All-Data	WRN_2_shap	1e-06	2.330805073397236
K562	All-Data	WRN_2_shap	1e-05	1.5572918314846702
K562	All-Data	WRN_2_shap	0.0001	0.2907794794928455
K562	All-Data	WRN_2_shap	0.001	0.05777924254083563
K562	All-Data	WRN_2_shap	0.01	0.00643706763011714
K562	All-Data	WRN_2_shap	0.05	0.0
K562	All-Data	WRN_2_shap	0.1	0.0
K562	All-Data	XRCC6_2_shap	1e-10	100.0
K562	All-Data	XRCC6_2_shap	1e-09	100.0
K562	All-Data	XRCC6_2_shap	1e-08	100.0
K562	All-Data	XRCC6_2_shap	1e-07	100.0
K562	All-Data	XRCC6_2_shap	1e-06	100.0
K562	All-Data	XRCC6_2_shap	1e-05	100.0
K562	All-Data	XRCC6_2_shap	0.0001	8.739361279262994
K562	All-Data	XRCC6_2_shap	0.001	4.512770324037662
K562	All-Data	XRCC6_2_shap	0.01	0.061098114340536316
K562	All-Data	XRCC6_2_shap	0.05	0.05371941331608549
K562	All-Data	XRCC6_2_shap	0.1	0.030070522166590386
K562	All-Data	XRN2_2_shap	1e-10	100.0
K562	All-Data	XRN2_2_shap	1e-09	100.0
K562	All-Data	XRN2_2_shap	1e-08	100.0
K562	All-Data	XRN2_2_shap	1e-07	100.0
K562	All-Data	XRN2_2_shap	1e-06	100.0
K562	All-Data	XRN2_2_shap	1e-05	99.99137093332078
K562	All-Data	XRN2_2_shap	0.0001	99.96790728152754
K562	All-Data	XRN2_2_shap	0.001	99.72567594998846
K562	All-Data	XRN2_2_shap	0.01	1.4632211117294331
K562	All-Data	XRN2_2_shap	0.05	0.9873875153304863
K562	All-Data	XRN2_2_shap	0.1	0.9873875153304863
K562	All-Data	YBX3_2_shap	1e-10	100.0
K562	All-Data	YBX3_2_shap	1e-09	100.0
K562	All-Data	YBX3_2_shap	1e-08	99.99895031031451
K562	All-Data	YBX3_2_shap	1e-07	99.99895031031451
K562	All-Data	YBX3_2_shap	1e-06	99.99876507095826
K562	All-Data	YBX3_2_shap	1e-05	99.99712878997794
K562	All-Data	YBX3_2_shap	0.0001	99.96600857812585
K562	All-Data	YBX3_2_shap	0.001	99.65547023396503
K562	All-Data	YBX3_2_shap	0.01	75.01344914909531
K562	All-Data	YBX3_2_shap	0.05	6.169813548869615
K562	All-Data	YBX3_2_shap	0.1	5.90967574622517
K562	All-Data	YWHAG_2_shap	1e-10	100.0
K562	All-Data	YWHAG_2_shap	1e-09	100.0
K562	All-Data	YWHAG_2_shap	1e-08	100.0
K562	All-Data	YWHAG_2_shap	1e-07	100.0
K562	All-Data	YWHAG_2_shap	1e-06	100.0
K562	All-Data	YWHAG_2_shap	1e-05	99.98928699056283
K562	All-Data	YWHAG_2_shap	0.0001	3.5908186113068554
K562	All-Data	YWHAG_2_shap	0.001	0.1032709411162678
K562	All-Data	YWHAG_2_shap	0.01	0.033188717997006845
K562	All-Data	YWHAG_2_shap	0.05	0.011361347184091646
K562	All-Data	YWHAG_2_shap	0.1	0.0033034351866788204
K562	All-Data	ZC3H11A_2_shap	1e-10	0.0
K562	All-Data	ZC3H11A_2_shap	1e-09	0.0
K562	All-Data	ZC3H11A_2_shap	1e-08	0.0
K562	All-Data	ZC3H11A_2_shap	1e-07	0.0
K562	All-Data	ZC3H11A_2_shap	1e-06	0.0
K562	All-Data	ZC3H11A_2_shap	1e-05	0.0
K562	All-Data	ZC3H11A_2_shap	0.0001	0.0
K562	All-Data	ZC3H11A_2_shap	0.001	0.0
K562	All-Data	ZC3H11A_2_shap	0.01	0.0
K562	All-Data	ZC3H11A_2_shap	0.05	0.0
K562	All-Data	ZC3H11A_2_shap	0.1	0.0
K562	All-Data	ZC3H8_2_shap	1e-10	100.0
K562	All-Data	ZC3H8_2_shap	1e-09	100.0
K562	All-Data	ZC3H8_2_shap	1e-08	100.0
K562	All-Data	ZC3H8_2_shap	1e-07	97.98772943630892
K562	All-Data	ZC3H8_2_shap	1e-06	0.2891277618995061
K562	All-Data	ZC3H8_2_shap	1e-05	0.20357805253233777
K562	All-Data	ZC3H8_2_shap	0.0001	0.1706208837306589
K562	All-Data	ZC3H8_2_shap	0.001	0.007347827798407096
K562	All-Data	ZC3H8_2_shap	0.01	0.0
K562	All-Data	ZC3H8_2_shap	0.05	0.0
K562	All-Data	ZC3H8_2_shap	0.1	0.0
K562	All-Data	ZNF622_2_shap	1e-10	100.0
K562	All-Data	ZNF622_2_shap	1e-09	100.0
K562	All-Data	ZNF622_2_shap	1e-08	99.99996912677396
K562	All-Data	ZNF622_2_shap	1e-07	99.99996912677396
K562	All-Data	ZNF622_2_shap	1e-06	99.99842546547177
K562	All-Data	ZNF622_2_shap	1e-05	99.96014266517754
K562	All-Data	ZNF622_2_shap	0.0001	99.04729855412964
K562	All-Data	ZNF622_2_shap	0.001	93.09359758756611
K562	All-Data	ZNF622_2_shap	0.01	11.296976507790472
K562	All-Data	ZNF622_2_shap	0.05	1.7270945747251705
K562	All-Data	ZNF622_2_shap	0.1	0.3795400043685615
K562	All-Data	ZNF800_2_shap	1e-10	100.0
K562	All-Data	ZNF800_2_shap	1e-09	100.0
K562	All-Data	ZNF800_2_shap	1e-08	100.0
K562	All-Data	ZNF800_2_shap	1e-07	99.99996912677396
K562	All-Data	ZNF800_2_shap	1e-06	99.99996912677396
K562	All-Data	ZNF800_2_shap	1e-05	99.99966039451353
K562	All-Data	ZNF800_2_shap	0.0001	99.99293003123599
K562	All-Data	ZNF800_2_shap	0.001	87.06572369543254
K562	All-Data	ZNF800_2_shap	0.01	3.0776284113949988
K562	All-Data	ZNF800_2_shap	0.05	1.2993614645023506
K562	All-Data	ZNF800_2_shap	0.1	1.0996271286124568
K562	All-Data	ZRANB2_2_shap	1e-10	100.0
K562	All-Data	ZRANB2_2_shap	1e-09	100.0
K562	All-Data	ZRANB2_2_shap	1e-08	100.0
K562	All-Data	ZRANB2_2_shap	1e-07	100.0
K562	All-Data	ZRANB2_2_shap	1e-06	19.651410404740275
K562	All-Data	ZRANB2_2_shap	1e-05	2.128230400711319
K562	All-Data	ZRANB2_2_shap	0.0001	0.5991412612175937
K562	All-Data	ZRANB2_2_shap	0.001	0.0984701544664682
K562	All-Data	ZRANB2_2_shap	0.01	0.005850476335286322
K562	All-Data	ZRANB2_2_shap	0.05	0.0004785350036777731
K562	All-Data	ZRANB2_2_shap	0.1	0.0
K562	All-Data	AARS_3_shap	1e-10	100.0
K562	All-Data	AARS_3_shap	1e-09	100.0
K562	All-Data	AARS_3_shap	1e-08	100.0
K562	All-Data	AARS_3_shap	1e-07	100.0
K562	All-Data	AARS_3_shap	1e-06	100.0
K562	All-Data	AARS_3_shap	1e-05	6.296980366943729
K562	All-Data	AARS_3_shap	0.0001	0.8982102019031801
K562	All-Data	AARS_3_shap	0.001	0.897639047221371
K562	All-Data	AARS_3_shap	0.01	0.003550420995028639
K562	All-Data	AARS_3_shap	0.05	0.003488674542941184
K562	All-Data	AARS_3_shap	0.1	0.0
K562	All-Data	AATF_3_shap	1e-10	100.0
K562	All-Data	AATF_3_shap	1e-09	100.0
K562	All-Data	AATF_3_shap	1e-08	99.99993825354791
K562	All-Data	AATF_3_shap	1e-07	99.99424214334284
K562	All-Data	AATF_3_shap	1e-06	99.76331041253576
K562	All-Data	AATF_3_shap	1e-05	13.977992020814728
K562	All-Data	AATF_3_shap	0.0001	4.574918128063685
K562	All-Data	AATF_3_shap	0.001	0.25564574825508385
K562	All-Data	AATF_3_shap	0.01	0.06483377469182731
K562	All-Data	AATF_3_shap	0.05	0.00719346166818846
K562	All-Data	AATF_3_shap	0.1	0.0
K562	All-Data	ABCF1_3_shap	1e-10	100.0
K562	All-Data	ABCF1_3_shap	1e-09	100.0
K562	All-Data	ABCF1_3_shap	1e-08	100.0
K562	All-Data	ABCF1_3_shap	1e-07	100.0
K562	All-Data	ABCF1_3_shap	1e-06	100.0
K562	All-Data	ABCF1_3_shap	1e-05	5.5597431656325424
K562	All-Data	ABCF1_3_shap	0.0001	4.04186100719269
K562	All-Data	ABCF1_3_shap	0.001	0.012071431383097372
K562	All-Data	ABCF1_3_shap	0.01	0.0035195477689849114
K562	All-Data	ABCF1_3_shap	0.05	0.0035195477689849114
K562	All-Data	ABCF1_3_shap	0.1	0.0
K562	All-Data	ADAT1_3_shap	1e-10	0.0
K562	All-Data	ADAT1_3_shap	1e-09	0.0
K562	All-Data	ADAT1_3_shap	1e-08	0.0
K562	All-Data	ADAT1_3_shap	1e-07	0.0
K562	All-Data	ADAT1_3_shap	1e-06	0.0
K562	All-Data	ADAT1_3_shap	1e-05	0.0
K562	All-Data	ADAT1_3_shap	0.0001	0.0
K562	All-Data	ADAT1_3_shap	0.001	0.0
K562	All-Data	ADAT1_3_shap	0.01	0.0
K562	All-Data	ADAT1_3_shap	0.05	0.0
K562	All-Data	ADAT1_3_shap	0.1	0.0
K562	All-Data	AGGF1_3_shap	1e-10	100.0
K562	All-Data	AGGF1_3_shap	1e-09	100.0
K562	All-Data	AGGF1_3_shap	1e-08	100.0
K562	All-Data	AGGF1_3_shap	1e-07	100.0
K562	All-Data	AGGF1_3_shap	1e-06	99.99996912677396
K562	All-Data	AGGF1_3_shap	1e-05	99.99776169111183
K562	All-Data	AGGF1_3_shap	0.0001	99.95853725742327
K562	All-Data	AGGF1_3_shap	0.001	7.261027723385157
K562	All-Data	AGGF1_3_shap	0.01	0.1999195752461561
K562	All-Data	AGGF1_3_shap	0.05	0.18133389316783227
K562	All-Data	AGGF1_3_shap	0.1	0.17072894002181194
K562	All-Data	AKAP1_3_shap	1e-10	100.0
K562	All-Data	AKAP1_3_shap	1e-09	100.0
K562	All-Data	AKAP1_3_shap	1e-08	100.0
K562	All-Data	AKAP1_3_shap	1e-07	100.0
K562	All-Data	AKAP1_3_shap	1e-06	0.4638547846939807
K562	All-Data	AKAP1_3_shap	1e-05	0.4473684819866304
K562	All-Data	AKAP1_3_shap	0.0001	0.13469988522878218
K562	All-Data	AKAP1_3_shap	0.001	0.005310194879521095
K562	All-Data	AKAP1_3_shap	0.01	0.005279321653477368
K562	All-Data	AKAP1_3_shap	0.05	0.0
K562	All-Data	AKAP1_3_shap	0.1	0.0
K562	All-Data	AKAP8L_3_shap	1e-10	100.0
K562	All-Data	AKAP8L_3_shap	1e-09	100.0
K562	All-Data	AKAP8L_3_shap	1e-08	99.99993825354791
K562	All-Data	AKAP8L_3_shap	1e-07	99.9818619796993
K562	All-Data	AKAP8L_3_shap	1e-06	99.94314695424048
K562	All-Data	AKAP8L_3_shap	1e-05	13.611511391062663
K562	All-Data	AKAP8L_3_shap	0.0001	4.049193398378075
K562	All-Data	AKAP8L_3_shap	0.001	1.0004777631730266
K562	All-Data	AKAP8L_3_shap	0.01	0.04152448902881321
K562	All-Data	AKAP8L_3_shap	0.05	0.0036430406731598206
K562	All-Data	AKAP8L_3_shap	0.1	0.0
K562	All-Data	APEX1_3_shap	1e-10	100.0
K562	All-Data	APEX1_3_shap	1e-09	99.99607910029245
K562	All-Data	APEX1_3_shap	1e-08	99.99289915800993
K562	All-Data	APEX1_3_shap	1e-07	6.726102772338516
K562	All-Data	APEX1_3_shap	1e-06	1.14976524770747
K562	All-Data	APEX1_3_shap	1e-05	0.7063794118804805
K562	All-Data	APEX1_3_shap	0.0001	0.04612459970932858
K562	All-Data	APEX1_3_shap	0.001	0.011531149927332144
K562	All-Data	APEX1_3_shap	0.01	0.007039095537969823
K562	All-Data	APEX1_3_shap	0.05	0.0
K562	All-Data	APEX1_3_shap	0.1	0.0
K562	All-Data	APOBEC3C_3_shap	1e-10	100.0
K562	All-Data	APOBEC3C_3_shap	1e-09	100.0
K562	All-Data	APOBEC3C_3_shap	1e-08	100.0
K562	All-Data	APOBEC3C_3_shap	1e-07	99.99996912677396
K562	All-Data	APOBEC3C_3_shap	1e-06	99.99262129897555
K562	All-Data	APOBEC3C_3_shap	1e-05	99.92627473620757
K562	All-Data	APOBEC3C_3_shap	0.0001	99.15337895881589
K562	All-Data	APOBEC3C_3_shap	0.001	0.3420907811775203
K562	All-Data	APOBEC3C_3_shap	0.01	0.29198353530855087
K562	All-Data	APOBEC3C_3_shap	0.05	0.280869173932809
K562	All-Data	APOBEC3C_3_shap	0.1	0.27651604906064353
K562	All-Data	AQR_3_shap	1e-10	100.0
K562	All-Data	AQR_3_shap	1e-09	100.0
K562	All-Data	AQR_3_shap	1e-08	100.0
K562	All-Data	AQR_3_shap	1e-07	100.0
K562	All-Data	AQR_3_shap	1e-06	100.0
K562	All-Data	AQR_3_shap	1e-05	99.99916642289682
K562	All-Data	AQR_3_shap	0.0001	99.95844463774515
K562	All-Data	AQR_3_shap	0.001	99.61797470093492
K562	All-Data	AQR_3_shap	0.01	94.58105418173987
K562	All-Data	AQR_3_shap	0.05	5.714047549399091
K562	All-Data	AQR_3_shap	0.1	5.501902176639619
K562	All-Data	BUD13_3_shap	1e-10	100.0
K562	All-Data	BUD13_3_shap	1e-09	100.0
K562	All-Data	BUD13_3_shap	1e-08	100.0
K562	All-Data	BUD13_3_shap	1e-07	100.0
K562	All-Data	BUD13_3_shap	1e-06	100.0
K562	All-Data	BUD13_3_shap	1e-05	99.9981630430504
K562	All-Data	BUD13_3_shap	0.0001	99.9782498122522
K562	All-Data	BUD13_3_shap	0.001	99.83431883243634
K562	All-Data	BUD13_3_shap	0.01	96.31145219165172
K562	All-Data	BUD13_3_shap	0.05	4.644027844562569
K562	All-Data	BUD13_3_shap	0.1	4.627850274115656
K562	All-Data	CPEB4_3_shap	1e-10	100.0
K562	All-Data	CPEB4_3_shap	1e-09	100.0
K562	All-Data	CPEB4_3_shap	1e-08	100.0
K562	All-Data	CPEB4_3_shap	1e-07	99.92216859714377
K562	All-Data	CPEB4_3_shap	1e-06	8.933368631721777
K562	All-Data	CPEB4_3_shap	1e-05	1.4127742603739828
K562	All-Data	CPEB4_3_shap	0.0001	0.006159208595723595
K562	All-Data	CPEB4_3_shap	0.001	0.0005711546818089549
K562	All-Data	CPEB4_3_shap	0.01	0.0005094082297215003
K562	All-Data	CPEB4_3_shap	0.05	0.0004939716166996367
K562	All-Data	CPEB4_3_shap	0.1	0.0
K562	All-Data	CPSF6_3_shap	1e-10	100.0
K562	All-Data	CPSF6_3_shap	1e-09	100.0
K562	All-Data	CPSF6_3_shap	1e-08	99.80219524073783
K562	All-Data	CPSF6_3_shap	1e-07	98.54625696866599
K562	All-Data	CPSF6_3_shap	1e-06	11.934354259463223
K562	All-Data	CPSF6_3_shap	1e-05	1.6703958950958653
K562	All-Data	CPSF6_3_shap	0.0001	1.1616360031212831
K562	All-Data	CPSF6_3_shap	0.001	0.1819204844626631
K562	All-Data	CPSF6_3_shap	0.01	0.010527770080911008
K562	All-Data	CPSF6_3_shap	0.05	0.0024698580834981838
K562	All-Data	CPSF6_3_shap	0.1	0.0
K562	All-Data	CSTF2T_3_shap	1e-10	100.0
K562	All-Data	CSTF2T_3_shap	1e-09	100.0
K562	All-Data	CSTF2T_3_shap	1e-08	100.0
K562	All-Data	CSTF2T_3_shap	1e-07	100.0
K562	All-Data	CSTF2T_3_shap	1e-06	99.9995060283833
K562	All-Data	CSTF2T_3_shap	1e-05	99.99928991580099
K562	All-Data	CSTF2T_3_shap	0.0001	99.8657786497749
K562	All-Data	CSTF2T_3_shap	0.001	2.8532726777352324
K562	All-Data	CSTF2T_3_shap	0.01	0.6431201717168832
K562	All-Data	CSTF2T_3_shap	0.05	0.49139370232498547
K562	All-Data	CSTF2T_3_shap	0.1	0.24786569529206456
K562	All-Data	DDX1_3_shap	1e-10	100.0
K562	All-Data	DDX1_3_shap	1e-09	100.0
K562	All-Data	DDX1_3_shap	1e-08	100.0
K562	All-Data	DDX1_3_shap	1e-07	100.0
K562	All-Data	DDX1_3_shap	1e-06	11.914641704634302
K562	All-Data	DDX1_3_shap	1e-05	1.4267135219327256
K562	All-Data	DDX1_3_shap	0.0001	0.273521346134402
K562	All-Data	DDX1_3_shap	0.001	0.014217120593136418
K562	All-Data	DDX1_3_shap	0.01	0.002593350987673093
K562	All-Data	DDX1_3_shap	0.05	0.0
K562	All-Data	DDX1_3_shap	0.1	0.0
K562	All-Data	DDX21_3_shap	1e-10	0.0
K562	All-Data	DDX21_3_shap	1e-09	0.0
K562	All-Data	DDX21_3_shap	1e-08	0.0
K562	All-Data	DDX21_3_shap	1e-07	0.0
K562	All-Data	DDX21_3_shap	1e-06	0.0
K562	All-Data	DDX21_3_shap	1e-05	0.0
K562	All-Data	DDX21_3_shap	0.0001	0.0
K562	All-Data	DDX21_3_shap	0.001	0.0
K562	All-Data	DDX21_3_shap	0.01	0.0
K562	All-Data	DDX21_3_shap	0.05	0.0
K562	All-Data	DDX21_3_shap	0.1	0.0
K562	All-Data	DDX24_3_shap	1e-10	100.0
K562	All-Data	DDX24_3_shap	1e-09	100.0
K562	All-Data	DDX24_3_shap	1e-08	100.0
K562	All-Data	DDX24_3_shap	1e-07	100.0
K562	All-Data	DDX24_3_shap	1e-06	100.0
K562	All-Data	DDX24_3_shap	1e-05	99.99981476064373
K562	All-Data	DDX24_3_shap	0.0001	99.96795359136661
K562	All-Data	DDX24_3_shap	0.001	99.64687204051185
K562	All-Data	DDX24_3_shap	0.01	92.80382148791969
K562	All-Data	DDX24_3_shap	0.05	4.053839818897656
K562	All-Data	DDX24_3_shap	0.1	4.05362370631535
K562	All-Data	DDX3X_3_shap	1e-10	100.0
K562	All-Data	DDX3X_3_shap	1e-09	100.0
K562	All-Data	DDX3X_3_shap	1e-08	100.0
K562	All-Data	DDX3X_3_shap	1e-07	100.0
K562	All-Data	DDX3X_3_shap	1e-06	100.0
K562	All-Data	DDX3X_3_shap	1e-05	100.0
