Data Partition	Model	Cell Line	Feature Pair	# Rows - Both Bound	# Rows - Either Bound	R2 - Both	R2 - Either	Difference R2 - (Both vs. Either)
All	xgboost	HepG2	RPS3_6-SMNDC1_2	186	46387	0.47003459985626606	0.5285525886039266	-0.058517988747660565
All	xgboost	K562	FMR1_5-ZNF800_6	393	57182	0.38491655284174753	0.44344911293652367	-0.05853256009477614
All	xgboost	K562	DDX24_3-UPF1_4	1080	76079	0.3898806926426249	0.4484137452670285	-0.05853305262440356
All	xgboost	K562	BUD13_6-RBM22_1	1765	173364	0.3694192831699069	0.4279580114992131	-0.05853872832930618
All	xgboost	K562	GEMIN5_6-U2AF1_5	563	41771	0.44033025370658063	0.4988721569368464	-0.05854190323026576
All	xgboost	K562	CSTF2T_2-FTO_6	561	26570	0.33897757784712	0.3975390281506612	-0.05856145030354121
All	xgboost	K562	GRWD1_1-GTF2F1_6	312	48234	0.32715938206492456	0.38572615777520647	-0.058566775710281904
All	xgboost	K562	EIF4E_6-UCHL5_2	2190	306140	0.3402907373034808	0.39885986552857733	-0.05856912822509652
All	xgboost	HepG2	PCBP2_2-TIAL1_3	678	38793	0.3273873893705652	0.3859840018020366	-0.058596612431471407
All	xgboost	K562	FMR1_3-TIA1_3	494	51952	0.39277959964543674	0.4513871416372882	-0.058607541991851475
All	xgboost	K562	NONO_6-UCHL5_5	356	149776	0.37430882188250536	0.4329425150080535	-0.058633693125548114
All	xgboost	HepG2	AQR_4-PRPF8_6	43090	429169	0.3396731001119333	0.3983383651322755	-0.058665265020342194
All	xgboost	K562	RBM22_2-UCHL5_6	2581	279778	0.33524970748501703	0.39392738333913724	-0.058677675854120204
All	xgboost	HepG2	EFTUD2_6-RBFOX2_1	2005	90835	0.39589160350768227	0.4545783862141607	-0.058686782706478424
All	xgboost	K562	CPSF6_4-EXOSC10_4	536	12699	0.3809191859963653	0.4396137487217078	-0.05869456272534246
All	xgboost	HepG2	PRPF8_1-PRPF8_4	34476	400343	0.3522184869201709	0.4109234645446125	-0.0587049776244416
All	xgboost	K562	PABPC4_2-PTBP1_5	212	40185	0.4707675334536543	0.5294730654451705	-0.05870553199151618
All	xgboost	K562	EXOSC10_5-FXR2_6	847	54301	0.5075212075483087	0.5662334961477018	-0.05871228859939315
All	xgboost	K562	MTPAP_5-MTPAP_6	3851	12329	0.5491678049190516	0.6079072160893824	-0.05873941117033077
All	xgboost	K562	PRPF8_3-XRN2_3	2716	142968	0.3131257583528414	0.3719097912748369	-0.05878403292199552
All	xgboost	K562	HNRNPM_6-SF3B4_2	942	250834	0.3423370064380076	0.40113970833776535	-0.05880270189975778
All	xgboost	HepG2	DDX59_5-HNRNPK_4	2380	17948	0.3021468624193361	0.3609507067128833	-0.058803844293547236
All	xgboost	K562	GRWD1_6-HNRNPK_4	598	104549	0.392830611218703	0.45164372121170904	-0.05881310999300604
All	xgboost	K562	DDX47_4-HNRNPK_4	106	19166	0.3351515576867833	0.3939743388987671	-0.05882278121198381
All	xgboost	HepG2	SRSF1_2-TARDBP_3	647	60416	0.3552776872032599	0.4141342015041791	-0.058856514300919205
All	xgboost	K562	EWSR1_4-XRCC6_4	602	13470	0.4801339775601181	0.5390092723199634	-0.05887529475984532
All	xgboost	K562	TIA1_2-U2AF1_6	1783	63132	0.33912585472640056	0.39803361519987634	-0.05890776047347579
All	xgboost	K562	PUM2_6-ZNF622_6	817	285709	0.30400682221339415	0.36292303898076705	-0.05891621676737291
All	xgboost	HepG2	SND1_4-TIAL1_3	655	65344	0.48953073558700233	0.5484582911726752	-0.058927555585672864
All	xgboost	HepG2	FUS_2-SRSF1_4	220	26384	0.36974733348834854	0.42869378629673127	-0.05894645280838273
All	xgboost	K562	CSTF2T_2-HNRNPK_6	460	29220	0.3493683742756962	0.40832874976304534	-0.058960375487349115
All	xgboost	K562	DDX51_2-XRN2_2	70	14966	0.36327091885866813	0.4222324734608639	-0.058961554602195765
All	xgboost	K562	DDX24_2-SMNDC1_2	3724	208498	0.35985984064854615	0.4188306249813827	-0.058970784332836534
All	xgboost	HepG2	BCLAF1_1-IGF2BP3_5	247	206767	0.3085888127241254	0.3675915073547261	-0.059002694630600705
All	xgboost	K562	DDX24_5-TARDBP_6	957	90621	0.426517062785429	0.48552769581234856	-0.05901063302691956
All	xgboost	K562	FAM120A_5-GRWD1_6	80	91245	0.39488553685870387	0.4539029164515481	-0.059017379592844255
All	xgboost	K562	DROSHA_4-PABPC4_1	475	27186	0.4799653806632087	0.5389916441001896	-0.05902626343698092
All	xgboost	K562	BUD13_4-EFTUD2_5	15919	198196	0.43687741524648627	0.4959253122802343	-0.05904789703374802
All	xgboost	K562	EFTUD2_5-FXR1_1	1345	114076	0.4063101871881145	0.4653785571106047	-0.059068369922490205
All	xgboost	K562	DDX24_4-EIF4E_2	746	161785	0.5448763095265312	0.6039503573381804	-0.059074047811649155
All	xgboost	K562	DDX3X_2-TRA2A_6	738	162071	0.41614946563380395	0.4752249430011932	-0.05907547736738927
All	xgboost	HepG2	CSTF2T_2-FASTKD2_4	122	23344	0.44945526233869904	0.5085358445435122	-0.05908058220481316
All	xgboost	K562	FTO_3-SRSF9_2	243	5772	0.3025966014796373	0.3616868963549116	-0.059090294875274285
All	xgboost	HepG2	GRWD1_1-NCBP2_6	6344	215066	0.33869560593609815	0.39779110302014253	-0.05909549708404438
All	xgboost	K562	DDX43_6-RBFOX2_4	3622	204020	0.33325154715262895	0.39237910970696255	-0.0591275625543336
All	xgboost	K562	DDX43_3-NCBP2_5	396	64798	0.4013451483601933	0.46048319294466256	-0.05913804458446925
All	xgboost	K562	BUD13_2-METAP2_6	3001	211356	0.36077950083571564	0.4199403365994743	-0.059160835763758635
All	xgboost	HepG2	DDX3X_2-PRPF4_2	10084	136252	0.3664150835290567	0.4255971795322835	-0.05918209600322677
All	xgboost	K562	GTF2F1_2-RBM15_4	276	57623	0.4089806170603858	0.4681629687690536	-0.05918235170866781
All	xgboost	K562	CSTF2T_5-DDX1_4	671	25262	0.3348814991314124	0.39408259348363317	-0.05920109435222076
All	xgboost	K562	GPKOW_1-ZNF800_1	463	33421	0.35188348492477095	0.41108712142033965	-0.0592036364955687
All	xgboost	K562	DDX24_2-MTPAP_3	1140	194986	0.35659987512691915	0.4158050728267567	-0.059205197699837564
All	xgboost	K562	DROSHA_4-LSM11_4	651	13479	0.4830438918909882	0.5422560788203965	-0.05921218692940833
All	xgboost	K562	DDX1_5-FUS_5	644	11735	0.41187888188394417	0.47109300266302523	-0.05921412077908106
All	xgboost	K562	AQR_3-YBX3_2	22251	363279	0.3522181317024692	0.4114596632229376	-0.059241531520468405
All	xgboost	K562	AQR_6-BUD13_1	19763	380732	0.3535529419667305	0.4128160778199331	-0.05926313585320264
All	xgboost	K562	AGGF1_4-CPSF6_5	416	9497	0.38017340139128974	0.4394532126079671	-0.05927981121667736
All	xgboost	K562	APOBEC3C_6-EFTUD2_6	519	85900	0.3708140456660405	0.43010098414518494	-0.05928693847914446
All	xgboost	K562	SRSF1_1-SRSF1_2	41858	84200	0.3994917910734477	0.4587990280819043	-0.05930723700845664
All	xgboost	K562	CPSF6_2-CPSF6_6	249	13316	0.4734194934968695	0.5327568321218354	-0.05933733862496593
All	xgboost	K562	TROVE2_6-YBX3_6	347	161719	0.35110315330018527	0.41045946378987463	-0.05935631048968937
All	xgboost	HepG2	QKI_4-U2AF2_1	761	81883	0.310187221617813	0.369553764248181	-0.059366542630368
All	xgboost	HepG2	LARP7_5-RBM5_5	869	11286	0.39798403654317205	0.45735597896623814	-0.05937194242306609
All	xgboost	K562	AQR_4-GPKOW_5	9664	289622	0.3176580672257885	0.3770451555542922	-0.0593870883285037
All	xgboost	HepG2	FTO_6-FXR2_6	719	35463	0.3986791662183119	0.4580702117448371	-0.05939104552652519
All	xgboost	K562	IGF2BP1_1-SF3B4_5	1440	242608	0.3323724864844523	0.39178489877711375	-0.059412412292661476
All	xgboost	K562	ELAC2_4-NOLC1_6	25	17820	0.3581043487280181	0.4175213127800492	-0.05941696405203112
All	xgboost	HepG2	BUD13_6-XPO5_4	361	79650	0.41146311573766947	0.47088837910878856	-0.059425263371119086
All	xgboost	K562	RBM22_5-U2AF1_1	727	35903	0.34171289769944	0.4011695632349259	-0.0594566655354859
All	xgboost	K562	FASTKD2_5-TBRG4_5	75	3019	0.4388733627336536	0.49834918370747905	-0.05947582097382542
All	xgboost	K562	BUD13_4-NCBP2_3	592	133082	0.3837021832410582	0.44321510521500573	-0.05951292197394753
All	xgboost	HepG2	EIF3H_1-EIF3H_2	5677	14689	0.38047215863197303	0.4399871514310606	-0.05951499279908756
All	xgboost	HepG2	BCLAF1_1-XRN2_5	839	212675	0.3152649700731891	0.3747829520476703	-0.059517981974481216
All	xgboost	K562	AQR_5-U2AF1_3	1758	332319	0.38836061627190355	0.44787884432276215	-0.0595182280508586
All	xgboost	HepG2	LIN28B_3-SF3B4_6	978	101369	0.3774771968532705	0.4369955666943448	-0.05951836984107428
All	xgboost	HepG2	DDX59_1-HNRNPK_1	2462	9243	0.37404658468731067	0.43356591859537663	-0.05951933390806596
All	xgboost	K562	AATF_1-AQR_2	2292	394533	0.3798939808766524	0.43941982536861524	-0.059525844491962854
All	xgboost	HepG2	PRPF4_2-SF3A3_3	5439	81427	0.3866705899615276	0.4462293968461182	-0.05955880688459059
All	xgboost	K562	DDX24_2-FXR1_2	6246	210891	0.3668662056126085	0.42643492569187313	-0.059568720079264614
All	xgboost	K562	METAP2_5-NOLC1_2	672	21887	0.46824921722053503	0.5278185998821598	-0.059569382661624815
All	xgboost	K562	CPSF6_4-XRCC6_6	814	6745	0.691506533967486	0.7510760451153411	-0.059569511147855136
All	xgboost	HepG2	SF3B4_3-UCHL5_5	1225	95521	0.4489355000689459	0.5085172138455544	-0.05958171377660848
All	xgboost	K562	FMR1_5-TARDBP_1	293	34066	0.427606222995627	0.4871892283531736	-0.05958300535754657
All	xgboost	K562	DDX6_1-RBM15_5	754	46662	0.3539263366072104	0.4135266053274197	-0.05960026872020929
All	xgboost	HepG2	AKAP1_3-DDX55_3	305	3167	0.33797434636015944	0.3975828871699394	-0.05960854080977995
All	xgboost	HepG2	BCLAF1_5-EFTUD2_5	4424	305540	0.3709117687989655	0.43054214199105845	-0.05963037319209297
All	xgboost	HepG2	PABPN1_1-UPF1_2	38	28838	0.4501820525812108	0.5098191361595189	-0.0596370835783081
All	xgboost	K562	BUD13_5-GPKOW_2	3968	162698	0.4001349430092296	0.459772937714071	-0.059637994704841435
All	xgboost	K562	AQR_5-ELAC2_5	2507	328090	0.38612003255562233	0.44577149123079773	-0.059651458675175406
All	xgboost	K562	GRWD1_3-RNF187_1	216	27029	0.4994988586242173	0.5591769008137252	-0.059678042189507896
All	xgboost	K562	CSTF2T_2-RBFOX2_1	438	28389	0.33908298800780956	0.3987696677811643	-0.059686679773354734
All	xgboost	HepG2	RPS3_3-SF3A3_6	681	68298	0.43710694414526385	0.49682317520932073	-0.05971623106405688
All	xgboost	HepG2	DDX59_2-PABPN1_5	152	26535	0.4120729056491066	0.47179986637198923	-0.05972696072288264
All	xgboost	K562	PTBP1_1-XRN2_1	72	9719	0.32212693489372757	0.3818547381819669	-0.059727803288239345
All	xgboost	HepG2	FTO_1-FXR2_1	1100	17585	0.40797206322815827	0.4677086945335358	-0.05973663130537754
All	xgboost	K562	FXR2_5-TARDBP_1	278	37409	0.4726295712106252	0.5323680229412526	-0.05973845173062742
All	xgboost	K562	BUD13_6-CPSF6_4	436	166427	0.3634004987807161	0.42315379302435574	-0.05975329424363962
All	xgboost	HepG2	NCBP2_6-TRA2A_2	699	60251	0.33358391630662176	0.393340392605219	-0.05975647629859726
All	xgboost	HepG2	BCLAF1_2-SF3A3_5	7122	473399	0.32306774112682657	0.3828298203243181	-0.05976207919749155
All	xgboost	K562	DDX3X_6-TARDBP_4	423	126777	0.4266998602165526	0.486469711423963	-0.05976985120741041
All	xgboost	K562	DDX3X_1-FXR2_6	1191	97281	0.4296419390916416	0.48944401633834234	-0.059802077246700724
All	xgboost	HepG2	AGGF1_2-LIN28B_2	243	29840	0.3326776720035597	0.392499608229403	-0.05982193622584331
All	xgboost	K562	GRWD1_1-XRCC6_5	312	46015	0.35734616961089694	0.4171865143513789	-0.05984034474048194
All	xgboost	HepG2	BUD13_2-PABPN1_4	4886	109386	0.44384661067425146	0.5036916614823702	-0.05984505080811875
All	xgboost	HepG2	SDAD1_1-UCHL5_6	185	41696	0.4909940875472981	0.5508712258730212	-0.059877138325723056
All	xgboost	HepG2	NKRF_2-PRPF4_2	2603	63079	0.34054162873874017	0.4004209912068156	-0.05987936246807546
All	xgboost	HepG2	PABPN1_6-ZC3H11A_6	1132	43278	0.4264463565171245	0.4863290275754567	-0.059882671058332226
All	xgboost	HepG2	HNRNPK_6-PRPF4_5	372	63023	0.355953834900543	0.4158649782407233	-0.05991114334018033
All	xgboost	K562	CPSF6_1-SRSF7_2	823	18195	0.46983391828534804	0.5297700698075898	-0.05993615152224174
All	xgboost	HepG2	PCBP2_5-UCHL5_1	643	39733	0.465023580678794	0.5249668444329643	-0.05994326375417025
All	xgboost	HepG2	SND1_4-TIA1_2	766	53010	0.5235561256611465	0.5835305476323938	-0.05997442197124725
All	xgboost	HepG2	BUD13_2-SF3B4_5	9457	185925	0.3946699130586506	0.4546458489971492	-0.05997593593849859
All	xgboost	K562	GPKOW_6-RBM15_2	2447	111801	0.3734419757273677	0.433463654395456	-0.060021678668088274
All	xgboost	K562	DDX3X_1-IGF2BP2_5	71	64974	0.33399131882633437	0.39401924740964955	-0.06002792858331518
All	xgboost	HepG2	PPIG_1-YBX3_2	419	210448	0.31189361401385196	0.37193886296945544	-0.06004524895560348
All	xgboost	HepG2	EFTUD2_2-LSM11_3	1256	119785	0.4010083884475536	0.46108569757981577	-0.06007730913226217
All	xgboost	HepG2	RBFOX2_1-SF3A3_5	1518	79008	0.382000219550662	0.4420996140985488	-0.06009939454788682
All	xgboost	K562	GRWD1_4-ZNF622_6	16624	287285	0.3215040934407871	0.3816095678514011	-0.06010547441061398
All	xgboost	HepG2	IGF2BP1_5-RBM22_6	55	35818	0.3820160858922278	0.4421276110539013	-0.06011152516167351
All	xgboost	K562	DDX24_4-NONO_6	655	145432	0.47460368642156714	0.5347152645275033	-0.06011157810593615
All	xgboost	K562	CSTF2T_2-EIF4G2_3	303	25379	0.3644207069309061	0.42454374420113306	-0.06012303727022694
All	xgboost	K562	SF3B4_1-UPF1_1	708	124811	0.30106800672652323	0.36120416591959803	-0.0601361591930748
All	xgboost	K562	SF3B4_2-SMNDC1_6	5045	257920	0.3519938781119659	0.41217327157332007	-0.06017939346135415
All	xgboost	HepG2	EFTUD2_2-U2AF2_2	7012	243432	0.30639665892086787	0.366583002679163	-0.060186343758295124
All	xgboost	K562	FUS_3-GTF2F1_2	1421	21474	0.3409365503345362	0.40112696711893103	-0.06019041678439485
All	xgboost	K562	DGCR8_1-SMNDC1_3	420	19781	0.39913182705855577	0.45932757542267244	-0.060195748364116675
All	xgboost	K562	DHX30_2-XRN2_4	33	7704	0.36310195423877445	0.4232979477768074	-0.060195993538032955
All	xgboost	K562	AQR_1-SRSF1_4	8520	257991	0.33979033554838345	0.39998698441236236	-0.06019664886397891
All	xgboost	HepG2	PPIG_1-XRN2_6	509	206004	0.30600333154484416	0.3662298813398629	-0.060226549795018736
All	xgboost	K562	GPKOW_5-SF3B4_3	2701	146761	0.3874660447379241	0.4476929382812228	-0.06022689354329869
All	xgboost	HepG2	RBM5_5-SF3B4_5	5629	117152	0.38956192047845717	0.44979021764544835	-0.060228297166991185
All	xgboost	K562	AQR_3-GPKOW_1	3742	235904	0.32375827519675004	0.3840027105344693	-0.06024443533771928
All	xgboost	HepG2	LARP4_1-LARP4_5	1685	23123	0.3565780728831329	0.4168276536744122	-0.06024958079127929
All	xgboost	HepG2	PRPF8_2-SRSF1_2	16015	444727	0.3156164991128272	0.37587100960099795	-0.060254510488170765
All	xgboost	K562	EIF4G2_3-RBFOX2_5	120	28487	0.41231198131357494	0.47256707839853496	-0.06025509708496002
All	xgboost	K562	AQR_4-HNRNPK_5	5187	291949	0.30021069836519976	0.360486271829776	-0.06027557346457624
All	xgboost	K562	DDX3X_3-YBX3_5	1700	91165	0.37724908616245956	0.4375287920956601	-0.060279705933200534
All	xgboost	K562	SRSF1_1-TARDBP_2	322	61814	0.38494524927400786	0.44523318707763926	-0.0602879378036314
All	xgboost	K562	DDX43_5-GPKOW_5	1266	124440	0.34934200491746925	0.4096314418836844	-0.06028943696621514
All	xgboost	K562	IGF2BP2_3-IGF2BP2_5	2060	22332	0.4509961296467514	0.5112974294562702	-0.060301299809518816
All	xgboost	HepG2	SRSF1_1-TRA2A_5	420	24031	0.3667860446950284	0.42709348326931273	-0.06030743857428433
All	xgboost	HepG2	AQR_5-LARP4_5	3582	165112	0.3852885794725883	0.4455981269817634	-0.060309547509175054
All	xgboost	K562	SND1_1-UCHL5_5	755	161075	0.389709051883676	0.45002402853807466	-0.060314976654398667
All	xgboost	K562	CSTF2T_1-EFTUD2_2	1600	107443	0.41946305151021945	0.47977988219131096	-0.060316830681091504
All	xgboost	K562	PABPC4_1-PRPF8_5	2264	217754	0.3005862904493446	0.3609073849016661	-0.06032109445232148
All	xgboost	K562	AQR_6-FXR2_3	5309	342917	0.3834138609015353	0.4437612213992632	-0.06034736049772793
All	xgboost	HepG2	GRWD1_2-YBX3_5	789	396596	0.3484535137546583	0.40881285073114326	-0.06035933697648499
All	xgboost	HepG2	PCBP1_5-RPS3_5	1028	25619	0.46680951461558384	0.5271751472918298	-0.06036563267624595
All	xgboost	K562	GPKOW_2-IGF2BP1_6	900	68416	0.32189804565547764	0.3822647827922301	-0.060366737136752446
All	xgboost	HepG2	AQR_6-SRSF1_4	4226	194606	0.38561283666632007	0.4459801482311285	-0.06036731156480846
All	xgboost	HepG2	LARP4_3-NKRF_5	340	13829	0.33258437865764345	0.39295353143456824	-0.060369152776924784
All	xgboost	HepG2	EFTUD2_2-GRWD1_5	9397	274998	0.36447415949702244	0.4248452319884096	-0.06037107249138718
All	xgboost	K562	DDX55_6-RBM15_2	423	97287	0.3846802891314298	0.44505600259320743	-0.060375713461777614
All	xgboost	K562	DDX3X_3-RBM15_3	967	51634	0.4279608568125961	0.4883449209664368	-0.06038406415384068
All	xgboost	K562	EWSR1_2-SRSF1_1	468	62783	0.38125996663092676	0.44165068127782126	-0.060390714646894494
All	xgboost	K562	DDX3X_6-TARDBP_1	858	122547	0.43313079122528186	0.4935241215883974	-0.06039333036311556
All	xgboost	HepG2	CDC40_3-EIF3H_4	23	17653	0.3489600406022023	0.40938188611782245	-0.06042184551562013
All	xgboost	HepG2	HNRNPK_6-PRPF8_5	2448	325621	0.3259533726336774	0.3863811856837047	-0.06042781305002731
All	xgboost	HepG2	AQR_5-LIN28B_6	3634	176319	0.3886360460422468	0.4490927614343627	-0.060456715392115945
All	xgboost	K562	AQR_6-DDX51_5	354	332263	0.37259740331463953	0.4330580596725414	-0.060460656357901876
All	xgboost	K562	EIF4G2_2-SND1_6	40	50448	0.4428650299024971	0.5033316354634368	-0.060466605560939746
All	xgboost	K562	QKI_5-U2AF1_6	255	37582	0.3523846927554063	0.4128897007403989	-0.06050500798499259
All	xgboost	HepG2	HNRNPK_3-TARDBP_1	451	28756	0.3400123075017385	0.4005203806042965	-0.06050807310255801
All	xgboost	K562	ELAC2_5-FAM120A_5	240	15316	0.31551984017987567	0.376036988869318	-0.06051714868944236
All	xgboost	K562	FXR2_4-SF3B4_5	5981	257595	0.36877685104422786	0.4293008241300399	-0.06052397308581203
All	xgboost	HepG2	LARP4_2-SF3B4_2	2679	143602	0.3693579512223769	0.42988261968730657	-0.060524668464929654
All	xgboost	K562	DDX3X_5-FTO_5	5005	57832	0.4618337660517656	0.5223594152313883	-0.060525649179622665
All	xgboost	K562	DDX3X_6-YBX3_1	8541	167510	0.40933624136913516	0.4698670493936392	-0.06053080802450406
All	xgboost	K562	PRPF8_3-SF3B4_3	16696	233709	0.3365540621153683	0.39708692893014685	-0.06053286681477854
All	xgboost	HepG2	LSM11_5-TRA2A_1	137	17315	0.4278812416158898	0.48843197336020494	-0.060550731744315134
All	xgboost	HepG2	AGGF1_4-CDC40_4	135	6584	0.48383028484716073	0.5444027775926106	-0.060572492745449846
All	xgboost	HepG2	BUD13_5-RPS3_1	584	75596	0.47195113355145035	0.5325289961517928	-0.06057786260034248
All	xgboost	K562	AATF_5-GRWD1_6	297	91517	0.4127959240299577	0.47337445201855377	-0.06057852798859609
All	xgboost	K562	DDX43_2-PABPC4_4	2494	224809	0.33796336537252725	0.3985590232537414	-0.06059565788121413
All	xgboost	K562	DDX43_1-RBM15_4	4219	154168	0.36389587703982096	0.4245041017434229	-0.06060822470360194
All	xgboost	HepG2	AQR_1-IGF2BP3_6	1821	96028	0.35261074238138146	0.41323140869413855	-0.06062066631275709
All	xgboost	HepG2	EFTUD2_5-G3BP1_2	4464	183562	0.4033690827230295	0.4640530746286511	-0.06068399190562157
All	xgboost	HepG2	PRPF8_5-U2AF1_5	2730	330068	0.3251172297927456	0.3858129660065238	-0.06069573621377822
All	xgboost	K562	EIF4E_5-FXR1_6	491	40492	0.4488208569358788	0.5095406661861532	-0.060719809250274426
All	xgboost	K562	SRSF9_5-YBX3_2	261	183708	0.3449009955903499	0.4056555883969446	-0.060754592806594676
All	xgboost	K562	PRPF8_1-UCHL5_2	14328	381880	0.3150822703515467	0.37583835237004015	-0.060756082018493474
All	xgboost	K562	RPS3_2-TIA1_3	427	59337	0.42962940214861156	0.49038911083253256	-0.060759708683921
All	xgboost	K562	BUD13_6-U2AF1_2	2819	188045	0.3584110840819683	0.41917331489798393	-0.06076223081601562
All	xgboost	HepG2	PRPF4_3-SF3B4_4	4961	113142	0.37612856182416987	0.43689607287617027	-0.0607675110520004
All	xgboost	K562	FXR2_3-PUM1_6	1193	50099	0.4369935120690892	0.49776428599274347	-0.060770773923654264
All	xgboost	HepG2	FASTKD2_3-PTBP1_3	26	14477	0.3972520676231559	0.4580228625568423	-0.06077079493368642
All	xgboost	HepG2	EFTUD2_3-GRWD1_3	6988	174238	0.42488581977708983	0.4856613792783966	-0.06077555950130675
All	xgboost	K562	GRWD1_2-SRSF1_4	6912	148727	0.38831853581292897	0.44910321995846114	-0.060784684145532175
All	xgboost	K562	LARP4_4-RPS3_2	337	27661	0.523272477354606	0.5840605337277893	-0.0607880563731833
All	xgboost	HepG2	NOLC1_5-RPS3_1	756	22677	0.47500204486418873	0.5357958610994138	-0.06079381623522506
All	xgboost	K562	NOLC1_6-SF3B4_5	2967	230865	0.3353700557650132	0.3961721459605847	-0.06080209019557148
All	xgboost	HepG2	TIAL1_2-UCHL5_1	1065	47485	0.3923047295727402	0.45311422960986514	-0.06080950003712493
All	xgboost	HepG2	EFTUD2_6-KHSRP_3	2068	104087	0.35632484968845146	0.4171346783940335	-0.06080982870558205
All	xgboost	K562	TRA2A_1-ZNF622_4	3999	174343	0.3280921319337833	0.3889478867382137	-0.060855754804430395
All	xgboost	K562	EWSR1_5-RBFOX2_4	1161	27585	0.3669656468336937	0.4278214294134327	-0.060855782579739004
All	xgboost	K562	AATF_3-EWSR1_4	185	17678	0.45274370872360736	0.5136463413182847	-0.06090263259467732
All	xgboost	K562	DDX6_2-LIN28B_4	306	61854	0.36025460810462206	0.42118057720901425	-0.060925969104392186
All	xgboost	HepG2	EFTUD2_3-YBX3_2	608	89286	0.4190600673798325	0.4799954317203394	-0.06093536434050695
All	xgboost	K562	FXR2_6-U2AF2_6	882	131065	0.38768398413039695	0.44864312861879063	-0.06095914448839368
All	xgboost	K562	FASTKD2_5-TARDBP_5	286	16628	0.33109577818209546	0.39207571893645443	-0.060979940754358974
All	xgboost	HepG2	SND1_6-SRSF1_6	540	83847	0.3949511757801376	0.4559326386501259	-0.06098146286998829
All	xgboost	K562	BUD13_3-U2AF2_1	1756	118457	0.34111830974920854	0.40210694677442493	-0.0609886370252164
All	xgboost	K562	GRWD1_1-GRWD1_5	2133	81819	0.36740683552579323	0.4284216220353302	-0.061014786509536956
All	xgboost	K562	BUD13_3-GRWD1_2	4900	173759	0.36735461224056054	0.42837113896085477	-0.06101652672029423
All	xgboost	K562	SND1_4-U2AF2_3	1069	86017	0.38591797858675425	0.44694090664157393	-0.06102292805481968
All	xgboost	HepG2	BCLAF1_5-FASTKD2_1	535	185917	0.32626006414172015	0.3872850853064673	-0.06102502116474717
All	xgboost	K562	PHF6_1-XRN2_4	107	6919	0.4222684281930075	0.4832969846910137	-0.0610285564980062
All	xgboost	K562	AQR_5-PRPF8_6	41589	411457	0.35206312410936036	0.4130940203342811	-0.06103089622492075
All	xgboost	HepG2	DKC1_5-GRWD1_2	340	398171	0.34337422598527756	0.4044234360721818	-0.061049210086904226
All	xgboost	K562	LIN28B_2-NIPBL_2	396	70370	0.3759720251452471	0.43703737624441896	-0.06106535109917188
All	xgboost	K562	FXR2_6-PUM1_3	1016	61090	0.506086587790274	0.5671980540183158	-0.061111466228041755
All	xgboost	K562	FUS_2-NONO_4	1068	19293	0.46880859713466094	0.5299292733421002	-0.06112067620743922
All	xgboost	K562	SMNDC1_5-UCHL5_5	3477	157912	0.37439408567154364	0.43553178539151427	-0.06113769971997063
All	xgboost	K562	DDX43_5-PCBP1_3	341	111568	0.35845445657710995	0.41959379122445395	-0.061139334647344
All	xgboost	HepG2	BCLAF1_2-U2AF1_3	3798	432688	0.3080968523681734	0.3692575120161835	-0.061160659648010096
All	xgboost	K562	ELAVL1_5-SF3B4_2	2704	253295	0.3411363531606968	0.40231027686380394	-0.06117392370310715
All	xgboost	K562	EFTUD2_5-ZC3H8_5	341	99583	0.39403529225307055	0.4552222156692929	-0.06118692341622234
All	xgboost	K562	SF3B4_5-SMNDC1_6	9244	230123	0.34184959429990813	0.40304008563439153	-0.0611904913344834
All	xgboost	HepG2	GRSF1_3-PRPF8_6	588	372946	0.3344849254027359	0.3956847556131605	-0.06119983021042463
All	xgboost	HepG2	EFTUD2_4-TIAL1_6	921	93523	0.4070307588562383	0.4682429974732626	-0.061212238617024295
All	xgboost	K562	EWSR1_5-GTF2F1_6	697	16201	0.3393396105140485	0.400573860506818	-0.061234249992769496
All	xgboost	K562	FAM120A_5-SRSF1_2	158	120096	0.3586348049288508	0.4198702647183079	-0.0612354597894571
All	xgboost	K562	EIF4E_2-FTO_6	490	34698	0.4243809821756459	0.4856221962985503	-0.0612412141229044
All	xgboost	HepG2	AQR_6-PRPF8_4	44702	359206	0.38631765945973584	0.44758847464813434	-0.0612708151883985
All	xgboost	K562	AQR_2-CSTF2T_6	2312	401016	0.37463737517739404	0.43591255072434665	-0.06127517554695261
All	xgboost	HepG2	AQR_6-FTO_6	1228	178378	0.3854794271953914	0.44678240425435845	-0.061302977058967034
All	xgboost	HepG2	DROSHA_3-GRWD1_6	1242	364118	0.3437172008248719	0.40502155722679956	-0.06130435640192766
All	xgboost	HepG2	U2AF1_2-UCHL5_1	840	40794	0.3825421151255396	0.4438503526361658	-0.061308237510626196
All	xgboost	K562	CSTF2T_5-IGF2BP2_6	1334	52752	0.34186337690748647	0.40317264677581466	-0.06130926986832819
All	xgboost	K562	HNRNPK_5-SND1_3	237	39072	0.38999575584008817	0.45131030168268516	-0.06131454584259699
All	xgboost	K562	FUS_2-IGF2BP2_6	399	39144	0.3809103002249352	0.44226363600600405	-0.06135333578106883
All	xgboost	K562	DDX51_6-GTF2F1_5	390	17537	0.33668773870013424	0.39804452041092786	-0.06135678171079362
All	xgboost	K562	RBM22_1-SMNDC1_6	414	34616	0.43824385189281634	0.49963831837588935	-0.06139446648307301
