Bait,Prey,IP,Bait_lifecycle_step,IP_experiment,IP_reps,IP_bait_gene,IP_prey_gene,IP_volc_pval_cutoff,IP_volc_log2FC,IP_volc_pvalue,IP_bait_gene_uniprotID,IP_prey_gene_uniprotID,SEC_gene_A,SEC_gene_B,SEC_gene_A_uniprotID,SEC_gene_B_uniprotID,IP_interaction_type,Interaction_support,IP_prey_over_bait_intensity_stoichimoetry,stoich_bait_uniprotID,stoich_prey_uniprotID,totalProteome_prey_over_bait_intensity_stoichimoetry,in_CORUM_2020,CORUM_complex_2020,in_CORUM_2022,CORUM_complex_2022,in_Mentha,Mentha_score,in_HI,in_HIPPIE,HIPPIE_score,in_recY2H,recY2H_score,in_BioID,in_OpenCell,OpenCell_enrichment,in_BioPlex3,BioPlex3_score,PPI_support,bait_eclipped,prey_eclipped,Bait_targets_cnt,Prey_targets_cnt,shared_targets,Bait_main_location_HPA,Prey_main_location_HPA,Bait_main_location.nucl.cyto.,Prey_main_location.nucl.cyto.,Prey_is_RBP_HydRa,Prey_HydRa_score,Prey_PSP_PScore,Bait_Disgenet_disease_.1,Bait_Disgenet_disease_.2,Prey_Disgenet_disease_.1,Prey_Disgenet_disease_.2,Prey_SAFE_localization_BioID,Prey_NMF_localization_BioID,Bait_SAFE_localization_BioID,Bait_NMF_localization_BioID,Prey_NMF_localization_2018_BioID,prey_lifecycle_stage_main_by_most_common_bait_stage,bait_prey_pctLocalizationOverlap_HPA,PvalWilcoxon_R,PvalWilcoxon_noR,log2FC_R,log2FC_noR
HNRNPD,HNRNPR,,,,,,,NA,NA,NA,,,HNRNPD,HNRNPR,Q14103,O43390,,SEC,NA,,,NA,FALSE,,TRUE,"Spliceosome, E complex",FALSE,NA,FALSE,TRUE,0.49,FALSE,NA,FALSE,TRUE,3.70907515,FALSE,NA,TRUE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Nucleoplasm,nucleus,nucleus,1,1,10.17,Liver carcinoma,Uremia,Malignant neoplasm of breast,Global developmental delay,paraspeckles,nuclear body,paraspeckles,nuclear body, ribonucleoprotein complex,splicing,1,NA,NA,NA,NA
HNRNPD,ILF2,,,,,,,NA,NA,NA,,,HNRNPD,ILF2,Q14103,Q12905,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Nucleoplasm,nucleus,nucleus,1,0.99753868,2.13,Liver carcinoma,Uremia,HIV Coinfection,Liver carcinoma,,,paraspeckles,nuclear body, nucleolus,splicing,1,NA,NA,NA,NA
HNRNPD,PPP1CA,,,,,,,NA,NA,NA,,,HNRNPD,PPP1CA,Q14103,P62136,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Cytosol;Nucleoplasm;Plasma membrane,nucleus,nucleus&cytoplasm,NA,NA,0.18,Liver carcinoma,Uremia,Alzheimer's Disease,Malignant neoplasm of urinary bladder,"chromatin, nucleoplasm",chromatin,paraspeckles,nuclear body,,undetermined,0.333333333,NA,NA,NA,NA
HNRNPD,PPP1CC,,,,,,,NA,NA,NA,,,HNRNPD,PPP1CC,Q14103,P36873,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,,nucleus,,1,0.933374448,0.38,Liver carcinoma,Uremia,ovarian neoplasm,Malignant neoplasm of ovary,"chromatin, nucleoplasm",chromatin,paraspeckles,nuclear body,,undetermined,0,NA,NA,NA,NA
HNRNPD,PSPC1,,,,,,,NA,NA,NA,,,HNRNPD,PSPC1,Q14103,Q8WXF1,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Nucleoplasm,nucleus,nucleus,1,0.999504562,5.04,Liver carcinoma,Uremia,Colorectal Carcinoma,Liver carcinoma,paraspeckles,nuclear body,paraspeckles,nuclear body, ribonucleoprotein complex,splicing,1,NA,NA,NA,NA
HNRNPD,RBMX,,,,,,,NA,NA,NA,,,HNRNPD,RBMX,Q14103,P38159,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,TRUE,0.49,FALSE,NA,FALSE,TRUE,2.543534384,FALSE,NA,TRUE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Nucleoplasm,nucleus,nucleus,1,0.999736436,6.92,Liver carcinoma,Uremia,"MENTAL RETARDATION, X-LINKED, SYNDROMIC 11",Blepharophimosis,paraspeckles,nuclear body,paraspeckles,nuclear body, cytoplasmic ribonucleoprotein granule,splicing,1,NA,NA,NA,NA
HNRNPD,RPL10A,,,,,,,NA,NA,NA,,,HNRNPD,RPL10A,Q14103,P62906,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Cytosol;Endoplasmic reticulum,nucleus,cytoplasm,1,0.999382273,-0.49,Liver carcinoma,Uremia,Adenocarcinoma of lung (disorder),Anemia,,,paraspeckles,nuclear body, nucleolus,translation,0,NA,NA,NA,NA
HNRNPD,RPL12,,,,,,,NA,NA,NA,,,HNRNPD,RPL12,Q14103,P30050,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Golgi apparatus,nucleus,secretory,1,0.999207026,0.17,Liver carcinoma,Uremia,Malignant neoplasm of prostate,Brucellosis,,,paraspeckles,nuclear body,,translation,0,NA,NA,NA,NA
HNRNPD,RPLP1,,,,,,,NA,NA,NA,,,HNRNPD,RPLP1,Q14103,P05386,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Cytosol;Endoplasmic reticulum,nucleus,cytoplasm,1,0.997555166,NA,Liver carcinoma,Uremia,Malignant tumor of colon,"Neuroectodermal Tumor, Melanotic",,,paraspeckles,nuclear body,,translation,0,NA,NA,NA,NA
HNRNPD,RPLP2,,,,,,,NA,NA,NA,,,HNRNPD,RPLP2,Q14103,P05387,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Mitochondria,nucleus,cytoplasm,1,0.995482611,NA,Liver carcinoma,Uremia,Malignant neoplasm of breast,Breast Carcinoma,-,"actin cytoskeleton, cytosol",paraspeckles,nuclear body,,translation,0,NA,NA,NA,NA
HNRNPD,RPS19,,,,,,,NA,NA,NA,,,HNRNPD,RPS19,Q14103,P39019,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Nucleoplasm,nucleus,nucleus,1,0.998198667,0.26,Liver carcinoma,Uremia,"Anemia, Diamond-Blackfan",Diamond-Blackfan Anemia 1,,,paraspeckles,nuclear body,,translation,1,NA,NA,NA,NA
HNRNPD,RPS5,,,,,,,NA,NA,NA,,,HNRNPD,RPS5,Q14103,P46782,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Cytosol;Endoplasmic reticulum,nucleus,cytoplasm,1,0.999243964,-0.82,Liver carcinoma,Uremia,Osteoporosis,"Osteoporosis, Postmenopausal",,,paraspeckles,nuclear body,,translation,0,NA,NA,NA,NA
HNRNPD,SYNCRIP,,,,,,,NA,NA,NA,,,HNRNPD,SYNCRIP,Q14103,O60506,,SEC,NA,,,NA,TRUE,Multiprotein complex (mRNA turnover),TRUE,"Multiprotein bridging complex (translationally coupled mRNA turnover),Spliceosome, E complex",TRUE,0.826,FALSE,TRUE,0.88,FALSE,NA,FALSE,TRUE,3.22399067,FALSE,NA,TRUE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Nucleoplasm,nucleus,nucleus,1,1,8.33,Liver carcinoma,Uremia,leukemia,Spinal Muscular Atrophy,paraspeckles,cytoplasmic ribonucleoprotein granule,paraspeckles,nuclear body, cytoplasmic ribonucleoprotein granule,splicing,1,NA,NA,NA,NA
HNRNPH1,HNRNPH2,,,,,,,NA,NA,NA,,,HNRNPH1,HNRNPH2,P31943,P55795,,SEC,NA,,,NA,FALSE,,FALSE,,TRUE,0.196,FALSE,TRUE,0.83,FALSE,NA,FALSE,TRUE,2.482307842,FALSE,NA,TRUE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Nucleoplasm,nucleus,nucleus,1,0.999533971,8.22,Malignant neoplasm of prostate,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,"MENTAL RETARDATION, X-LINKED, SYNDROMIC, BAIN TYPE",Global developmental delay,paraspeckles,nuclear body,paraspeckles,nuclear body,,localization,1,NA,NA,NA,NA
HNRNPH1,HNRNPL,,,,,,,NA,NA,NA,,,HNRNPH1,HNRNPL,P31943,P14866,,SEC,NA,,,NA,FALSE,,TRUE,"Spliceosome, E complex",TRUE,0.081,FALSE,TRUE,0.59,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE,TRUE,NA,2413,NA,Nucleoplasm,Nucleoplasm,nucleus,nucleus,1,0.999707718,6.71,Malignant neoplasm of prostate,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Malignant neoplasm of breast,Breast Carcinoma,paraspeckles,nuclear body,paraspeckles,nuclear body, ribonucleoprotein complex,splicing,1,NA,NA,NA,NA
HNRNPH1,HNRNPR,,,,,,,NA,NA,NA,,,HNRNPH1,HNRNPR,P31943,O43390,,SEC,NA,,,NA,TRUE,"C complex spliceosome,DGCR8 multiprotein complex",TRUE,"C complex spliceosome,DGCR8 multiprotein complex,Spliceosome, E complex",TRUE,0.081,FALSE,TRUE,0.49,FALSE,NA,FALSE,TRUE,3.76919374,FALSE,NA,TRUE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Nucleoplasm,nucleus,nucleus,1,1,10.17,Malignant neoplasm of prostate,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Malignant neoplasm of breast,Global developmental delay,paraspeckles,nuclear body,paraspeckles,nuclear body, ribonucleoprotein complex,splicing,1,NA,NA,NA,NA
HNRNPH1,IGF2BP1,,,,,,,NA,NA,NA,,,HNRNPH1,IGF2BP1,P31943,Q9NZI8,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,TRUE,NA,2084,NA,Nucleoplasm,Cytosol,nucleus,cytoplasm,1,0.999667968,0.5,Malignant neoplasm of prostate,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Liver carcinoma,Coronary Artery Disease,cytoplasmic ribonucleoprotein granule,cytoplasmic ribonucleoprotein granule,paraspeckles,nuclear body, cytoplasmic ribonucleoprotein granule,splicing,0,NA,NA,NA,NA
HNRNPH1,IGF2BP2,,,,,,,NA,NA,NA,,,HNRNPH1,IGF2BP2,P31943,Q9Y6M1,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,TRUE,2.676986924,FALSE,NA,TRUE,FALSE,TRUE,NA,1525,NA,Nucleoplasm,Cytosol,nucleus,cytoplasm,1,0.999084771,1.56,Malignant neoplasm of prostate,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,"Diabetes Mellitus, Non-Insulin-Dependent",Schizophrenia,no prediction,cytoplasmic ribonucleoprotein granule,paraspeckles,nuclear body, cytoplasmic ribonucleoprotein granule,localization,0,NA,NA,NA,NA
HNRNPH1,IGF2BP3,,,,,,,NA,NA,NA,,,HNRNPH1,IGF2BP3,P31943,O00425,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,TRUE,2.907048438,FALSE,NA,TRUE,FALSE,TRUE,NA,777,NA,Nucleoplasm,Cytosol,nucleus,cytoplasm,1,0.998879916,1.21,Malignant neoplasm of prostate,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Liver carcinoma,"Liver Cirrhosis, Experimental",cytoplasmic ribonucleoprotein granule,cytoplasmic ribonucleoprotein granule,paraspeckles,nuclear body, cytoplasmic ribonucleoprotein granule,localization,0,NA,NA,NA,NA
HNRNPH1,MATR3,,,,,,,NA,NA,NA,,,HNRNPH1,MATR3,P31943,P43243,,SEC,NA,,,NA,FALSE,,FALSE,,TRUE,0.236,FALSE,TRUE,0.72,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE,TRUE,NA,1451,NA,Nucleoplasm,Nucleoplasm,nucleus,nucleus,1,0.999614265,2.63,Malignant neoplasm of prostate,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Amyotrophic Lateral Sclerosis,AMYOTROPHIC LATERAL SCLEROSIS 21,paraspeckles,nuclear body,paraspeckles,nuclear body, ribonucleoprotein complex,splicing,1,NA,NA,NA,NA
HNRNPH1,MOV10,,,,,,,NA,NA,NA,,,HNRNPH1,MOV10,P31943,Q9HCE1,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Cytosol,nucleus,cytoplasm,1,0.98284721,0.4,Malignant neoplasm of prostate,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Hepatitis B,Influenza A virus infection,,,paraspeckles,nuclear body, cytoplasmic ribonucleoprotein granule,undetermined,0,NA,NA,NA,NA
HNRNPH1,NCBP1,,,,,,,NA,NA,NA,,,HNRNPH1,NCBP1,P31943,Q09161,,SEC,NA,,,NA,FALSE,,TRUE,"Spliceosome, E complex",TRUE,0.309,FALSE,TRUE,0.76,FALSE,NA,FALSE,TRUE,3.369222284,FALSE,NA,TRUE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Cytosol,nucleus,cytoplasm,1,0.996726327,0.43,Malignant neoplasm of prostate,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Non-Small Cell Lung Carcinoma,Adenocarcinoma of lung (disorder),"chromatin, nucleoplasm",chromatin,paraspeckles,nuclear body, nucleus,undetermined,0,NA,NA,NA,NA
HNRNPH1,NOL6,,,,,,,NA,NA,NA,,,HNRNPH1,NOL6,P31943,Q9H6R4,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Nucleoli,nucleus,nucleus,1,0.991880798,1.03,Malignant neoplasm of prostate,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Human immunodeficiency virus (HIV) II infection category B1,,"splicing speckles, nucleolus",nucleolus,paraspeckles,nuclear body,,translation,0,NA,NA,NA,NA
HNRNPH1,NOP58,,,,,,,NA,NA,NA,,,HNRNPH1,NOP58,P31943,Q9Y2X3,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Nucleoli fibrillar center,nucleus,nucleus,1,0.999326971,0.02,Malignant neoplasm of prostate,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Adenocarcinoma of lung (disorder),Liver carcinoma,"splicing speckles, nucleolus",nucleolus,paraspeckles,nuclear body,,splicing,0,NA,NA,NA,NA
HNRNPH1,OGDH,,,,,,,NA,NA,NA,,,HNRNPH1,OGDH,P31943,Q02218,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Mitochondria,nucleus,cytoplasm,NA,NA,1.4,Malignant neoplasm of prostate,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,ALPHA-KETOGLUTARATE DEHYDROGENASE DEFICIENCY,"Hepatitis, Toxic","mitochondrial inner membrane, mitochondrial intermembrane space, mitochondrial matrix",mitochondrial matrix,paraspeckles,nuclear body, mitochondrion,translation,0,NA,NA,NA,NA
HNRNPH1,PABPC1,,,,,,,NA,NA,NA,,,HNRNPH1,PABPC1,P31943,P11940,,SEC,NA,,,NA,TRUE,C complex spliceosome,TRUE,C complex spliceosome,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Cytosol,nucleus,cytoplasm,1,1,1.32,Malignant neoplasm of prostate,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Breast Carcinoma,Malignant neoplasm of urinary bladder,cytoplasmic ribonucleoprotein granule,cytoplasmic ribonucleoprotein granule,paraspeckles,nuclear body, cytoplasmic ribonucleoprotein granule,splicing,0,NA,NA,NA,NA
HNRNPH1,PABPC4,,,,,,,NA,NA,NA,,,HNRNPH1,PABPC4,P31943,Q13310,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,TRUE,NA,2418,NA,Nucleoplasm,Cytosol,nucleus,cytoplasm,1,1,1.37,Malignant neoplasm of prostate,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Adenocarcinoma of lung (disorder),"Diabetes Mellitus, Non-Insulin-Dependent",cytoplasmic ribonucleoprotein granule,cytoplasmic ribonucleoprotein granule,paraspeckles,nuclear body, cytoplasmic ribonucleoprotein granule,splicing,0,NA,NA,NA,NA
HNRNPH1,PDCD11,,,,,,,NA,NA,NA,,,HNRNPH1,PDCD11,P31943,Q14690,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Nucleoli,nucleus,nucleus,NA,NA,1.49,Malignant neoplasm of prostate,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Schizophrenia,Transient Ischemic Attack,"splicing speckles, nucleolus",nucleolus,paraspeckles,nuclear body, nucleolus,localization,0,NA,NA,NA,NA
HNRNPH1,PTBP1,,,,,,,NA,NA,NA,,,HNRNPH1,PTBP1,P31943,P26599,,SEC,NA,,,NA,TRUE,DCS complex,TRUE,"DCS complex (PTBP1, PTBP2, HNRPH1, HNRPF),DCS complex",FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE,TRUE,NA,3288,NA,Nucleoplasm,Nucleoplasm,nucleus,nucleus,1,0.999569408,0.89,Malignant neoplasm of prostate,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Anaplastic carcinoma,"Carcinoma, Spindle-Cell",paraspeckles,nuclear body,paraspeckles,nuclear body, ribonucleoprotein complex,undetermined,1,NA,NA,NA,NA
HNRNPH1,RPS12,,,,,,,NA,NA,NA,,,HNRNPH1,RPS12,P31943,P25398,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Cytosol,nucleus,cytoplasm,1,0.999248909,NA,Malignant neoplasm of prostate,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Squamous cell carcinoma,Malignant tumor of cervix,,,paraspeckles,nuclear body,,translation,0,NA,NA,NA,NA
HNRNPH1,RPS25,,,,,,,NA,NA,NA,,,HNRNPH1,RPS25,P31943,P62851,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Cytosol;Endoplasmic reticulum,nucleus,cytoplasm,1,0.998742898,NA,Malignant neoplasm of prostate,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Amyotrophic Lateral Sclerosis,Pick Disease of the Brain,,,paraspeckles,nuclear body,,translation,0,NA,NA,NA,NA
HNRNPH1,SRSF1,,,,,,,NA,NA,NA,,,HNRNPH1,SRSF1,P31943,Q07955,,SEC,NA,,,NA,TRUE,C complex spliceosome,TRUE,"C complex spliceosome,Spliceosome, E complex",FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE,TRUE,NA,1205,NA,Nucleoplasm,Nucleoplasm,nucleus,nucleus,1,1,4.04,Malignant neoplasm of prostate,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Malignant neoplasm of breast,Schizophrenia,,,paraspeckles,nuclear body, nucleus,splicing,1,NA,NA,NA,NA
HNRNPH1,SRSF4,,,,,,,NA,NA,NA,,,HNRNPH1,SRSF4,P31943,Q08170,,SEC,NA,,,NA,FALSE,,TRUE,"Spliceosome, E complex",FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Nuclear speckles,nucleus,nucleus,1,1,2.72,Malignant neoplasm of prostate,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Hepatitis C,Hepatitis B,"chromatin, nucleoplasm",nuclear body,paraspeckles,nuclear body,,splicing,0,NA,NA,NA,NA
HNRNPH1,TAF15,,,,,,,NA,NA,NA,,,HNRNPH1,TAF15,P31943,Q16514,,SEC,NA,,,NA,TRUE,Large Drosha complex,TRUE,Large Drosha complex,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE,TRUE,NA,445,NA,Nucleoplasm,Nucleoplasm,nucleus,nucleus,1,1,18.48,Malignant neoplasm of prostate,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Amyotrophic Lateral Sclerosis,Extraskeletal Myxoid Chondrosarcoma,paraspeckles,nuclear body,paraspeckles,nuclear body, ribonucleoprotein complex,splicing,1,NA,NA,NA,NA
HNRNPH1,UPF1,,,,,,,NA,NA,NA,,,HNRNPH1,UPF1,P31943,Q92900,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,TRUE,2.884926015,FALSE,NA,TRUE,FALSE,TRUE,NA,2704,NA,Nucleoplasm,Nucleoplasm,nucleus,nucleus,NA,NA,3.56,Malignant neoplasm of prostate,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Liver carcinoma,Glioma,cytoplasmic ribonucleoprotein granule,cytoplasmic ribonucleoprotein granule,paraspeckles,nuclear body, cytoplasmic ribonucleoprotein granule,localization,1,NA,NA,NA,NA
HNRNPH2,HNRNPL,,,,,,,NA,NA,NA,,,HNRNPH2,HNRNPL,P55795,P14866,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,TRUE,NA,2413,NA,Nucleoplasm,Nucleoplasm,nucleus,nucleus,1,0.999707718,6.71,"MENTAL RETARDATION, X-LINKED, SYNDROMIC, BAIN TYPE",Global developmental delay,Malignant neoplasm of breast,Breast Carcinoma,paraspeckles,nuclear body,paraspeckles,nuclear body, ribonucleoprotein complex,splicing,1,NA,NA,NA,NA
HNRNPH2,HNRNPR,,,,,,,NA,NA,NA,,,HNRNPH2,HNRNPR,P55795,O43390,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Nucleoplasm,Nucleoplasm,nucleus,nucleus,1,1,10.17,"MENTAL RETARDATION, X-LINKED, SYNDROMIC, BAIN TYPE",Global developmental delay,Malignant neoplasm of breast,Global developmental delay,paraspeckles,nuclear body,paraspeckles,nuclear body, ribonucleoprotein complex,splicing,1,NA,NA,NA,NA
HNRNPH2,IGF2BP1,,,,,,,NA,NA,NA,,,HNRNPH2,IGF2BP1,P55795,Q9NZI8,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,TRUE,NA,2084,NA,Nucleoplasm,Cytosol,nucleus,cytoplasm,1,0.999667968,0.5,"MENTAL RETARDATION, X-LINKED, SYNDROMIC, BAIN TYPE",Global developmental delay,Liver carcinoma,Coronary Artery Disease,cytoplasmic ribonucleoprotein granule,cytoplasmic ribonucleoprotein granule,paraspeckles,nuclear body, cytoplasmic ribonucleoprotein granule,splicing,0,NA,NA,NA,NA
HNRNPH2,IGF2BP2,,,,,,,NA,NA,NA,,,HNRNPH2,IGF2BP2,P55795,Q9Y6M1,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,TRUE,NA,1525,NA,Nucleoplasm,Cytosol,nucleus,cytoplasm,1,0.999084771,1.56,"MENTAL RETARDATION, X-LINKED, SYNDROMIC, BAIN TYPE",Global developmental delay,"Diabetes Mellitus, Non-Insulin-Dependent",Schizophrenia,no prediction,cytoplasmic ribonucleoprotein granule,paraspeckles,nuclear body, cytoplasmic ribonucleoprotein granule,localization,0,NA,NA,NA,NA
HNRNPH2,IGF2BP3,,,,,,,NA,NA,NA,,,HNRNPH2,IGF2BP3,P55795,O00425,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,TRUE,NA,777,NA,Nucleoplasm,Cytosol,nucleus,cytoplasm,1,0.998879916,1.21,"MENTAL RETARDATION, X-LINKED, SYNDROMIC, BAIN TYPE",Global developmental delay,Liver carcinoma,"Liver Cirrhosis, Experimental",cytoplasmic ribonucleoprotein granule,cytoplasmic ribonucleoprotein granule,paraspeckles,nuclear body, cytoplasmic ribonucleoprotein granule,localization,0,NA,NA,NA,NA
HNRNPH2,MATR3,,,,,,,NA,NA,NA,,,HNRNPH2,MATR3,P55795,P43243,,SEC,NA,,,NA,FALSE,,FALSE,,TRUE,0.236,FALSE,TRUE,0.72,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE,TRUE,NA,1451,NA,Nucleoplasm,Nucleoplasm,nucleus,nucleus,1,0.999614265,2.63,"MENTAL RETARDATION, X-LINKED, SYNDROMIC, BAIN TYPE",Global developmental delay,Amyotrophic Lateral Sclerosis,AMYOTROPHIC LATERAL SCLEROSIS 21,paraspeckles,nuclear body,paraspeckles,nuclear body, ribonucleoprotein complex,splicing,1,NA,NA,NA,NA
