Feature-Feature Interaction	HepG2 - Interaction SHAP	K562 - Interaction SHAP	HepG2 - F1 (1st Individual Feature in Interaction) SHAP	K562 - F1 (1st Individual Feature in Interaction) SHAP	HepG2 - F2 (2nd Individual Feature in Interaction) SHAP	K562 - F2 (2nd Individual Feature in Interaction) SHAP	HepG2 - Both Bound: # Points	K562 - Both Bound: # Points	HepG2 - Both Bound: Average	K562 - Both Bound: Average	HepG2 - Both Bound: Median	K562 - Both Bound: Median	HepG2 - F1 Bound Only: # Points	K562 - F1 Bound Only: # Points	HepG2 - F1 Bound Only: Average	K562 - F1 Bound Only: Average	HepG2 - F1 Bound Only: Median	K562 - F1 Bound Only: Median	HepG2 - F2 Bound Only: # Points	K562 - F2 Bound Only: # Points	HepG2 - F2 Bound Only: Average	K562 - F2 Bound Only: Average	HepG2 - F2 Bound Only: Median	K562 - F2 Bound Only: Median	HepG2 - Both Bound vs F1 Bound Only: Abs(Diff Average)	HepG2 - Both Bound vs F1 Bound Only: Abs(Diff Median)	K562 - Both Bound vs F1 Bound Only: Abs(Diff Average)	K562 - Both Bound vs F1 Bound Only: Abs(Diff Median)	HepG2 - Both Bound vs F2 Bound Only: Abs(Diff Average)	HepG2 - Both Bound vs F2 Bound Only: Abs(Diff Median)	K562 - Both Bound vs F2 Bound Only: Abs(Diff Average)	K562 - Both Bound vs F2 Bound Only: Abs(Diff Median)	Statistical Testing Directionality	HepG2 - Both Bound vs F1 Bound Only: Mann-Whitney U	K562 - Both Bound vs F1 Bound Only: Mann-Whitney U	HepG2 - Both Bound vs F2 Bound Only: Mann-Whitney U	K562 - Both Bound vs F2 Bound Only: Mann-Whitney U	HepG2 - Both Bound vs F1 Bound Only: Welch's t-test	K562 - Both Bound vs F1 Bound Only: Welch's t-test	HepG2 - Both Bound vs F2 Bound Only: Welch's t-test	K562 - Both Bound vs F2 Bound Only: Welch's t-test	All MWU Significant	Rec-Y2H	Street et al | IP-MS	Street et al | IP/SEC-MS (Both)	Rec-Y2H/Street et al. IP-MS (Union)
TIA1_2-GRWD1_6-interaction-shap	0.0019207438454031944	0.008616126142442226	-0.26226308941841125	-0.19866278767585754	-0.2737436294555664	-0.32360902428627014	6245	5470	0.6966217774219375	0.7621756855575867	0.977	0.979	31052	174149	0.7487606595388381	0.8004753975044357	0.99	0.991	497395	165308	0.7873527397742237	0.8080785321944493	0.989	0.994	0.05213888211690054	0.013000000000000012	0.038299711946849	0.01200000000000001	0.09073096235228617	0.01200000000000001	0.045902846636862504	0.015000000000000013	greater	1.0	1.0	1.0	1.0	1.0	0.9999999999995907	1.0	1.0	false	None	False	False	False
DDX3X_2-U2AF2_5-interaction-shap	0.06822782009840012	0.0003087692311964929	-0.1320383995771408	-0.1366044580936432	-0.14822599291801453	-0.00855240412056446	9858	12753	0.794963278555488	0.7815948404297028	0.989	0.982	232486	462047	0.7433386698553891	0.7578883511850526	0.986	0.986	357641	281375	0.7833440656971655	0.8200376046201688	0.981	0.989	0.051624608700098884	0.0030000000000000027	0.023706489244650242	0.0040000000000000036	0.011619212858322459	0.008000000000000007	0.038442764190465994	0.007000000000000006	greater	1.1497976144077018e-24	0.9993355763534104	1.9093097600447303e-16	1.0	1.8613382312279098e-44	2.938417124695765e-14	0.0007138515531365926	1.0	false	False	False	False	False
TIA1_2-AQR_5-interaction-shap	0.00938933715224266	0.03579271212220192	-0.26226308941841125	-0.19866278767585754	-0.11271006613969803	-0.43198004364967346	7605	14706	0.780970808678501	0.917609003127975	0.996	0.996	29692	164913	0.7295445237774484	0.7887597278565062	0.985	0.989	382802	380452	0.812528722420468	0.8181617891350288	0.993	0.991	0.05142628490105261	0.01100000000000001	0.12884927527146883	0.007000000000000006	0.031557913741967036	0.0030000000000000027	0.0994472139929462	0.0050000000000000044	greater	1.5503568623394666e-41	4.1311204195744535e-214	0.9899409493503802	9.03018665228529e-112	6.777377544008933e-28	0.0	0.9999999999999826	0.0	false	None	False	False	False
RPS3_3-DDX3X_5-interaction-shap	-0.048218123614788055	-0.059424884617328644	0.7269369959831238	1.4697649478912354	-1.3346205949783325	-1.9786726236343384	3796	948	0.935481822971549	0.9962742616033756	0.999	1.0	114523	76488	0.9868084576897216	0.9899378203116829	1.0	0.999	56228	107761	0.42875430390552755	0.3526228598472546	0.149	0.057	0.05132663471817256	0.0010000000000000009	0.0063364412916927515	0.0010000000000000009	0.5067275190660214	0.85	0.643651401756121	0.943	less	1.5087670247133612e-25	0.9999946326352606	1.0	1.0	1.1155105986022035e-64	1.0	1.0	1.0	false	False	False	False	False
U2AF2_3-IGF2BP1_6-interaction-shap	0.0004965779953636229	0.07496853172779083	0.09508994966745377	0.018797004595398903	-0.015726618468761444	-0.22630161046981812	4836	7353	0.7747586848635236	0.9478414252685979	0.981	0.997	296941	178627	0.8232921287393792	0.8728904588891937	0.987	0.994	47156	118518	0.8185598439223005	0.7952313150745035	0.993	0.994	0.048533443875855564	0.006000000000000005	0.07495096637940424	0.0030000000000000027	0.043801159058776906	0.01200000000000001	0.15261011019409443	0.0030000000000000027	greater	1.0	5.826261856511806e-32	1.0	3.656159331988114e-77	1.0	4.602930135324854e-303	0.9999999999999998	0.0	false	False	False	False	False
DDX3X_4-PRPF8_4-interaction-shap	-0.02209360897541046	-0.034653451293706894	0.321524053812027	0.7766348123550415	1.359736680984497	1.0885541439056396	10129	7818	0.9861237042156186	0.9601661550268611	0.999	0.999	28515	64174	0.9376514816763106	0.9335114532365132	0.997	0.992	753687	640912	0.9653563057343433	0.9558991920887736	1.0	0.999	0.04847222253930794	0.0020000000000000018	0.0266547017903479	0.007000000000000006	0.02076739848127529	0.0010000000000000009	0.004266962938087482	0.0	less	1.0	1.0	1.0	0.9811732821809177	1.0	1.0	1.0	0.9993146034687731	false	None	False	False	False
BUD13_3-EFTUD2_5-interaction-shap	-0.0035343202762305737	-0.0001574320631334558	0.7667649984359741	1.022349238395691	0.06256677955389023	0.46036437153816223	12384	16587	0.9207333656330751	0.9808289624404655	0.996	1.0	100436	279503	0.9685697359512526	0.9615298762446198	1.0	1.0	94812	129799	0.871850757288107	0.9093426682794167	0.996	0.998	0.04783637031817756	0.0040000000000000036	0.01929908619584564	0.0	0.04888260834496805	0.0	0.07148629416104879	0.0020000000000000018	less	3.2549690034431706e-118	1.0	0.9999999999999954	1.0	2.272149383551062e-130	1.0	1.0	1.0	false	False	Different-Position	False	Different-Position
DDX3X_3-DDX3X_6-interaction-shap	0.2639990448951721	0.15376627445220947	1.1461492776870728	1.1887235641479492	-0.9028724431991577	-1.598173975944519	7118	4084	0.9131053666760326	0.89132541625857	0.993	0.957	81564	185196	0.9600224731499191	0.9599134700533488	0.998	0.997	17847	27508	0.32107625931529105	0.19590406427221171	0.058	0.027	0.04691710647388647	0.0050000000000000044	0.06858805379477884	0.040000000000000036	0.5920291073607415	0.9349999999999999	0.6954213519863582	0.9299999999999999	greater	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	false				
RBM22_2-QKI_3-interaction-shap	0.26299920678138733	0.0009811932686716318	-0.4360983967781067	-0.46220576763153076	-0.43169549107551575	-0.39075982570648193	1734	784	0.7662675893886965	0.49308545918367347	0.938	0.242	174891	136706	0.7194269459263198	0.7668225242491185	0.979	0.991	20148	11403	0.643636887035934	0.7045373147417346	0.929	0.964	0.04684064346237671	0.041000000000000036	0.273737065065445	0.749	0.12263070235276252	0.008999999999999897	0.21145185555806117	0.722	greater	0.9999999794912512	1.0	1.4424898081021373e-9	1.0	6.420729707290636e-10	1.0	5.969575550803794e-49	1.0	false	False	False	False	False
PRPF8_4-SF3B4_4-interaction-shap	0.008303344249725342	0.009158330038189888	1.359736680984497	1.0885541439056396	-0.5196917057037354	-0.025939391925930977	7932	20222	0.9193788451840645	0.9621199189002078	0.997	0.999	755884	628508	0.9661170655814914	0.9557521193047662	1.0	0.999	7051	44762	0.5919374556800454	0.8483522854206693	0.925	0.994	0.04673822039742681	0.0030000000000000027	0.006367799595441537	0.0	0.32744138950401913	0.07199999999999995	0.11376763347953844	0.0050000000000000044	greater	1.0	3.609142988536284e-31	0.0	0.0	1.0	2.5130263850944553e-11	0.0	0.0	false	None	Same-Position	Same-Position	Same-Position
BUD13_5-SF3B4_5-interaction-shap	0.0009741179528646171	0.000055662319937255234	-0.16154304146766663	-0.07166457921266556	-0.23675884306430817	-0.22762475907802582	29810	162047	0.8493556860114055	0.8398357575271371	0.991	0.991	114954	248600	0.8031441881100266	0.8437890305711987	0.991	0.994	347480	866596	0.8071647145159434	0.8275614080840438	0.988	0.991	0.046211497901378906	0.0	0.003953273044061567	0.0030000000000000027	0.04219097149546214	0.0030000000000000027	0.012274349443093358	0.0	greater	4.5379094765409046e-13	1.0	4.072683643976944e-50	4.993255286660734e-9	2.258467902764638e-110	0.999949356617439	3.222390330587887e-112	1.3883596356706519e-46	false	False	Same-Position	False	Same-Position
DDX3X_4-RBM22_4-interaction-shap	-0.014841015450656414	-0.6021908521652222	0.321524053812027	0.7766348123550415	0.6834766268730164	0.4519733190536499	1387	2759	0.9946906993511175	0.9092700253715114	0.999	0.997	37257	69233	0.9487060954988324	0.9374874265162566	0.998	0.994	73932	103210	0.9721004571768653	0.9620567677550625	1.0	0.999	0.04598460385228509	0.0010000000000000009	0.028217401144745247	0.0030000000000000027	0.022590242174252206	0.0010000000000000009	0.05278674238355119	0.0020000000000000018	less	1.0	0.03394432723300483	0.9999999999995003	4.729424378269308e-67	1.0	1.786319995933963e-16	1.0	6.2323101359518474e-52	false	False	False	False	False
IGF2BP1_1-LIN28B_4-interaction-shap	-0.1386229544878006	-0.00007633229688508436	-0.395353227853775	-0.019772345200181007	1.6433429718017578	1.5384678840637207	1416	2553	0.8660967514124294	0.993102624363494	1.0	1.0	33764	63422	0.8201670122023458	0.8123560594115606	0.997	0.995	48897	157210	0.9905153281387405	0.9766325360982127	1.0	1.0	0.04592973921008359	0.0030000000000000027	0.1807465649519333	0.0050000000000000044	0.12441857672631118	0.0	0.01647008826528129	0.0	less	1.0	1.0	0.9999920807242425	0.9999999713288092	0.9999999365070645	1.0	5.674177968630786e-46	1.0	false	False	False	False	False
PRPF8_4-U2AF2_4-interaction-shap	-0.07865549623966217	-0.005027963779866695	1.359736680984497	1.0885541439056396	-0.2962295114994049	-0.002063439693301916	14903	10328	0.9206629537676977	0.9614952556158017	0.998	0.998	748913	638402	0.9665265591597421	0.9558609136562854	1.0	0.999	42637	19484	0.6938581982784905	0.8094931225621023	0.97	0.989	0.04586360539204437	0.0020000000000000018	0.005634341959516287	0.0010000000000000009	0.2268047554892072	0.028000000000000025	0.15200213305369947	0.009000000000000008	less	2.041633441265466e-50	0.9998764978953149	1.0	1.0	5.877931925250999e-156	0.9999685643871323	1.0	1.0	false	None	False	False	False
KHSRP_2-GRWD1_6-interaction-shap	0.11514291167259216	0.004647797904908657	-0.23931440711021423	-0.14459437131881714	-0.2737436294555664	-0.32360902428627014	8517	10504	0.7962491487613009	0.7620353198781417	0.986	0.989	48199	274243	0.7507410734662544	0.8063734024204811	0.983	0.99	495123	160274	0.7860553135281535	0.8095294807641913	0.989	0.994	0.045508075295046524	0.0030000000000000027	0.044338082542339396	0.0010000000000000009	0.01019383523314743	0.0030000000000000027	0.04749416088604963	0.0050000000000000044	greater	6.6376762445523245e-12	1.0	0.9948616090519017	1.0	9.668484173422276e-29	1.0	0.0032762071680769765	1.0	false	None	None	None	None
SND1_2-RPS3_5-interaction-shap	-0.012233174405992031	-0.0002521961578167975	-0.18224208056926727	-0.24509850144386292	-0.31225043535232544	-0.04682749882340431	33278	9336	0.9255448344251458	0.9034251285347045	0.999	0.998	91592	113787	0.8801107629487293	0.8691242145412043	0.997	0.997	95252	94953	0.8266243543442658	0.8419453729739976	0.998	0.998	0.04543407147641654	0.0020000000000000018	0.034300913993500215	0.0010000000000000009	0.09892048008087995	0.0010000000000000009	0.06147975556070684	0.0	less	1.0	1.0	1.0	0.9999988148074003	1.0	1.0	1.0	1.0	false	None	False	False	False
AQR_5-EFTUD2_6-interaction-shap	0.00007636218651896343	0.00046441800077445805	-0.11271006613969803	-0.43198004364967346	-0.013448944315314293	-0.007866199128329754	29580	30607	0.7700439486139283	0.8176775574215048	0.991	0.995	360827	364551	0.8153464208609665	0.8222141483633291	0.994	0.991	96372	174261	0.8450866745527746	0.8558348511715185	0.994	0.996	0.045302472247038206	0.0030000000000000027	0.004536590941824237	0.0040000000000000036	0.07504272593884631	0.0030000000000000027	0.03815729375001364	0.0010000000000000009	greater	1.0	7.63994351998708e-9	1.0	1.0	1.0	0.9868778320836734	1.0	1.0	false	None	None	None	None
SRSF1_2-SF3B4_5-interaction-shap	0.11346060782670975	0.010626198723912239	-0.31190353631973267	-0.0830325111746788	-0.23675884306430817	-0.22762475907802582	9906	25871	0.8147118917827579	0.8521763364384832	0.993	0.995	54751	87388	0.7695474237913463	0.8390899093697075	0.976	0.996	367384	1002772	0.810384643860375	0.8289098788159222	0.988	0.991	0.045164467991411605	0.017000000000000015	0.013086427068775719	0.0010000000000000009	0.004327247922382926	0.0050000000000000044	0.023266457622561076	0.0040000000000000036	greater	7.207026043471995e-75	0.9999999999641982	7.416748634576617e-7	1.317212944131991e-38	4.8511446097730844e-33	5.2195725840444445e-9	0.10699425917425084	2.1536944265971582e-31	false	False	False	False	False
AQR_5-UCHL5_6-interaction-shap	0.02252616174519062	0.003070715581998229	-0.11271006613969803	-0.43198004364967346	-0.2533913552761078	-0.09547325223684311	8876	24982	0.8559090806669672	0.8203857977743976	0.993	0.995	381531	370176	0.8108904754790567	0.8219624421896611	0.993	0.991	56250	516731	0.8022235555555555	0.8302224600420722	0.992	0.994	0.045018605187910565	0.0	0.0015766444152635062	0.0040000000000000036	0.05368552511141178	0.0010000000000000009	0.009836662267674656	0.0010000000000000009	greater	5.0832645477835e-9	3.358535908912549e-28	9.299822226068709e-11	0.8704841405455641	6.3554405606209955e-43	0.7643104863955316	4.308829714452966e-51	0.9999971028975698	false	None	None	None	None
AQR_2-RBFOX2_4-interaction-shap	0.06821497529745102	0.0077303508296608925	-0.24430587887763977	-0.24864131212234497	-0.4484655559062958	-0.04954059422016144	9642	9350	0.8402843808338519	0.7479449197860962	0.99	0.978	396881	1356781	0.7956229549915464	0.8167757110395855	0.992	0.993	39986	13165	0.7181545290851798	0.7724916824914545	0.959	0.983	0.04466142584230548	0.0020000000000000018	0.06883079125348923	0.015000000000000013	0.12212985174867208	0.031000000000000028	0.02454676270535827	0.0050000000000000044	greater	0.3762358656331194	1.0	1.044645602545184e-179	1.0	1.715770954107742e-47	1.0	1.0102989412635234e-248	0.9999997265787742	false	None	False	False	False
DDX3X_4-RPS3_4-interaction-shap	-0.0247519388794899	-0.013873932883143425	0.321524053812027	0.7766348123550415	0.7361400723457336	0.970572292804718	13474	6047	0.9793655929939142	0.989618984620473	0.999	0.998	25170	65945	0.9348274533174414	0.9315265296838273	0.996	0.992	96925	64549	0.9857329068867683	0.9896278331190259	1.0	1.0	0.0445381396764728	0.0030000000000000027	0.05809245493664572	0.006000000000000005	0.006367313892854054	0.0010000000000000009	8.848498552871398e-6	0.0020000000000000018	less	1.0	1.0	3.5254820528481424e-19	2.0164005597611228e-64	1.0	1.0	1.6240645692530649e-15	0.491370639941875	false	False	False	False	False
GRWD1_4-TIA1_4-interaction-shap	-0.06964826583862305	-0.0112186623737216	1.2845640182495117	0.8225722312927246	-0.12330491095781326	-0.015706712380051613	4641	5062	0.9291788407670759	0.9593960885025681	0.995	0.999	366673	114934	0.9732843350887576	0.9764014564880714	1.0	1.0	24616	123460	0.770497359441014	0.878988393001782	0.984	0.994	0.04410549432168165	0.0050000000000000044	0.01700536798550334	0.0010000000000000009	0.15868148132606186	0.01100000000000001	0.08040769550078608	0.0050000000000000044	less	1.642237853466826e-119	5.607309267999746e-41	1.0	1.0	1.2952445849859955e-103	7.7012620864938105e-31	1.0	1.0	false	None	False	False	False
IGF2BP1_1-BUD13_3-interaction-shap	0.000023306873117689975	0.00013947137631475925	-0.395353227853775	-0.019772345200181007	0.7667649984359741	1.022349238395691	875	2035	0.8646685714285715	0.9945862407862409	0.996	0.999	34305	63940	0.8209277656318322	0.813773131060369	0.998	0.995	111945	294055	0.9640899280896869	0.96238972981245	1.0	1.0	0.043740805796739224	0.0020000000000000018	0.18081310972587195	0.0040000000000000036	0.0994213566611154	0.0040000000000000036	0.03219651097379095	0.0010000000000000009	greater	0.06021329354968741	2.3132510204568747e-97	0.9999999958788507	1.4424489141151294e-17	6.338047282248004e-7	0.0	1.0	0.0	false	False	False	False	False
DDX3X_3-IGF2BP1_3-interaction-shap	-0.06529050320386887	-0.07241939008235931	1.1461492776870728	1.1887235641479492	1.0084174871444702	1.3440452814102173	106	518	0.9999150943396226	0.9987027027027027	1.0	1.0	88576	188762	0.9562044571893064	0.9583230734999628	0.997	0.997	32084	76922	0.9733556913103104	0.9724529913418789	1.0	0.999	0.0437106371503162	0.0030000000000000027	0.04037962920273985	0.0030000000000000027	0.026559403029312145	0.0	0.02624971136082377	0.0010000000000000009	less	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	false	False	False	False	False
BUD13_2-U2AF2_5-interaction-shap	0.0005945540033280849	0.0013691865606233478	-0.0029569657053798437	-0.10637129843235016	-0.14822599291801453	-0.00855240412056446	8283	16063	0.778070988772184	0.7262612836954492	0.98	0.988	105273	247873	0.8211848242189355	0.8279893493845638	0.995	0.992	359216	278065	0.7837845224043473	0.8236916728103141	0.981	0.989	0.043113835446751514	0.015000000000000013	0.10172806568911463	0.0040000000000000036	0.0057135336321633146	0.0010000000000000009	0.0974303891148649	0.0010000000000000009	greater	1.0	1.0	0.9993916465099046	1.0	1.0	1.0	0.921486006421786	1.0	false	False	False	False	False
AQR_1-PRPF8_2-interaction-shap	0.0020195450633764267	0.00040106516098603606	-0.0681835189461708	-0.0025427292566746473	-0.17347882688045502	-0.15538087487220764	112504	60211	0.8254043322904073	0.8392065569414227	0.996	0.992	140711	220694	0.8684319633859472	0.8719023580160766	0.998	0.995	1124978	874753	0.7904691025068935	0.8054191594655863	0.987	0.99	0.043027631095539864	0.0020000000000000018	0.032695801074653974	0.0030000000000000027	0.03493522978351382	0.009000000000000008	0.03378739747583637	0.0020000000000000018	greater	1.0	1.0	0.0	3.013659067300334e-41	1.0	1.0	3.3931917795250476e-223	1.6070919159225887e-135	false	None	False	False	False
EFTUD2_4-RBM22_4-interaction-shap	-0.05932827666401863	-0.0028765439055860043	0.35644668340682983	0.7475715279579163	0.6834766268730164	0.4519733190536499	23899	25328	0.9737578559772375	0.9875391661402401	1.0	0.999	127675	210768	0.9310452163696887	0.9570867683898884	0.998	0.999	51420	80641	0.9719394788020225	0.9522471571533091	1.0	0.999	0.042712639607548786	0.0020000000000000018	0.03045239775035169	0.0	0.0018183771752150468	0.0	0.03529200898693097	0.0	less	1.0	1.0	0.9999999961356119	1.0	1.0	1.0	0.9962946298015152	1.0	false	False	False	False	False
HNRNPM_4-U2AF2_5-interaction-shap	0.013803022913634777	0.00020495691569522023	-0.8431994915008545	-0.5517842769622803	-0.14822599291801453	-0.00855240412056446	451	812	0.5712017738359201	0.9583435960591133	0.555	0.978	5286	7506	0.5286119939462731	0.6505872635225153	0.7935000000000001	0.952	367048	293316	0.7839167928990214	0.8179832842395233	0.981	0.989	0.04258977988964696	0.23850000000000005	0.30775633253659807	0.026000000000000023	0.2127150190631013	0.42599999999999993	0.14036031181959008	0.01100000000000001	greater	0.4680740761688963	3.910941751216178e-23	1.0	0.9728854509194429	0.00010891378657801257	0.0	1.0	0.0	false	None	False	False	False
SF3B4_3-LIN28B_4-interaction-shap	-0.0688629150390625	-0.2658269703388214	1.04224693775177	1.2349843978881836	1.6433429718017578	1.5384678840637207	2974	20277	0.9939889038332211	0.9895820880800908	1.0	1.0	246632	536953	0.9514164017645722	0.9612951748104583	0.999	1.0	47339	139486	0.986575508565876	0.9750515177150394	1.0	0.999	0.04257250206864893	0.0010000000000000009	0.028286913269632508	0.0	0.007413395267345191	0.0	0.014530570365051454	0.0010000000000000009	less	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999997865673	1.0	false	False	False	False	False
AQR_3-KHSRP_5-interaction-shap	0.013912305235862732	0.007595225237309933	1.1179728507995605	0.6514191031455994	-0.3579765260219574	-0.023024987429380417	2831	10520	0.9213638290356764	0.9653545627376426	0.997	0.997	293277	342232	0.9639331212471486	0.9374616634329929	1.0	0.997	27217	256630	0.7102284234118382	0.8215122355141643	0.984	0.99	0.04256929221147221	0.0030000000000000027	0.027892899304649776	0.0	0.21113540562383815	0.013000000000000012	0.14384232722347834	0.007000000000000006	greater	1.0	0.08093081475139385	4.4983078552522167e-88	2.2903261891588822e-207	1.0	2.4768298137399546e-221	0.0	0.0	false	None	None	None	None
SF3B4_1-PRPF8_2-interaction-shap	0.00005272221096674912	0.0020317460875958204	0.0023197485134005547	0.04066191986203194	-0.17347882688045502	-0.15538087487220764	102815	111197	0.8394107182804066	0.846712977868108	0.992	0.994	117481	409677	0.8818318366374137	0.8817583217998569	0.996	0.996	1134667	823767	0.7894982633671376	0.8023146702890501	0.988	0.989	0.042421118357007126	0.0040000000000000036	0.03504534393174896	0.0020000000000000018	0.04991245491326901	0.0040000000000000036	0.04439830757905783	0.0050000000000000044	greater	1.0	1.0	1.4839665475228427e-207	0.0	1.0	1.0	0.0	0.0	false	None	Different-Position	Different-Position	Different-Position
