,RBP,Cell Line,Significant Events,AUROC,AUPRC,Sign Concordance
327,ILF3 Position 3,HepG2,2,0.4375,0.24285714285714285,100.0
328,LARP4 Position 3,HepG2,2,0.625,0.018605378361475924,50.0
329,LARP4 Position 2,HepG2,2,0.7727272727272727,0.03273809523809523,0.0
330,ZC3H8 Position 5,K562,2,0.2723880597014926,0.02886178861788618,50.0
331,SUB1 Position 6,HepG2,1,0.4415322580645162,0.007142857142857143,0.0
332,PHF6 Position 5,K562,1,0.4666666666666667,0.1111111111111111,0.0
333,FTO Position 5,K562,1,0.2692307692307692,0.03225806451612903,100.0
334,FTO Position 4,K562,1,0.7222222222222222,0.16666666666666666,0.0
335,FTO Position 3,K562,1,0.4821428571428571,0.03333333333333333,0.0
336,NKRF Position 4,HepG2,1,0.9545454545454546,0.5,100.0
337,FTO Position 2,HepG2,1,0.5,0.022727272727272728,0.0
338,METAP2 Position 5,K562,1,0.9360902255639098,0.05555555555555555,100.0
339,NKRF Position 1,HepG2,1,0.5,0.027777777777777776,0.0
340,XRN2 Position 3,K562,1,1.0,1.0,100.0
341,NKRF Position 3,HepG2,1,0.1428571428571429,0.04,100.0
342,FAM120A Position 2,HepG2,1,0.3237410071942446,0.010526315789473684,0.0
343,NONO Position 2,K562,1,0.3833333333333333,0.008928571428571428,0.0
344,IGF2BP2 Position 3,K562,1,0.005291005291005346,0.005291005291005291,100.0
345,IGF2BP2 Position 2,K562,1,0.5049342105263158,0.006535947712418301,100.0
346,PCBP1 Position 6,K562,1,0.8723404255319149,0.07692307692307693,0.0
347,IGF2BP2 Position 1,K562,1,0.4688995215311005,0.008928571428571428,0.0
348,SUGP2 Position 3,HepG2,1,0.6666666666666667,0.14285714285714285,100.0
349,IGF2BP2 Position 5,K562,1,0.7394366197183099,0.013333333333333334,100.0
350,EIF3D Position 3,HepG2,1,0.5,0.03225806451612903,0.0
351,ILF3 Position 5,K562,1,0.5,0.14285714285714285,0.0
352,LIN28B Position 6,HepG2,1,0.9703947368421052,0.1,100.0
353,TIA1 Position 5,K562,1,0.845360824742268,0.0625,100.0
354,LIN28B Position 2,HepG2,1,0.4693877551020408,0.007633587786259542,0.0
355,TIAL1 Position 1,HepG2,1,0.5,0.0625,0.0
356,LARP7 Position 3,K562,1,0.5,0.3333333333333333,0.0
357,NCBP2 Position 6,HepG2,1,0.2857142857142857,0.16666666666666666,0.0
358,PUM1 Position 6,K562,1,0.3755656108597285,0.0036101083032490976,100.0
359,NCBP2 Position 1,K562,1,0.15909090909090906,0.02631578947368421,100.0
360,LSM11 Position 5,HepG2,1,0.42748091603053434,0.008620689655172414,0.0
361,TARDBP Position 3,HepG2,1,0.29824561403508776,0.024390243902439025,100.0
362,TARDBP Position 2,HepG2,1,0.5,0.012345679012345678,0.0
363,PABPC4 Position 6,K562,1,0.743879472693032,0.0072992700729927005,100.0
364,GTF2F1 Position 4,K562,1,0.240506329113924,0.01639344262295082,0.0
365,GTF2F1 Position 5,HepG2,1,0.12962962962962965,0.04,100.0
366,AKAP8L Position 1,K562,1,0.8157894736842105,0.125,0.0
367,HNRNPM Position 1,HepG2,1,0.5,0.25,0.0
368,HNRNPL Position 1,K562,1,0.5,0.05263157894736842,0.0
369,NCBP2 Position 2,K562,1,0.9587628865979382,0.2,0.0
370,NCBP2 Position 3,HepG2,1,0.09090909090909094,0.01639344262295082,100.0
371,TAF15 Position 5,HepG2,1,0.5,0.3333333333333333,0.0
372,EWSR1 Position 3,K562,1,0.9108910891089108,0.1,0.0
373,EIF3G Position 1,K562,1,0.33333333333333337,0.023255813953488372,0.0
374,GTF2F1 Position 2,HepG2,1,0.9700854700854701,0.125,100.0
375,EIF4G2 Position 2,K562,1,0.8936170212765958,0.125,100.0
376,PTBP1 Position 2,HepG2,1,0.8292682926829268,0.125,0.0
377,EIF3G Position 6,K562,1,,,0.0
378,CSTF2T Position 6,K562,1,0.7751937984496124,0.03225806451612903,0.0
379,EIF4G2 Position 5,K562,1,0.09523809523809523,0.017241379310344827,0.0
380,RBM15 Position 5,HepG2,1,0.9166666666666666,0.2,0.0
381,SRSF9 Position 3,HepG2,1,0.5,0.058823529411764705,0.0
382,CSTF2T Position 2,HepG2,1,0.9488636363636364,0.1,0.0
383,CSTF2T Position 2,K562,1,0.24567474048442905,0.0045662100456621,100.0
384,RBM15 Position 2,HepG2,1,0.21052631578947367,0.021739130434782608,0.0
385,CSTF2T Position 4,HepG2,1,0.7575757575757576,0.1111111111111111,0.0
386,CSTF2T Position 4,K562,1,0.5849056603773585,0.022222222222222223,0.0
387,SFPQ Position 2,HepG2,1,0.5,0.07692307692307693,0.0
388,DDX59 Position 4,HepG2,1,0.8484848484848484,0.16666666666666666,100.0
389,FTO Position 1,K562,1,0.8513513513513513,0.08333333333333333,100.0
390,FTO Position 1,HepG2,1,0.7560975609756098,0.09090909090909091,0.0
391,RBM15 Position 6,HepG2,1,0.0,0.019230769230769232,0.0
392,SRSF9 Position 6,HepG2,1,0.40909090909090906,0.07142857142857142,0.0
393,SRSF9 Position 5,HepG2,1,0.5,0.058823529411764705,0.0
394,GRSF1 Position 1,HepG2,1,0.9615384615384616,0.3333333333333333,0.0
395,GPKOW Position 3,K562,1,0.08955223880597019,0.005434782608695652,0.0
396,HNRNPC Position 1,K562,1,0.5,0.2,0.0
397,HNRNPC Position 2,HepG2,1,0.5,0.08333333333333333,0.0
398,GEMIN5 Position 6,K562,1,0.19999999999999996,0.047619047619047616,0.0
399,GPKOW Position 4,K562,1,0.5079365079365079,0.015625,100.0
400,SMNDC1 Position 4,K562,1,0.9649122807017544,0.3333333333333333,100.0
401,GRWD1 Position 5,K562,1,0.24007220216606495,0.002369668246445498,100.0
402,SMNDC1 Position 3,HepG2,1,0.5,0.06666666666666667,0.0
403,PPIG Position 3,HepG2,1,0.6629986244841816,0.002036659877800407,100.0
404,EWSR1 Position 4,K562,1,0.475,0.023255813953488372,0.0
405,RBFOX2 Position 1,K562,1,0.7692307692307692,0.07692307692307693,100.0
406,FMR1 Position 5,K562,1,0.5706521739130435,0.0125,0.0
407,DROSHA Position 2,K562,1,0.4318840579710145,0.005076142131979695,0.0
408,FMR1 Position 3,K562,1,0.8272251308900523,0.029411764705882353,100.0
409,FXR1 Position 3,K562,1,0.875,0.045454545454545456,100.0
410,DHX30 Position 3,K562,1,0.9090909090909091,0.5,0.0
411,FUS Position 3,K562,1,0.5294117647058824,0.058823529411764705,0.0
412,SMNDC1 Position 3,K562,1,0.7326203208556149,0.0196078431372549,100.0
413,HNRNPK Position 5,K562,1,0.8518518518518519,0.2,0.0
414,XRCC6 Position 1,HepG2,1,0.5,0.3333333333333333,0.0
415,HNRNPC Position 6,K562,1,0.5,0.08333333333333333,0.0
416,UTP18 Position 1,K562,1,0.5,0.1,0.0
417,XPO5 Position 6,HepG2,1,0.4318181818181819,0.0625,100.0
418,BUD13 Position 3,K562,1,0.7597911227154047,0.0036101083032490976,100.0
419,FAM120A Position 4,HepG2,1,0.30952380952380953,0.023809523809523808,0.0
420,HNRNPM Position 5,HepG2,1,0.5,0.14285714285714285,0.0
421,YBX3 Position 2,HepG2,1,0.29333333333333333,0.01818181818181818,0.0
422,FASTKD2 Position 1,HepG2,1,0.5,0.03225806451612903,0.0
423,UPF1 Position 5,HepG2,1,0.52,0.014285714285714285,100.0
424,DDX3X Position 4,K562,1,0.48897058823529416,0.007142857142857143,0.0
425,YBX3 Position 1,K562,1,0.46007984031936133,0.0018450184501845018,0.0
426,DKC1 Position 3,HepG2,1,0.4473684210526316,0.037037037037037035,100.0
427,DDX6 Position 1,HepG2,1,0.5,0.1111111111111111,0.0
428,YBX3 Position 5,K562,1,0.5648592999313657,0.0015748031496062992,100.0
429,ZC3H8 Position 1,K562,1,0.3513513513513513,0.02857142857142857,0.0
430,UPF1 Position 2,HepG2,1,0.5,0.030303030303030304,0.0
431,ZC3H8 Position 2,K562,1,0.25,0.02857142857142857,100.0
432,DDX3X Position 3,K562,1,0.9449275362318841,0.02564102564102564,100.0
433,IGF2BP3 Position 1,HepG2,1,0.3986486486486487,0.02127659574468085,100.0
434,DDX3X Position 5,K562,1,0.43822843822843827,0.004132231404958678,0.0
435,YBX3 Position 6,HepG2,1,0.5,0.011904761904761904,0.0
436,HNRNPU Position 1,HepG2,1,0.5,0.5,0.0
437,XRN2 Position 2,K562,1,0.5760368663594471,0.010752688172043012,100.0
438,XRN2 Position 2,HepG2,1,0.4285714285714286,0.011235955056179775,0.0
439,AKAP1 Position 5,HepG2,1,0.5,0.027777777777777776,0.0
440,HNRNPK Position 6,K562,1,0.926829268292683,0.25,0.0
441,HNRNPL Position 3,HepG2,1,0.5,0.125,100.0
442,DDX55 Position 2,K562,1,0.4545454545454546,0.03225806451612903,0.0
443,HNRNPC Position 5,K562,1,1.0,1.0,100.0
444,HNRNPM Position 6,HepG2,1,0.5,0.07142857142857142,0.0
445,YBX3 Position 2,K562,1,0.9455284552845528,0.014705882352941176,0.0
446,EEF2 Position 3,HepG2,0,,,
447,UTP18 Position 6,HepG2,0,,,
448,UTP18 Position 5,HepG2,0,,,
449,EEF2 Position 3,K562,0,,,
450,DHX30 Position 5,HepG2,0,,,
451,DDX51 Position 3,K562,0,,,
452,EEF2 Position 4,HepG2,0,,,
453,DDX51 Position 3,HepG2,0,,,
454,AARS Position 1,HepG2,0,,,
455,EEF2 Position 4,K562,0,,,
456,DROSHA Position 6,K562,0,,,
457,DROSHA Position 3,HepG2,0,,,
458,DDX51 Position 2,HepG2,0,,,
459,DROSHA Position 6,HepG2,0,,,
460,DROSHA Position 4,HepG2,0,,,
461,UTP18 Position 4,K562,0,,,
462,DROSHA Position 4,K562,0,,,
463,DROSHA Position 5,HepG2,0,,,
464,DDX51 Position 1,K562,0,,,
465,DDX51 Position 2,K562,0,,,
466,DDX47 Position 3,K562,0,,,
467,DDX47 Position 4,HepG2,0,,,
468,DDX47 Position 4,K562,0,,,
469,DDX47 Position 3,HepG2,0,,,
470,DDX47 Position 2,K562,0,,,
471,DDX24 Position 3,HepG2,0,,,
472,DDX47 Position 2,HepG2,0,,,
473,UTP18 Position 1,HepG2,0,,,
474,DDX24 Position 4,HepG2,0,,,
475,UTP18 Position 2,HepG2,0,,,
476,DDX24 Position 4,K562,0,,,
477,DDX51 Position 1,HepG2,0,,,
478,DDX47 Position 1,K562,0,,,
479,DDX24 Position 6,HepG2,0,,,
480,EEF2 Position 1,HepG2,0,,,
481,EEF2 Position 1,K562,0,,,
482,DDX47 Position 1,HepG2,0,,,
483,DDX51 Position 4,K562,0,,,
484,UPF1 Position 5,K562,0,,,
485,EEF2 Position 2,HepG2,0,,,
486,EEF2 Position 2,K562,0,,,
487,DDX51 Position 4,HepG2,0,,,
488,UTP18 Position 6,K562,0,,,
489,DDX24 Position 5,HepG2,0,,,
490,DKC1 Position 6,K562,0,,,
491,DKC1 Position 6,HepG2,0,,,
492,EIF4G2 Position 3,HepG2,0,,,
493,EIF4G2 Position 3,K562,0,,,
494,CSTF2 Position 6,HepG2,0,,,
495,CSTF2 Position 6,K562,0,,,
496,CSTF2T Position 6,HepG2,0,,,
497,CSTF2 Position 1,HepG2,0,,,
498,CSTF2 Position 1,K562,0,,,
499,CSTF2 Position 2,HepG2,0,,,
500,DDX52 Position 3,K562,0,,,
501,CSTF2 Position 2,K562,0,,,
502,AARS Position 1,K562,0,,,
503,DDX52 Position 2,K562,0,,,
504,CSTF2 Position 3,HepG2,0,,,
505,CSTF2 Position 3,K562,0,,,
506,DDX52 Position 2,HepG2,0,,,
507,DDX52 Position 1,K562,0,,,
508,CSTF2T Position 3,HepG2,0,,,
509,DDX52 Position 1,HepG2,0,,,
510,CSTF2T Position 3,K562,0,,,
511,DDX3X Position 6,K562,0,,,
512,DDX55 Position 3,K562,0,,,
513,DDX55 Position 3,HepG2,0,,,
514,DDX55 Position 1,K562,0,,,
515,CSTF2T Position 5,HepG2,0,,,
516,DDX52 Position 3,HepG2,0,,,
517,UTP18 Position 4,HepG2,0,,,
518,DHX30 Position 5,K562,0,,,
519,UTP18 Position 3,HepG2,0,,,
520,XPO5 Position 4,K562,0,,,
521,XPO5 Position 4,HepG2,0,,,
522,DHX30 Position 6,HepG2,0,,,
523,DHX30 Position 6,K562,0,,,
524,DROSHA Position 1,HepG2,0,,,
525,XPO5 Position 3,K562,0,,,
526,DROSHA Position 2,HepG2,0,,,
527,DHX30 Position 1,HepG2,0,,,
528,XPO5 Position 3,HepG2,0,,,
529,DHX30 Position 1,K562,0,,,
530,EIF4G2 Position 2,HepG2,0,,,
531,DKC1 Position 3,K562,0,,,
532,DHX30 Position 2,K562,0,,,
533,DHX30 Position 3,HepG2,0,,,
534,DHX30 Position 4,HepG2,0,,,
535,DHX30 Position 4,K562,0,,,
536,EIF4G2 Position 6,HepG2,0,,,
537,EIF4G2 Position 6,K562,0,,,
538,EWSR1 Position 1,HepG2,0,,,
539,EWSR1 Position 1,K562,0,,,
540,EWSR1 Position 2,HepG2,0,,,
541,DKC1 Position 2,K562,0,,,
542,EWSR1 Position 3,HepG2,0,,,
543,DKC1 Position 2,HepG2,0,,,
544,DHX30 Position 2,HepG2,0,,,
545,AATF Position 3,HepG2,0,,,
546,AATF Position 3,K562,0,,,
547,AATF Position 4,HepG2,0,,,
548,AATF Position 4,K562,0,,,
549,APOBEC3C Position 6,HepG2,0,,,
550,APOBEC3C Position 6,K562,0,,,
551,CPEB4 Position 2,HepG2,0,,,
552,CPEB4 Position 2,K562,0,,,
553,CPEB4 Position 3,HepG2,0,,,
554,CPEB4 Position 3,K562,0,,,
555,CPEB4 Position 4,HepG2,0,,,
556,CPEB4 Position 4,K562,0,,,
557,DDX51 Position 6,HepG2,0,,,
558,APOBEC3C Position 2,K562,0,,,
559,APOBEC3C Position 3,HepG2,0,,,
560,APOBEC3C Position 3,K562,0,,,
561,APOBEC3C Position 4,HepG2,0,,,
562,APOBEC3C Position 4,K562,0,,,
563,APOBEC3C Position 5,HepG2,0,,,
564,APOBEC3C Position 5,K562,0,,,
565,YBX3 Position 1,HepG2,0,,,
566,AKAP8L Position 4,HepG2,0,,,
567,AKAP8L Position 5,HepG2,0,,,
568,AKAP8L Position 6,HepG2,0,,,
569,AKAP8L Position 6,K562,0,,,
570,XRN2 Position 6,K562,0,,,
571,APOBEC3C Position 2,HepG2,0,,,
572,XRN2 Position 3,HepG2,0,,,
573,XRN2 Position 4,HepG2,0,,,
574,XRN2 Position 4,K562,0,,,
575,AGGF1 Position 2,HepG2,0,,,
576,AGGF1 Position 3,HepG2,0,,,
577,AGGF1 Position 4,HepG2,0,,,
578,AGGF1 Position 5,HepG2,0,,,
579,ABCF1 Position 3,HepG2,0,,,
580,ABCF1 Position 3,K562,0,,,
581,ABCF1 Position 4,HepG2,0,,,
582,ABCF1 Position 4,K562,0,,,
583,ABCF1 Position 6,HepG2,0,,,
584,ABCF1 Position 6,K562,0,,,
585,AATF Position 2,K562,0,,,
586,AGGF1 Position 1,HepG2,0,,,
587,AATF Position 5,HepG2,0,,,
588,XRN2 Position 1,HepG2,0,,,
589,AATF Position 5,K562,0,,,
590,AATF Position 6,HepG2,0,,,
591,AATF Position 6,K562,0,,,
592,ABCF1 Position 1,HepG2,0,,,
593,ABCF1 Position 1,K562,0,,,
594,ABCF1 Position 2,HepG2,0,,,
595,ABCF1 Position 2,K562,0,,,
596,AATF Position 1,HepG2,0,,,
597,AATF Position 1,K562,0,,,
598,AATF Position 2,HepG2,0,,,
599,XRN2 Position 1,K562,0,,,
600,CPSF6 Position 3,K562,0,,,
601,CPSF6 Position 4,HepG2,0,,,
602,YBX3 Position 3,HepG2,0,,,
603,CPSF6 Position 4,K562,0,,,
604,AARS Position 5,K562,0,,,
605,CPSF6 Position 5,HepG2,0,,,
606,CPSF6 Position 6,HepG2,0,,,
607,CPEB4 Position 5,HepG2,0,,,
608,CPEB4 Position 5,K562,0,,,
609,CPEB4 Position 6,HepG2,0,,,
610,CPEB4 Position 6,K562,0,,,
611,AARS Position 5,HepG2,0,,,
612,CPSF6 Position 1,HepG2,0,,,
613,APOBEC3C Position 1,HepG2,0,,,
614,CPSF6 Position 2,HepG2,0,,,
615,CPSF6 Position 2,K562,0,,,
616,DDX51 Position 5,HepG2,0,,,
617,AARS Position 3,K562,0,,,
618,DDX51 Position 5,K562,0,,,
619,DDX51 Position 6,K562,0,,,
620,AARS Position 3,HepG2,0,,,
621,DDX52 Position 4,HepG2,0,,,
622,AARS Position 2,K562,0,,,
623,DDX52 Position 4,K562,0,,,
624,AARS Position 2,HepG2,0,,,
625,DDX52 Position 6,HepG2,0,,,
626,DDX52 Position 6,K562,0,,,
627,CPSF6 Position 1,K562,0,,,
628,XRN2 Position 6,HepG2,0,,,
629,APOBEC3C Position 1,K562,0,,,
630,AGGF1 Position 6,HepG2,0,,,
631,AGGF1 Position 6,K562,0,,,
632,AKAP8L Position 1,HepG2,0,,,
633,XRN2 Position 5,K562,0,,,
634,AKAP8L Position 2,HepG2,0,,,
635,XRN2 Position 5,HepG2,0,,,
636,AKAP8L Position 3,HepG2,0,,,
637,DDX1 Position 5,HepG2,0,,,
638,DDX1 Position 5,K562,0,,,
639,DDX1 Position 6,HepG2,0,,,
640,DDX1 Position 6,K562,0,,,
641,YBX3 Position 3,K562,0,,,
642,DDX24 Position 2,HepG2,0,,,
643,DDX1 Position 1,HepG2,0,,,
644,DDX1 Position 1,K562,0,,,
645,DDX1 Position 2,HepG2,0,,,
646,DDX1 Position 2,K562,0,,,
647,DDX1 Position 3,HepG2,0,,,
648,YBX3 Position 5,HepG2,0,,,
649,DDX1 Position 3,K562,0,,,
650,DDX1 Position 4,HepG2,0,,,
651,YBX3 Position 4,K562,0,,,
652,DDX1 Position 4,K562,0,,,
653,YBX3 Position 4,HepG2,0,,,
654,CPSF6 Position 3,HepG2,0,,,
655,DDX24 Position 1,HepG2,0,,,
656,PUM1 Position 3,HepG2,0,,,
657,PUM1 Position 4,HepG2,0,,,
658,PPIL4 Position 3,HepG2,0,,,
659,PPIL4 Position 3,K562,0,,,
660,PPIL4 Position 4,HepG2,0,,,
661,PPIL4 Position 4,K562,0,,,
662,PPIL4 Position 5,HepG2,0,,,
663,PPIL4 Position 5,K562,0,,,
664,PPIL4 Position 6,HepG2,0,,,
665,PPIL4 Position 6,K562,0,,,
666,SERBP1 Position 5,HepG2,0,,,
667,SERBP1 Position 5,K562,0,,,
668,SERBP1 Position 6,HepG2,0,,,
669,SERBP1 Position 6,K562,0,,,
670,SLBP Position 2,HepG2,0,,,
671,DDX55 Position 2,HepG2,0,,,
672,SLBP Position 6,HepG2,0,,,
673,SLBP Position 6,K562,0,,,
674,SERBP1 Position 1,HepG2,0,,,
675,SERBP1 Position 1,K562,0,,,
676,SERBP1 Position 2,HepG2,0,,,
677,SERBP1 Position 2,K562,0,,,
678,WDR43 Position 3,HepG2,0,,,
679,WDR43 Position 3,K562,0,,,
680,WDR43 Position 4,HepG2,0,,,
681,WDR43 Position 4,K562,0,,,
682,TBRG4 Position 5,HepG2,0,,,
683,TBRG4 Position 5,K562,0,,,
684,TBRG4 Position 6,HepG2,0,,,
685,TBRG4 Position 6,K562,0,,,
686,UTP3 Position 3,HepG2,0,,,
687,SLBP Position 2,K562,0,,,
688,PHF6 Position 4,HepG2,0,,,
689,PHF6 Position 4,K562,0,,,
690,PABPC4 Position 3,HepG2,0,,,
691,PABPC4 Position 3,K562,0,,,
692,PABPC4 Position 4,HepG2,0,,,
693,PABPC4 Position 4,K562,0,,,
694,PABPC4 Position 5,HepG2,0,,,
695,PABPC4 Position 6,HepG2,0,,,
696,NONO Position 5,HepG2,0,,,
697,NONO Position 5,K562,0,,,
698,NONO Position 6,HepG2,0,,,
699,NONO Position 6,K562,0,,,
700,PABPC4 Position 1,HepG2,0,,,
701,PABPC4 Position 1,K562,0,,,
702,PABPC4 Position 2,HepG2,0,,,
703,PUM1 Position 2,K562,0,,,
704,PUM1 Position 2,HepG2,0,,,
705,PUM1 Position 1,K562,0,,,
706,PUM1 Position 1,HepG2,0,,,
707,PUM2 Position 2,K562,0,,,
708,PUM2 Position 2,HepG2,0,,,
709,PUM2 Position 1,K562,0,,,
710,PUM2 Position 1,HepG2,0,,,
711,PABPC4 Position 2,K562,0,,,
712,PUM1 Position 5,HepG2,0,,,
713,PUM2 Position 6,HepG2,0,,,
714,PUM2 Position 5,K562,0,,,
715,PUM2 Position 5,HepG2,0,,,
716,PUM2 Position 4,K562,0,,,
717,PUM2 Position 4,HepG2,0,,,
718,PUM2 Position 3,K562,0,,,
719,PUM2 Position 3,HepG2,0,,,
720,PUM1 Position 6,HepG2,0,,,
721,AKAP1 Position 3,K562,0,,,
722,SAFB2 Position 2,K562,0,,,
723,ZRANB2 Position 3,HepG2,0,,,
724,ZRANB2 Position 3,K562,0,,,
725,ZRANB2 Position 4,HepG2,0,,,
726,ZRANB2 Position 4,K562,0,,,
727,ZRANB2 Position 5,HepG2,0,,,
728,ZRANB2 Position 5,K562,0,,,
729,BCLAF1 Position 1,K562,0,,,
730,BCCIP Position 2,K562,0,,,
731,ZC3H8 Position 5,HepG2,0,,,
732,ZC3H8 Position 6,HepG2,0,,,
733,ZC3H8 Position 6,K562,0,,,
734,BUD13 Position 2,HepG2,0,,,
735,AKAP1 Position 3,HepG2,0,,,
736,UTP3 Position 3,K562,0,,,
737,AKAP1 Position 2,K562,0,,,
738,BCLAF1 Position 2,K562,0,,,
739,AKAP1 Position 2,HepG2,0,,,
740,BCLAF1 Position 3,K562,0,,,
741,AKAP1 Position 1,K562,0,,,
742,BCLAF1 Position 4,K562,0,,,
743,AKAP1 Position 1,HepG2,0,,,
744,BCLAF1 Position 5,K562,0,,,
745,BCCIP Position 3,HepG2,0,,,
746,BCCIP Position 3,K562,0,,,
747,BCCIP Position 5,HepG2,0,,,
748,BCCIP Position 5,K562,0,,,
749,BCCIP Position 6,HepG2,0,,,
750,BCCIP Position 6,K562,0,,,
751,AKAP1 Position 4,K562,0,,,
752,BUD13 Position 3,HepG2,0,,,
753,WDR3 Position 3,HepG2,0,,,
754,WDR3 Position 3,K562,0,,,
755,TBRG4 Position 1,HepG2,0,,,
756,TBRG4 Position 1,K562,0,,,
757,TBRG4 Position 2,HepG2,0,,,
758,TBRG4 Position 2,K562,0,,,
759,TBRG4 Position 3,HepG2,0,,,
760,TBRG4 Position 3,K562,0,,,
761,TBRG4 Position 4,HepG2,0,,,
762,TBRG4 Position 4,K562,0,,,
763,SAFB2 Position 2,HepG2,0,,,
764,CSTF2 Position 4,HepG2,0,,,
765,CSTF2 Position 4,K562,0,,,
766,CSTF2 Position 5,HepG2,0,,,
767,CSTF2 Position 5,K562,0,,,
768,SAFB2 Position 1,K562,0,,,
769,SAFB2 Position 1,HepG2,0,,,
770,RPS10 Position 4,K562,0,,,
771,RPS10 Position 4,HepG2,0,,,
772,RPS10 Position 2,K562,0,,,
773,RPS10 Position 2,HepG2,0,,,
774,SAFB2 Position 6,K562,0,,,
775,SAFB2 Position 6,HepG2,0,,,
776,SERBP1 Position 3,HepG2,0,,,
777,SAFB2 Position 5,HepG2,0,,,
778,SAFB2 Position 4,K562,0,,,
779,SAFB2 Position 4,HepG2,0,,,
780,SAFB2 Position 3,K562,0,,,
781,SAFB2 Position 3,HepG2,0,,,
782,SERBP1 Position 4,K562,0,,,
783,SERBP1 Position 4,HepG2,0,,,
784,SERBP1 Position 3,K562,0,,,
785,SAFB2 Position 5,K562,0,,,
786,FXR1 Position 1,HepG2,0,,,
787,FXR1 Position 2,HepG2,0,,,
788,FXR1 Position 3,HepG2,0,,,
789,FMR1 Position 2,HepG2,0,,,
790,FMR1 Position 3,HepG2,0,,,
791,FMR1 Position 4,HepG2,0,,,
792,FMR1 Position 5,HepG2,0,,,
793,EWSR1 Position 4,HepG2,0,,,
794,EWSR1 Position 5,HepG2,0,,,
795,EWSR1 Position 5,K562,0,,,
796,EWSR1 Position 6,HepG2,0,,,
797,EWSR1 Position 6,K562,0,,,
798,FMR1 Position 1,HepG2,0,,,
799,HNRNPA1 Position 3,HepG2,0,,,
800,HNRNPA1 Position 3,K562,0,,,
801,PHF6 Position 3,K562,0,,,
802,HNRNPA1 Position 4,K562,0,,,
803,HNRNPUL1 Position 3,HepG2,0,,,
804,HNRNPUL1 Position 5,HepG2,0,,,
805,GPKOW Position 4,HepG2,0,,,
806,GPKOW Position 5,HepG2,0,,,
807,GPKOW Position 6,HepG2,0,,,
808,HNRNPA1 Position 2,HepG2,0,,,
809,HNRNPA1 Position 2,K562,0,,,
810,GEMIN5 Position 6,HepG2,0,,,
811,GPKOW Position 1,HepG2,0,,,
812,GPKOW Position 2,HepG2,0,,,
813,GPKOW Position 3,HepG2,0,,,
814,GEMIN5 Position 2,HepG2,0,,,
815,GEMIN5 Position 3,HepG2,0,,,
816,GEMIN5 Position 3,K562,0,,,
817,HNRNPA1 Position 4,HepG2,0,,,
818,CSTF2T Position 5,K562,0,,,
819,DDX59 Position 2,K562,0,,,
820,DDX59 Position 3,K562,0,,,
821,DDX59 Position 4,K562,0,,,
822,DDX59 Position 5,K562,0,,,
823,DDX55 Position 4,HepG2,0,,,
824,DDX55 Position 4,K562,0,,,
825,DDX55 Position 5,HepG2,0,,,
826,DDX55 Position 5,K562,0,,,
827,EIF4G2 Position 4,HepG2,0,,,
828,EIF4G2 Position 4,K562,0,,,
829,EIF4G2 Position 5,HepG2,0,,,
830,EIF3G Position 4,HepG2,0,,,
831,EIF3G Position 4,K562,0,,,
832,EIF3G Position 5,HepG2,0,,,
833,FMR1 Position 6,K562,0,,,
834,FMR1 Position 6,HepG2,0,,,
835,GEMIN5 Position 1,K562,0,,,
836,GEMIN5 Position 1,HepG2,0,,,
837,FXR1 Position 6,HepG2,0,,,
838,FXR1 Position 5,HepG2,0,,,
839,FXR1 Position 4,HepG2,0,,,
840,EIF3G Position 3,K562,0,,,
841,EIF3G Position 5,K562,0,,,
842,EIF3G Position 2,K562,0,,,
843,EIF3G Position 2,HepG2,0,,,
844,EIF3G Position 1,HepG2,0,,,
845,EEF2 Position 6,K562,0,,,
846,EEF2 Position 6,HepG2,0,,,
847,EIF4G2 Position 1,K562,0,,,
848,EIF4G2 Position 1,HepG2,0,,,
849,EIF3G Position 6,HepG2,0,,,
850,EIF3G Position 3,HepG2,0,,,
851,NONO Position 4,K562,0,,,
852,MTPAP Position 3,HepG2,0,,,
853,MTPAP Position 3,K562,0,,,
854,MTPAP Position 4,HepG2,0,,,
855,MTPAP Position 4,K562,0,,,
856,MTPAP Position 5,HepG2,0,,,
857,MTPAP Position 5,K562,0,,,
858,MTPAP Position 6,HepG2,0,,,
859,MTPAP Position 6,K562,0,,,
860,METAP2 Position 5,HepG2,0,,,
861,METAP2 Position 6,HepG2,0,,,
862,MTPAP Position 1,HepG2,0,,,
863,MTPAP Position 2,HepG2,0,,,
864,METAP2 Position 1,HepG2,0,,,
865,METAP2 Position 1,K562,0,,,
866,GEMIN5 Position 4,HepG2,0,,,
867,PHF6 Position 3,HepG2,0,,,
868,PHF6 Position 2,K562,0,,,
869,PHF6 Position 2,HepG2,0,,,
870,PHF6 Position 1,K562,0,,,
871,PHF6 Position 1,HepG2,0,,,
872,PPIL4 Position 2,K562,0,,,
873,PPIL4 Position 2,HepG2,0,,,
874,METAP2 Position 2,HepG2,0,,,
875,PPIL4 Position 1,HepG2,0,,,
876,PHF6 Position 6,K562,0,,,
877,PHF6 Position 6,HepG2,0,,,
878,PHF6 Position 5,HepG2,0,,,
879,METAP2 Position 4,K562,0,,,
880,METAP2 Position 4,HepG2,0,,,
881,METAP2 Position 3,HepG2,0,,,
882,METAP2 Position 2,K562,0,,,
883,PPIL4 Position 1,K562,0,,,
884,GEMIN5 Position 4,K562,0,,,
