Protein1,Protein2,Position,Pearson_Corr,Pearson_P,Spearman_Corr,Spearman_P,n
FASTKD2,NCBP2,3,,,,,64
FASTKD2,NCBP2,5,0.019897059388462337,0.9438897973207409,-0.588342936755621,0.021050269816669506,15
DDX1,TIA1,1,-0.7774950910762819,5.381420284611808e-10,-0.5816744317379641,3.4571852337333225e-05,44
DDX1,TIA1,2,-0.21572682159357612,0.2437988366808739,0.42493946731234866,0.017175841364577307,31
EIF3G,GARS,1,0.7978923666153268,8.47916612732856e-13,0.5862347198128052,3.981720578257891e-06,53
EIF3G,GARS,2,-0.98620975936181,0.01379024063819001,-0.3333333333333334,0.6666666666666666,4
GTF2F1,U2AF1,1,1.0,1.0,0.9999999999999999,,2
GTF2F1,U2AF1,2,0.22003054218241877,0.027830011441435234,0.19509340886859144,0.05175811019440824,100
GTF2F1,U2AF1,3,-0.3026460039013833,0.29291712795518837,-0.4412416851441242,0.11425043694472901,14
GTF2F1,U2AF1,4,0.257726089762049,0.020997461830134366,0.2371772707927224,0.034148219021537814,80
GTF2F1,U2AF1,5,0.9916661790770729,3.8440846491798025e-11,0.9656130180306802,8.883748294029092e-08,13
FUS,LSM11,1,0.5300150866867357,6.560804904171238e-08,0.3860801473758277,0.00015701164615755387,91
FUS,LSM11,2,0.9131680407795247,7.982552545059207e-141,0.0566487910701543,0.2850897129092463,358
FUS,LSM11,3,-0.34477520434093867,2.788004491193586e-06,-0.5481896051290447,3.407494752190672e-15,176
FUS,LSM11,4,0.7622828284921377,6.0200014265834094e-30,0.6106987232167371,8.374176999859148e-17,151
FUS,LSM11,5,-0.5514966402126273,7.497115002585369e-07,-0.34673930179193896,0.0032756884560099834,70
FUS,LSM11,6,-0.6534729770428603,8.503214269518498e-07,-0.7237313593347114,1.323067742263722e-08,46
IGF2BP2,SRSF1,1,0.8009845722952589,5.957324151167653e-13,0.7692121555878195,1.7171543334497496e-11,53
IGF2BP2,SRSF1,2,0.3940730140168015,0.013054376358041235,0.6675776900496002,3.446106237656415e-06,39
IGF2BP2,SRSF1,3,0.8839513947443041,1.8727634081136197e-15,0.45396870604838263,0.0019666872843474787,44
IGF2BP2,SRSF1,4,0.893378531363938,2.0188953408305966e-14,0.9635627530364373,8.711486759799962e-23,39
IGF2BP2,SRSF1,5,0.5322905561376653,2.8799048518297327e-05,0.33071775173589524,0.013656920161913218,55
IGF2BP2,SRSF1,6,0.5229015909375716,1.2453551314056606e-09,0.1787185630921218,0.05282686410599196,118
FASTKD2,HNRNPU,1,,,,,2
DGCR8,PUM1,1,0.3863444292785276,0.0564362889232366,0.2805732806747901,0.17429930217716727,25
DGCR8,PUM1,3,-0.8239532221096908,1.1441837664139883e-11,-0.9001435153712515,2.1806602768943322e-16,43
DGCR8,PUM1,5,-0.607218830229527,0.148166462903186,-0.19230769230769232,0.6795315128554944,7
DDX51,PABPC4,2,0.9997785462745418,3.955887355720853e-06,0.9999999999999999,1.4042654220543672e-24,5
DHX30,LSM11,1,0.2511579092324344,0.04193517368703789,-0.22634812032972307,0.06762100570784103,66
DHX30,LSM11,2,-0.20419505144666994,0.0011947218482928452,-0.13972374116943703,0.027486762949338935,249
DHX30,LSM11,3,0.525509099085214,1.1560445884034472e-05,0.46464468347734084,0.0001421012308416037,62
DHX30,LSM11,4,,,,,35
EIF3G,TRA2A,3,,,,,36
EIF3G,TRA2A,5,0.9177994017809519,5.644037922975805e-14,0.8877289063837069,5.717684126605784e-12,33
PRPF8,SRSF9,2,0.985632918758791,4.715463374409954e-05,0.9349469900084572,0.002001321385276178,7
DHX30,SRSF9,1,0.7727252175359427,2.099159224041494e-08,0.3737774886537558,0.02267503360846978,37
DHX30,SRSF9,2,-0.9949782181527062,3.154106823516175e-07,0.06024096385542168,0.8873211613622846,8
DHX30,PPIL4,1,,,,,6
DDX42,FASTKD2,1,1.0,1.0,0.9999999999999999,,2
DDX42,FASTKD2,2,0.2732267694131732,0.011913775030185297,0.5139788529978321,5.716740413789452e-07,84
DDX42,FASTKD2,3,,,,,25
DDX42,FASTKD2,4,0.9997808318130853,8.100628404871067e-42,0.9828708461801987,3.8600591099842064e-19,26
DDX42,TROVE2,2,0.8313458738018087,3.027078379537264e-06,0.5948051948051949,0.004454414364936603,21
DDX42,TROVE2,4,0.4502268712438734,0.370291140022984,0.3714285714285715,0.46847813411078715,6
DDX42,TROVE2,6,,,,,6
FXR2,LSM11,1,0.6271259195030521,6.3042435903773924e-12,0.014367154778567877,0.8889184400311935,97
FXR2,LSM11,2,-0.9990008831196251,0.0009991168803749062,-0.19999999999999998,0.8,4
FXR2,LSM11,3,0.7894488839713113,7.056246000824462e-11,0.921254011355221,1.1683963640068065e-19,46
FXR2,LSM11,5,-0.17705033570903372,0.2002808948848057,-0.33689227836034313,0.012738224998920968,54
FXR2,LSM11,6,0.9349769419366766,0.00620453843753883,0.6571428571428573,0.15617492711370237,6
PUM1,SRSF1,1,0.3114230044105914,4.5321976474346763e-07,0.4802703458660374,6.029705877425163e-16,252
PUM1,SRSF1,2,-0.0757080083773012,0.10115218780329803,-0.16142687179198034,0.0004424086738861958,470
PUM1,SRSF1,3,0.8719623543169622,4.349562509433513e-113,0.6503914523746233,1.1458890084562986e-44,360
PUM1,SRSF1,4,0.43413270838011153,5.230313823238503e-21,0.4289721978815777,1.688657999715477e-20,426
PUM1,SRSF1,5,0.6443359103199139,7.735836405536133e-66,0.4726867644734381,5.809476307782045e-32,550
PUM1,SRSF1,6,0.10264401446728888,0.010608292491817613,-0.17419818929158382,1.3089239510289173e-05,619
ELAVL1,PCBP1,1,-0.17365513482332204,0.4640493450655146,-0.1413533834586466,0.5522144386322418,20
ELAVL1,PCBP1,6,-0.8364083204578552,8.59547391264822e-09,-0.9115192494736233,2.5527078546036094e-12,30
EWSR1,SAFB2,3,0.9257968468283723,0.023992390864665026,0.8999999999999998,0.03738607346849874,5
QKI,RBFOX2,1,0.999890321856285,0.00010967814371509732,0.9486832980505139,0.051316701949486114,4
QKI,RBFOX2,3,0.9326897703737864,0.23491044457952281,0.5,0.6666666666666667,3
QKI,RBFOX2,5,0.20401184860841837,0.5985368465064888,0.27731092436974797,0.4700289750707346,9
QKI,RBFOX2,6,0.9612285961477817,0.00014150100672411084,0.6144578313253012,0.10503703553687845,8
DHX30,TIA1,1,0.15591000281971618,0.34993179181364265,0.8240132817329225,2.073613859747076e-10,38
DHX30,TIA1,2,0.7469895962663047,4.670833707606687e-10,0.6334998079139456,7.903316677249616e-07,50
SSB,ZNF622,6,,,,,4
EIF4E,EXOSC10,1,-0.24222417910669797,0.6946335724833483,-0.49999999999999994,0.39100221895577053,5
