Protein1,Protein2,Position,Pearson_Corr,Pearson_P,Spearman_Corr,Spearman_P,n
SRSF1,TRA2A,5,-0.26330703866638083,1.9006205382792517e-05,-0.30482524860065163,6.294027679504775e-07,257
SRSF1,TRA2A,6,-0.18688243078189598,0.008897156564076327,-0.21065153207773646,0.0031174097974223285,195
TIA1,TIAL1,1,0.8574088687721515,3.302124118150203e-17,0.8505546725342175,1.0697637538829082e-16,56
TIA1,TIAL1,2,0.7401367450816336,4.8164733924470616e-170,0.8432244329634682,8.29065615042624e-265,976
TIA1,TIAL1,3,-0.2905666725008272,0.0004516668267522069,-0.2884568429724378,0.0004990240957581428,142
TIA1,TIAL1,4,0.037381644367462684,0.28498488693295576,-0.20188331797712258,5.463718002271432e-09,820
TIA1,TIAL1,5,,,,,205
TIA1,TIAL1,6,0.24175210283875762,3.4002411112168206e-11,0.34239245722742845,1.462658081896195e-21,732
AQR,U2AF2,1,-0.12997663637603651,0.0010373563875575897,-0.4661688055040451,1.6003579265180218e-35,634
AQR,U2AF2,2,0.8228221679275103,9.918109022531011e-51,0.8400966469136533,9.16671686538429e-55,201
AQR,U2AF2,3,0.611486822903903,2.2782417956359355e-102,0.6422621523141291,5.214236282304707e-116,988
AQR,U2AF2,4,-0.3078051947852917,0.0003673122133237358,-0.2455546679232371,0.004863147424717625,130
AQR,U2AF2,5,0.7158229001633128,1.2136886311304978e-254,0.7752588778188764,0.0,1620
AQR,U2AF2,6,0.9663754755199705,1.899811926959836e-71,0.9335984026447467,1.9885240558657977e-54,120
PABPN1,U2AF2,1,-0.8507497213431892,1.4639299335610544e-17,-0.9140275462759888,5.302298433276915e-24,59
PABPN1,U2AF2,3,0.78751311542784,5.149994736510496e-14,0.6993336154008886,3.6271051108890793e-10,61
PABPN1,U2AF2,5,-0.11219709169400735,0.06414896607453467,0.0401795397204614,0.5085508612345668,273
