run_id	run_name	state	sweep_name	sweep_id	model.name	model.alpha	dataset.name	training.seed	dataset.window	model.l1_ratio	dataset.cell_line	platiglib_project	training.criterion	training.batch_size	training.wandb.track	dataset.target_fields	training.wandb.entity	dataset.min_read_count	training.profile.plots	training.wandb.project	dataset.fold_filter.seed	dataset.fold_filter.side	training.profile.metrics	training.wandb.save_code	dataset.three_exon_combos	training.wandb.save_model	training.wandb.save_plots	training.data_split.method	dataset.fold_filter.num_folds	training.data_split.num_folds	training.wandb.save_artifacts	dataset.fold_filter.fold_index	dataset.fold_filter.group_column	training.data_split.group_column	training.data_split.validate_frac_of_train	dataset.features.binding_matrix.in_silico_kd	dataset.features.binding_matrix.binding_format	holdout_fold_mean_r2_score	holdout_fold_mean_rmse	holdout_fold_mean_sigmoid_r2	holdout_loss	holdout_r2_score	holdout_rmse	holdout_sigmoid_r2	outer_loop_holdout_loss	outer_loop_holdout_r2_score	outer_loop_holdout_rmse	outer_loop_holdout_sigmoid_r2	model.n_jobs	training.data_split.fold_index
t9pez0nt	winter-sweep-881	finished	ElasticNet	ha252ijh	ElasticNet	100.0	RBPSEDataset	800	100	1.0	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0005625	0.3341	-0.1611	0.1116	-0.0001981	0.334	-0.1602						
pyxhwk7x	iconic-sweep-882	finished	ElasticNet	ha252ijh	ElasticNet	100.0	RBPSEDataset	900	100	1.0	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0003228	0.3339	-0.1612	0.1116	-0.0001181	0.334	-0.1602						
2v7j5hg2	zany-sweep-892	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	100	100	0.1	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1803	0.3116	-0.05699	0.09707	0.181	0.3116	-0.05576						
8y38dbn1	fancy-sweep-893	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	200	100	0.1	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1829	0.3109	-0.05703	0.09675	0.1837	0.311	-0.0554						
kbm3cd14	rich-sweep-894	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	300	100	0.1	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1824	0.3112	-0.05658	0.09687	0.1827	0.3112	-0.05551						
bh2chvt0	fluent-sweep-895	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	400	100	0.1	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1838	0.3108	-0.05652	0.09664	0.1846	0.3109	-0.0551						
nu7962nt	vivid-sweep-896	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	500	100	0.1	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1841	0.311	-0.05544	0.09669	0.1842	0.311	-0.05528						
1o07x2gt	sage-sweep-897	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	600	100	0.1	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1815	0.3113	-0.05727	0.09693	0.1822	0.3113	-0.05545						
bwa4cu1l	blooming-sweep-898	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	700	100	0.1	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1813	0.3115	-0.05608	0.09703	0.1814	0.3115	-0.0557						
kcb03aos	usual-sweep-899	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	800	100	0.1	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1839	0.3109	-0.05591	0.09663	0.1847	0.3109	-0.05482						
i3gq4p5q	daily-sweep-900	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	900	100	0.1	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1825	0.3112	-0.05609	0.09681	0.1833	0.3111	-0.05535						
vmsi4wy6	balmy-sweep-901	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	100	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1838	0.311	-0.05737	0.09666	0.1844	0.3109	-0.05614						
97hr0jv7	amber-sweep-902	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	200	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1864	0.3103	-0.05725	0.09634	0.1872	0.3104	-0.05563						
eh2obrz1	kind-sweep-903	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	300	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1863	0.3105	-0.05679	0.09642	0.1865	0.3105	-0.0557						
pejci7sm	colorful-sweep-904	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	400	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1875	0.3101	-0.05679	0.09621	0.1883	0.3102	-0.05537						
5c9x0ttg	balmy-sweep-905	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	500	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1877	0.3103	-0.05565	0.09627	0.1878	0.3103	-0.0555						
mtc3hsqk	solar-sweep-906	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	600	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.185	0.3107	-0.05762	0.09651	0.1858	0.3107	-0.0558						
34wz10b7	golden-sweep-907	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	700	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1853	0.3108	-0.05634	0.09655	0.1854	0.3107	-0.05597						
wqdp4xdi	apricot-sweep-908	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	800	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1871	0.3103	-0.05629	0.09625	0.1879	0.3102	-0.05521						
40qb2lem	likely-sweep-909	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	900	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1862	0.3104	-0.05632	0.09637	0.1869	0.3104	-0.05558						
ij8byxc2	rare-sweep-910	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	100	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.187	0.3103	-0.05805	0.09628	0.1877	0.3103	-0.05683						
f70ngajz	absurd-sweep-911	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	200	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1894	0.3097	-0.05792	0.09599	0.1902	0.3098	-0.0563						
jfyijmh9	rich-sweep-912	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	300	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1898	0.3098	-0.05738	0.09599	0.1901	0.3098	-0.05628						
uc8o9ikj	woven-sweep-913	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	400	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1907	0.3095	-0.05738	0.09582	0.1915	0.3096	-0.05595						
ezcvjn93	feasible-sweep-914	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	500	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1913	0.3096	-0.0562	0.09584	0.1914	0.3096	-0.05604						
iz3oe0kw	wandering-sweep-915	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	600	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1884	0.31	-0.05829	0.09611	0.1891	0.31	-0.05647						
6380amjq	ethereal-sweep-916	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	700	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.189	0.3101	-0.0569	0.09611	0.1891	0.31	-0.05652						
va5amkar	azure-sweep-917	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	800	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.19	0.3097	-0.05701	0.09591	0.1908	0.3097	-0.05593						
o8kk87cm	skilled-sweep-919	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	100	100	0.75	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1887	0.31	-0.05872	0.09607	0.1895	0.31	-0.05749						
oc8unwhl	kind-sweep-918	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	900	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1901	0.3097	-0.05678	0.09591	0.1908	0.3097	-0.05604						
z3nbjme9	icy-sweep-920	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	200	100	0.75	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1906	0.3094	-0.0586	0.09583	0.1915	0.3096	-0.05698						
0uq6blha	zany-sweep-921	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	300	100	0.75	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1915	0.3095	-0.05804	0.09579	0.1918	0.3095	-0.05693						
i54eaa8x	stellar-sweep-922	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	400	100	0.75	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1922	0.3092	-0.05806	0.09565	0.193	0.3093	-0.05662						
ezzx91t7	fearless-sweep-923	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	500	100	0.75	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.193	0.3093	-0.05683	0.09564	0.1931	0.3093	-0.05667						
bjcyhrw2	pretty-sweep-924	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	600	100	0.75	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1901	0.3097	-0.05902	0.09592	0.1908	0.3097	-0.0572						
ii4ksusg	valiant-sweep-925	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	700	100	0.75	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1907	0.3097	-0.05753	0.0959	0.1909	0.3097	-0.05714						
k6kdfigz	rare-sweep-926	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	800	100	0.75	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1911	0.3095	-0.05778	0.09578	0.1919	0.3095	-0.05669						
1vxe9ftj	rosy-sweep-928	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	100	100	0.9	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1893	0.3099	-0.0591	0.096	0.19	0.3098	-0.05787						
ncpz5wq6	pious-sweep-927	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	900	100	0.75	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1915	0.3094	-0.05751	0.09573	0.1923	0.3094	-0.05676						
05m1xhdm	wandering-sweep-929	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	200	100	0.9	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1912	0.3093	-0.05894	0.09576	0.192	0.3095	-0.05733						
3qncpwtn	hopeful-sweep-930	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	300	100	0.9	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1921	0.3093	-0.0584	0.09572	0.1924	0.3094	-0.05729						
38x9lhc1	misty-sweep-931	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	400	100	0.9	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1926	0.3091	-0.05846	0.0956	0.1935	0.3092	-0.05702						
