Parameter Name	Beta_All Data_HepG2_All Pos. PPI	Beta_All Data_HepG2_Same Pos. PPI	Beta_All Data_K562_All Pos. PPI	Beta_All Data_K562_Same Pos. PPI	Beta_Train & Validate_HepG2_All Pos. PPI	Beta_Train & Validate_HepG2_Same Pos. PPI	Beta_Train & Validate_K562_Same Pos. PPI	P-value_All Data_HepG2_All Pos. PPI	P-value_All Data_HepG2_Same Pos. PPI	P-value_All Data_K562_All Pos. PPI	P-value_All Data_K562_Same Pos. PPI	P-value_Train & Validate_HepG2_All Pos. PPI	P-value_Train & Validate_HepG2_Same Pos. PPI	P-value_Train & Validate_K562_Same Pos. PPI
FUBP3-2_U2AF2-6_interaction	0.5526236433174231				8.16302029613172e-15			5.303194689500871e-18				0.006651782320791124		
FUBP3-3_LARP4-1_interaction	-1.5537706306172206e-15				-5.9233634936819975e-15			0.6765853637548815				0.13406526092027143		
FUBP3-3_LARP4-2_interaction	1.3657466050740097e-14				-3.828366126383223e-15			0.03965963188712205				0.24649778023104657		
FUBP3-3_LARP4-3_interaction	0.5097795316079268	0.3657631176039064			0.14968286628330132	0.3975483420135233		4.311370868731384e-21	1.1910165993400031e-12			0.011373936353299594	4.4676109606918126e-14	
FUBP3-3_LARP4-4_interaction	5.620473309661378e-15				1.011939663878694e-14			0.14998065083532758				0.012563857394905086		
FUBP3-3_LARP4-5_interaction	-1.86094737616953e-15				2.453479263489457e-15			0.6157875914689459				0.3620972025457371		
FUBP3-3_LARP4-6_interaction	-3.0328577179514755e-15				-1.040998984931811e-15			0.3165463947995921				0.7929553922867382		
FUBP3-3_RBFOX2-1_interaction	-9.117704019108218e-16				-1.274396032901645e-14			0.8200824266101143				0.0011136982365184762		
FUBP3-3_RBFOX2-2_interaction	-0.07375871621333994				-0.12152551448205971			0.5047664731268868				0.2715709724054024		
FUBP3-3_RBFOX2-3_interaction	-0.07375871621330678	-0.08523738817781246			-0.12152551448206211	0.06988978072238146		0.5047664731270795	0.7006736648942034			0.27157097240539013	0.7517778460401318	
FUBP3-3_RBFOX2-4_interaction	4.726305149403036e-15				1.1345017285977445e-14			0.14935480736062587				0.008173589158656135		
FUBP3-3_RBFOX2-5_interaction	9.134129267811376e-15				-4.715751980296899e-16			0.03939793598353303				0.9145686137268653		
FUBP3-3_RBFOX2-6_interaction	-2.9871158792265032e-15				-5.0326040446625e-15			0.5530866667585699				0.2210875694157421		
FUBP3-3_U2AF2-1_interaction	0.17856253187519114				-1.3326406566407822e-16			0.4082853171853701				0.9684830190002608		
FUBP3-3_U2AF2-2_interaction	0.269284725937298				-2.989939660194268e-15			0.1272482689407642				0.41601826393702557		
FUBP3-3_U2AF2-3_interaction	0.30541211152861397	0.18991262020591368			0.10088111302415839	0.21800616046985685		0.16617831673084285	0.39136674086776124			0.6463049841054389	0.3232312038942412	
FUBP3-3_U2AF2-4_interaction	-0.19721253712403045				-0.12952235017907873			0.00021843187187386306				2.602277123228626e-21		
FUBP3-3_U2AF2-5_interaction	0.10371016171946974				-0.12952235017908453			0.00015059790717044636				2.6022771232184193e-21		
FUBP3-3_U2AF2-6_interaction	0.10371016171943817				-0.12952235017908187			0.00015059790717114512				2.602277123223336e-21		
FUBP3-4_LARP4-1_interaction	-4.525132094907618e-15				2.5705133302286358e-15			0.13174319838780985				0.46548440360324617		
FUBP3-4_LARP4-2_interaction	9.324666155208485e-15				-5.5943476728244316e-15			0.06606245334004558				0.12931033435425002		
FUBP3-4_LARP4-3_interaction	-5.211138851948805e-17				8.953302254188114e-16			0.985385675423943				0.7479267653939192		
FUBP3-4_LARP4-4_interaction	-5.554012471770039e-15				-4.192177679095967e-15			0.051128411178260745				0.2884630544428325		
FUBP3-4_LARP4-5_interaction	-4.746652597087305e-15				9.906520768435604e-15			0.29372272654303155				0.0006031801641201822		
FUBP3-4_LARP4-6_interaction	1.2594436647642918e-14				-4.741858813064404e-15			0.0008861889892619654				0.17372197309732632		
FUBP3-4_RBFOX2-1_interaction	2.441719240716345e-17				1.2997804137588872e-15			0.9966865981681251				0.5461409938568282		
FUBP3-4_RBFOX2-2_interaction	1.4383466999994786e-14				4.028581544106311e-15			0.0017349147816589896				0.22102394430576858		
FUBP3-4_RBFOX2-3_interaction	1.1338891013047322e-14				-1.6659492866368782e-14			0.020710427966758795				2.3317556818541623e-06		
FUBP3-4_RBFOX2-4_interaction	4.1233325676765436e-16				-5.93566720590202e-15			0.9418639259471592				0.09498489179752874		
FUBP3-4_RBFOX2-5_interaction	2.9993001271624007e-15				1.3785532354873002e-15			0.5198410940350966				0.7363624497255593		
FUBP3-4_RBFOX2-6_interaction	-0.09204756380590091				-1.864326137053618e-14			0.6695030027077397				6.195617078287113e-09		
FUBP3-4_U2AF2-1_interaction	0.3435665852046535				-1.5637446629707187e-16			0.0016177859158094565				0.9605556510506387		
FUBP3-4_U2AF2-2_interaction	-0.46082085781804766				0.05247666570282924			5.676495303520818e-22				0.8066671231137172		
FUBP3-4_U2AF2-3_interaction	0.34356658520466316				-1.0264591516270298e-14			0.0016177859158092304				4.1004595243103785e-05		
FUBP3-4_U2AF2-4_interaction	0.37410494687269996	0.5607320350991511			2.5541850511312895e-15	-1.0209128131961878e-15		2.3672651436649116e-12	9.589722996629458e-53			0.5236688473823798	0.8207483695902622	
FUBP3-4_U2AF2-5_interaction	0.4794852307186337				-2.0954762500441685e-15			0.009828884315825763				0.4829266682970328		
FUBP3-4_U2AF2-6_interaction	0.017429351165168052				0.02234893583615139			0.6168492129802413				0.5191723080423102		
FUBP3-5_LARP4-1_interaction	1.0284567526261362e-15				6.241700552064304e-15			0.7653562623733384				0.04499264678281807		
FUBP3-5_LARP4-2_interaction	-2.7888640888141947e-15				4.048380646476743e-15			0.4104220823373921				0.30614407230902724		
FUBP3-5_LARP4-3_interaction	1.145345994528155e-14				-1.0427624330446317e-14			0.0021606749651111304				0.0012253632242516213		
FUBP3-5_LARP4-4_interaction	-1.1204937931867795e-14				1.4060971183440995e-14			0.013834681272922067				0.0024842032689404727		
FUBP3-5_LARP4-5_interaction	-2.0322481689997137e-14				1.134528267237446e-14			3.1418243957612995e-06				0.0019238835872124832		
FUBP3-5_LARP4-6_interaction	8.835580452262056e-15				-4.58259966985635e-15			0.04046780757515176				0.17840161525562165		
FUBP3-5_RBFOX2-1_interaction	-2.0280414796207363e-14				1.1048639721357784e-15			3.188310357374414e-08				0.6743543852554141		
FUBP3-5_RBFOX2-2_interaction	-1.1437424783388512e-14				-1.2499490253719123e-14			0.00014046223675896196				8.375505589506535e-06		
FUBP3-5_RBFOX2-3_interaction	1.6312223687935132e-14				-2.544794550497974e-15			8.410578188094619e-05				0.5289990855851823		
FUBP3-5_RBFOX2-4_interaction	0.26545263022510857				-0.2443476560930481			3.019505297035221e-07				0.0001268432356229925		
FUBP3-5_RBFOX2-5_interaction	0.26545263022513416				-0.2443476560930591			3.0195052970281393e-07				0.00012684323562291898		
FUBP3-5_RBFOX2-6_interaction	1.280025999440037e-15				7.48608973390865e-15			0.7682585997332676				0.025637824396308607		
FUBP3-5_U2AF2-1_interaction	-1.1630045854911077				0.050059055963802834			4.3092560748227195e-09				0.3993984732832674		
FUBP3-5_U2AF2-2_interaction	0.2227514923258025				-0.6068507429307475			0.20613210100986729				0.002013937191638712		
FUBP3-5_U2AF2-3_interaction	1.0937696262622731				0.05005905596379841			1.6421017171174615e-37				0.3993984732833058		
FUBP3-5_U2AF2-4_interaction	0.1265865898713441				0.05005905596378852			1.671362181830034e-05				0.39939847328339717		
FUBP3-5_U2AF2-5_interaction	-0.23941707944019425	0.39557794954741643			-0.4269587017684349	-0.20428678265024006		3.585473171031949e-13	0.0009998481220898853			7.745347315737159e-29	0.09405292851010989	
FUBP3-5_U2AF2-6_interaction	0.6859118078825002				-0.15148449828887042			2.0839394156463553e-71				0.11844272960881025		
FUBP3-6_LARP4-1_interaction	0.11854738202345087				-0.24761768994274622			5.100496403963618e-05				6.839489935623915e-05		
FUBP3-6_LARP4-2_interaction	0.11854738202344126				-0.24761768994275798			5.100496403971716e-05				6.839489935616914e-05		
FUBP3-6_LARP4-3_interaction	-0.15795414158663632				-0.207502908647337			0.09675484964764346				0.028461120347129366		
FUBP3-6_LARP4-4_interaction	-0.2982317677851916				-0.30033232553916595			7.094485075403239e-07				5.815143832104718e-07		
FUBP3-6_LARP4-5_interaction	0.3727059760096495				0.2927193365366852			2.077492642764376e-05				0.0008640810720719962		
FUBP3-6_LARP4-6_interaction	0.09929450182900228	-0.0017806197062680861			0.23428207947750362	-0.011799910260388345		6.4647676035110385e-06	0.8614039765943808			7.08790198192164e-20	0.3136135116048489	
FUBP3-6_RBFOX2-1_interaction	-4.492598850445622e-15				-5.349275495046018e-15			0.27444823961381754				0.021578608840503628		
FUBP3-6_RBFOX2-2_interaction	-0.49831321169742293				-0.4552736397769927			0.020383402838773948				0.03336670888805551		
FUBP3-6_RBFOX2-3_interaction	-7.766929269281414e-15				-2.3454003243478244e-15			0.03640434778206729				0.4131059282039661		
FUBP3-6_RBFOX2-4_interaction	3.6664525323780005e-15				-2.0137209692408095e-15			0.46769058733712576				0.4519665028272901		
FUBP3-6_RBFOX2-5_interaction	8.282437272791653e-16				3.788993418845244e-16			0.7731024301223237				0.909402380198847		
FUBP3-6_RBFOX2-6_interaction	0.0339561488165869	0.07279412997641961			-9.293474564709869e-15	-8.309752555979543e-17		0.6039839457213525	0.2113035743842069			0.008943542544826358	0.9772394013675592	
FUBP3-6_U2AF2-1_interaction	-0.29715954212704543				0.40945675794120245			2.0491054924645934e-16				0.0009564170686950739		
FUBP3-6_U2AF2-2_interaction	0.38258240882629024				-0.39720698488638934			7.850833266333513e-32				0.0021558143653026994		
FUBP3-6_U2AF2-3_interaction	0.26302404451176054				0.2994836279521239			1.6700552318199157e-13				1.0856372214189743e-16		
FUBP3-6_U2AF2-4_interaction	-0.6269824380476001				-0.1658349776797971			1.0236071728260469e-60				0.15607987584097835		
FUBP3-6_U2AF2-5_interaction	-0.17404284956437233				-0.2923500549966496			1.693466412921018e-15				5.8807039233818134e-30		
FUBP3-6_U2AF2-6_interaction	-0.5048697096653104	-0.7587468839420103			-0.1826110456753867	-0.5613405143317554		8.413747412858703e-36	1.159716994120823e-09			5.746266211046496e-05	6.965833508702177e-06	
FUBP3_1	0.09257054877235817	0.12120905420028884			0.09160087607855143	0.12652866071704222		1.792095229899223e-45	1.801357458048662e-110			2.75739039961174e-34	3.5433034290484226e-86	
FUBP3_2	0.047805813211750904	-0.0949829218279807			0.023144148212559525	-0.03199455702999135		0.0011969452561947634	1.4899918941766762e-14			0.12987719571934728	0.03135612956518196	
FUBP3_3	-0.2813819237866308	-0.14318123270171218			0.039482273888567745	-0.21770177869463678		2.5382762188510113e-34	2.906809333931162e-22			0.23627573865028728	2.198777461383812e-31	
FUBP3_4	0.051371832036082705	-0.13769981896585823			-0.4472764014351757	-0.3898517477449922		0.21185124298175695	2.238140230118126e-25			0.03581819725068767	7.653957597105999e-107	
FUBP3_5	-0.3722024447357767	-0.14909795012831364			0.4520347365876604	0.21214973691389452		3.7494431393291875e-75	5.062123843854972e-31			7.211596119365514e-07	1.3447556687821006e-18	
FUBP3_6	0.04647410303606672	-0.010153578759009387			0.03581568539246401	0.0070582191743695346		2.118225018077424e-14	0.053059542156412245			1.6327981357366695e-05	0.3564187086675219	
FUS_1	-0.037277141793728	-0.03167973555431401	0.05807420179767123	0.07972471179033604	-0.05999759826342058	-0.049789494710115935	0.03165362608871389	0.002928550621040177	0.01101910379043538	6.096835274820551e-18	6.838748184992863e-40	3.586099847347095e-06	0.00010966189813878527	3.202111926768929e-05
FUS_2	-0.06963975250281776	-0.07355463257407828	-0.0755336329379886	-0.08575646239076336	0.08287609182913971	0.034803625042125336	-0.07921281441019778	1.272836678305708e-10	4.296203610191874e-12	1.609754376033642e-62	2.30388104334461e-93	5.062031530262778e-08	0.01759205549503042	1.8033532079022826e-65
FUS_3	0.1252138128375934	0.09984161249167466	0.08590085016147013	0.06054725504635962	0.1461492298507187	0.11383717267552651	0.040243752026329765	1.6519535635824832e-52	6.096270699730966e-39	7.767267539860951e-71	1.0806206120737022e-44	1.0951334942319519e-63	1.4029858926710013e-45	2.407165869243375e-16
FUS_4	-0.034596998623466976	-0.04784781845761867	-0.09702854299594585	-0.11019098252289751	-0.04801283404873178	-0.0633376101526816	-0.09877410855689682	0.0005716800914562324	6.961318178983617e-07	6.645024013269762e-85	2.7425795452406464e-132	1.0847507074847809e-05	1.1086572869143476e-09	4.087816882909922e-74
FUS_5	-0.09181695446795154	-0.08511698413158167	-0.07987803320910346	-0.060218814898850045	-0.017575356743839803	-0.017742897073119643	-0.10607742448864661	4.5406015513446764e-32	3.7532027701308657e-29	2.1972381371338745e-84	7.275286505283219e-56	0.038699716434089614	0.03281062557377842	4.939630250906199e-128
FUS_6	0.19179013382287227	0.19862739346126057	-0.01973046417179932	-0.010009049385858278	0.23105870696460348	0.23671873432220583	0.00042578956325089654	3.622037568559394e-102	2.129778535022174e-111	4.0175351941927344e-05	0.028814672558990468	4.858102391165999e-132	1.10128391330847e-141	0.93025478690827
FXR1-1_FXR2-1_interaction			0.027526832350166452	-0.055593418232082276			-0.014612208536519905			0.0039745910568306725	1.921184941083943e-18			0.035677093060777966
FXR1-1_FXR2-2_interaction			-0.005044989761690802							0.5634799139290984				
FXR1-1_FXR2-3_interaction			-0.006583766344454682							0.5615427254023622				
FXR1-1_FXR2-4_interaction			0.047937520721734336							4.454305864372852e-06				
FXR1-1_FXR2-5_interaction			-0.022591667735340396							0.04826735808667165				
FXR1-1_FXR2-6_interaction			-0.059173901556395965							4.563407978374001e-09				
FXR1-2_FXR2-1_interaction			-0.04716719394756188							4.833833085939896e-08				
FXR1-2_FXR2-2_interaction			0.017408604980526616	-0.00713037963949414			-0.015661248985396607			0.0065449143998950535	0.12751310431696755			0.001814139427170955
FXR1-2_FXR2-3_interaction			0.0062920644552623235							0.5138539955582835				
FXR1-2_FXR2-4_interaction			-0.04921101984263166							1.2105693420724291e-08				
FXR1-2_FXR2-5_interaction			-0.006299132234865552							0.5318711082898704				
FXR1-2_FXR2-6_interaction			-0.020839062701216604							0.009957497533607104				
FXR1-3_FXR2-1_interaction			-0.06162315242138906							7.371088971057934e-08				
FXR1-3_FXR2-2_interaction			-0.06238998721352728							6.106952286908073e-10				
FXR1-3_FXR2-3_interaction			0.018193014408915895	-0.0029913513251620194			-0.016592025148738226			0.0734964517848125	0.6584493546436148			0.021664678784164497
FXR1-3_FXR2-4_interaction			0.050852462975453615							1.399672279867667e-07				
FXR1-3_FXR2-5_interaction			0.0023082921875507956							0.8399210620101321				
FXR1-3_FXR2-6_interaction			0.037716324130987806							0.0002508252569957258				
FXR1-4_FXR2-1_interaction			0.0704991162501463							9.178801760313494e-13				
FXR1-4_FXR2-2_interaction			0.035210636885766755							2.0908744301939045e-05				
FXR1-4_FXR2-3_interaction			-0.05247475333180385							1.3873747345608522e-08				
FXR1-4_FXR2-4_interaction			-0.09885490433201634	-0.11958584861990756			-0.11984794815763608			9.137898833821693e-46	1.1696831626945688e-118			1.4801145740377526e-104
FXR1-4_FXR2-5_interaction			-0.02668994134519777							0.0052699941255144244				
FXR1-4_FXR2-6_interaction			-0.025888532992999404							0.0008725069633674206				
FXR1-5_FXR2-1_interaction			0.007534752649415472							0.4966141604964872				
FXR1-5_FXR2-2_interaction			-0.11365045766105401							7.043223054909145e-31				
FXR1-5_FXR2-3_interaction			-0.01196162317234509							0.3481981103009747				
FXR1-5_FXR2-4_interaction			0.03478327566139378							0.0010454739862387793				
FXR1-5_FXR2-5_interaction			0.021124413890271514	0.030145638264358572			0.028095992286403464			0.02801243047730527	1.6033370798387465e-06			3.015799263823083e-05
FXR1-5_FXR2-6_interaction			0.006635639415357309							0.40263556900286146				
FXR1-6_FXR2-1_interaction			-0.050944045511904415							1.0076427916054052e-06				
FXR1-6_FXR2-2_interaction			0.09699003580569482							6.85358000916871e-34				
FXR1-6_FXR2-3_interaction			-0.017161014976889974							0.12481912368269445				
FXR1-6_FXR2-4_interaction			-0.08318124611661296							2.6353321208198286e-21				
FXR1-6_FXR2-5_interaction			0.07459293821622963							2.097002496634024e-17				
FXR1-6_FXR2-6_interaction			-0.017232896002721383	-0.02111576371661819			-0.019793130502470842			0.004125279590160583	1.3142119891538702e-05			0.00013607477434376332
FXR1_1			-0.005097410896044136	0.004301363249467458			-0.02773585770158502			0.2875732516100896	0.2732627181672632			1.9350863692387828e-10
FXR1_2			0.013149355671146402	-0.007235784330760773			-0.0049291334912127975			0.000580545200032737	0.03171397886425877			0.17736124699547953
FXR1_3			-0.0010175687393965537	0.01584683193965728			0.010609773509679978			0.8541926462774423	0.00033794273381730974			0.025596691285583957
FXR1_4			0.13212537149589856	0.12975611416429875			0.1328410133578975			1.1002535501388238e-228	4.8907046566861896e-300			6.591384690750454e-271
FXR1_5			0.04654301797091552	0.022276372349301007			0.027712944641877946			6.309192932305579e-21	1.3253273722721976e-08			2.8992608505559922e-11
FXR1_6			0.01508138202317004	0.033364212205926294			0.029029410103114908			0.00012407455293406518	3.9724398027097175e-22			7.994607962770413e-15
FXR2_1	0.01152124874236191	0.014090019106620005	0.06308934230258709	0.0589918980023804	0.011839807472150079	0.017345926613402226	0.050340522356595876	0.0001562869006849611	2.9484038888065424e-06	2.5653159496342923e-76	6.814426064736771e-88	0.0003102956646080552	8.745543213027128e-08	6.496741724528144e-55
FXR2_2	-0.004017505091757481	-0.0030143676082070676	-0.002226987160455018	-0.004391201363732447	-0.010072964432362302	-0.011250051993492492	-0.006607730680316211	0.07496808996052672	0.18161640153034303	0.34808541459385123	0.04264889801904257	6.0250863936500994e-05	7.334346894675542e-06	0.0053126795922959075
FXR2_3	0.006807240070141913	0.007289893308833461	0.049778436365836023	0.02893264780742608	0.014235007855317587	0.011434802392339063	0.03297230681868484	0.06272018549981592	0.04704251564984423	1.610339655266647e-35	1.0808147133807322e-17	0.00035145639997736204	0.004245165582738419	9.736468789160319e-20
FXR2_4	0.08920974721505522	0.08499586966245976	0.10335558951827445	0.11655039857113324	0.08315628347195324	0.08186716503158506	0.12122971122363954	3.140207033582036e-271	6.417456760173431e-246	1.3491248105022608e-272	0.0	5.667991483897605e-194	3.6870791467199315e-187	0.0
FXR2_5	-0.058495518432227445	-0.061141358409244166	-0.00019927921314846092	0.011683369425020771	-0.0646964272470468	-0.07271379281332616	-0.0012635088294923591	3.104182637610663e-79	4.485488857679701e-87	0.9543626382889979	0.0001572511489836129	9.289257567795487e-81	1.3655718512349624e-102	0.703862348644825
FXR2_6	0.03630151660890081	0.037725105851902925	0.008134545387396552	-0.016755436811858537	0.04403831489831245	0.04760393496292456	-0.013408616941708461	6.234105007723729e-61	1.587130275841385e-65	0.003330078898789834	3.57160981492916e-11	7.503065317372305e-70	3.9486865407620696e-81	6.230333771726001e-07
G3BP1_1	0.03494407154451171	0.029773781773825784			0.03474352518282132	0.028510640830368885		1.852281514853842e-52	9.63014235716235e-39			5.325333857848426e-43	1.0244860468026975e-29	
G3BP1_2	0.0020153208048323736	0.0055259230566134555			0.008054931961555281	0.011934802430539987		0.20490734731515556	0.0004948874547362124			5.116571214766494e-06	1.2301776408857655e-11	
G3BP1_3	0.015676394600424966	0.013961062581304981			0.01121955346534718	0.011311317939224928		2.1440347151543547e-10	1.5568546321399395e-08			4.769185003862885e-05	4.1893242545881823e-05	
G3BP1_4	0.12290073784172002	0.12355292221281604			0.12274417974774361	0.12000628650445809		0.0	0.0			0.0	0.0	
G3BP1_5	0.014553338264118105	0.01503111868107051			0.019457081618017118	0.019865199031760494		1.187311817836414e-10	2.9519999423394695e-11			4.9134756998028285e-15	1.4652611215722259e-15	
G3BP1_6	-4.1004357367088554e-05	0.002280456345512653			-0.017065773385208736	-0.013467563007498785		0.9796204546571453	0.1545078955064004			6.337897274808995e-22	3.1028310360962224e-14	
GARS_1			-0.0041177819893963305	-0.01484652847167856			0.027077972103636286			0.6165272746566498	0.06543814914981008			0.004547412720144716
GARS_2			-0.067148520687327	-0.06466283743265407			-0.08342752213565884			2.0691411774112134e-34	1.3953318518033295e-32			3.0070510732240415e-45
GARS_3			-0.03887173085767118	-0.04610209734622903			-0.08649883314518049			0.003995994425266263	0.000539659861453872			7.964451293172031e-10
GARS_4			0.04472703038971312	0.037424827175047824			0.04210640723236916			2.4996106351402368e-05	0.0003246611280506384			0.0016278303984898165
GARS_5			0.1083139824108064	0.11955647565379798			0.10142582093774515			5.3447499130980365e-18	6.395946137317671e-23			1.082683971402221e-13
GARS_6			-0.10680018376260521	-0.10831483586423482			-0.1169241621820339			2.9396900537771963e-30	2.4794067942215605e-36			2.8919768639227084e-40
GEMIN5_1			0.0012008152257386466	-0.015489273157198965			0.03045432525369293			0.78267270547664	0.0002565429703340428			3.6543014760505957e-10
GEMIN5_2			-0.020013528950088438	-0.011813293019988815			-0.01977146426541553			6.201802616072346e-16	9.488950638597104e-07			1.5881242370562552e-14
GEMIN5_3			0.0684124190385007	0.08647456754553688			0.0921486444035946			8.009864233334568e-32	5.9283184037605885e-58			1.0366370793113269e-53
GEMIN5_4			-0.015718365426277116	-0.021949637928677528			-0.04564711067943662			0.0003781511010037786	1.0153369461603825e-07			1.452609742025276e-22
GEMIN5_5			-0.08128205783076904	-0.07765241803359775			-0.09251448989069568			7.519087899063753e-108	2.2675971250171996e-104			1.784201250620181e-119
GEMIN5_6			0.0072545630609267995	0.016057144056840934			0.016860785263507233			0.013337026416569586	1.7236042707468053e-08			5.1286187633832025e-08
GNL3_1			3.687396367148487e-15	1.5881586648081794e-15			-5.156233424857834e-15			0.01634344193575823	0.16412751765481337			1.553652381533185e-05
GNL3_2			0.13177613429364063	0.04700127949908662			0.08373066337554774			0.5450653644781411	0.8304596384235056			0.7014964086783027
GNL3_3			-8.317015557297292e-15	-1.2850280565980991e-15			-1.4634032837196871e-15			0.00029744006466009667	0.3731443053454264			0.49992538469523196
GNL3_4			-2.3073135263080085e-15	1.543792968305413e-15			1.5261773513763913e-15			0.28151773047357453	0.09473392397012423			0.27373659365265995
GNL3_5			-1.036569558517354	-0.47940184181481105			-0.5095737014733498			0.00021442852584931446	0.041820007714214194			0.03126707097420393
GNL3_6			7.311722620865724e-15	3.089087228799989e-15			-3.1969039716783126e-15			3.7701461211340634e-05	0.3189886378386506			0.12827714539302965
GPKOW_1			-0.03282209354887432	-0.0395713851561106			-0.058516308835881735			6.024221895209736e-30	1.372377988303323e-44			2.6037468373146105e-81
GPKOW_2			0.030356810695508857	0.032265888681023			0.03365101869038576			3.1829844806564583e-45	7.771233157823105e-53			7.63999068585207e-50
GPKOW_3			-0.02767201712377548	-0.023980071770548006			-0.0015751210831810216			1.7762424656041351e-15	2.0136750934937365e-12			0.6840188292767783
GPKOW_4			0.03785541628252372	0.040479473819857247			0.03466720792389785			1.504668675777083e-41	1.2974428180271369e-48			1.6574268942085303e-28
GPKOW_5			-0.04100300887630242	-0.0426689367663615			-0.04731984920941686			1.1522832601406836e-54	1.7733772763342995e-60			7.906276225218607e-59
GPKOW_6			-0.01060622770207109	-0.0098564707362441			-0.003257994893055344			1.01346169424104e-05	3.411161802680999e-05			0.22078624385287302
GRSF1_1	0.13283495531781617	0.13103873939250993			0.14039879810902683	0.1367512551225245		1.2924576645958278e-65	2.0479241042186777e-64			3.403719481505673e-49	2.0399691921934048e-47	
GRSF1_2	0.013517185870830074	0.01659469654476174			-0.02416675164401381	-0.0221069801217329		0.005538978547758034	0.0005744879378903944			1.0610708267349609e-05	4.456699450860625e-05	
GRSF1_3	0.01096067342941087	0.0050386211927600085			0.021961778153334874	0.02997089533388607		0.09337455977535085	0.4363101072128531			0.004178313301865917	8.405509898705158e-05	
GRSF1_4	0.007390697699266542	0.002595225777146789			0.004940162094138594	0.00287988581410622		0.22629284754926768	0.6707641437547246			0.45321377099764293	0.6619535818527447	
GRSF1_5	0.10945533949579597	0.09529185298389231			0.1362686947816103	0.13091312239953573		5.0174368259424517e-57	6.189612544413371e-44			1.569930621312177e-70	2.557087666792305e-65	
GRSF1_6	-0.0241810027764285	-0.01279855742210315			-0.0681107675790095	-0.05810759766260511		4.509779221059628e-05	0.03074767716633083			1.089904591250444e-24	2.319603166507319e-18	
GRWD1_1	0.0028703126631670225	0.006805779891628247	0.019127556755298238	0.01765951593410603	0.0016038379433528413	0.004176642630114225	0.024350452689121675	0.0023271719765671026	4.409460965163326e-13	6.475653125389945e-23	3.488828211840228e-20	0.12603184761413305	6.384628522489439e-05	1.6632484095717226e-30
GRWD1_2	-0.015446124666360764	-0.017376773047153023	-0.028391252410806946	-0.028964385550489045	-0.015243497319248425	-0.016579569051191567	-0.03225079311507511	7.608993757023488e-112	4.8151372881562996e-142	1.607165229528817e-103	7.141599176436384e-110	2.1445517133221753e-88	3.611563485299781e-105	8.479130880081942e-112
GRWD1_3	0.025863424580864797	0.025686912683386878	-0.025341383163452375	-0.029486102676811756	0.025284165930397517	0.024458686034868636	-0.03776433076936336	4.992969425754155e-105	6.250446376270168e-104	1.8107046241786882e-24	1.3985269729997294e-33	2.3562583821719877e-83	1.8333491371480412e-78	3.174818880894746e-45
GRWD1_4	0.12809914808892092	0.12664586906865447	0.053913876019306944	0.05534566307156539	0.12624072494205787	0.12464234692872082	0.0625770614398633	0.0	0.0	4.9622183143194e-218	2.0783413636457667e-233	0.0	0.0	7.857269553110489e-252
GRWD1_5	-0.024481797365307482	-0.024191527793165604	-0.006324850848437741	-0.0033158180290577487	-0.02397469860032597	-0.02379261462944231	-0.015937561270359984	3.233798884153245e-140	9.571823572054178e-138	0.0013772619927896418	0.09023546693064001	2.5948268572954687e-109	3.385333934322329e-108	2.4579834555667043e-13
GRWD1_6	-0.017032277863131703	-0.016763024911122814	-0.018638301482898443	-0.017172030733831438	-0.012260184721651688	-0.011523147321987802	-0.020991279339011557	7.732729905245099e-120	1.0100052125826421e-116	4.100494207545905e-39	5.1444064838331145e-34	6.078223209875132e-51	1.6776134880685536e-45	1.1322430373312472e-42
GTF2F1-1_PCBP1-1_interaction	0.06050612913780927	0.15347501596316798	-0.11944926616497517	-0.1094330826433946	0.09048106461769512	0.2140186436575348	-0.15165783206795916	0.18334768419910577	1.04354582559644e-05	7.15493055874381e-07	5.364934657066146e-09	0.059044739576763795	3.0256731126354735e-09	1.088843007743078e-15
GTF2F1-1_PCBP1-2_interaction	0.555932062540264		0.6876540285551512		0.451340871298141			4.1253432528747484e-08		6.66871562399211e-14		3.1295922995027364e-05		
GTF2F1-1_PCBP1-3_interaction	0.04069097710644323		-0.26898689437278933		-0.03393453044526301			0.5391248152471779		0.1143476369082086		0.6481744930041771		
GTF2F1-1_PCBP1-4_interaction	0.04069097710645055		-0.08365605278707458		-0.03393453044523678			0.5391248152471086		0.7025557117655723		0.6481744930044271		
GTF2F1-1_PCBP1-5_interaction	0.06649321947610999		6.663916560800335e-15		0.44100227816829185			0.6105323981506587		0.0010508282420469393		0.0020447466544137355		
GTF2F1-1_PCBP1-6_interaction	-0.09927802708045362		0.10361423434435624		0.2594150006576125			0.5294271423837407		1.849399223175269e-05		0.11583757170479086		
GTF2F1-2_PCBP1-1_interaction	-0.4336241776878862		0.36489299954830506		-0.3793796047033033			0.10404826104629807		0.0072861573592687984		0.21116412167171594		
GTF2F1-2_PCBP1-2_interaction	-0.03426038592885706	-0.09044975980239459	0.6696264852802523	0.34508818640997946	0.10727089553017477	-0.01325740106221793	0.39272702578803453	0.8962591536787611	0.03133395854727921	0.00012309281952569703	1.6016020208767575e-11	0.7115629986119059	0.7764742192177508	5.035909761624086e-13
GTF2F1-2_PCBP1-3_interaction	-0.4596776342101987		-0.36849374556470005		-0.7260262648920303			3.256023008280411e-07		7.373818127876348e-07		3.890021258072057e-12		
