run_id	run_name	state	sweep_name	sweep_id	seed	type	n_jobs	distance	data_file	data_type	max_depth	objective	eval_metric	n_estimators	learning_rate	early_stopping_rounds	_runtime	_timestamp	test_r2	validate_r2
p75m3oam	unique-spaceship-8524	finished			650	dpsi_top_10_percent	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	10.23108538	1752978200.4722846	0.011265014169424048	-0.0001657371227834492
q6pp7ny4	brisk-smoke-8523	finished			650	dpsi_top_10_percent	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.05	100	8.117755286	1752978197.436999	0.005986243726028406	0.1879670308607521
8ukvqwcg	azure-vortex-8527	finished			650	dpsi_top_10_percent	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	2.043515458	1752978193.1182032	0.08007828198040479	0.06191745784234637
clcv3orr	happy-brook-8525	finished			150	dpsi_top_10_percent	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	1.681550254	1752978192.6875515	0.011548004131838208	0.07855314548083492
f3xledrj	decent-fire-8532	finished			650	dpsi_top_10_percent	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	9.831608248	1752978201.3441305	-0.08873132336590572	0.10648975227932356
f7e2w9gl	vibrant-morning-8526	finished			650	dpsi_top_10_percent	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	1.800068642	1752978192.803103	0.03668236122688617	0.11539851857475568
i25pkbd9	proud-donkey-8533	finished			1150	dpsi_top_10_percent	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	1.959975967	1752978193.4596128	0.023450628576088484	0.04150360121037355
jlv76dol	hearty-dew-8534	finished			1150	dpsi_top_10_percent	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.05	100	2.251958332	1752978193.8762536	0.0067098103853406865	0.0020629228351145557
kijb6dyr	northern-butterfly-8535	finished			150	dpsi_top_10_percent	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.1	100	3.529046944	1752978195.2267103	0.11156717643712544	0.08141575798215828
r50n69jy	confused-monkey-8531	finished			150	dpsi_top_10_percent	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	1.820267967	1752978193.2306995	-0.09753001307174404	0.13446589505291218
ske15ns4	amber-dawn-8529	finished			1150	dpsi_top_10_percent	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	1.668590552	1752978192.9509597	-0.04783974323530438	0.08786168022419394
uzs59oao	fallen-bee-8530	finished			1150	dpsi_top_10_percent	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	1.7001300270000002	1752978193.005688	0.08127980299854787	0.08045439003214672
zyh9ox54	stellar-sun-8528	finished			1150	dpsi_top_10_percent	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	2.227877656	1752978193.369323	-0.07858033417439558	0.19382609836838627
76blf070	polar-puddle-8538	finished			150	dpsi_top_10_percent	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	1.657811226	1752978194.4419794	0.09307251669369487	0.11004097533253944
u9cjv9pb	glorious-sound-8536	finished			150	dpsi_top_10_percent	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	2.783719322	1752978195.3326888	0.0266528744155734	0.14121289265224712
xxewmjog	rural-snowball-8537	finished			650	dpsi_top_10_percent	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	4.392723665	1752978197.145282	0.09038627270580936	0.16816180041108408
8530mm4d	cool-oath-8539	finished			1150	dpsi_top_10_percent	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	2.336478396	1752978195.4485235	0.016829826197078623	0.13331390323469083
va8zyea3	crisp-blaze-8540	finished			650	dpsi_top_10_percent	-1	50	K562_50_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	4.56787819	1752978198.1496692	0.1250864606891624	0.1801702075497359
m5kkuh5i	good-breeze-8541	finished			650	dpsi_top_10_percent	-1	100	HepG2_100_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	4.891811958	1752978207.398127	0.13352114723759556	0.14321567293613036
laiifckx	sweet-elevator-8542	finished			1150	dpsi_top_10_percent	-1	100	HepG2_100_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	6.345283241	1752978209.5090847	0.13005766446390377	0.1257206827811156
2t37dadl	devout-wood-8543	finished			1150	dpsi_top_10_percent	-1	100	HepG2_100_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	5.650425775	1752978213.5509143	0.16413212160844004	0.14583530607958195
81c71yyn	breezy-mountain-8544	finished			150	dpsi_top_10_percent	-1	100	HepG2_100_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	6.939869008	1752978216.1422176	0.1531871712395919	0.11679370074566442
5fowc8hk	driven-puddle-8545	finished			650	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	25.585791363	1752978243.843178	0.09930518892374918	0.1479135775514776
l7vwrtvp	magic-wood-8546	finished			150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	14.801298084	1752978233.1203427	0.05319052261369739	0.1229730073326607
49neat8r	daily-dream-8549	finished			150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.05	100	22.159005383	1752978241.2113638	0.11858591728241974	0.1458048811648539
73et1wnz	vital-capybara-8551	finished			650	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	11.700944933	1752978231.272601	-0.03145737498017942	0.1304141788653308
ch9yrb4k	sparkling-wildflower-8547	finished			1150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	10.261816159	1752978229.09754	0.096865877490388	0.1707734838257439
cwd0dths	sparkling-wind-8552	finished			1150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	40.272609069	1752978259.9777448	0.06672759559907793	0.06878896922341537
goevwk5b	eager-glitter-8550	finished			150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	1.773885562	1752978220.8545642	0.05535123679457565	0.14016688912142217
jvgajk4w	blooming-planet-8548	finished			150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	13.361537539	1752978232.3167677	0.016937149360492842	0.13786070328869426
gbz0c24z	gallant-universe-8553	finished			1150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.1	100	17.908161472	1752978238.4953792	0.05354442531089687	0.08683867066470863
3srk67n8	proud-yogurt-8555	finished			650	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.05	100	5.501860023	1752978226.650996	0.06710483398077094	0.19083143272464165
gncwnq9t	skilled-water-8554	finished			150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.05	100	3.155721119	1752978224.3056746	0.06087043182202234	0.13384846721186827
6v3mwj6w	fancy-wood-8557	finished			650	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	6.4243719630000005	1752978231.0474875	0.06051066928369963	-0.010479814853491032
g4rca3jd	fine-forest-8556	finished			150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	1.58747216	1752978225.937918	0.06749845164405888	0.10611508684542448
pb7j56rv	whole-tree-8558	finished			650	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	1.7070539139999998	1752978226.4248738	0.052364665654657694	0.08724774005531166
2iyacfxs	rich-night-8560	finished			150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	1.562013543	1752978226.4913526	0.0910752363710906	0.0973780621610686
3vcxyb3w	jumping-disco-8559	finished			1150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	2.399361488	1752978226.679896	0.05660107582135354	0.09530471712668942
6e3zlugc	bumbling-wood-8563	finished			650	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.05	100	76.65609522	1752978302.0133877	0.0643665335861795	0.03840912631734528
blcg86pd	bumbling-terrain-8562	finished			1150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.05	100	32.813179189	1752978257.9098058	0.0953622582930137	0.13284288052769289
u92x5idq	worldly-plant-8561	finished			150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.05	100	2.031768371	1752978227.053156	0.05533165721240496	0.06389250662243251
t481c8ve	super-forest-8564	finished			650	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	2.632351532	1752978227.934809	0.08899922845545882	0.04572783358051902
uochpvug	summer-sunset-8565	finished			650	dpsi_top_10_percent	-1	100	HepG2_100_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	5.338122942	1752978232.0659847	0.10606541378629708	0.12568989557041832
73aqudfz	lunar-silence-8569	finished			150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	1.624021329	1752978229.3578422	0.02861844686722237	0.12878075225279997
97ks9ut0	fancy-tree-8568	finished			1150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.05	100	2.180881475	1752978229.8490198	0.10676671045307552	0.13858084169196416
gjtp333q	stellar-dew-8566	finished			1150	dpsi_top_10_percent	-1	100	HepG2_100_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	69.627040855	1752978296.6360023	0.14400114499063432	0.13195107033728326
l0unsnph	vibrant-brook-8567	finished			150	dpsi_top_10_percent	-1	100	HepG2_100_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	4.781902253	1752978231.850781	0.1191290556917004	0.12527279520249923
1w4bqoul	gentle-grass-8579	finished			650	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.05	100	52.532527913	1752978280.9641712	0.18555745808772173	0.13679042959199372
3oyqobol	ancient-meadow-8581	finished			650	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.1	100	1.596484953	1752978230.2438543	0.09307124186571714	0.1023922389940174
7jaxb1k3	hardy-thunder-8576	finished			650	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	1.501382254	1752978229.5287104	0.061459306711514006	0.0854447791017584
bucyou9z	eager-dream-8573	finished			650	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	1.505279757	1752978229.4336505	0.15846315522822985	0.04901482038895855
clgjbyw7	atomic-pine-8570	finished			1150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	59.321279252	1752978287.2011533	0.12618363574991676	0.10243480954492468
j1x69u0r	whole-tree-8575	finished			150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.05	100	1.817919871	1752978229.779751	0.0963202385641292	0.14162901752729584
n56t9q2z	sunny-glitter-8572	finished			1150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	14.236329763	1752978242.161045	0.15276772344488232	0.1243461396424691
q5qkjawf	vague-planet-8578	finished			1150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.05	100	3.040408748	1752978231.2722592	0.17407891987649282	0.20764658525640245
ru34h4um	rose-pyramid-8576	finished			1150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	1.5851032470000002	1752978229.6244495	0.02885098061337299	0.06666320808843151
rva960uj	glowing-shape-8580	finished			1150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.05	100	25.010108933	1752978253.620127	0.10178274398550724	0.050872156019080794
rxlai1en	lilac-plasma-8573	finished			150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	2.82473547	1752978230.7496948	-0.06343876261284898	0.22659375270528703
zzrjxrr7	polar-feather-8571	finished			1150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	1.62326852	1752978229.5483706	0.1272493740559547	0.07048484729603655
77ntvcvj	eager-sun-8582	finished			650	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.1	100	1.64275818	1752978230.5630116	0.10243638657061915	0.0437947170128864
9q8u2b96	magic-universe-8584	finished			150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.1	100	52.631528639	1752978281.623693	0.1010669193795266	0.15705301753428536
b20iapn6	eager-bee-8585	finished			150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.1	100	44.428310764	1752978273.4857008	0.05293020783822977	0.12028874884406349
flvl5sqn	wandering-water-8586	finished			650	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.05	100	4.252751248	1752978233.6213913	0.11310758310356428	0.06304605376375283
tps4ph2s	rich-frog-8583	finished			1150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.1	100	2.011959679	1752978230.9247117	0.07052441233797935	0.1669877189523128
a0lxz8sl	legendary-yogurt-8587	finished			1150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.05	100	11.731440949	1752978246.9436457	0.08435038575789078	0.07074752802581008
pz8xcz77	zany-plant-8588	finished			150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.05	100	15.407175257	1752978252.7170565	0.08269240455957971	0.11915014722617312
4lovlwp7	decent-rain-8589	finished			1150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.05	100	67.250969704	1752978305.1109362	0.09775238415064225	0.1477757814489371
2face9pm	gentle-dawn-8591	finished			1150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	1.541731771	1752978252.332868	0.13758741083704107	0.08243901645491747
i4j6d5uq	ethereal-microwave-8590	finished			1150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.05	100	2.399146926	1752978252.7002714	0.10398776018669165	0.1419462798328729
081k8yw6	fluent-cosmos-8594	finished			650	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	16.161380523	1752978267.2395031	0.052702895989400256	0.07097377212130573
c91iew2z	woven-mountain-8592	finished			650	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	35.686015223	1752978286.657297	0.08800516258470836	0.09959073063365842
dz1s6ltf	quiet-oath-8593	finished			150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	46.64072797	1752978297.624509	0.11667164838888022	0.07522716125080697
jxjuhgd7	jolly-mountain-8595	finished			650	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	4.349112716	1752978255.6882882	0.09871820596823312	0.1271629499242135
ry709mzs	dauntless-star-8596	finished			150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	14.338480257	1752978266.007188	0.02100930250411603	0.08294274014427738
km0isvo8	stellar-snowflake-8597	finished			1150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	1.338463893	1752978253.285045	0.09978602508533709	0.05913999902928413
jkgzii2g	classic-bird-8598	finished			650	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	7.52750411	1752978261.044546	0.05878514006653135	0.13254926406065048
pigps0p8	apricot-elevator-8599	finished			150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	1.489973264	1752978255.3062515	0.13283093055252193	0.12584072029102256
clsm26aj	dazzling-shape-8601	finished			1150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	52.463947553	1752978306.97675	0.12606694549800002	0.11811223393865944
nwzaeirl	denim-totem-8602	finished			150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	2.398290281	1752978257.0778067	0.10004354986041242	0.09728038190884848
rdf8b0si	treasured-lion-8600	finished			150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.05	100	89.066670852	1752978342.9559214	0.09986151315017044	0.07662945845135205
37cdtmpl	major-disco-8605	finished			650	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	1.985774059	1752978257.3516638	0.0770068056144213	0.17206558901473434
7s8fedzs	cool-blaze-8608	finished			150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	1.552759641	1752978257.3346105	0.09397521675355024	0.07902894771347024
9ff304bp	gallant-pond-8607	finished			1150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	1.841915087	1752978257.403597	0.03647859303716805	0.17948394471515827
bj96vrzt	stellar-sun-8606	finished			150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	1.398172052	1752978256.7616105	0.05614688364085252	0.05690546350453174
eht2pdgy	crisp-water-8604	finished			1150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	3.577706896	1752978258.6568143	0.05100026690720605	0.09781263409424612
ut3k6fzx	wild-wave-8603	finished			150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	5.993266928	1752978260.8803408	0.0989539649722595	0.03923289135975183
3yxuzhjo	glamorous-violet-8609	finished			650	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	49.088195121	1752978305.1267097	0.05714415871739176	0.10992740364329812
19je9sc8	olive-deluge-8617	finished			650	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	1.511743816	1752978258.9737086	0.08323848245089138	0.14452833849217162
7cx4su7c	cerulean-universe-8616	finished			150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.1	100	1.93956981	1752978259.0272388	0.05845333315574208	0.16144023247927497
br7c8n43	playful-glitter-8610	finished			1150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	1.568140703	1752978258.361138	0.057097107193478935	0.07412986291681589
djd4aedp	lemon-terrain-8615	finished			150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	1.371729791	1752978258.3087454	0.0806821283125082	0.04675846445093823
izq2quka	comic-wood-8619	finished			150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	1.483381726	1752978259.18129	0.0661708997089181	0.05191695059700685
jozvwdrp	usual-grass-8610	finished			650	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	1.564903614	1752978258.357725	0.054577085735066144	0.07438659751243637
qjgdj20i	iconic-lake-8618	finished			1150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	1.325762347	1752978258.9394283	0.09847922698257228	0.10415801666793344
t5j27j6y	stoic-pine-8614	finished			650	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.1	100	1.7769015970000002	1752978258.6391456	0.05991347690725257	0.15106247994555644
tvqmzjww	gentle-energy-8610	finished			1150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.1	100	2.039753194	1752978258.9027889	0.12686773388113493	0.12546279125225537
wv16vmea	rare-forest-8612	finished			1150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	1.4010171	1752978258.2542756	0.09771077023060304	0.06887756134878287
0zgf9f52	stoic-wildflower-8624	finished			650	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	1.585202469	1752978260.1705737	0.09163769253505794	0.03700785479074509
ciaxd1l9	comic-sun-8621	finished			1150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.05	100	2.109577398	1752978260.2098577	0.08584447487071689	0.15387143512251822
jc2u68dr	eager-rain-8622	finished			150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	2.106255261	1752978260.2096431	0.14734459219024576	0.07783452466097307
ksdbtbqn	glorious-wood-8623	finished			650	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.05	100	1.899663549	1752978260.0467744	0.11756082616056984	0.05997618824008033
