Data Partition	Cell Line	RBP Pair	Position	# Graphs Used in OLS Reg.	# Rows - PPI Interaction	% Rows - PPI Interaction	# Rows - RBP 1 Bound	% Rows - RBP 1 Bound	# Rows - RBP 2 Bound	% Rows - RBP 2 Bound	Intercept Beta Coefficient	Intercept Param P-value	Intercept Param FDR BH	RBP 1 Beta Coefficient	RBP 1 Param P-value	RBP 1 Param FDR BH	RBP 2 Beta Coefficient	RBP 2 Param P-value	RBP 2 Param FDR BH	Interaction Beta Coefficient	Interaction Param P-value	Interaction Param FDR BH
All	K562	DDX42-U2AF2	5	2252043	508	0.02255729575323384	1451	0.06443038609831163	59370	2.636272930845459	0.7222872990742472	0.0	0.0	-0.2316128558080615	2.0276480941572283e-92	4.5566782625060626e-92	-0.045627314704027595	2.2629321195011747e-215	6.400421280785931e-215	0.21912216277643495	4.999354779883629e-30	8.283113281415771e-30
All	K562	RBM22-TIA1	4	2252043	2451	0.10883451159680343	13063	0.5800510913867986	32827	1.4576542277389908	0.7200361144415214	0.0	0.0	0.1854391965271927	0.0	0.0	-0.0019451544731309077	0.33407825252741896	0.34962443000643023	-0.09074823075099565	2.349264288269415e-29	3.8767565558090747e-29
All	HepG2	PCBP2-RBFOX2	4	2083000	732	0.03514162265962554	21024	1.0093134901584253	28995	1.3919827172347576	0.7065136410594807	0.0	0.0	-0.03236097005611786	1.8986381079707915e-38	3.371719398637785e-38	-0.04677368068726874	5.583774664884356e-108	1.3071108874615652e-107	-0.14829565698275612	3.660467694365272e-28	6.000448369012567e-28
All	K562	DDX42-U2AF2	6	2252043	80	0.0035523300398793453	387	0.017184396567916333	83323	3.699884948910834	0.7218095229091502	0.0	0.0	-0.2376890017364939	7.39123011947359e-33	1.2653130786245647e-32	-0.02165199615014177	3.7830572977682957e-69	7.793098033402689e-69	0.4802189749775036	5.713830507703456e-28	9.35403246029334e-28
All	HepG2	RBM22-TIA1	2	2083000	1702	0.08170907345175228	45053	2.1628900624099856	9879	0.4742678828612578	0.7079690230912858	0.0	0.0	-0.10359061198196132	0.0	0.0	-0.03367178694110097	8.173979227378364e-18	1.1885927441223127e-17	-0.10397278163001869	1.748509448582098e-27	2.8586741778405732e-27
All	K562	HNRNPK-U2AF2	4	2252043	138	0.00612776931879187	18911	0.8397264173019787	71444	3.172408342114249	0.7207542637566583	0.0	0.0	-0.09192658570840337	3.2829025613779394e-283	9.969699179024898e-283	0.030972477331045984	1.8748748342167128e-120	4.508453881501667e-120	0.32201143882358674	3.501575760013119e-27	5.694667946547651e-27
All	K562	U2AF1-U2AF2	3	2252043	10359	0.45998233603887667	13956	0.6197039754569518	41172	1.828206655023905	0.7206375835079842	0.0	0.0	0.0332931921384025	1.0664161460224711e-08	1.3477406508014053e-08	0.02679294905943649	6.920289534761655e-41	1.250508459790264e-40	-0.07589328740491712	4.333767744233468e-27	7.038813313892992e-27
All	K562	PTBP1-QKI	4	2252043	220	0.0097689076096682	7402	0.3286793369398364	7563	0.33582840114509355	0.7223497160414043	0.0	0.0	-0.1843077360915354	0.0	0.0	-0.2336361793397763	0.0	0.0	0.25918510848083515	8.817277614220916e-27	1.4245954419839286e-26
All	K562	CPSF6-NONO	3	2252043	380	0.01687356768942689	3944	0.1751298709660517	15615	0.6933704196589497	0.7217391605579211	0.0	0.0	0.004724503864085349	0.418964800647459	0.43442994429551957	-0.11497188126681347	0.0	0.0	0.20377400631850404	9.324492721412019e-27	1.502617080008508e-26
All	K562	CPSF6-RBM15	6	2252043	348	0.015452635673475152	5212	0.2314343020981393	70428	3.127293750607781	0.7213387086993425	0.0	0.0	0.05378351580725401	6.4601047272031606e-27	1.0464861655076155e-26	-0.016326615377424605	3.2435964561084974e-34	5.591471715132641e-34	0.20732077018119233	1.1833054434001917e-26	1.9043821979721835e-26
All	K562	RBFOX2-SF3B4	5	2252043	8934	0.3967064572035259	21494	0.954422273464583	227853	10.117613207207855	0.7225760937647572	0.0	0.0	-0.027490186121449416	1.3037598627498792e-18	1.9252654604048394e-18	-0.015178017307248375	2.7382143904877165e-83	5.9272031289716595e-83	0.05207106645821189	1.8064329676558972e-26	2.903447526687502e-26
All	K562	PCBP1-RBFOX2	2	2252043	177	0.007859530213233051	17296	0.7680137546219143	16181	0.718503154691096	0.7214214084281053	0.0	0.0	-0.03890683397866858	6.948547175828285e-48	1.3092079739822803e-47	-0.022273039270397716	8.334632423805461e-16	1.1854551985987975e-15	0.2808234365723785	3.0458109370640467e-26	4.8827786228419744e-26
All	HepG2	HNRNPK-U2AF2	2	2083000	163	0.007825252040326452	9177	0.4405664906385022	142906	6.860585693710994	0.707550231476686	0.0	0.0	-0.010146914414340374	0.0065878058782569944	0.00735549057409724	-0.029805441889805606	3.629071729452672e-207	1.0148263931229643e-206	0.2954880143980187	4.428788293413647e-26	7.081477788692455e-26
All	HepG2	PCBP1-PTBP1	3	2083000	326	0.015650504080652904	3818	0.18329332693230918	11406	0.5475756120979357	0.7061318102298628	0.0	0.0	-0.004552342875905867	0.447324694274	0.4630597337710754	-0.12306723441759178	5.462691059538408e-292	1.6671323826146844e-291	0.21879451552990822	5.7053602812872e-26	9.099129429252875e-26
All	K562	CSTF2T-EWSR1	3	2252043	8828	0.3919996199006857	23498	1.0434081409635607	15693	0.6968339414478321	0.7219612176371004	0.0	0.0	-0.05047055642372692	2.3552923100515114e-68	4.8438291101891316e-68	-0.10172399986578734	1.189616883321069e-128	2.9058625845550223e-128	0.06604116601990377	1.2666073981181203e-25	2.0122451723316152e-25
All	K562	CPSF6-RBM15	1	2252043	89	0.003951967169365771	6989	0.3103404331089593	31626	1.4043248730153022	0.7220781297365223	0.0	0.0	-0.05204160799739513	3.484899798546778e-35	6.066670635216644e-35	-0.06745893640804168	5.833064843634249e-255	1.7165876539837932e-254	0.38857971803973285	1.8042415998859989e-25	2.862699123824255e-25
All	HepG2	HNRNPK-PCBP1	5	2083000	546	0.02621219395103216	16670	0.800288046087374	2907	0.13955832933269324	0.7050538692683848	0.0	0.0	0.05585052790351884	1.065478447642282e-88	2.3391320804366972e-88	-0.04530355160636446	5.016872080647115e-10	6.51350198705865e-10	0.1763030005882998	4.123110728972628e-25	6.516834860626814e-25
All	K562	PCBP1-QKI	3	2252043	92	0.004085179545861247	9455	0.4198410065882401	8638	0.3835628360559723	0.7214928882268109	0.0	0.0	-0.0020058114351877918	0.5786224719614956	0.591055682102817	-0.13434293503231268	1.1729697023692383e-276	3.4934712099479004e-276	0.37844281476243874	6.820378756298949e-25	1.0766268381590676e-24
All	K562	PCBP1-PTBP1	1	2252043	127	0.00563932393830846	8129	0.36096113617723996	5059	0.22464047089687011	0.7212083806390581	0.0	0.0	-0.03568469905943143	6.532402253345093e-20	9.774877948104765e-20	-0.050431008376294294	3.58347640179716e-24	5.5923949906834464e-24	0.3254506338832811	6.8908502665390065e-25	1.0863636389594658e-24
All	K562	DDX42-RBFOX2	3	2252043	293	0.0130104087710581	1116	0.04955500405631687	24510	1.0883451159680344	0.7212704811133916	0.0	0.0	-0.32737497686067035	1.23947309444151e-159	3.2049973739115196e-159	-0.01427615894300269	2.36472214320455e-10	3.092906422223094e-10	0.24411956254011186	1.2763700798382675e-24	2.0045659703686132e-24
All	K562	HNRNPK-PCBP1	3	2252043	3031	0.1345889043859287	23871	1.059970879774498	9455	0.4198410065882401	0.7216737944627375	0.0	0.0	-0.07455819945315455	3.583162372770759e-207	1.004260474545274e-206	-0.0023189532423189795	0.5946105976200657	0.6053860779723239	0.08237986763555179	1.5884688205840153e-24	2.4915576932003084e-24
All	HepG2	QKI-RBFOX2	4	2083000	1289	0.06188190110417667	18847	0.9048007681228997	28995	1.3919827172347576	0.7081001602300472	0.0	0.0	-0.22299732961150906	0.0	0.0	-0.038347363002005946	4.451208511810197e-72	9.24654406823093e-72	-0.10482490128602097	7.621153810578071e-24	1.1863660088003144e-23
All	K562	EWSR1-RBM15	5	2252043	256	0.011367456127613905	10944	0.48595874945549444	43792	1.9445454638299535	0.7208009836350531	0.0	0.0	-0.008149832811701584	0.015969387551537297	0.017686525997939156	0.012777009290335392	3.7829303683831075e-14	5.25359768013654e-14	-0.22165081636368397	1.2704477897152095e-23	1.9727053619195967e-23
All	HepG2	GTF2F1-PCBP1	2	2083000	295	0.014162265962554009	19323	0.9276524243879021	4762	0.22861257801248203	0.7065487096993515	0.0	0.0	-0.12014259765395377	0.0	0.0	0.008471326118883316	0.10976383567129684	0.1179722616432373	0.2136090025136925	1.9651429591245932e-23	3.0475742753801724e-23
All	K562	PUM2-QKI	2	2252043	131	0.005816940440302428	15386	0.6832018749197951	3199	0.14204879746967533	0.7205375080196044	0.0	0.0	0.0994400731013423	6.510508999326976e-270	1.9343723853769574e-269	-0.17623812731555633	3.209976385618487e-172	8.459553971480703e-172	0.3111116912327932	2.278249830382992e-23	3.528717782397717e-23
All	K562	HNRNPK-QKI	5	2252043	187	0.008303571468217969	17550	0.7792924024985313	7560	0.3356951887685981	0.7210586683699138	0.0	0.0	0.03261589823723888	1.234566541380594e-34	2.1371488027260703e-34	-0.10413312924065964	1.7913787294667924e-144	4.509458471733106e-144	0.25730883001319976	3.7290757930478057e-23	5.747054464098613e-23
All	K562	HNRNPK-U2AF2	6	2252043	442	0.019626623470333383	11388	0.5056741811768248	83323	3.699884948910834	0.7215192747247864	0.0	0.0	0.05084017164831149	2.9703759725272743e-52	5.74551596563961e-52	-0.020510714258584167	5.585522700236591e-62	1.1225538304865735e-61	-0.1673747502140784	5.909583273679058e-23	9.096195424990431e-23
All	K562	CSTF2T-TAF15	4	2252043	281	0.0124775592650762	17177	0.7627296636875939	652	0.028951489825016663	0.7222261895864609	0.0	0.0	-0.16592629612056212	0.0	0.0	-0.03403211950558874	0.06002651427772315	0.06496740074191402	0.27144574917135234	1.1097747914307922e-22	1.7018382657673191e-22
All	K562	HNRNPK-U2AF2	2	2252043	136	0.006038961067794887	13004	0.5774312479823875	86295	3.8318540098923513	0.7217435061406097	0.0	0.0	-0.012089480651017098	8.854176083951595e-05	0.00010246967827494543	-0.01844345042965561	2.6537298059021046e-52	5.1410815675470234e-52	0.2925320719988965	2.447197060163656e-22	3.748123378391919e-22
All	K562	EWSR1-HNRNPK	5	2252043	243	0.010790202496133511	10944	0.48595874945549444	17550	0.7792924024985313	0.720804278008017	0.0	0.0	-0.018628172971103505	3.561820897846931e-08	4.4379139412689584e-08	0.03171415384036441	9.900913872190007e-33	1.6926043632125658e-32	0.2200027452379574	4.650480745202779e-22	7.105060817145409e-22
All	HepG2	FUBP3-LARP4	2	2083000	45	0.0021603456553048487	769	0.03691790686509842	32602	1.5651464234277483	0.7057290012948394	0.0	0.0	-0.2240473714605923	4.483265669306047e-65	9.159200607045081e-65	-0.011104266214821405	1.925632603155717e-08	2.4187824161590105e-08	0.5245781919361198	5.2006099229744715e-22	7.925960375827925e-22
All	K562	PTBP1-TARDBP	1	2252043	147	0.006527406448278296	5059	0.22464047089687011	7909	0.35119222856757176	0.7210130654754195	0.0	0.0	-0.05177446612688158	2.714291985708396e-25	4.295601657279869e-25	0.019752780955910876	6.342588254655282e-07	7.685724590935224e-07	0.2835460346615286	6.389925849355325e-22	9.70263925037246e-22
All	HepG2	PCBP1-RBFOX2	2	2083000	266	0.012770043206913106	4762	0.22861257801248203	24110	1.157465194431109	0.7054130760701219	0.0	0.0	0.003166105424555835	0.5489450927397064	0.5621343286050349	0.0031053352702506043	0.17784516287381943	0.1888458945979732	0.21585683661854152	6.792753450313776e-22	1.0301648177408378e-21
All	K562	DDX42-RBFOX2	5	2252043	54	0.0023978227769185577	1451	0.06443038609831163	21494	0.954422273464583	0.7212032932254071	0.0	0.0	-0.1865837513499471	7.13615208267133e-89	1.5694455470074315e-88	-0.011476684083608187	1.6273736467751906e-06	1.9623744657698882e-06	0.46279232739333226	1.2321888852420097e-21	1.864119292728426e-21
All	K562	CSTF2T-TAF15	5	2252043	94	0.00417398779685823	24146	1.0721820142865834	914	0.04058537070562152	0.7217141993743361	0.0	0.0	-0.06691283150471562	1.834129420362651e-192	5.026571981304294e-192	-0.06722212620362189	3.419863018155043e-08	4.265338739091456e-08	0.3629101200361293	1.441742435196868e-21	2.1784763446250963e-21
All	K562	IGF2BP2-PCBP1	4	2252043	2797	0.12419833901928161	22649	1.005709038415341	12221	0.5426628177170685	0.7185922629585099	0.0	0.0	0.2122981762919516	0.0	0.0	0.06461237413826844	2.9697713913442933e-72	6.179524309261863e-72	-0.07516584520852568	1.7636992366342687e-21	2.661699946861973e-21
All	HepG2	HNRNPK-PCBP1	2	2083000	443	0.02126740278444551	9177	0.4405664906385022	4762	0.22861257801248203	0.7054342132221041	0.0	0.0	0.0034480858390337904	0.36344277889639165	0.37940479283440887	0.030962985203468105	9.192190998192907e-09	1.1640930403449215e-08	-0.1709999118041027	2.7733222243994627e-21	4.180275938241141e-21
All	K562	EWSR1-NONO	6	2252043	1856	0.0824140569252008	4464	0.19822001622526747	10203	0.453055292461112	0.7213777951547681	0.0	0.0	-0.007528677056613861	0.2705756326688641	0.2851078277738414	-0.10287545898608373	2.4252058266528894e-159	6.257942383597018e-159	0.10659395942240175	2.9156642680177834e-21	4.384137512493893e-21
All	HepG2	RBFOX2-SUPV3L1	1	2083000	396	0.019011041766682668	17777	0.8534325492078733	1454	0.06980316850696111	0.704969956374612	0.0	0.0	0.054197870562854376	5.859552780315359e-90	1.2932870065124614e-89	0.02134384324732454	0.04977801704333491	0.05406470040910541	0.19159944092632697	7.706205027184128e-20	1.1517375348971684e-19
All	K562	GTF2F1-PCBP1	5	2252043	205	0.009102845727190821	17356	0.7706780021518239	8869	0.3938201890461239	0.7211584354698933	0.0	0.0	-0.04369580938394854	4.8655706943752743e-60	9.668561701363086e-60	0.036180784290011404	5.605250489248369e-22	8.532130055062789e-22	0.22486146767279475	1.191577879393269e-19	1.7787321967754595e-19
All	HepG2	RBM15-SRSF9	6	2083000	356	0.017090734517522802	5332	0.25597695631301004	7982	0.38319731156985115	0.7062738893703602	0.0	0.0	-0.14741516750538616	1.6595059655923537e-189	4.5080206010376904e-189	-0.11557260429298138	2.0798246844199456e-178	5.576276160397077e-178	0.1764287700684873	5.607731810494595e-19	8.3207161077686905e-19
All	K562	HNRNPK-PCBP1	5	2252043	3371	0.1496863070554159	17550	0.7792924024985313	8869	0.3938201890461239	0.7205826518229076	0.0	0.0	0.03823655263438706	1.0493968728948346e-38	1.8689546612363336e-38	0.0538163114364648	3.1011961744658964e-30	5.1450717740132185e-30	-0.0721030329510087	1.1628155015196535e-18	1.7191865548783395e-18
All	HepG2	HNRNPK-U2AF2	5	2083000	787	0.03778204512722035	16670	0.800288046087374	122107	5.862073931829093	0.7091179636608542	0.0	0.0	0.05400757937256371	5.411989073527328e-82	1.1674028786875703e-81	-0.0701015648807755	0.0	0.0	0.11393790240642145	1.3769227312411895e-18	2.0284582786818955e-18
All	HepG2	PTBP1-TARDBP	3	2083000	41	0.0019683149303888624	11406	0.5475756120979357	14974	0.7188670187229956	0.7067809378891331	0.0	0.0	-0.11899184857986266	3.680958133603671e-280	1.1069742708355565e-279	-0.09111536499689146	5.624457683292338e-216	1.5944563524195712e-215	0.48026530007785584	4.39220479973483e-18	6.4169800620239356e-18
All	K562	GTF2F1-PCBP1	2	2252043	81	0.003596734165377837	13772	0.6115336163652293	17296	0.7680137546219143	0.7215756554539822	0.0	0.0	-0.051213264101990584	9.270414416919963e-66	1.9002043481447883e-65	-0.037753175058975436	1.952198091691312e-45	3.639391917542175e-45	0.3369154750650357	5.257390798032941e-18	7.671942179892226e-18
All	HepG2	SF3B4-TAF15	3	2083000	171	0.008209313490158425	79767	3.829428708593375	1007	0.04834373499759962	0.7000326770865122	0.0	0.0	0.14362507581563985	0.0	0.0	-0.14450636129705066	2.3596073358787272e-32	4.000651120913727e-32	0.25562638617265804	6.332003952908352e-18	9.218323775965515e-18
All	K562	PCBP1-QKI	5	2252043	162	0.007193468330755674	8869	0.3938201890461239	7560	0.3356951887685981	0.7211638710675843	0.0	0.0	0.037921692272264065	4.23660113129641e-24	6.60332786668646e-24	-0.10294942121628074	1.0126867153251262e-141	2.5389062477522433e-141	0.2365953393579115	2.5783134573321597e-17	3.7316105775908075e-17
All	HepG2	GTF2F1-PCBP1	5	2083000	78	0.003744599135861738	17071	0.8195391262602016	2907	0.13955832933269324	0.706145436236731	0.0	0.0	-0.08062301523984405	2.3743013884856545e-192	6.492558664089091e-192	-0.009842679078721026	0.13917757469394318	0.14893807993221972	0.3434164119279871	3.2075991229664265e-17	4.631533313068345e-17
All	K562	HNRNPK-U2AF2	5	2252043	264	0.011722689131601838	17550	0.7792924024985313	59370	2.636272930845459	0.7219407813414349	0.0	0.0	0.031319516009021164	6.200068568444152e-32	1.0468968238520453e-31	-0.04633791530414119	6.8421067746091965e-223	1.9530817490570362e-222	0.18237686037793752	3.9610002144719516e-17	5.712714428339944e-17
All	K562	PCBP1-RBFOX2	3	2252043	657	0.02917351045250912	9455	0.4198410065882401	24510	1.0883451159680344	0.7211102952808696	0.0	0.0	0.00993289635358742	0.0076832546126406045	0.008563122363592234	-0.012161840159903447	8.504495207005038e-08	1.0490574926006215e-07	-0.11996278222035144	4.6492249809682006e-17	6.689688098343069e-17
All	HepG2	HNRNPK-IGF2BP3	2	2083000	149	0.007153144503120499	9177	0.4405664906385022	9362	0.44944791166586656	0.7053394084112748	0.0	0.0	-0.00781420903156745	0.03627045264009122	0.039602720373809845	0.03585558778975158	2.8649265996586156e-22	4.382486729180753e-22	0.24728364236075015	4.669757919470682e-17	6.711419521471818e-17
All	HepG2	PCBP1-RBFOX2	4	2083000	154	0.007393182909265482	4086	0.19615938550168027	28995	1.3919827172347576	0.7060697441017962	0.0	0.0	0.06487735661032132	1.5066797383219696e-30	2.5064012874373545e-30	-0.05251924307894967	2.554502222554739e-138	6.365654732011406e-138	0.24176370080838652	1.0603740811104486e-16	1.5186817662253934e-16
All	HepG2	PCBP2-QKI	3	2083000	581	0.027892462794047047	23464	1.126452232357177	23234	1.115410465674508	0.7078658339727901	0.0	0.0	-0.04740048851984867	1.5283459961750627e-90	3.3853685506673432e-90	-0.16259580351324784	0.0	0.0	-0.12353563488289586	2.0600336590033186e-16	2.946992595518636e-16
All	K562	DDX42-U2AF2	3	2252043	286	0.012699579892568659	1116	0.04955500405631687	41172	1.828206655023905	0.7208123168303214	0.0	0.0	-0.3211532806857527	5.422055477918641e-155	1.387507364535702e-154	0.016767808395923643	5.819411734252564e-22	8.847223743586924e-22	0.1962112673476123	2.760454797194311e-16	3.9444186466267846e-16
All	HepG2	HNRNPK-QKI	1	2083000	222	0.010657705232837255	9578	0.45981757081132985	8227	0.3949591934709553	0.7056595629357184	0.0	0.0	-0.0020291118882582435	0.579946869979117	0.5919193487152672	-0.04740953170522458	5.411507498685423e-33	9.276869997746439e-33	0.19552007164875848	9.823059777491042e-16	1.3939496997679597e-15
All	K562	HNRNPK-U2AF2	1	2252043	89	0.003951967169365771	10948	0.4861363659574884	33305	1.4788793997272698	0.7213657220345869	0.0	0.0	-0.02260386551004718	1.625454663519958e-11	2.164937461326151e-11	-0.01912469361455973	3.473466162375386e-23	5.359805464039922e-23	0.2943403651798984	2.4221644471635878e-15	3.4175744939431445e-15
All	K562	EWSR1-NONO	3	2252043	6344	0.281699772162432	15693	0.6968339414478321	15615	0.6933704196589497	0.7220531402343594	0.0	0.0	-0.07330781987924448	1.733854994643292e-91	3.854397074422858e-91	-0.10203582818603404	6.239858659170473e-174	1.655035472689851e-173	0.05318331993683791	2.8199343747121013e-15	3.965231953520088e-15
All	K562	IGF2BP1-PTBP1	1	2252043	110	0.0048844538048341	17635	0.783066753165903	5059	0.22464047089687011	0.7207967897144557	0.0	0.0	0.036478702439615374	2.9059253721109296e-43	5.3368852302067e-43	-0.0492575898760992	3.2879111867979034e-23	5.0798227836027607e-23	0.26303209772205455	6.264776295800781e-15	8.779210319285448e-15
All	K562	MBNL1-RBFOX2	1	2252043	44	0.00195378152193364	1641	0.07286716994302507	10513	0.4668205713656445	0.7211329856741251	0.0	0.0	-0.24758038705171215	6.903493392400296e-177	1.8429196183599927e-176	0.008602232589309311	0.011806792941633329	0.013123377766060066	-0.4145980130299105	8.28201472015625e-15	1.1592944727194933e-14
All	K562	RBFOX2-SF3B4	4	2252043	3369	0.14959749880441892	18963	0.8420354318279002	143883	6.388998789099498	0.7100684045330012	0.0	0.0	-0.07391789792789874	1.2571780132235204e-155	3.223800880382306e-155	0.1793963605437942	0.0	0.0	0.05148251842545807	9.149450848395866e-15	1.2792671095720916e-14
All	K562	PUM2-QKI	6	2252043	243	0.010790202496133511	20419	0.9066878385537044	2010	0.08925229225196855	0.720698766557676	0.0	0.0	0.026215314528771665	2.2241940068009107e-26	3.570264665462241e-26	0.03155477051080126	0.00014398538610388976	0.0001663233058172035	0.18550645704473034	1.0598178244570955e-14	1.480152351445164e-14
All	HepG2	IGF2BP1-PTBP1	1	2083000	96	0.004608737397983677	10185	0.48895823331733074	4493	0.2156985117618819	0.7054283773879362	0.0	0.0	0.02967416002904377	4.3318391514338804e-17	6.240271784583072e-17	-0.0474822777745611	6.15235006085126e-19	9.117871313204026e-19	0.2770672403575761	4.19341655011366e-14	5.817130029113899e-14
All	HepG2	PCBP2-RBFOX2	6	2083000	888	0.04263082093134902	17242	0.82774843975036	14707	0.7060489678348536	0.7054035302706374	0.0	0.0	-0.006228466066174402	0.02494649742180489	0.02748116828284389	0.02438440662784508	6.790731344123461e-16	9.669751084489167e-16	-0.09457411047195513	5.088377336471129e-14	7.050711197173e-14
All	HepG2	HNRNPK-PCBP1	6	2083000	340	0.01632261161785886	8640	0.414786365818531	4597	0.22069131060969754	0.7053366871117035	0.0	0.0	0.02316469843048227	2.6388060388326493e-09	3.3763605217361846e-09	0.012075457591130562	0.026118261353818915	0.028720792734270622	0.14949668627845256	1.8622173191474598e-13	2.571732521191352e-13
All	K562	HNRNPK-PCBP1	2	2252043	3186	0.14147154383819494	13004	0.5774312479823875	17296	0.7680137546219143	0.7213135843885352	0.0	0.0	-0.0117639306912366	0.0008548048561048319	0.0009746667916472069	-0.044398134353104975	2.494192282246789e-51	4.772169753648656e-51	0.05652409270854218	2.0930134679935445e-13	2.884018557904148e-13
All	K562	EWSR1-RBM15	1	2252043	45	0.0019981856474321318	5930	0.2633164642060565	31626	1.4043248730153022	0.7220198509210988	0.0	0.0	-0.039028686944902045	9.990819957565044e-18	1.4493724727171824e-17	-0.0669301292529982	2.413095780213458e-251	7.084528228845212e-251	0.37393896527679554	8.03399742878261e-13	1.1021110790205668e-12
All	K562	PTBP1-ZC3H8	1	2252043	391	0.0173620130699103	5059	0.22464047089687011	2026	0.08996275825994442	0.7211493678710977	0.0	0.0	-0.0470391493620968	3.4476731051313e-20	5.17150965769695e-20	-0.09354630976710854	2.2242363357325653e-27	3.6316461175237126e-27	0.14454222936553363	1.0518880462751447e-12	1.4334439087057098e-12
All	K562	RBM22-TIA1	2	2252043	4117	0.1828117846772908	25582	1.1359463385024176	36166	1.605919602778455	0.7221977067205245	0.0	0.0	-0.08574110294695235	2.3081880453144618e-281	6.958342497582133e-281	-0.0199401947856616	2.903701599012744e-24	4.537263181263908e-24	0.04437744576069617	1.2347282833743944e-12	1.6807534782497263e-12
All	K562	QKI-RBFOX2	1	2252043	64	0.0028418640319034763	3307	0.14684444302351243	10513	0.4668205713656445	0.7210274261075548	0.0	0.0	-0.04895804590404581	1.3836256255764638e-15	1.958947621091076e-15	0.00433055073234084	0.20547750189217373	0.21800016509761952	0.3127406940641315	1.4267996133758527e-12	1.9400707614219517e-12
All	HepG2	SF3B4-TAF15	6	2083000	34	0.0016322611617858858	93415	4.4846375420067215	235	0.01128180508881421	0.7029472226076	0.0	0.0	0.056295010823188746	0.0	0.0	0.17298312565110135	4.07494883936763e-12	5.4985117526838335e-12	-0.46212241790540587	1.8443480544355743e-12	2.5050705442663405e-12
All	K562	CPSF6-RBM15	5	2252043	201	0.008925229225196854	3963	0.17597354935052306	43792	1.9445454638299535	0.72063525379351	0.0	0.0	0.07412750537713533	8.986885391968388e-39	1.602855749563193e-38	0.010441436348933377	6.052455450602836e-10	7.841546055498015e-10	0.17815152587342672	1.9308128148524935e-12	2.6196318761335695e-12
All	K562	CSTF2T-NONO	3	2252043	5965	0.26487060859850364	23498	1.0434081409635607	15615	0.6933704196589497	0.722119999594392	0.0	0.0	-0.047617689664531365	1.594242536861726e-72	3.3229068727843055e-72	-0.1090350255011337	2.758723201584947e-206	7.697024553406309e-206	0.044361801908253826	2.2704855520825542e-12	3.0771054192697776e-12
All	HepG2	PCBP2-RBFOX2	2	2083000	799	0.03835813730196831	18158	0.8717234757561209	24110	1.157465194431109	0.7059138308455746	0.0	0.0	-0.0585727397688902	1.3498568857220907e-104	3.147968133495291e-104	0.003938749481304468	0.09100078789187384	0.09806187779804365	0.09123017195766076	2.3586456185351357e-12	3.193084320382725e-12
All	HepG2	RBM15-SRSF9	2	2083000	53	0.002544407105136822	8765	0.4207873259721555	7607	0.3651944311089774	0.7057151735076675	0.0	0.0	-0.07396557525238835	1.914001110092215e-84	4.157654432467447e-84	0.01949709813649955	1.7450761557564695e-06	2.100208499040892e-06	0.34130990738180145	3.005486127806962e-12	4.064311656421668e-12
All	K562	PCBP1-PTBP1	2	2252043	289	0.012832792269064133	17296	0.7680137546219143	3682	0.16349599008544685	0.721438695518506	0.0	0.0	-0.03184402861664687	1.8725088170248273e-32	3.1835225554920034e-32	-0.11644267429835523	4.149201361603494e-84	8.997215584108629e-84	-0.1489339995239378	4.7009831931362114e-12	6.336330672536922e-12
All	HepG2	RBM22-TIA1	5	2083000	1175	0.05640902544407105	47838	2.296591454632741	10217	0.49049447911665867	0.7082374281878648	0.0	0.0	-0.10327673127596383	0.0	0.0	-0.08660117514650428	1.5946734062930064e-119	3.827216175103215e-119	0.07625154206439255	6.0369392355332516e-12	8.128166552417319e-12
All	K562	PCBP1-RBFOX2	6	2252043	116	0.00515087855782505	13994	0.6213913322258944	8049	0.35740880613736065	0.7208609108225756	0.0	0.0	-0.021171186078377053	1.0158251352900066e-12	1.3858276680115321e-12	0.06819278891271104	1.1282832218281722e-67	2.3165416315276095e-67	0.2243416242741242	7.441490447826024e-12	1.0008359296532062e-11
All	K562	IGF2BP2-PCBP1	3	2252043	1731	0.07686354123788933	11493	0.5103366143541664	9455	0.4198410065882401	0.7200461415264773	0.0	0.0	0.21474718975809787	0.0	0.0	-0.025252446549790898	2.0594086160629823e-10	2.6964290778112776e-10	-0.06689443759440518	1.5437703272182817e-11	2.0605832877341212e-11
All	HepG2	GTF2F1-PCBP1	3	2083000	508	0.02438790206433029	15015	0.7208353336533846	3818	0.18329332693230918	0.7057922447842876	0.0	0.0	-0.04532753809097022	2.3704686691970492e-53	4.606759866552756e-53	-0.005318075599986279	0.38755197652695395	0.4028715248000968	0.11506596733186315	1.7809246834826995e-11	2.3669063535318457e-11
All	K562	HNRNPK-LARP4	2	2252043	249	0.011056627249124462	13004	0.5774312479823875	2589	0.11496228091559531	0.7209624091127161	0.0	0.0	-0.006731205663079122	0.029765988931900432	0.03261592404240154	0.06830660798130268	2.8640248719113017e-21	4.3117353735473435e-21	-0.157646245165868	1.8106948184090973e-11	2.4038869984464494e-11
All	HepG2	RBM22-TIA1	4	2083000	340	0.01632261161785886	17371	0.8339414306289006	8215	0.3943831012962074	0.7043086311580488	0.0	0.0	0.14826270933868924	0.0	0.0	-0.020945139094550244	1.5462195978190464e-07	1.895959744944783e-07	0.13092968095076082	3.547979693847958e-11	4.70021747223588e-11
