Cell Line	Model	RBP Pair	Position	PPI Category	R2 Value	# Unique Graphs	% Unique Graphs
K562	xgboost	FXR1-FXR2	1	Same Pos. PPI	-0.05552740000178491	1130	0.29204173353905477
K562	linear	RBM22-TIA1	4	Single Binders	-0.056531723267610356	7541	1.948926294352223
HepG2	xgboost	U2AF1-U2AF2	5	Same Pos. PPI	-0.05989732083407451	1456	0.3846235127538621
K562	xgboost	U2AF1-U2AF2	4	Same Pos. PPI	-0.06011765841286332	3472	0.8973176095996445
K562	xgboost	IGF2BP2-PCBP1	4	Single Binders	-0.06083693723222616	5675	1.4666697679948104
K562	linear	RBFOX2-SF3B4	4	Single Binders	-0.06593518897928963	23020	5.9493811558133105
K562	linear	IGF2BP2-PCBP1	6	Same Pos. PPI	-0.06929706222790522	589	0.15222352305708253
K562	xgboost	FMR1-FXR2	4	Same Pos. PPI	-0.07368470498273205	2408	0.6223331808513662
K562	linear	MBNL1-RBFOX2	5	Single Binders	-0.07582868016045152	3746	0.9681312688825655
K562	linear	MBNL1-RBFOX2	3	Same Pos. PPI	-0.07745757583137625	291	0.07520720748660614
HepG2	linear	HNRNPK-PCBP1	2	Same Pos. PPI	-0.08407017947317108	42	0.011094909021746022
K562	linear	U2AF1-U2AF2	4	Same Pos. PPI	-0.08479465023454069	3472	0.8973176095996445
K562	linear	RBM22-TIA1	3	Single Binders	-0.09114734836510374	7287	1.883281515308931
HepG2	linear	RBM22-TIA1	2	Single Binders	-0.09296127871154924	10604	2.8012003634903526
K562	xgboost	CPSF6-RBM15	2	Same Pos. PPI	-0.0946308113995884	114	0.029462617365886942
HepG2	xgboost	HNRNPK-PCBP1	1	Same Pos. PPI	-0.09508860859806822	20	0.005283290010355248
HepG2	xgboost	PTBP1-QKI	4	Single Binders	-0.09608655939457367	6302	1.6647646822629387
K562	linear	CSTF2T-EWSR1	3	Single Binders	-0.09637739365892362	3824	0.9882899018171197
K562	linear	MBNL1-RBFOX2	3	Single Binders	-0.10022421351488342	4945	1.2780056392483414
K562	xgboost	QKI-RBFOX2	1	Single Binders	-0.10053905109025418	1662	0.4295339479131939
HepG2	xgboost	SF3B4-TAF15	3	Single Binders	-0.10306932781291223	13202	3.4874997358354998
K562	xgboost	CSTF2T-EWSR1	4	Same Pos. PPI	-0.11735014007518685	426	0.11009714910410384
K562	linear	CSTF2T-NONO	2	Single Binders	-0.11939279341331144	5045	1.303850040446488
K562	linear	RBM22-TIA1	6	Single Binders	-0.12089378248221117	6705	1.7328671003357186
K562	xgboost	GTF2F1-PCBP1	4	Single Binders	-0.12746572031682457	3270	0.8451119191793887
K562	linear	PCBP1-QKI	3	Single Binders	-0.12791522578115333	4130	1.067373769483448
K562	xgboost	CSTF2T-EWSR1	3	Same Pos. PPI	-0.12871779742749978	845	0.21838519012433744
K562	linear	DDX42-U2AF2	4	Single Binders	-0.13052990046214608	14210	3.672489410256609
K562	linear	FXR1-FXR2	6	Single Binders	-0.13323521062857657	6161	1.592273557817802
K562	linear	MBNL1-RBFOX2	2	Single Binders	-0.13612303863098862	2947	0.7616345033093757
K562	linear	CSTF2T-EWSR1	5	Single Binders	-0.1368025350710833	3483	0.9001604937314405
K562	linear	U2AF1-U2AF2	4	Single Binders	-0.1376150459579768	11490	2.969521697667026
HepG2	linear	SF3B4-TAF15	3	Single Binders	-0.13995820396116554	13202	3.4874997358354998
K562	linear	U2AF1-U2AF2	5	Same Pos. PPI	-0.1433414863603364	2240	0.5789145868384802
K562	xgboost	HNRNPK-PCBP1	4	Same Pos. PPI	-0.14340875201881365	906	0.23415027485520676
K562	linear	HNRNPK-PCBP1	2	Single Binders	-0.14635389407345523	4052	1.0472151365488938
K562	linear	HNRNPK-U2AF2	5	Same Pos. PPI	-0.1514366619866767	23	0.005944212275573681
K562	linear	CSTF2T-TAF15	4	Single Binders	-0.1519484071644681	2087	0.5393726530053161
K562	linear	RBFOX2-SF3B4	3	Single Binders	-0.15391828707158783	24604	6.35875647079195
K562	linear	CSTF2T-TAF15	3	Single Binders	-0.15642110198259096	3567	0.9218697907378834
K562	xgboost	EWSR1-NONO	5	Same Pos. PPI	-0.16087018527328079	610	0.15765084730869328
HepG2	linear	PCBP1-PTBP1	3	Single Binders	-0.16544172728083506	2816	0.743887233458019
HepG2	xgboost	PCBP1-PTBP1	3	Single Binders	-0.16876010773544659	2816	0.743887233458019
HepG2	xgboost	PCBP1-RBFOX2	2	Single Binders	-0.17195725278118412	4452	1.1760603563050782
K562	linear	APOBEC3C-PCBP1	1	Single Binders	-0.17655388927020121	1512	0.3907673461159742
K562	xgboost	HNRNPK-LARP4	2	Same Pos. PPI	-0.18567496434899122	233	0.060217454791681196
K562	linear	HNRNPK-PCBP1	5	Single Binders	-0.18779759273074448	3336	0.8621692239701653
K562	linear	IGF2BP2-PCBP1	3	Single Binders	-0.19591603531267232	3970	1.0260227275664136
K562	linear	FXR1-FXR2	2	Single Binders	-0.2002582878330399	6434	1.6628287730887419
K562	linear	HNRNPK-PCBP1	1	Single Binders	-0.2071910281149012	2743	0.7089119248651569
K562	linear	FMR1-FXR2	6	Same Pos. PPI	-0.20933208277597415	3342	0.863719888042054
K562	linear	EWSR1-RBM15	3	Single Binders	-0.2108151193757526	5359	1.3850014602086675
K562	linear	CSTF2T-EWSR1	5	Same Pos. PPI	-0.21721142019915218	691	0.1785848122791919
HepG2	xgboost	RBFOX2-SF3B4	1	Same Pos. PPI	-0.21981811766657233	486	0.12838394725163252
K562	linear	U2AF1-U2AF2	3	Same Pos. PPI	-0.22721521519164245	1741	0.44995102485972954
K562	linear	EWSR1-NONO	1	Single Binders	-0.22732077369479975	1831	0.47321098593806127
K562	xgboost	EWSR1-NONO	1	Same Pos. PPI	-0.22923113699083686	295	0.076240983534532
K562	linear	CSTF2T-EWSR1	6	Single Binders	-0.25190837153599577	1978	0.5112022556993365
K562	linear	PCBP1-RBFOX2	3	Single Binders	-0.2617436092771799	6400	1.6540416766813721
HepG2	linear	RBM22-TIA1	6	Single Binders	-0.2657002610252712	6093	1.6095543016547265
HepG2	xgboost	RBFOX2-SF3B4	2	Same Pos. PPI	-0.2680877632446652	143	0.03777552357404002
K562	linear	FMR1-FXR2	2	Single Binders	-0.2843244700193406	7680	1.9848500120176464
K562	linear	PCBP1-RBFOX2	3	Same Pos. PPI	-0.2847060241607222	409	0.10570360090041894
K562	linear	GTF2F1-PCBP1	4	Same Pos. PPI	-0.28950988179886106	409	0.10570360090041894
K562	linear	PTBP1-ZC3H8	6	Single Binders	-0.2924796792572997	678	0.17522504012343287
HepG2	linear	SF3B4-TAF15	5	Same Pos. PPI	-0.29323368267326555	32	0.008453264016568396
K562	linear	EWSR1-NONO	4	Same Pos. PPI	-0.3004017185274259	443	0.11449069730778874
HepG2	linear	U2AF1-U2AF2	2	Same Pos. PPI	-0.3198889015591311	5072	1.339842346626091
K562	linear	FMR1-FXR2	1	Same Pos. PPI	-0.3257138777707087	1874	0.48432407845326425
K562	xgboost	RBM22-TIA1	6	Same Pos. PPI	-0.32977455339989703	91	0.02351840509031326
HepG2	linear	HNRNPK-LARP4	3	Single Binders	-0.3321514919002051	5255	1.3881844502208414
K562	linear	U2AF1-U2AF2	2	Single Binders	-0.33526738696305625	10517	2.718055674009061
HepG2	linear	HNRNPK-QKI	3	Same Pos. PPI	-0.3370623746907584	231	0.06102199961960312
K562	linear	FMR1-FXR2	6	Single Binders	-0.3415586755878548	5596	1.446252691048275
K562	linear	CSTF2T-EWSR1	6	Same Pos. PPI	-0.3445710739272494	476	0.12301934970317704
HepG2	linear	PCBP2-QKI	3	Same Pos. PPI	-0.34818753292756455	232	0.06128616412012088
K562	linear	CSTF2T-NONO	6	Same Pos. PPI	-0.3511330597367375	403	0.10415293682853016
K562	linear	IGF2BP2-PCBP1	4	Single Binders	-0.3673876955576798	5675	1.4666697679948104
HepG2	linear	HNRNPK-PCBP1	3	Single Binders	-0.37044680796243235	4491	1.1863627718252712
K562	xgboost	MBNL1-RBFOX2	5	Single Binders	-0.37322541048460267	3746	0.9681312688825655
K562	linear	PUM2-QKI	6	Single Binders	-0.3930002407479156	4999	1.2919616158953404
K562	linear	PTBP1-ZC3H8	3	Single Binders	-0.39517009002390835	1643	0.424623511685546
K562	xgboost	RBFOX2-SF3B4	3	Same Pos. PPI	-0.3951743994211099	879	0.22717228653170723
HepG2	linear	HNRNPK-PCBP1	1	Same Pos. PPI	-0.4138608036037177	20	0.005283290010355248
K562	linear	FMR1-FXR2	5	Single Binders	-0.41605772423355725	4527	1.1699760422400893
K562	linear	APOBEC3C-PCBP1	2	Single Binders	-0.41808230653480205	4752	1.2281259449359188
HepG2	linear	RBFOX2-SF3B4	2	Same Pos. PPI	-0.4187707554953197	143	0.03777552357404002
HepG2	linear	RBFOX2-SF3B4	3	Same Pos. PPI	-0.43860551747767595	1524	0.40258669878906994
HepG2	xgboost	HNRNPK-U2AF2	1	Same Pos. PPI	-0.46007303333008553	93	0.024567298548151904
K562	xgboost	APOBEC3C-PCBP1	2	Same Pos. PPI	-0.4694060863637657	361	0.09329828832530865
K562	xgboost	APOBEC3C-PCBP1	1	Same Pos. PPI	-0.4694060863637657	361	0.09329828832530865
K562	linear	IGF2BP2-PCBP1	5	Single Binders	-0.48202767000735336	3151	0.8143570817535942
K562	linear	HNRNPK-U2AF2	1	Same Pos. PPI	-0.5092644470563858	44	0.011371536527184433
K562	linear	HNRNPK-PCBP1	2	Same Pos. PPI	-0.5247509731687487	638	0.1648872796441743
K562	linear	HNRNPK-U2AF2	1	Single Binders	-0.5293898915056012	7501	1.9385885338729643
HepG2	xgboost	RBFOX2-SF3B4	3	Same Pos. PPI	-0.531393389639016	1524	0.40258669878906994
K562	xgboost	RBFOX2-SF3B4	4	Same Pos. PPI	-0.5346104725373153	543	0.14033509850593517
K562	xgboost	PTBP1-ZC3H8	5	Single Binders	-0.5464410961508435	1439	0.3719009332413273
K562	xgboost	HNRNPK-PCBP1	6	Same Pos. PPI	-0.5584288643368254	618	0.159718399404545
K562	xgboost	GTF2F1-PCBP1	3	Same Pos. PPI	-0.5699275022598855	112	0.028945729341924013
K562	linear	PCBP1-RBFOX2	4	Single Binders	-0.5711881016114035	4473	1.1560200655930903
K562	linear	EWSR1-NONO	2	Single Binders	-0.5982428523268419	3698	0.9557259563074553
K562	xgboost	HNRNPK-PCBP1	2	Same Pos. PPI	-0.6108958177838502	638	0.1648872796441743
HepG2	linear	RBFOX2-SF3B4	5	Same Pos. PPI	-0.6137825716280199	2077	0.5486696675753925
K562	linear	RBM22-TIA1	4	Same Pos. PPI	-0.6173985252726255	260	0.06719544311518073
HepG2	linear	HNRNPK-IGF2BP3	3	Single Binders	-0.6200781477888224	4718	1.246328113442803
K562	linear	U2AF1-U2AF2	1	Single Binders	-0.6543442712021212	5369	1.3875859003284823
HepG2	xgboost	HNRNPK-LARP4	3	Same Pos. PPI	-0.6575225701603193	61	0.01611403453158351
K562	xgboost	HNRNPK-U2AF2	5	Same Pos. PPI	-0.6604270809612651	23	0.005944212275573681
K562	linear	HNRNPK-PCBP1	6	Same Pos. PPI	-0.6665005094757741	618	0.159718399404545
K562	xgboost	MBNL1-RBFOX2	1	Single Binders	-0.6829501672851472	1515	0.39154267815191857
K562	linear	CPSF6-RBM15	4	Single Binders	-0.6869262233372562	9310	2.4061137515474336
K562	linear	QKI-RBFOX2	1	Single Binders	-0.6935450472307769	1662	0.4295339479131939
K562	xgboost	HNRNPK-PCBP1	5	Same Pos. PPI	-0.7107307467868214	414	0.10699582096032627
K562	linear	EWSR1-NONO	1	Same Pos. PPI	-0.7137862251416602	295	0.076240983534532
K562	linear	CSTF2T-EWSR1	3	Same Pos. PPI	-0.7339751657094176	845	0.21838519012433744
HepG2	xgboost	QKI-RBFOX2	1	Same Pos. PPI	-0.7400761531285545	24	0.0063399480124262985
K562	linear	HNRNPK-LARP4	2	Same Pos. PPI	-0.750072686108548	233	0.060217454791681196
K562	xgboost	MBNL1-RBFOX2	4	Same Pos. PPI	-0.7577797582743195	218	0.05634079461195924
K562	xgboost	RBM22-TIA1	5	Same Pos. PPI	-0.7595181663689823	738	0.19073168084232073
HepG2	xgboost	RBFOX2-SF3B4	4	Same Pos. PPI	-0.7681313018124127	609	0.1608761808153173
HepG2	xgboost	HNRNPK-PCBP1	2	Single Binders	-0.7941671198552918	2075	0.548141338574357
K562	xgboost	FXR1-FXR2	4	Same Pos. PPI	-0.8108420614631147	1711	0.4421977045002856
K562	linear	RBFOX2-SF3B4	2	Same Pos. PPI	-0.8170149361962649	595	0.1537741871289713
K562	linear	HNRNPK-PCBP1	5	Same Pos. PPI	-0.8198942298990892	414	0.10699582096032627
HepG2	xgboost	HNRNPK-LARP4	4	Same Pos. PPI	-0.8392639473850623	81	0.021397324541938757
HepG2	linear	PCBP1-RBFOX2	2	Single Binders	-0.8503241065423706	4452	1.1760603563050782
K562	linear	FMR1-FXR2	4	Single Binders	-0.8749874571086229	5455	1.4098120853588882
K562	linear	MBNL1-RBFOX2	4	Single Binders	-0.888785509285235	3315	0.8567418997185544
K562	xgboost	RBFOX2-SF3B4	2	Same Pos. PPI	-0.9212535336750662	595	0.1537741871289713
K562	linear	EWSR1-NONO	5	Same Pos. PPI	-0.9449951000072407	610	0.15765084730869328
K562	xgboost	EWSR1-RBM15	3	Same Pos. PPI	-0.9489946232464994	91	0.02351840509031326
HepG2	linear	QKI-RBFOX2	3	Same Pos. PPI	-0.9877652027168409	291	0.07687186965066886
HepG2	xgboost	PCBP2-QKI	5	Same Pos. PPI	-1.001589989705436	85	0.022453982544009807
HepG2	xgboost	PTBP1-QKI	4	Same Pos. PPI	-1.0133744419757909	36	0.009509922018639448
K562	linear	FXR1-FXR2	1	Same Pos. PPI	-1.056885190516902	1130	0.29204173353905477
K562	linear	FXR1-FXR2	1	Single Binders	-1.06975325912908	4716	1.218821960504586
K562	linear	FMR1-FXR2	3	Single Binders	-1.1466340434489783	2919	0.7543980709738946
K562	xgboost	U2AF1-U2AF2	1	Same Pos. PPI	-1.1700676946533024	1394	0.36027095270216136
HepG2	linear	PTBP1-QKI	4	Same Pos. PPI	-1.1874202731390429	36	0.009509922018639448
K562	linear	FXR1-FXR2	4	Single Binders	-1.2453520770186617	4897	1.265600326673231
K562	xgboost	PUM2-QKI	6	Same Pos. PPI	-1.2555234154641126	55	0.014214420658980542
K562	xgboost	RBM22-TIA1	4	Same Pos. PPI	-1.261088778492721	260	0.06719544311518073
K562	linear	PTBP1-ZC3H8	5	Single Binders	-1.3314908250719784	1439	0.3719009332413273
K562	xgboost	CSTF2T-NONO	2	Same Pos. PPI	-1.336110663948166	692	0.17884325629117337
K562	linear	FMR1-FXR2	2	Same Pos. PPI	-1.3716756458313584	3150	0.8140986377416128
K562	linear	FXR1-FXR2	2	Same Pos. PPI	-1.4983634083900528	2894	0.7479369706743579
K562	linear	FXR1-FXR2	5	Same Pos. PPI	-1.56134806123664	743	0.19202390090222807
K562	xgboost	PTBP1-ZC3H8	3	Same Pos. PPI	-1.6381750289149468	896	0.2315658347353921
K562	linear	FMR1-FXR2	1	Single Binders	-1.6744239606608282	3025	0.7817931362439298
HepG2	linear	HNRNPK-LARP4	3	Same Pos. PPI	-1.7840173824319807	61	0.01611403453158351
HepG2	xgboost	PCBP2-QKI	3	Same Pos. PPI	-1.7923760068728378	232	0.06128616412012088
HepG2	linear	HNRNPK-PCBP1	2	Single Binders	-1.7980173904581114	2075	0.548141338574357
HepG2	linear	RBFOX2-SF3B4	4	Same Pos. PPI	-1.812638835044989	609	0.1608761808153173
HepG2	xgboost	HNRNPK-QKI	3	Same Pos. PPI	-1.839682951841279	231	0.06102199961960312
K562	linear	GTF2F1-PCBP1	3	Single Binders	-1.8530515730589219	5565	1.4382409266768492
K562	xgboost	IGF2BP2-PCBP1	4	Same Pos. PPI	-1.8619110873834894	322	0.08321897185803154
K562	linear	CSTF2T-EWSR1	1	Same Pos. PPI	-2.0049003112984094	171	0.04419392604883041
K562	linear	CSTF2T-NONO	4	Same Pos. PPI	-2.011937995997893	199	0.05143035838431142
K562	linear	RBM22-TIA1	3	Same Pos. PPI	-2.021987820281905	423	0.10932181706815945
K562	xgboost	MBNL1-RBFOX2	3	Same Pos. PPI	-2.0261436306760485	291	0.07520720748660614
K562	linear	U2AF1-U2AF2	1	Same Pos. PPI	-2.0331896339696716	1394	0.36027095270216136
K562	xgboost	HNRNPK-PCBP1	1	Same Pos. PPI	-2.083814235227275	72	0.018607968862665435
K562	xgboost	MBNL1-RBFOX2	2	Same Pos. PPI	-2.0983202677682256	163	0.0421263739529787
K562	linear	IGF2BP2-PCBP1	3	Same Pos. PPI	-2.242534148677238	504	0.13025578203865804
HepG2	xgboost	PCBP2-RBFOX2	3	Same Pos. PPI	-2.3090764060582285	683	0.18042435385363173
K562	linear	FXR1-FXR2	3	Single Binders	-2.3179031654326376	3026	0.7820515802559113
HepG2	xgboost	PCBP1-RBFOX2	3	Same Pos. PPI	-2.3632196825893343	198	0.05230457110251696
HepG2	linear	QKI-RBFOX2	1	Same Pos. PPI	-2.4259847167157833	24	0.0063399480124262985
K562	xgboost	CSTF2T-NONO	3	Same Pos. PPI	-2.494291730451606	372	0.09614117245710475
K562	xgboost	IGF2BP2-PCBP1	3	Same Pos. PPI	-2.501683475638383	504	0.13025578203865804
K562	linear	CSTF2T-EWSR1	4	Same Pos. PPI	-2.5702480532184087	426	0.11009714910410384
K562	linear	MBNL1-RBFOX2	2	Same Pos. PPI	-2.62469644518758	163	0.0421263739529787
K562	linear	FMR1-FXR2	3	Same Pos. PPI	-2.7207553327589817	1440	0.3721593772533087
K562	linear	MBNL1-RBFOX2	1	Single Binders	-2.766582749837064	1515	0.39154267815191857
K562	linear	EWSR1-NONO	6	Same Pos. PPI	-2.767711698202492	370	0.09562428443314183
K562	xgboost	PCBP1-RBFOX2	4	Same Pos. PPI	-2.9372135099162513	427	0.11035559311608531
K562	linear	CSTF2T-NONO	2	Same Pos. PPI	-3.0441142202590887	692	0.17884325629117337
HepG2	xgboost	QKI-RBFOX2	5	Same Pos. PPI	-3.316866637692409	254	0.06709778313151166
K562	linear	PTBP1-ZC3H8	3	Same Pos. PPI	-3.3796957586762453	896	0.2315658347353921
K562	xgboost	CSTF2T-EWSR1	2	Same Pos. PPI	-3.673098822656698	445	0.11500758533175166
HepG2	xgboost	HNRNPK-LARP4	5	Same Pos. PPI	-3.7238190041884414	160	0.042266320082841986
K562	linear	GTF2F1-PCBP1	4	Single Binders	-3.938149962360744	3270	0.8451119191793887
K562	linear	APOBEC3C-PCBP1	1	Same Pos. PPI	-4.261343389479954	361	0.09329828832530865
K562	linear	APOBEC3C-PCBP1	2	Same Pos. PPI	-4.261343389479954	361	0.09329828832530865
K562	xgboost	IGF2BP2-PCBP1	1	Same Pos. PPI	-4.350738577455505	88	0.022743073054368866
K562	linear	CSTF2T-NONO	3	Same Pos. PPI	-4.849190611584691	372	0.09614117245710475
K562	xgboost	RBFOX2-SF3B4	1	Same Pos. PPI	-5.115894125976208	221	0.05711612664790364
K562	xgboost	PCBP1-RBFOX2	3	Same Pos. PPI	-5.788402466800209	409	0.10570360090041894
K562	xgboost	GTF2F1-PCBP1	4	Same Pos. PPI	-5.796397355165813	409	0.10570360090041894
HepG2	xgboost	RBFOX2-SF3B4	6	Same Pos. PPI	-5.828768031625698	508	0.1341955662630233
K562	linear	RBFOX2-SF3B4	1	Same Pos. PPI	-6.256861836502577	221	0.05711612664790364
HepG2	linear	PCBP2-RBFOX2	3	Same Pos. PPI	-6.3062957506934	683	0.18042435385363173
K562	xgboost	DDX42-U2AF2	4	Same Pos. PPI	-7.343394597580755	21	0.005427324251610752
HepG2	linear	RBFOX2-SF3B4	6	Same Pos. PPI	-7.828273544109074	508	0.1341955662630233
K562	linear	CSTF2T-EWSR1	2	Same Pos. PPI	-8.19831654215091	445	0.11500758533175166
K562	xgboost	MBNL1-RBFOX2	5	Same Pos. PPI	-9.686227663727061	212	0.05479013054007045
HepG2	linear	PCBP2-QKI	5	Same Pos. PPI	-10.47212479194795	85	0.022453982544009807
HepG2	xgboost	HNRNPK-U2AF2	2	Same Pos. PPI	-10.600890090588624	23	0.006075783511908536
K562	linear	GTF2F1-PCBP1	3	Same Pos. PPI	-10.740488079572868	112	0.028945729341924013
HepG2	linear	QKI-RBFOX2	5	Same Pos. PPI	-10.865448277931225	254	0.06709778313151166
K562	xgboost	CPSF6-RBM15	4	Same Pos. PPI	-11.056353112544368	32	0.00827020838340686
K562	linear	MBNL1-RBFOX2	1	Same Pos. PPI	-11.816080163319615	43	0.011113092515202969
K562	xgboost	CPSF6-RBM15	5	Same Pos. PPI	-13.430357697227477	40	0.010337760479258575
K562	linear	CPSF6-RBM15	2	Same Pos. PPI	-13.871455936856874	114	0.029462617365886942
HepG2	linear	HNRNPK-LARP4	5	Same Pos. PPI	-14.19135645966835	160	0.042266320082841986
K562	xgboost	HNRNPK-QKI	3	Same Pos. PPI	-14.280776087075797	90	0.023259961078331795
K562	xgboost	EWSR1-NONO	2	Same Pos. PPI	-14.829044081065067	447	0.1155244733557146
K562	xgboost	PCBP1-QKI	3	Same Pos. PPI	-15.605592198357606	90	0.023259961078331795
HepG2	linear	HNRNPK-U2AF2	2	Same Pos. PPI	-15.992744769504057	23	0.006075783511908536
K562	xgboost	MBNL1-RBFOX2	1	Same Pos. PPI	-16.66088939591122	43	0.011113092515202969
HepG2	linear	HNRNPK-LARP4	4	Same Pos. PPI	-17.714395434397893	81	0.021397324541938757
K562	xgboost	HNRNPK-U2AF2	1	Same Pos. PPI	-18.3030350312532	44	0.011371536527184433
K562	linear	HNRNPK-PCBP1	1	Same Pos. PPI	-18.469714858020993	72	0.018607968862665435
HepG2	xgboost	U2AF1-U2AF2	1	Same Pos. PPI	-18.95549648103004	546	0.14423381728269827
K562	xgboost	RBM22-TIA1	1	Same Pos. PPI	-19.786089951170528	349	0.09019696018153107
K562	linear	RBFOX2-SF3B4	3	Same Pos. PPI	-22.373318872681082	879	0.22717228653170723
HepG2	xgboost	FUBP3-RBFOX2	6	Same Pos. PPI	-26.99034409145824	29	0.00766077051501511
K562	linear	MBNL1-RBFOX2	5	Same Pos. PPI	-27.983426573180743	212	0.05479013054007045
K562	linear	RBFOX2-SF3B4	6	Same Pos. PPI	-28.677348934629805	153	0.03954193383316405
HepG2	linear	PCBP1-RBFOX2	3	Same Pos. PPI	-29.538480883652824	198	0.05230457110251696
K562	linear	RBFOX2-SF3B4	4	Same Pos. PPI	-34.4126875452156	543	0.14033509850593517
K562	linear	EWSR1-NONO	2	Same Pos. PPI	-35.365971505260525	447	0.1155244733557146
K562	xgboost	RBFOX2-SF3B4	6	Same Pos. PPI	-35.526956572535546	153	0.03954193383316405
HepG2	linear	HNRNPK-PCBP1	6	Same Pos. PPI	-37.24186652358699	188	0.049662926097339334
K562	xgboost	FXR1-FXR2	6	Same Pos. PPI	-37.346565098588016	1363	0.352259188330736
K562	xgboost	DDX42-RBFOX2	3	Same Pos. PPI	-38.16361153950669	25	0.00646110029953661
HepG2	xgboost	PCBP1-RBFOX2	6	Same Pos. PPI	-41.97132690803858	219	0.05785202561338997
K562	linear	IGF2BP2-PCBP1	1	Same Pos. PPI	-46.52034443176836	88	0.022743073054368866
K562	linear	RBM22-TIA1	1	Same Pos. PPI	-51.13825146058895	349	0.09019696018153107
HepG2	xgboost	HNRNPK-LARP4	6	Same Pos. PPI	-51.47560529324143	43	0.011359073522263785
K562	linear	DDX42-U2AF2	4	Same Pos. PPI	-51.803970946354106	21	0.005427324251610752
HepG2	linear	U2AF1-U2AF2	1	Same Pos. PPI	-54.366757866334055	546	0.14423381728269827
HepG2	xgboost	HNRNPK-PCBP1	6	Same Pos. PPI	-54.997287916629986	188	0.049662926097339334
HepG2	xgboost	HNRNPK-IGF2BP3	6	Same Pos. PPI	-59.13947234421502	28	0.007396606014497348
K562	linear	IGF2BP2-PCBP1	4	Same Pos. PPI	-64.10964248582815	322	0.08321897185803154
K562	linear	FMR1-FXR2	4	Same Pos. PPI	-67.19175164346348	2408	0.6223331808513662
HepG2	linear	PCBP1-RBFOX2	6	Same Pos. PPI	-76.72425320047384	219	0.05785202561338997
K562	linear	FXR1-FXR2	3	Same Pos. PPI	-81.44279730876286	909	0.23492560689115116
HepG2	xgboost	RBM22-TIA1	4	Same Pos. PPI	-102.0440530020734	31	0.008189099516050635
K562	xgboost	CPSF6-RBM15	6	Same Pos. PPI	-117.1828619727384	46	0.011888424551147362
K562	linear	HNRNPK-QKI	3	Same Pos. PPI	-122.31538974178902	90	0.023259961078331795
K562	linear	PCBP1-QKI	3	Same Pos. PPI	-132.23824116792355	90	0.023259961078331795
HepG2	xgboost	HNRNPK-U2AF2	5	Same Pos. PPI	-148.09506414141046	43	0.011359073522263785
K562	linear	FXR1-FXR2	6	Same Pos. PPI	-155.73876680388219	1363	0.352259188330736
K562	xgboost	EWSR1-RBM15	2	Same Pos. PPI	-156.5948822283305	43	0.011113092515202969
HepG2	linear	FUBP3-RBFOX2	6	Same Pos. PPI	-161.39313454356179	29	0.00766077051501511
HepG2	linear	HNRNPK-IGF2BP3	6	Same Pos. PPI	-175.04274647894061	28	0.007396606014497348
HepG2	xgboost	RBM22-TIA1	5	Same Pos. PPI	-197.96516256306347	21	0.005547454510873011
HepG2	linear	HNRNPK-LARP4	6	Same Pos. PPI	-228.02364465418478	43	0.011359073522263785
HepG2	xgboost	RBM15-SRSF9	6	Same Pos. PPI	-232.4076253322261	123	0.03249223356368478
HepG2	xgboost	HNRNPK-PCBP1	5	Same Pos. PPI	-234.81880712761435	110	0.029058095056953864
HepG2	xgboost	RBM22-TIA1	6	Same Pos. PPI	-239.1063295666891	33	0.00871742851708616
HepG2	xgboost	SF3B4-TAF15	3	Same Pos. PPI	-256.25256336470613	20	0.005283290010355248
K562	linear	FXR1-FXR2	4	Same Pos. PPI	-257.24125947696933	1711	0.4421977045002856
HepG2	xgboost	HNRNPK-IGF2BP3	3	Same Pos. PPI	-364.50973952205277	28	0.007396606014497348
HepG2	linear	RBM15-SRSF9	6	Same Pos. PPI	-380.63914316363764	123	0.03249223356368478
HepG2	linear	SF3B4-TAF15	3	Same Pos. PPI	-399.014680210319	20	0.005283290010355248
HepG2	linear	RBM22-TIA1	4	Same Pos. PPI	-483.203030153337	31	0.008189099516050635
HepG2	xgboost	FUBP3-U2AF2	4	Same Pos. PPI	-509.86372312338654	80	0.021133160041420993
HepG2	linear	HNRNPK-PCBP1	5	Same Pos. PPI	-540.6720782342874	110	0.029058095056953864
K562	xgboost	QKI-RBFOX2	1	Same Pos. PPI	-596.3631198713219	38	0.009820872455295646
K562	linear	QKI-RBFOX2	1	Same Pos. PPI	-701.3922135383859	38	0.009820872455295646
K562	linear	EWSR1-RBM15	2	Same Pos. PPI	-834.6517832275835	43	0.011113092515202969
HepG2	linear	PCBP1-RBFOX2	2	Same Pos. PPI	-864.0348394382336	89	0.023510640546080853
HepG2	linear	HNRNPK-U2AF2	1	Same Pos. PPI	-881.9605462215009	93	0.024567298548151904
K562	xgboost	PCBP1-RBFOX2	6	Same Pos. PPI	-1172.906142467009	105	0.027136621258053762
HepG2	linear	RBM22-TIA1	5	Same Pos. PPI	-1189.3157134154612	21	0.005547454510873011
K562	linear	QKI-RBFOX2	3	Same Pos. PPI	-1271.4609177225684	62	0.01602352874285079
K562	xgboost	QKI-RBFOX2	3	Same Pos. PPI	-1284.0275668301206	62	0.01602352874285079
HepG2	linear	HNRNPK-IGF2BP3	4	Same Pos. PPI	-1399.2351111001738	33	0.00871742851708616
HepG2	linear	HNRNPK-PCBP1	4	Same Pos. PPI	-1408.9983990788544	33	0.00871742851708616
